RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
1,0,48117,Kurt Kitayama,149.4,688524.000,128
2,0,31420,Anirban Lahiri,152.0,891671.000,163
3,0,32366,Kevin Chappell,152.7,780831.000,142
4,0,35617,Martin Trainer,152.8,1056345.000,192
5,0,32139,Danny Willett,153.2,606589.000,110
6,0,12716,Charley Hoffman,153.6,962087.000,174
7,0,55708,Hayden Buckley,154.1,1098613.000,198
8,0,40250,Taylor Pendrith,154.6,846211.000,152
9,0,46550,Brandon Hagy,154.9,1232380.000,221
10,0,56278,Matthew Wolff,155.2,681721.000,122
11,0,47504,Sam Burns,155.7,891506.000,159
12,0,47988,Nick Hardy,155.8,712489.000,127
13,0,20229,Stewart Cink,156.0,1050323.000,187
14,0,32102,Rickie Fowler,156.2,950451.000,169
15,0,29970,Dylan Frittelli,156.7,1207161.000,214
16,0,32791,K.H. Lee,156.9,1293336.000,229
16,0,32333,Kevin Tway,156.9,1163489.000,206
18,0,33204,Shane Lowry,157.3,589019.000,104
18,0,28114,Dawie van der Walt,157.3,962500.000,170
20,0,47529,Mito Pereira,157.5,992060.000,175
20,0,48699,Callum Tarren,157.5,901793.000,159
22,0,32150,Michael Thompson,157.8,1113285.000,196
23,0,29221,Webb Simpson,158.0,847558.000,149
24,0,34255,Joseph Bramlett,158.1,1143737.000,201
24,0,46601,Trey Mullinax,158.1,1075889.000,189
24,0,37275,Sam Ryder,158.1,1285999.000,226
27,0,57366,Cameron Young,158.2,1019724.000,179
28,0,46402,Talor Gooch,158.4,746893.000,131
28,0,33597,Harry Higgs,158.4,1078072.000,189
28,0,33490,Bo Hoag,158.4,684424.000,120
28,0,27214,Kevin Streelman,158.4,1049215.000,184
32,0,24980,Scott Gutschewski,158.6,616495.000,108
33,0,27644,Brian Harman,158.8,977395.000,171
33,0,54628,Lee Hodges,158.8,1235138.000,216
35,0,27139,David Skinns,158.9,949709.000,166
35,0,29518,Brendan Steele,158.9,955141.000,167
35,0,47483,Will Zalatoris,158.9,772114.000,135
38,0,33399,Adam Hadwin,159.0,1099125.000,192
39,0,51766,Wyndham Clark,159.1,1139835.000,199
39,0,34466,Peter Malnati,159.1,1397905.000,244
41,0,35450,Patrick Cantlay,159.3,682261.000,119
41,0,39997,Corey Conners,159.3,906182.000,158
41,0,30911,Tommy Fleetwood,159.3,585084.000,102
44,0,47856,Seth Reeves,159.4,883606.000,154
44,0,37189,Harold Varner III,159.4,791956.000,138
46,0,46442,Maverick McNealy,159.5,1217023.000,212
46,0,25198,Francesco Molinari,159.5,717666.000,125
46,0,49960,Sepp Straka,159.5,1142671.000,199
49,0,30692,Scott Stallings,159.6,1315633.000,229
49,0,49964,Aaron Wise,159.6,1034452.000,180
51,0,19803,Ryan Armour,159.8,488932.000,85
52,0,30944,Jason Kokrak,160.0,765979.000,133
52,0,22405,Justin Rose,160.0,633581.000,110
52,0,50095,Austin Smotherman,160.0,990846.000,172
55,0,47995,Davis Riley,160.1,1308564.000,227
56,0,52372,Cameron Champ,160.2,795781.000,138
56,0,35461,Beau Hossler,160.2,1014719.000,176
56,0,36852,Jim Knous,160.2,559536.000,97
56,0,34610,Matthias Schwab,160.2,876851.000,152
60,0,50525,Collin Morikawa,160.3,623388.000,108
61,0,31646,Emiliano Grillo,160.4,1005057.000,174
61,0,10381,Curtis Thompson,160.4,819921.000,142
63,0,27895,Jonas Blixt,160.5,849342.000,147
63,0,48887,Matt Wallace,160.5,838013.000,145
65,0,46435,Austin Cook,160.7,803973.000,139
65,0,32662,Michael Gligic,160.7,908440.000,157
67,0,39977,Max Homa,160.9,1019463.000,176
68,0,29478,Kevin Kisner,161.0,782552.000,135
68,0,29289,S.Y. Noh,161.0,793830.000,137
70,0,34174,John Huh,161.1,985822.000,170
70,0,24024,Zach Johnson,161.1,945095.000,163
72,0,51997,Andrew Novak,161.3,894028.000,154
72,0,46046,Scottie Scheffler,161.3,859634.000,148
74,0,27649,Brandt Snedeker,161.4,865849.000,149
74,0,33419,Cameron Tringale,161.4,1121407.000,193
76,0,31557,Jim Herman,161.5,784960.000,135
76,0,49771,J.T. Poston,161.5,1081507.000,186
76,0,25493,Nick Taylor,161.5,1226489.000,211
79,0,39324,J.J. Spaun,161.7,1193587.000,205
80,0,40098,Matt Fitzpatrick,161.8,582538.000,100
80,0,49298,Kramer Hickok,161.8,1293015.000,222
80,0,31323,Gary Woodland,161.8,838861.000,144
83,0,32448,James Hahn,161.9,909031.000,156
83,0,27974,Sung Kang,161.9,1112982.000,191
83,0,34264,Hudson Swafford,161.9,897458.000,154
86,0,32757,Patton Kizzire,162.1,1389201.000,238
86,0,47993,Denny McCarthy,162.1,1283550.000,220
88,0,24924,Bill Haas,162.2,1080402.000,185
89,0,37455,Si Woo Kim,162.3,1244274.000,213
89,0,45486,Joaquin Niemann,162.3,812064.000,139
91,0,21961,Charles Howell III,162.4,730674.000,125
91,0,27129,Luke List,162.4,1081530.000,185
91,0,49947,Taylor Moore,162.4,1245260.000,213
91,0,36699,Patrick Rodgers,162.4,1052421.000,180
95,0,29535,Brice Garnett,162.6,954338.000,163
