RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# OF HOLES
1,0,25804,Bubba Watson,82.83,521,629
2,0,06522,Ernie Els,82.68,482,583
3,0,23548,Bill Lunde,82.42,619,751
4,0,21961,Charles Howell III,81.44,680,835
5,0,27141,J.B. Holmes,81.09,313,386
6,0,12510,Chad Campbell,80.96,693,856
6,0,26758,David Hearn,80.96,574,709
8,0,23621,Rory Sabbatini,80.94,518,640
9,0,28087,Kris Blanks,80.81,640,792
10,0,22405,Justin Rose,80.65,550,682
11,0,26289,Boo Weekley,80.62,466,578
12,0,23353,J.J. Henry,80.49,685,851
13,0,30946,Alex Prugh,80.45,502,624
14,0,31202,William McGirt,80.36,675,840
15,0,29221,Webb Simpson,80.14,678,846
16,0,27933,John Merrick,79.76,473,593
17,0,20645,John Senden,79.68,698,876
18,0,30925,Dustin Johnson,79.65,454,570
19,0,25562,Andres Romero,79.64,481,604
20,0,24781,Hunter Mahan,79.62,625,785
21,0,21209,Sergio Garcia,79.51,392,493
22,0,31557,Jim Herman,79.42,386,486
23,0,24502,Adam Scott,79.28,421,531
24,0,27466,Spencer Levin,79.27,765,965
24,0,22913,John Rollins,79.27,612,772
26,0,31323,Gary Woodland,79.26,596,752
27,0,06573,Brandt Jobe,79.25,699,882
28,0,25457,Alexandre Rocha,79.23,393,496
29,0,02206,David Toms,79.16,585,739
30,0,27797,Derek Lamely,79.15,353,446
31,0,24924,Bill Haas,79.00,647,819
32,0,01810,Phil Mickelson,78.88,452,573
33,0,22378,Trevor Immelman,78.84,570,723
33,0,26679,Kevin Stadler,78.84,555,704
35,0,27064,Jhonattan Vegas,78.72,481,611
36,0,07867,Woody Austin,78.69,384,488
37,0,10885,Robert Allenby,78.66,575,731
38,0,01116,Michael Bradley,78.60,437,556
38,0,33419,Cameron Tringale,78.60,709,902
40,0,06621,Joe Durant,78.54,571,727
41,0,20848,Ángel Cabrera,78.53,278,354
42,0,26300,Matt Jones,78.47,430,548
43,0,30110,Kyle Stanley,78.45,586,747
44,0,30750,Tommy Gainey,78.35,644,822
44,0,01706,Davis Love III,78.35,456,582
44,0,24140,Sean O'Hair,78.35,427,545
47,0,30692,Scott Stallings,78.32,484,618
48,0,22371,Aaron Baddeley,78.25,457,584
49,0,27330,Josh Teater,78.12,657,841
50,0,23983,Luke Donald,78.11,471,603
51,0,30926,Chris Kirk,78.10,535,685
52,0,24358,Robert Garrigus,78.08,481,616
53,0,23623,Bo Van Pelt,78.00,624,800
54,0,20766,Padraig Harrington,77.98,340,436
54,0,26476,Chez Reavie,77.98,673,863
56,0,25900,Lucas Glover,77.94,491,630
57,0,27095,Nick Watney,77.88,486,624
58,0,29420,Billy Horschel,77.86,496,637
