RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
54,0,07867,Woody Austin,66.88,638,954,-0.26
54,0,27095,Nick Watney,66.88,927,1386,-0.32
56,0,21209,Sergio Garcia,66.85,734,1098,-0.26
57,0,12716,Charley Hoffman,66.79,1106,1656,-0.30
58,0,30926,Chris Kirk,66.67,1044,1566,-0.29
58,0,22348,Nick O'Hern,66.67,1020,1530,-0.24
60,0,30692,Scott Stallings,66.60,935,1404,-0.26
61,0,27936,Martin Laird,66.59,911,1368,-0.30
62,0,24846,Ricky Barnes,66.52,934,1404,-0.24
63,0,27141,J.B. Holmes,66.46,634,954,-0.31
63,0,06567,Vijay Singh,66.46,945,1422,-0.26
65,0,23638,Brendon de Jonge,66.45,1208,1818,-0.28
66,0,01313,Steve Elkington,66.44,598,900,-0.23
67,0,24024,Zach Johnson,66.38,932,1404,-0.27
68,0,23541,Ben Crane,66.36,872,1314,-0.25
68,0,08725,Tom Gillis,66.36,657,990,-0.21
70,0,08075,Jerry Kelly,66.25,954,1440,-0.25
71,0,24604,Hunter Haas,66.24,1097,1656,-0.27
72,0,24358,Robert Garrigus,66.13,988,1494,-0.28
73,0,10733,Kent Jones,66.12,845,1278,-0.22
74,0,20472,Alex Cejka,66.10,702,1062,-0.25
75,0,25572,Graeme McDowell,66.08,559,846,-0.27
76,0,23325,Vaughn Taylor,66.04,1058,1602,-0.27
77,0,21878,Mark Wilson,66.03,1034,1566,-0.24
78,0,06527,Steve Stricker,66.02,820,1242,-0.34
79,0,26331,Charl Schwartzel,65.97,665,1008,-0.27
80,0,30946,Alex Prugh,65.95,926,1404,-0.25
81,0,24357,K.J. Choi,65.93,890,1350,-0.24
82,0,25900,Lucas Glover,65.92,878,1332,-0.28
83,0,33141,Keegan Bradley,65.90,1032,1566,-0.28
84,0,20572,Rod Pampling,65.89,759,1152,-0.25
85,0,25818,Scott Piercy,65.84,877,1332,-0.28
85,0,23621,Rory Sabbatini,65.84,960,1458,-0.25
87,0,22621,Ben Curtis,65.82,782,1188,-0.22
88,0,28158,Steve Marino,65.79,900,1368,-0.28
89,0,25345,Carl Pettersson,65.77,1101,1674,-0.30
90,0,25444,Justin Hicks,65.71,615,936,-0.17
91,0,24925,Jonathan Byrd,65.65,969,1476,-0.28
92,0,12782,Tim Herron,65.64,957,1458,-0.25
92,0,27120,Troy Matteson,65.64,1028,1566,-0.27
94,0,27214,Kevin Streelman,65.62,1063,1620,-0.26
95,0,26668,Marc Turnesa,65.60,614,936,-0.21
96,0,24138,Ian Poulter,65.58,602,918,-0.27
97,0,29910,Blake Adams,65.48,1320,2016,-0.27
97,0,22371,Aaron Baddeley,65.48,884,1350,-0.30
99,0,29518,Brendan Steele,65.45,1025,1566,-0.28
100,0,24361,Pat Perez,65.42,895,1368,-0.28
101,0,06004,Stephen Ames,65.30,764,1170,-0.23
101,0,32150,Michael Thompson,65.30,858,1314,-0.26
103,0,34255,Joseph Bramlett,65.21,763,1170,-0.21
104,0,28679,Fabián Gómez,65.20,892,1368,-0.25
104,0,08375,Paul Stankowski,65.20,845,1296,-0.25
106,0,06251,Chris DiMarco,65.11,1043,1602,-0.25
107,0,31193,Jim Renner,65.01,667,1026,-0.25
108,0,23800,Bryce Molder,65.00,936,1440,-0.30
109,0,11123,Chris Couch,64.99,854,1314,-0.31
110,0,28089,Jason Day,64.92,853,1314,-0.31
110,0,25240,D.A. Points,64.92,1040,1602,-0.28
112,0,10860,Justin Leonard,64.91,958,1476,-0.21
113,0,27649,Brandt Snedeker,64.90,993,1530,-0.31
114,0,32366,Kevin Chappell,64.89,841,1296,-0.26
115,0,20127,Chris Riley,64.81,840,1296,-0.21
116,0,27974,Sung Kang,64.78,688,1062,-0.28
117,0,33413,Ben Martin,64.76,816,1260,-0.27
118,0,32698,Bobby Gates,64.71,862,1332,-0.24
119,0,28475,Jeff Overton,64.53,1057,1638,-0.27
120,0,32102,Rickie Fowler,64.47,940,1458,-0.31
120,0,06643,Paul Goydos,64.47,940,1458,-0.23
122,0,26851,Marc Leishman,64.43,1009,1566,-0.26
123,0,29720,Andres Gonzales,64.42,603,936,-0.25
124,0,20436,Garrett Willis,64.41,800,1242,-0.25
125,0,20157,Retief Goosen,64.40,568,882,-0.27
126,0,10505,Shane Bertsch,64.38,649,1008,-0.28
127,0,28486,Michael Putnam,64.37,730,1134,-0.24
128,0,20229,Stewart Cink,64.31,764,1188,-0.26
129,0,22961,David Mathis,64.29,891,1386,-0.26
130,0,21350,Ryuji Imada,64.26,960,1494,-0.25
130,0,26287,Roland Thatcher,64.26,775,1206,-0.25
132,0,24490,George McNeill,64.21,705,1098,-0.29
133,0,20766,Padraig Harrington,64.12,681,1062,-0.24
133,0,32640,Troy Merritt,64.12,704,1098,-0.21
135,0,09011,David Duval,64.10,773,1206,-0.25
136,0,25632,Jimmy Walker,63.92,909,1422,-0.26
137,0,20848,Ángel Cabrera,63.89,529,828,-0.30
138,0,23673,Michael Connell,63.82,873,1368,-0.22
139,0,23320,Ryan Palmer,63.75,918,1440,-0.27
140,0,20160,Charlie Wi,63.65,951,1494,-0.28
141,0,25274,Steven Bowditch,63.62,939,1476,-0.31
142,0,23497,Tag Ridings,63.58,927,1458,-0.26
143,0,21731,Freddie Jacobson,63.56,961,1512,-0.29
144,0,23409,James Driscoll,63.50,743,1170,-0.26
145,0,19846,Brian Gay,63.44,982,1548,-0.26
146,0,26420,Richard Johnson,63.41,662,1044,-0.20
146,0,25562,Andres Romero,63.41,856,1350,-0.32
148,0,19970,Robert Karlsson,63.37,673,1062,-0.28
149,0,21407,Arjun Atwal,63.25,1036,1638,-0.26
150,0,25834,Daniel Summerhays,63.24,831,1314,-0.21
151,0,12652,Cameron Beckman,63.18,762,1206,-0.25
152,0,24140,Sean O'Hair,63.17,796,1260,-0.23
153,0,01577,Lee Janzen,63.10,636,1008,-0.29
154,0,06515,Shaun Micheel,63.01,828,1314,-0.20
155,0,26596,Ryan Moore,62.89,849,1350,-0.29
156,0,27797,Derek Lamely,62.87,713,1134,-0.25
157,0,27939,Matt McQuillan,62.63,620,990,-0.26
157,0,22046,Geoff Ogilvy,62.63,744,1188,-0.28
157,0,12602,Dean Wilson,62.63,699,1116,-0.25
160,0,24980,Scott Gutschewski,62.62,665,1062,-0.23
161,0,21949,Joe Ogilvie,62.60,755,1206,-0.29
162,0,24663,Y.E. Yang,62.52,664,1062,-0.27
163,0,27770,Camilo Villegas,62.50,765,1224,-0.26
164,0,21805,Harrison Frazar,62.45,652,1044,-0.25
165,0,26300,Matt Jones,62.36,797,1278,-0.28
166,0,23718,Nathan Green,62.34,864,1386,-0.24
167,0,01948,Tim Petrovic,62.17,940,1512,-0.25
168,0,01797,Rocco Mediate,62.16,593,954,-0.21
169,0,20070,Matt Bettencourt,62.10,939,1512,-0.28
170,0,34072,Will Strickler,62.06,525,846,-0.23
171,0,30711,Colt Knost,62.01,826,1332,-0.23
172,0,23614,Rich Beem,61.95,591,954,-0.19
172,0,26881,Jarrod Lyle,61.95,881,1422,-0.23
174,0,31401,Zack Miller,61.79,912,1476,-0.24
175,0,20098,Stuart Appleby,61.62,721,1170,-0.25
176,0,29718,Anthony Kim,61.58,787,1278,-0.28
177,0,33911,Nate Smith,61.57,665,1080,-0.26
178,0,08537,J.P. Hayes,61.52,598,972,-0.23
179,0,20593,Greg Chalmers,61.24,948,1548,-0.29
180,0,25396,Kevin Na,61.04,923,1512,-0.31
181,0,32876,Martin Piller,61.02,648,1062,-0.24
182,0,24290,D.J. Brigman,60.92,647,1062,-0.24
183,0,10585,Scott McCarron,60.75,667,1098,-0.26
184,0,29478,Kevin Kisner,60.59,698,1152,-0.26
185,0,07457,Steve Flesch,59.85,905,1512,-0.28
186,0,35087,Bio Kim,59.49,696,1170,-0.26
