RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,28237,Rory McIlroy,2.08,53,11
2,0,24663,Y.E. Yang,1.94,62,12
3,0,29518,Brendan Steele,1.71,82,14
4,0,26331,Charl Schwartzel,1.70,53,9
5,0,25562,Andres Romero,1.64,67,11
5,0,02206,David Toms,1.64,55,9
7,0,29926,Danny Lee,1.60,81,13
8,0,24358,Robert Garrigus,1.54,65,10
9,0,10860,Justin Leonard,1.53,59,9
10,0,29479,Scott Brown,1.52,79,12
11,0,32640,Troy Merritt,1.51,53,8
12,0,24357,K.J. Choi,1.49,74,11
12,0,24912,Will MacKenzie,1.49,74,11
14,0,29222,Billy Hurley III,1.47,75,11
15,0,36689,Brooks Koepka,1.43,49,7
15,0,24502,Adam Scott,1.43,49,7
17,0,35732,Wes Roach,1.40,43,6
18,0,21731,Freddie Jacobson,1.39,79,11
19,0,20645,John Senden,1.37,95,13
20,0,26300,Matt Jones,1.34,67,9
21,0,28259,Sangmoon Bae,1.32,68,9
21,0,20593,Greg Chalmers,1.32,68,9
21,0,24490,George McNeill,1.32,91,12
24,0,20848,Ángel Cabrera,1.29,62,8
24,0,29221,Webb Simpson,1.29,70,9
26,0,35139,Richard Lee,1.27,55,7
27,0,34098,Russell Henley,1.26,87,11
28,0,20229,Stewart Cink,1.25,80,10
28,0,21753,Brian Davis,1.25,88,11
28,0,25572,Graeme McDowell,1.25,48,6
31,0,12716,Charley Hoffman,1.22,82,10
32,0,25191,Gonzalo Fernandez-Castaño,1.20,75,9
33,0,25720,Chad Collins,1.19,59,7
33,0,23320,Ryan Palmer,1.19,84,10
35,0,20104,Ken Duke,1.18,68,8
35,0,25632,Jimmy Walker,1.18,93,11
37,0,23983,Luke Donald,1.17,60,7
37,0,30927,Brendon Todd,1.17,111,13
39,0,32102,Rickie Fowler,1.16,69,8
39,0,21528,Henrik Stenson,1.16,43,5
41,0,29478,Kevin Kisner,1.14,79,9
41,0,25349,Tim Wilkinson,1.14,70,8
43,0,23623,Bo Van Pelt,1.13,80,9
44,0,35539,Luke Guthrie,1.11,72,8
44,0,26951,Johnson Wagner,1.11,63,7
46,0,31193,Jim Renner,1.09,64,7
47,0,28092,D.H. Lee,1.06,47,5
