RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
1,0,06527,Steve Stricker,23,2009380
2,0,20396,Lee Westwood,19,2009090
3,0,20157,Retief Goosen,16,2010080
4,0,06251,Chris DiMarco,14,2010250
4,0,23108,Matt Kuchar,14,2010200
6,0,19905,Andrew Coltart,13,1998350
6,0,24024,Zach Johnson,13,2010230
8,0,20229,Stewart Cink,12,2010220
8,0,28089,Jason Day,12,2010220
10,0,27770,Camilo Villegas,11,2010240
11,0,25396,Kevin Na,10,2010310
11,0,27095,Nick Watney,10,2010260
11,0,08793,Tiger Woods,10,2010200
14,0,32102,Rickie Fowler,9,2010310
14,0,24781,Hunter Mahan,9,2010310
14,0,23320,Ryan Palmer,9,2010320
14,0,22293,Heath Slocum,9,2010310
18,0,10885,Robert Allenby,8,2010260
18,0,21407,Arjun Atwal,8,2010270
18,0,24925,Jonathan Byrd,8,2010330
18,0,10875,Todd Demsey,8,2008370
18,0,19970,Robert Karlsson,8,2010160
18,0,27936,Martin Laird,8,2010350
24,0,22792,Peter Hanson,7,2010080
24,0,30925,Dustin Johnson,7,2010310
24,0,24138,Ian Poulter,7,2010260
24,0,24502,Adam Scott,7,2010310
24,0,20645,John Senden,7,2010380
24,0,20160,Charlie Wi,7,2010380
30,0,25364,Paul Casey,6,2010350
30,0,06522,Ernie Els,6,2010350
30,0,10809,Jim Furyk,6,2010330
30,0,24924,Bill Haas,6,2010370
30,0,28237,Rory McIlroy,6,2010310
30,0,25562,Andres Romero,6,2010370
30,0,27214,Kevin Streelman,6,2010370
30,0,02190,Doug Tewell,6,1999230
30,0,25804,Bubba Watson,6,2010350
39,0,20367,Fredrik Andersson Hed,5,2002310
39,0,26525,Grégory Bourdy,5,2006440
39,0,23638,Brendon de Jonge,5,2010390
39,0,06621,Joe Durant,5,2010370
39,0,28307,Matt Every,5,2010290
39,0,19846,Brian Gay,5,2010400
39,0,08725,Tom Gillis,5,2010390
39,0,20574,Mathew Goggin,5,2010420
39,0,27141,J.B. Holmes,5,2010390
39,0,21961,Charles Howell III,5,2010390
39,0,27408,Martin Kaymer,5,2010200
39,0,08075,Jerry Kelly,5,2010420
39,0,20669,James Kingston,5,2008350
39,0,01682,Wayne Levi,5,2001300
39,0,01706,Davis Love III,5,2010380
39,0,25818,Scott Piercy,5,2010420
39,0,07749,Brett Quigley,5,2010420
39,0,02002,John Riegger,5,2008450
39,0,02076,Peter Senior,5,2000310
39,0,22548,Patrick Sheehan,5,2009320
39,0,27963,Chris Stroud,5,2010420
39,0,23623,Bo Van Pelt,5,2010390
61,0,22371,Aaron Baddeley,4,2010440
61,0,24846,Ricky Barnes,4,2010390
61,0,08191,Paul Broadhurst,4,2006440
61,0,12510,Chad Campbell,4,2010420
61,0,23135,Tim Clark,4,2010390
61,0,27436,Graham DeLaet,4,2010420
61,0,23983,Luke Donald,4,2010380
61,0,24184,Alastair Forsyth,4,2007310
61,0,12705,Cliff Kresge,4,2010420
61,0,26695,Michael Letzig,4,2010440
61,0,32640,Troy Merritt,4,2010440
61,0,23814,Edoardo Molinari,4,2010260
61,0,24361,Pat Perez,4,2010440
61,0,01941,Tom Pernice Jr.,4,2010420
61,0,01948,Tim Petrovic,4,2010440
61,0,26331,Charl Schwartzel,4,2010260
61,0,26882,Michael Sim,4,2010370
61,0,29221,Webb Simpson,4,2010440
61,0,11011,Mike Sposa,4,2006410
61,0,26679,Kevin Stadler,4,2010420
61,0,24459,Richard Sterne,4,2009240
61,0,02206,David Toms,4,2010390
83,0,29910,Blake Adams,3,2010390
83,0,20848,Ángel Cabrera,3,2010380
83,0,24357,K.J. Choi,3,2010390
83,0,24512,Simon Dyson,3,2010310
83,0,28500,Martin Flores,3,2010450
83,0,24083,Marcus Fraser,3,2006310
83,0,01381,Fred Funk,3,2010200
83,0,20376,Stephen Gallacher,3,2005360
83,0,24358,Robert Garrigus,3,2010450
83,0,29720,Andres Gonzales,3,2006460
83,0,06643,Paul Goydos,3,2010390
83,0,10117,Bob Heintz,3,2010130
