RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,22046,Geoff Ogilvy,39' 3",6755.250,172,+2
2,0,11123,Chris Couch,39' 11",6748.750,169,+6
3,0,27095,Nick Watney,40' 3",8738.750,217,+5
4,0,10425,Jay Williamson,40' 8",7035.000,173,+24
5,0,27436,Graham DeLaet,40' 9",9609.167,236,+4
6,0,24925,Jonathan Byrd,40' 11",10553.417,258,+3
6,0,29285,Brent Delahoussaye,40' 11",5399.083,132,+26
8,0,23135,Tim Clark,41' 1",6326.667,154,+7
8,0,24663,Y.E. Yang,41' 1",7604.167,185,+11
10,0,20593,Greg Chalmers,41' 3",12167.667,295,+28
11,0,20766,Padraig Harrington,41' 4",6777.250,164,+6
12,0,26287,Roland Thatcher,41' 7",9391.667,226,+20
13,0,20850,Daniel Chopra,41' 8",11420.250,274,+19
13,0,01810,Phil Mickelson,41' 8",10247.250,246,+19
13,0,24502,Adam Scott,41' 8",7254.917,174,+14
16,0,20645,John Senden,42' 0",10718.833,255,+14
17,0,06522,Ernie Els,42' 1",8462.000,201,+3
18,0,01706,Davis Love III,42' 2",7637.333,181,+8
18,0,27302,Garth Mulroy,42' 2",5570.417,132,+18
18,0,28780,Nicholas Thompson,42' 2",9947.333,236,+42
21,0,20098,Stuart Appleby,42' 3",12841.917,304,+41
21,0,32102,Rickie Fowler,42' 3",11078.583,262,+27
21,0,23788,D.J. Trahan,42' 3",11287.917,267,+13
24,0,27120,Troy Matteson,42' 4",11094.500,262,+26
25,0,24358,Robert Garrigus,42' 5",9414.000,222,+30
25,0,01945,Kenny Perry,42' 5",5768.417,136,+24
27,0,07867,Woody Austin,42' 6",10024.333,236,+17
27,0,24924,Bill Haas,42' 6",9429.083,222,+9
29,0,28237,Rory McIlroy,42' 7",5828.417,137,+3
29,0,22056,Cameron Percy,42' 7",8641.333,203,+13
31,0,12716,Charley Hoffman,42' 8",9778.417,229,+23
31,0,20127,Chris Riley,42' 8",7549.750,177,+28
31,0,33419,Cameron Tringale,42' 8",6268.000,147,+15
34,0,01249,John Daly,42' 9",7519.667,176,+6
34,0,01313,Steve Elkington,42' 9",7355.750,172,+14
34,0,08385,Omar Uresti,42' 9",5643.417,132,+14
37,0,07457,Steve Flesch,42' 10",8058.667,188,+22
37,0,26881,Jarrod Lyle,42' 10",5777.500,135,+10
37,0,20572,Rod Pampling,42' 10",8860.583,207,+23
40,0,12705,Cliff Kresge,42' 11",5532.417,129,+14
41,0,23320,Ryan Palmer,43' 0",10446.667,243,+10
41,0,29221,Webb Simpson,43' 0",13325.167,310,+12
43,0,23983,Luke Donald,43' 1",7793.750,181,+2
43,0,22122,Andrew McLardy,43' 1",6122.500,142,+12
43,0,25562,Andres Romero,43' 1",11419.417,265,+34
46,0,24781,Hunter Mahan,43' 2",8851.333,205,+15
47,0,20472,Alex Cejka,43' 5",7206.833,166,+18
47,0,23541,Ben Crane,43' 5",7072.667,163,+14
47,0,22293,Heath Slocum,43' 5",7201.417,166,+15
47,0,26951,Johnson Wagner,43' 5",9248.833,213,+21
51,0,06251,Chris DiMarco,43' 7",8759.917,201,+8
51,0,23621,Rory Sabbatini,43' 7",9374.500,215,+14
51,0,23349,Charles Warren,43' 7",6754.500,155,+23
51,0,25892,Steve Wheatcroft,43' 7",6891.583,158,+28
55,0,20378,Mathias Grönberg,43' 8",7118.250,163,+33
55,0,26392,Chris Wilson,43' 8",7329.000,168,+26
57,0,01320,Bob Estes,43' 9",10406.167,238,+18
57,0,30925,Dustin Johnson,43' 9",10240.750,234,+13
57,0,06527,Steve Stricker,43' 9",7659.917,175,+1
57,0,25804,Bubba Watson,43' 9",9666.167,221,-13
61,0,28087,Kris Blanks,43' 10",8896.417,203,+29
61,0,21209,Sergio Garcia,43' 10",4821.583,110,+8
61,0,12714,Chris Tidland,43' 10",9121.167,208,+16
61,0,23623,Bo Van Pelt,43' 10",11712.083,267,+16
61,0,27770,Camilo Villegas,43' 10",8551.000,195,+21
