RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
1,0,02225,Howard Twitty,13,342,0
2,0,01068,Andy Bean,11,250,0
2,0,01553,John Huston,11,325,0
2,0,01876,Greg Norman,11,236,0
5,0,01035,Tommy Armour III,10,279,0
5,0,01156,Curt Byrum,10,312,0
5,0,01527,Scott Hoch,10,371,0
8,0,01249,John Daly,9,305,0
8,0,06284,Jim Hallet,9,362,0
8,0,01599,Steve Jones,9,286,0
8,0,02246,Duffy Waldorf,9,296,0
12,0,01006,John Adams,8,298,0
12,0,01161,Mark Calcavecchia,8,245,0
12,0,01361,Dan Forsman,8,289,0
12,0,01388,Robert Gamez,8,271,0
12,0,01468,Gary Hallberg,8,259,0
12,0,01510,Nolan Henke,8,322,0
12,0,06332,Neal Lancaster,8,346,0
12,0,01723,Andrew Magee,8,282,0
12,0,01926,Steve Pate,8,328,0
12,0,02167,Mike Sullivan,8,279,0
12,0,02224,Greg Twiggs,8,254,0
12,0,02241,Bobby Wadkins,8,324,0
24,0,01072,Chip Beck,7,293,0
24,0,01098,Jay Don Blake,7,308,0
24,0,01106,Jim Booros,7,292,0
24,0,01132,Mark Brooks,7,336,0
24,0,01219,John Cook,7,294,0
24,0,01235,Ben Crenshaw,7,199,0
24,0,01385,Jim Gallagher Jr.,7,370,0
24,0,01444,Ken Green,7,307,0
24,0,01633,Tom Kite,7,296,0
24,0,01706,Davis Love III,7,332,0
24,0,01755,Dick Mast,7,212,0
24,0,01797,Rocco Mediate,7,286,0
24,0,01837,Gil Morgan,7,267,0
24,0,01938,David Peoples,7,307,0
24,0,01943,Chris Perry,7,332,0
24,0,01975,Tom Purtzer,7,279,0
24,0,02133,Craig Stadler,7,237,0
24,0,02256,Tom Watson,7,183,0
24,0,06072,Greg Whisman,7,248,0
43,0,01014,Fulton Allem,6,216,0
43,0,01024,Billy Andrade,6,314,0
43,0,01042,Paul Azinger,6,255,0
43,0,01049,Ian Baker-Finch,6,236,0
43,0,01096,Phil Blackmar,6,250,0
43,0,01129,Bill Britton,6,322,0
43,0,01133,Billy Ray Brown,6,314,0
43,0,06118,Greg Bruckner,6,312,0
43,0,01143,Brad Bryant,6,232,0
43,0,01200,Keith Clearwater,6,340,0
43,0,01203,Russ Cochran,6,282,0
43,0,01288,Ed Dougherty,6,358,0
43,0,01331,Rick Fehr,6,247,0
43,0,01378,David Frost,6,314,0
43,0,01414,Bob Gilder,6,232,0
43,0,01469,Dan Halldorson,6,269,0
43,0,06575,Dudley Hart,6,283,0
43,0,01549,Mike Hulbert,6,344,0
43,0,01690,Bruce Lietzke,6,218,0
43,0,06090,Jim McGovern,6,300,0
43,0,02067,Ted Schulz,6,304,0
43,0,02135,Mike Standly,6,264,0
43,0,02146,Payne Stewart,6,250,0
43,0,02159,Curtis Strange,6,240,0
43,0,02186,Brian Tennyson,6,305,0
43,0,02321,Fuzzy Zoeller,6,198,0
69,0,01112,Charlie Bowles,5,215,0
69,0,01226,Fred Couples,5,291,0
69,0,01261,Jay Delsing,5,308,0
69,0,01282,Trevor Dodds,5,242,0
69,0,01284,Mike Donald,5,339,0
69,0,01306,David Edwards,5,285,0
69,0,01320,Bob Estes,5,316,0
69,0,01323,Brad Fabel,5,293,0
69,0,01390,Buddy Gardner,5,343,0
69,0,01475,Donnie Hammond,5,231,0
69,0,01550,Ed Humenik,5,283,0
69,0,01577,Lee Janzen,5,346,0
69,0,06573,Brandt Jobe,5,189,0
69,0,01639,Kenny Knox,5,365,0
69,0,01715,Mark Lye,5,296,0
69,0,01724,Jeff Maggert,5,284,0
69,0,01771,Blaine McCallister,5,308,0
69,0,01823,Larry Mize,5,282,0
69,0,01928,Corey Pavin,5,302,0
69,0,01958,Dan Pohl,5,212,0
69,0,01971,Dillard Pruitt,5,253,0
69,0,02090,Tom Sieckmann,5,283,0
69,0,02099,Scott Simpson,5,205,0
69,0,02239,Scott Verplank,5,159,0
69,0,02242,Lanny Wadkins,5,289,0
69,0,02303,Robert Wrenn,5,279,0
95,1,06197,Michael Allen,4,237,0
95,1,06006,JC Anderson,4,199,0
95,1,01060,Dave Barr,4,276,0
95,1,01151,Clark Burroughs,4,168,0
95,1,01191,Barry Cheesman,4,209,0
95,1,06150,Carl Cooper,4,215,0
95,1,06034,Marco Dawson,4,237,0
95,1,01457,Jay Haas,4,280,0
95,1,01458,Jerry Haas,4,295,0
95,1,01662,Greg Ladehoff,4,191,0
95,1,01682,Wayne Levi,4,246,0
95,1,01945,Kenny Perry,4,235,0
95,1,01946,Peter Persons,4,325,0
95,1,01968,Nick Price,4,246,0
95,1,02023,Clarence Rose,4,170,0
95,1,02049,Gene Sauers,4,238,0
95,1,02101,Joey Sindelar,4,322,0
95,1,02104,Jeff Sluman,4,337,0
95,1,06581,David Sutherland,4,237,0
95,1,02170,Hal Sutton,4,312,0
95,1,02214,Kirk Triplett,4,292,0
95,1,02223,Bob Tway,4,250,0
95,1,02230,Stan Utley,4,288,0
95,1,02255,Denis Watson,4,181,0
95,1,06577,John Wilson,4,248,0
95,1,02298,Jim Woodward,4,238,0
95,1,02322,Richard Zokol,4,231,0
122,3,01040,Emlyn Aubrey,3,314,0
122,3,01078,Jim Benepe,3,241,0
122,3,01093,Ronnie Black,3,222,0
122,3,01157,Tom Byrum,3,305,0
122,3,01168,David Canipe,3,275,0
122,3,01201,Lennie Clements,3,155,0
122,3,01303,Bob Eastwood,3,249,0
122,3,01313,Steve Elkington,3,294,0
122,3,01329,Brad Faxon,3,348,0
122,3,01346,Ed Fiori,3,296,0
122,3,01355,Raymond Floyd,3,206,0
122,3,06044,Scott Gump,3,291,0
122,3,01495,Morris Hatalsky,3,281,0
122,3,01557,John Inman,3,314,0
122,3,01559,Hale Irwin,3,213,0
122,3,01766,Billy Mayfair,3,353,0
122,3,01783,Mark McCumber,3,249,0
122,3,01790,Pat McGowan,3,181,0
122,3,01846,Jodie Mudd,3,187,0
122,3,01887,Mark O'Meara,3,269,0
122,3,01984,Sam Randolph,3,197,0
122,3,02041,Bill Sander,3,197,0
122,3,02095,Larry Silveira,3,219,0
122,3,02111,Mike Smith,3,337,0
122,3,02131,Mike Springer,3,262,0
122,3,02148,Ray Stewart,3,295,0
122,3,02185,Lance Ten Broeck,3,165,0
122,3,02190,Doug Tewell,3,198,0
122,3,06048,Dicky Thompson,3,253,0
122,3,02311,Kim Young,3,171,0
152,9,01039,Perry Arthur,2,195,0
152,9,06010,Brad Bell,2,179,0
152,9,01185,Brandel Chamblee,2,251,0
