RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
1,0,02239,Scott Verplank,13,482,0
2,0,01755,Dick Mast,12,595,0
3,0,01014,Fulton Allem,10,664,0
4,0,02185,Lance Ten Broeck,9,484,0
5,0,01303,Bob Eastwood,8,700,0
5,0,01475,Donnie Hammond,8,673,0
7,2,06006,JC Anderson,6,578,0
7,2,06010,Brad Bell,6,530,0
7,2,01468,Gary Hallberg,6,790,0
7,2,01876,Greg Norman,6,646,0
11,2,01035,Tommy Armour III,5,798,0
11,2,01203,Russ Cochran,5,918,0
11,2,01938,David Peoples,5,916,0
11,2,01958,Dan Pohl,5,666,0
11,2,02225,Howard Twitty,5,992,0
16,4,01329,Brad Faxon,4,1014,0
16,4,02241,Bobby Wadkins,4,976,0
18,6,01261,Jay Delsing,3,900,0
18,6,01766,Billy Mayfair,3,1028,0
20,7,01106,Jim Booros,2,832,0
20,7,01151,Clark Burroughs,2,510,0
20,7,01157,Tom Byrum,2,908,0
20,7,01226,Fred Couples,2,852,0
20,7,01323,Brad Fabel,2,850,0
20,7,01355,Raymond Floyd,2,576,0
20,7,01378,David Frost,2,888,0
20,7,01388,Robert Gamez,2,762,0
20,7,01553,John Huston,2,934,0
20,7,01559,Hale Irwin,2,570,0
20,7,01599,Steve Jones,2,832,0
20,7,01724,Jeff Maggert,2,846,0
20,7,02054,Ken Schall,2,686,0
20,7,02294,Willie Wood,2,716,0
34,8,06197,Michael Allen,1,724,0
34,8,01042,Paul Azinger,1,752,0
34,8,01068,Andy Bean,1,700,0
34,8,01098,Jay Don Blake,1,908,0
34,8,01112,Charlie Bowles,1,646,0
34,8,01129,Bill Britton,1,932,0
34,8,01133,Billy Ray Brown,1,928,0
34,8,01156,Curt Byrum,1,915,0
34,8,01185,Brandel Chamblee,1,722,0
34,8,01197,Bobby Clampett,1,744,0
34,8,01200,Keith Clearwater,1,960,0
34,8,01201,Lennie Clements,1,466,0
34,8,01219,John Cook,1,866,0
34,8,01235,Ben Crenshaw,1,584,0
34,8,01284,Mike Donald,1,998,0
34,8,01288,Ed Dougherty,1,1022,0
34,8,01306,David Edwards,1,918,0
34,8,01313,Steve Elkington,1,850,0
34,8,01385,Jim Gallagher Jr.,1,1094,0
34,8,06044,Scott Gump,1,862,0
34,8,01469,Dan Halldorson,1,794,0
34,8,01510,Nolan Henke,1,946,0
34,8,01527,Scott Hoch,1,1108,0
34,8,01557,John Inman,1,910,0
34,8,01607,Brian Kamm,1,630,0
34,8,01639,Kenny Knox,1,1070,0
34,8,06016,Brad Lardon,1,568,0
34,8,01690,Bruce Lietzke,1,650,0
34,8,01715,Mark Lye,1,900,0
34,8,01783,Mark McCumber,1,702,0
34,8,06090,Jim McGovern,1,880,0
34,8,01823,Larry Mize,1,864,0
34,8,01837,Gil Morgan,1,782,0
34,8,01887,Mark O'Meara,1,793,0
34,8,01926,Steve Pate,1,954,0
34,8,01968,Nick Price,1,746,0
34,8,01975,Tom Purtzer,1,896,0
34,8,01984,Sam Randolph,1,610,0
34,8,02090,Tom Sieckmann,1,808,0
34,8,02099,Scott Simpson,1,592,0
34,8,02101,Joey Sindelar,1,946,0
34,8,02111,Mike Smith,1,983,0
34,8,02135,Mike Standly,1,754,0
34,8,02148,Ray Stewart,1,876,0
34,8,02167,Mike Sullivan,1,820,0
34,8,02170,Hal Sutton,1,918,0
34,8,02190,Doug Tewell,1,626,0
34,8,02214,Kirk Triplett,1,894,0
34,8,02230,Stan Utley,1,868,0
34,8,02246,Duffy Waldorf,1,864,0
34,8,02256,Tom Watson,1,530,0
34,8,02279,Mark Wiebe,1,844,0
34,8,06577,John Wilson,1,724,0
34,8,02292,Bob Wolcott,1,1108,0
