RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
1,0,24502,Adam Scott,6.21,260.71,-212.63,215.02
2,0,26329,Louis Oosthuizen,6.14,319.27,-179.83,334.85
3,0,26331,Charl Schwartzel,4.90,254.70,-222.23,205.41
4,0,06522,Ernie Els,4.34,225.54,-155.40,252.88
5,0,29974,Branden Grace,3.17,164.58,-65.55,197.40
6,0,28089,Jason Day,2.89,127.08,-195.35,79.01
7,0,20645,John Senden,2.85,148.11,-128.55,118.23
8,0,21284,Hiroyuki Fujita,2.64,137.44,-102.30,122.29
9,0,24357,K.J. Choi,2.30,119.52,-182.66,69.16
10,0,28937,George Coetzee,2.27,117.84,-80.30,104.60
11,0,22046,Geoff Ogilvy,2.18,104.69,-128.47,80.02
12,0,24083,Marcus Fraser,2.13,110.88,-66.46,91.20
13,0,20593,Greg Chalmers,2.02,104.94,-83.57,69.89
14,1,22110,Thaworn Wiratchant,1.99,103.34,-47.38,100.43
15,-1,28259,Sangmoon Bae,1.99,103.29,-107.87,72.46
16,0,28258,K.T. Kim,1.95,101.49,-149.96,66.09
17,0,23725,Brendan Jones,1.91,86.14,-68.89,80.40
18,0,30852,Ryo Ishikawa,1.88,97.81,-128.17,93.46
19,1,20935,Toru Taniguchi,1.82,89.12,-78.70,61.78
20,-1,22371,Aaron Baddeley,1.80,88.39,-125.57,66.05
21,1,24511,Thongchai Jaidee,1.76,91.32,-63.22,92.67
22,-1,06567,Vijay Singh,1.73,90.20,-96.74,77.61
23,0,23638,Brendon de Jonge,1.73,90.13,-70.28,93.52
24,0,26851,Marc Leishman,1.67,86.64,-63.01,91.65
25,0,28697,Gaganjeet Bhullar,1.65,67.80,-21.38,72.01
26,0,23135,Tim Clark,1.62,64.98,-74.02,71.65
27,0,29289,S.Y. Noh,1.60,83.07,-77.00,79.45
28,0,20686,Jeev Milkha Singh,1.59,82.83,-51.12,80.58
29,0,27119,Koumei Oda,1.54,80.06,-63.09,50.46
30,0,26908,Yuta Ikeda,1.53,79.70,-91.60,68.63
31,0,27118,Toshinori Muto,1.53,79.39,-46.21,55.74
32,0,24663,Y.E. Yang,1.51,78.26,-120.84,45.61
33,0,20160,Charlie Wi,1.49,77.45,-65.61,81.79
34,0,20157,Retief Goosen,1.48,69.43,-137.04,69.72
35,0,26444,Juvic Pagunsan,1.41,56.57,-28.94,40.28
36,0,24461,Thomas Aiken,1.40,72.55,-78.80,58.26
37,0,37092,Hyung-Sung Kim,1.38,67.62,-25.29,65.14
38,0,29833,Yoshinori Fujimoto,1.32,52.73,-11.62,58.61
39,0,32839,Hideki Matsuyama,1.29,51.68,-23.14,38.27
40,0,20940,Kenichi Kuboya,1.28,66.32,-45.30,44.13
41,0,23621,Rory Sabbatini,1.23,64.14,-99.68,56.96
42,0,25562,Andres Romero,1.23,60.33,-52.41,51.76
43,0,23802,Brad Kennedy,1.18,52.05,-32.97,31.06
