RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
159,0,21806,Paul Gow,60.58,2588406,427271
159,0,10425,Jay Williamson,60.58,1783707,294430
161,0,21753,Brian Davis,60.56,2443653,403523
162,0,24138,Ian Poulter,60.49,1387348,229344
163,0,25847,Rob Rashell,60.45,2086302,345117
164,0,20099,Doug Barron,60.44,2479971,410306
165,0,08993,Franklin Langham,60.42,2925629,484226
166,0,01823,Larry Mize,60.35,1742475,288751
167,0,12826,Paul Claxton,60.32,2530541,419501
168,0,01599,Steve Jones,60.31,1749483,290077
168,0,02246,Duffy Waldorf,60.31,2733558,453265
170,0,12602,Dean Wilson,60.29,3035530,503515
171,0,02239,Scott Verplank,60.28,2511376,416626
172,0,23036,Chris Anderson,60.25,2230427,370170
173,0,01320,Bob Estes,60.23,3026044,502455
173,0,02104,Jeff Sluman,60.23,3202909,531768
175,0,22621,Ben Curtis,60.19,1898031,315317
176,0,02214,Kirk Triplett,60.08,1688910,281093
177,0,08385,Omar Uresti,60.07,2790069,464436
178,0,20121,Todd Fischer,60.03,3327829,554394
178,0,12662,Thomas Levet,60.03,1389885,231538
180,0,01761,Len Mattiace,59.93,2899279,483754
181,0,19881,Robert Damron,59.88,3021918,504668
182,0,01139,Olin Browne,59.85,3167277,529230
183,0,25396,Kevin Na,59.83,3020823,504930
184,0,01127,Danny Briggs,59.82,2336300,390570
185,0,21878,Mark Wilson,59.74,2408699,403174
186,0,19846,Brian Gay,59.69,3482793,583494
187,0,19972,José Coceres,59.64,2012419,337438
188,0,01619,Skip Kendall,59.63,2664458,446822
189,0,20382,Stephen Leaney,59.50,2845203,478204
190,0,01157,Tom Byrum,59.39,2856711,481015
191,0,01175,Jim Carter,59.37,2047497,344887
192,0,01887,Mark O'Meara,59.33,1958234,330071
193,0,01329,Brad Faxon,59.30,2143571,361504
194,0,01457,Jay Haas,59.22,1473972,248894
194,0,20127,Chris Riley,59.22,1583632,267393
196,0,01219,John Cook,59.19,2189304,369890
197,0,01381,Fred Funk,59.00,3048864,516737
198,0,01132,Mark Brooks,58.62,2304038,393026
199,0,02010,Loren Roberts,58.46,1771264,302989
200,0,20623,Gavin Coles,58.38,2359197,404098
201,0,01487,Jeff Hart,57.90,2096576,362104
202,0,01928,Corey Pavin,56.94,2181713,383192
