RANK,MOVEMENT,PLAYER_ID,PLAYER,ALL DRIVES,TOTAL DISTANCE,# OF DRIVES
1,0,23063,Scott Hend,303.6,272602,898
2,0,01249,John Daly,302.2,236935,784
3,0,08793,Tiger Woods,301.6,233423,774
4,0,23322,Brett Wetterich,299.7,281132,938
5,0,06567,Vijay Singh,296.4,362751,1224
6,0,24980,Scott Gutschewski,296.3,295079,996
7,0,23552,Hank Kuehne,295.5,306187,1036
8,0,20663,Brenden Pappas,294.6,202093,686
9,0,21209,Sergio Garcia,294.3,215413,732
10,0,25900,Lucas Glover,293.6,320614,1092
11,0,23725,Brendan Jones,292.3,295788,1012
12,0,01226,Fred Couples,291.8,175959,603
13,0,02106,Chris Smith,291.7,345321,1184
14,0,01810,Phil Mickelson,291.5,203491,698
15,0,20098,Stuart Appleby,291.4,256982,882
16,0,20378,Mathias Grönberg,291.2,227119,780
16,0,23497,Tag Ridings,291.2,338044,1161
16,0,26679,Kevin Stadler,291.2,333749,1146
19,0,06599,John Elliott,291.1,207823,714
19,0,21805,Harrison Frazar,291.1,377831,1298
19,0,01706,Davis Love III,291.1,227315,781
22,0,23349,Charles Warren,290.6,324571,1117
23,0,01927,Dennis Paulson,290.5,227146,782
24,0,24140,Sean O'Hair,290.1,345196,1190
25,0,06573,Brandt Jobe,289.7,327932,1132
25,0,24912,Will MacKenzie,289.7,274631,948
25,0,01945,Kenny Perry,289.7,241933,835
28,0,23540,Jason Allred,289.6,254305,878
29,0,20572,Rod Pampling,289.3,280914,971
30,0,24502,Adam Scott,289.2,210567,728
31,0,23320,Ryan Palmer,288.9,324989,1125
32,0,20157,Retief Goosen,288.7,173820,602
33,0,23788,D.J. Trahan,288.5,283306,982
34,0,23621,Rory Sabbatini,288.1,241446,838
35,0,24925,Jonathan Byrd,288.0,376154,1306
36,0,26758,David Hearn,287.9,244718,850
37,0,20850,Daniel Chopra,287.7,369057,1283
38,0,21961,Charles Howell III,287.5,288680,1004
38,0,26287,Roland Thatcher,287.5,269719,938
40,0,22913,John Rollins,287.4,330246,1149
40,0,27095,Nick Watney,287.4,318412,1108
42,0,10885,Robert Allenby,287.3,289842,1009
43,0,21633,Steve Allan,286.9,352005,1227
44,0,23409,James Driscoll,286.8,248353,866
44,0,20433,Mark Hensby,286.8,199065,694
46,0,23353,J.J. Henry,286.5,343758,1200
47,0,20502,Michael Long,286.3,255411,892
47,0,21959,Ted Purdy,286.3,399705,1396
49,0,19824,Craig Barlow,286.2,251824,880
50,0,06034,Marco Dawson,286.0,311207,1088
51,0,22046,Geoff Ogilvy,285.9,296170,1036
52,0,10117,Bob Heintz,285.7,247428,866
52,0,06332,Neal Lancaster,285.7,339998,1190
54,0,20396,Lee Westwood,285.6,131937,462
55,0,24781,Hunter Mahan,285.5,369490,1294
56,0,21407,Arjun Atwal,285.1,242296,850
56,0,12782,Tim Herron,285.1,305658,1072
56,0,20691,Greg Owen,285.1,279390,980
59,0,24024,Zach Johnson,285.0,331693,1164
60,0,20094,Jonathan Kaye,284.8,256022,899
61,0,21350,Ryuji Imada,284.7,263595,926
62,0,12823,Carlos Franco,284.6,266356,936
63,0,07749,Brett Quigley,284.4,333888,1174
64,0,01553,John Huston,284.1,312798,1101
64,0,23623,Bo Van Pelt,284.1,367352,1293
66,0,24507,Jason Bohn,283.9,320825,1130
67,0,22405,Justin Rose,283.7,348967,1230
68,0,02206,David Toms,283.6,251279,886
69,0,01685,J.L. Lewis,283.5,319781,1128
69,0,01707,Steve Lowery,283.5,341033,1203
71,0,24290,D.J. Brigman,283.4,242568,856
