RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
62,0,10809,Jim Furyk,159,155,4
62,0,34174,John Huh,159,134,25
62,0,28486,Michael Putnam,159,65,94
65,0,29740,Brad Fritsch,160,56,104
65,0,22405,Justin Rose,160,49,111
67,0,35732,Wes Roach,161,65,96
68,0,20396,Lee Westwood,162,71,91
69,0,32150,Michael Thompson,164,93,71
70,0,01706,Davis Love III,165,41,124
71,0,25364,Paul Casey,166,65,101
72,0,27141,J.B. Holmes,168,4,164
72,0,29221,Webb Simpson,168,98,70
72,0,31560,Brian Stuard,168,137,31
75,0,29926,Danny Lee,169,132,37
76,0,30944,Jason Kokrak,171,14,157
76,0,22293,Heath Slocum,171,166,5
76,0,25834,Daniel Summerhays,171,141,30
79,0,26851,Marc Leishman,173,32,141
79,0,27556,Ted Potter Jr.,173,162,11
81,0,02206,David Toms,174,173,1
81,0,27770,Camilo Villegas,174,68,106
83,0,26758,David Hearn,175,156,19
83,0,29222,Billy Hurley III,175,168,7
85,0,23135,Tim Clark,176,174,2
85,0,25345,Carl Pettersson,176,47,129
85,0,27963,Chris Stroud,176,119,57
88,0,26300,Matt Jones,177,41,136
88,0,25572,Graeme McDowell,177,165,12
88,0,21878,Mark Wilson,177,153,24
88,0,24663,Y.E. Yang,177,143,34
92,0,30692,Scott Stallings,178,23,155
93,0,20104,Ken Duke,179,171,8
94,0,24925,Jonathan Byrd,180,102,78
95,0,25686,Jason Dufner,181,122,59
95,0,21961,Charles Howell III,181,9,172
95,0,35300,Andrew Loupe,181,4,177
95,0,27649,Brandt Snedeker,181,121,60
99,0,20229,Stewart Cink,182,61,121
99,0,29461,Jamie Lovemark,182,16,166
99,0,01724,Jeff Maggert,182,169,13
99,0,32333,Kevin Tway,182,55,127
103,0,28259,Sangmoon Bae,184,98,86
103,0,21753,Brian Davis,184,163,21
105,0,23541,Ben Crane,186,157,29
106,0,24490,George McNeill,188,117,71
106,0,24140,Sean O'Hair,188,21,167
108,0,25274,Steven Bowditch,189,29,160
108,0,24138,Ian Poulter,189,102,87
108,0,06567,Vijay Singh,189,89,100
111,0,24507,Jason Bohn,190,151,39
111,0,32448,James Hahn,190,91,99
111,0,29478,Kevin Kisner,190,107,83
111,0,27466,Spencer Levin,190,150,40
111,0,30927,Brendon Todd,190,148,42
116,0,27644,Brian Harman,191,94,97
117,0,31202,William McGirt,193,160,33
118,0,08075,Jerry Kelly,194,167,27
119,0,25632,Jimmy Walker,195,19,176
120,0,28500,Martin Flores,196,44,152
120,0,25396,Kevin Na,196,148,48
122,0,32200,Roberto Castro,197,134,63
122,0,22621,Ben Curtis,197,154,43
122,0,33419,Cameron Tringale,197,139,58
125,0,28092,D.H. Lee,198,170,28
125,0,25240,D.A. Points,198,131,67
127,0,22913,John Rollins,199,86,113
128,0,34409,David Lingmerth,200,88,112
129,0,30750,Tommy Gainey,201,59,142
129,0,29289,S.Y. Noh,201,40,161
131,0,35139,Richard Lee,202,125,77
131,0,22046,Geoff Ogilvy,202,68,134
133,0,20498,Briny Baird,204,144,60
133,0,24357,K.J. Choi,204,152,52
135,0,34021,Bud Cauley,207,63,144
135,0,32640,Troy Merritt,207,124,83
137,0,10885,Robert Allenby,208,127,81
138,0,25191,Gonzalo Fernandez-Castaño,210,102,108
138,0,22378,Trevor Immelman,210,74,136
138,0,27120,Troy Matteson,210,39,171
138,0,01810,Phil Mickelson,210,70,140
142,0,33461,Morgan Hoffmann,213,48,165
143,0,10860,Justin Leonard,215,177,38
144,0,25562,Andres Romero,216,53,163
145,0,23621,Rory Sabbatini,217,58,159
146,0,34046,Jordan Spieth,218,89,129
147,0,29535,Brice Garnett,220,92,128
147,0,24361,Pat Perez,220,115,105
149,0,34360,Patrick Reed,229,71,158
150,0,23983,Luke Donald,231,164,67
151,0,34563,Chesson Hadley,232,84,148
152,0,22371,Aaron Baddeley,235,60,175
152,0,35539,Luke Guthrie,235,109,126
154,0,34261,Scott Langley,239,145,94
155,0,26956,Bronson La'Cassie,241,127,114
156,0,07867,Woody Austin,242,160,82
157,0,24846,Ricky Barnes,244,82,162
158,0,06522,Ernie Els,248,79,169
159,0,30852,Ryo Ishikawa,249,80,169
160,0,19846,Brian Gay,251,175,76
161,0,20157,Retief Goosen,252,96,156
162,0,21731,Freddie Jacobson,253,130,123
163,0,31193,Jim Renner,254,101,153
164,0,28475,Jeff Overton,255,110,145
164,0,28132,Tyrone Van Aswegen,255,87,168
166,0,25349,Tim Wilkinson,257,140,117
167,0,20098,Stuart Appleby,262,159,103
167,0,26951,Johnson Wagner,262,113,149
169,0,28307,Matt Every,267,116,151
170,0,27895,Jonas Blixt,271,117,154
171,0,24494,Erik Compton,276,138,138
172,0,23800,Bryce Molder,277,158,119
173,0,20593,Greg Chalmers,281,147,134
174,0,25720,Chad Collins,287,172,115
175,0,20160,Charlie Wi,289,146,143
176,0,23409,James Driscoll,306,132,174
177,0,10423,Mike Weir,349,176,173
