RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,06251,Chris DiMarco,3.89,993,255
2,0,06522,Ernie Els,3.90,495,127
3,0,12652,Cameron Beckman,3.91,916,234
3,0,10809,Jim Furyk,3.91,794,203
5,0,06567,Vijay Singh,3.92,502,128
6,0,01381,Fred Funk,3.93,1496,381
7,0,01945,Kenny Perry,3.94,1338,340
8,0,20098,Stuart Appleby,3.95,952,241
8,0,01457,Jay Haas,3.95,995,252
8,0,08545,Glen Hnatiuk,3.95,1233,312
8,0,01810,Phil Mickelson,3.95,876,222
8,0,02206,David Toms,3.95,817,207
13,0,01361,Dan Forsman,3.96,1025,259
13,0,01577,Lee Janzen,3.96,724,183
13,0,11032,Frank Lickliter II,3.96,1128,285
13,0,24361,Pat Perez,3.96,1081,273
13,0,22913,John Rollins,3.96,1722,435
18,0,10885,Robert Allenby,3.97,1069,269
18,0,01024,Billy Andrade,3.97,1251,315
18,0,01139,Olin Browne,3.97,1396,352
18,0,20229,Stewart Cink,3.97,858,216
18,0,10585,Scott McCarron,3.97,889,224
18,0,01968,Nick Price,3.97,790,199
18,0,02002,John Riegger,3.97,1155,291
25,0,21633,Steve Allan,3.98,1211,304
25,0,20498,Briny Baird,3.98,1631,410
25,0,23614,Rich Beem,3.98,1134,285
25,0,23541,Ben Crane,3.98,996,250
25,0,01320,Bob Estes,3.98,1358,341
25,0,21961,Charles Howell III,3.98,1292,325
25,0,01553,John Huston,3.98,1198,301
25,0,10860,Justin Leonard,3.98,983,247
25,0,20572,Rod Pampling,3.98,1210,304
25,0,20127,Chris Riley,3.98,1253,315
35,0,09011,David Duval,3.99,754,189
35,0,07457,Steve Flesch,3.99,1074,269
35,0,20157,Retief Goosen,3.99,423,106
35,0,01797,Rocco Mediate,3.99,801,201
35,0,06515,Shaun Micheel,3.99,946,237
35,0,23800,Bryce Molder,3.99,750,188
35,0,01920,Craig Parry,3.99,699,175
35,0,11011,Mike Sposa,3.99,1834,460
43,0,06004,Stephen Ames,4.00,1040,260
43,0,01098,Jay Don Blake,4.00,1219,305
43,0,12826,Paul Claxton,4.00,1048,262
43,0,23983,Luke Donald,4.00,917,229
43,0,01307,Joel Edwards,4.00,1224,306
43,0,12823,Carlos Franco,4.00,1136,284
43,0,12645,Brent Geiberger,4.00,1658,414
43,0,01475,Donnie Hammond,4.00,652,163
43,0,12782,Tim Herron,4.00,1043,261
43,0,08075,Jerry Kelly,4.00,808,202
43,0,10565,Ian Leggatt,4.00,892,223
43,0,06498,Matt Peterson,4.00,1220,305
43,0,06595,Kevin Sutherland,4.00,1039,260
