RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,20157,Retief Goosen,4.25,153,36
2,0,01249,John Daly,4.40,251,57
3,0,21961,Charles Howell III,4.41,472,107
4,0,01968,Nick Price,4.43,235,53
5,0,02206,David Toms,4.44,315,71
6,0,09011,David Duval,4.46,281,63
7,0,24925,Jonathan Byrd,4.49,440,98
8,0,01938,David Peoples,4.50,508,113
9,0,06350,Bob May,4.51,437,97
9,0,08793,Tiger Woods,4.51,194,43
11,0,08075,Jerry Kelly,4.52,289,64
12,0,02239,Scott Verplank,4.53,362,80
13,0,06197,Michael Allen,4.54,363,80
13,0,10885,Robert Allenby,4.54,381,84
13,0,01685,J.L. Lewis,4.54,609,134
13,0,06373,José María Olazábal,4.54,327,72
17,0,20098,Stuart Appleby,4.55,364,80
17,0,12652,Cameron Beckman,4.55,332,73
17,0,01320,Bob Estes,4.55,432,95
17,0,01666,Bernhard Langer,4.55,273,60
17,0,08375,Paul Stankowski,4.55,537,118
22,0,01577,Lee Janzen,4.56,301,66
22,0,01797,Rocco Mediate,4.56,292,64
22,0,20645,John Senden,4.56,447,98
25,0,24937,Jess Daley,4.57,475,104
25,0,20502,Michael Long,4.57,288,63
25,0,01945,Kenny Perry,4.57,498,109
25,0,06595,Kevin Sutherland,4.57,407,89
29,0,01307,Joel Edwards,4.58,458,100
29,0,20094,Jonathan Kaye,4.58,270,59
29,0,11032,Frank Lickliter II,4.58,435,95
29,0,22913,John Rollins,4.58,632,138
29,0,02223,Bob Tway,4.58,362,79
29,0,10423,Mike Weir,4.58,453,99
35,0,20029,Notah Begay III,4.59,367,80
35,0,01142,Bart Bryant,4.59,367,80
35,0,06621,Joe Durant,4.59,303,66
35,0,21805,Harrison Frazar,4.59,248,54
35,0,10565,Ian Leggatt,4.59,326,71
35,0,01707,Steve Lowery,4.59,344,75
35,0,01948,Tim Petrovic,4.59,450,98
35,0,23177,Kenneth Staton,4.59,496,108
35,0,06527,Steve Stricker,4.59,372,81
44,0,01226,Fred Couples,4.60,336,73
44,0,01374,Robin Freeman,4.60,432,94
44,0,20634,Peter Lonard,4.60,663,144
44,0,12680,Shigeki Maruyama,4.60,336,73
44,0,01810,Phil Mickelson,4.60,331,72
44,0,01927,Dennis Paulson,4.60,377,82
50,0,07721,Pat Bates,4.61,415,90
50,0,01161,Mark Calcavecchia,4.61,387,84
50,0,24357,K.J. Choi,4.61,378,82
50,0,01569,Peter Jacobsen,4.61,327,71
54,0,23614,Rich Beem,4.62,425,92
54,0,01175,Jim Carter,4.62,476,103
54,0,20229,Stewart Cink,4.62,356,77
54,0,06251,Chris DiMarco,4.62,374,81
54,0,07457,Steve Flesch,4.62,425,92
54,0,01381,Fred Funk,4.62,564,122
54,0,01553,John Huston,4.62,467,101
54,0,23108,Matt Kuchar,4.62,393,85
54,0,10860,Justin Leonard,4.62,356,77
54,0,02010,Loren Roberts,4.62,430,93
64,0,23125,Brad Elder,4.63,403,87
64,0,23903,Stephen Gangluff,4.63,333,72
64,0,10912,Craig Perks,4.63,477,103
64,0,10213,Dicky Pride,4.63,292,63
68,0,07003,David Berganio Jr.,4.64,404,87
68,0,06809,Bob Burns,4.64,473,102
68,0,23135,Tim Clark,4.64,376,81
68,0,01203,Russ Cochran,4.64,325,70
68,0,01329,Brad Faxon,4.64,445,96
68,0,19846,Brian Gay,4.64,640,138
68,0,23353,J.J. Henry,4.64,562,121
68,0,06515,Shaun Micheel,4.64,390,84
68,0,24361,Pat Perez,4.64,418,90
68,0,23621,Rory Sabbatini,4.64,209,45
68,0,23623,Bo Van Pelt,4.64,408,88
68,0,02322,Richard Zokol,4.64,255,55
80,0,06004,Stephen Ames,4.65,414,89
80,0,01024,Billy Andrade,4.65,484,104
80,0,07867,Woody Austin,4.65,465,100
80,0,10809,Jim Furyk,4.65,288,62
80,0,01599,Steve Jones,4.65,316,68
80,0,06332,Neal Lancaster,4.65,456,98
80,0,01706,Davis Love III,4.65,335,72
80,0,01928,Corey Pavin,4.65,321,69
80,0,01941,Tom Pernice Jr.,4.65,423,91
80,0,20566,Kaname Yokoo,4.65,321,69
90,0,20593,Greg Chalmers,4.66,517,111
90,0,12823,Carlos Franco,4.66,494,106
90,0,12782,Tim Herron,4.66,410,88
90,0,01887,Mark O'Meara,4.66,275,59
94,0,20498,Briny Baird,4.67,630,135
94,0,01185,Brandel Chamblee,4.67,467,100
94,0,01219,John Cook,4.67,439,94
94,0,06522,Ernie Els,4.67,126,27
94,0,01723,Andrew Magee,4.67,341,73
94,0,10585,Scott McCarron,4.67,336,72
94,0,10649,Tom Scherrer,4.67,532,114
94,0,12663,Phil Tataurangi,4.67,402,86
102,0,12510,Chad Campbell,4.68,477,102
102,0,01457,Jay Haas,4.68,393,84
102,0,01475,Donnie Hammond,4.68,220,47
102,0,10117,Bob Heintz,4.68,276,59
102,0,08633,Per-Ulrik Johansson,4.68,468,100
102,0,02099,Scott Simpson,4.68,323,69
102,0,06078,Esteban Toledo,4.68,356,76
102,0,02246,Duffy Waldorf,4.68,463,99
110,0,01042,Paul Azinger,4.69,361,77
110,0,01361,Dan Forsman,4.69,417,89
110,0,20574,Mathew Goggin,4.69,389,83
110,0,06575,Dudley Hart,4.69,403,86
110,0,01761,Len Mattiace,4.69,581,124
110,0,12660,Jesper Parnevik,4.69,408,87
110,0,02002,John Riegger,4.69,408,87
110,0,02101,Joey Sindelar,4.69,413,88
110,0,11011,Mike Sposa,4.69,661,141
110,0,02214,Kirk Triplett,4.69,291,62
120,0,06036,Scott Dunlap,4.70,301,64
120,0,01313,Steve Elkington,4.70,362,77
120,0,12645,Brent Geiberger,4.70,601,128
120,0,20105,Jeff Gove,4.70,470,100
120,0,08537,J.P. Hayes,4.70,404,86
120,0,01527,Scott Hoch,4.70,249,53
120,0,10962,Bradley Hughes,4.70,324,69
120,0,01619,Skip Kendall,4.70,601,128
120,0,22046,Geoff Ogilvy,4.70,494,105
120,0,20572,Rod Pampling,4.70,475,101
120,0,10425,Jay Williamson,4.70,418,89
131,0,21633,Steve Allan,4.71,480,102
131,0,07223,Brian Bateman,4.71,513,109
131,0,23541,Ben Crane,4.71,405,86
131,0,01771,Blaine McCallister,4.71,447,95
131,0,01920,Craig Parry,4.71,297,63
131,0,20548,Hidemichi Tanaka,4.71,424,90
131,0,06613,Tommy Tolles,4.71,306,65
138,0,01035,Tommy Armour III,4.72,472,100
138,0,12388,Michael Clark II,4.72,368,78
138,0,23338,David Gossett,4.72,448,95
138,0,08545,Glen Hnatiuk,4.72,510,108
138,0,10733,Kent Jones,4.72,585,124
138,0,19817,Michael Muehr,4.72,359,76
138,0,23322,Brett Wetterich,4.72,444,94
138,0,20436,Garrett Willis,4.72,581,123
146,0,06315,Pete Jordan,4.73,383,81
146,0,23800,Bryce Molder,4.73,293,62
146,0,21949,Joe Ogilvie,4.73,265,56
146,0,01926,Steve Pate,4.73,345,73
146,0,06567,Vijay Singh,4.73,189,40
151,0,01139,Olin Browne,4.74,573,121
151,0,01157,Tom Byrum,4.74,441,93
151,0,08931,Glen Day,4.74,630,133
151,0,01677,Tom Lehman,4.74,398,84
151,0,20127,Chris Riley,4.74,498,105
151,0,02133,Craig Stadler,4.74,332,70
151,0,02170,Hal Sutton,4.74,379,80
151,0,02245,Grant Waite,4.74,569,120
159,0,10201,Matt Gogel,4.75,356,75
159,0,08553,Lee Porter,4.75,503,106
161,0,08123,Jeff Brehaut,4.76,428,90
161,0,20043,Edward Fryatt,4.76,395,83
161,0,01388,Robert Gamez,4.76,276,58
161,0,21209,Sergio Garcia,4.76,214,45
161,0,19958,Miguel Angel Jiménez,4.76,262,55
161,0,08993,Franklin Langham,4.76,362,76
167,0,12826,Paul Claxton,4.77,467,98
167,0,23983,Luke Donald,4.77,367,77
167,0,01378,David Frost,4.77,401,84
167,0,21806,Paul Gow,4.77,353,74
167,0,06498,Matt Peterson,4.77,529,111
167,0,02257,Brian Watts,4.77,367,77
173,0,02104,Jeff Sluman,4.78,497,104
173,0,26289,Boo Weekley,4.78,277,58
175,0,06573,Brandt Jobe,4.79,402,84
175,0,06012,Greg Kraft,4.79,455,95
175,0,10457,Frank Nobilo,4.79,599,125
175,0,20663,Brenden Pappas,4.79,383,80
175,0,20095,Carl Paulson,4.79,402,84
175,0,07749,Brett Quigley,4.79,580,121
175,0,02106,Chris Smith,4.79,393,82
182,0,19824,Craig Barlow,4.80,235,49
182,0,06016,Brad Lardon,4.80,317,66
182,0,08339,Spike McRoy,4.80,317,66
182,0,12753,David Morland IV,4.80,264,55
182,0,02110,Jerry Smith,4.80,542,113
187,0,01098,Jay Don Blake,4.81,481,100
187,0,01132,Mark Brooks,4.81,481,100
187,0,08881,Tripp Isenhour,4.81,414,86
190,0,06643,Paul Goydos,4.82,376,78
190,0,01766,Billy Mayfair,4.82,559,116
190,0,22293,Heath Slocum,4.82,381,79
193,0,19881,Robert Damron,4.83,531,110
194,0,01014,Fulton Allem,4.86,311,64
194,0,21259,Jason Hill,4.86,248,51
196,0,06617,Brian Henninger,4.87,336,69
197,0,19972,José Coceres,4.88,239,49
197,0,01724,Jeff Maggert,4.88,395,81
199,0,01549,Mike Hulbert,4.91,275,56
200,0,08535,Gary Nicklaus,4.95,307,62
201,0,01514,Eduardo Herrera,4.96,278,56
202,0,10107,Deane Pappas,4.97,393,79
