RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
76,0,01042,Paul Azinger,5,258,0
76,0,08123,Jeff Brehaut,5,281,0
76,0,01185,Brandel Chamblee,5,263,0
76,0,01191,Barry Cheesman,5,341,0
76,0,20229,Stewart Cink,5,320,0
76,0,01266,Clark Dennis,5,309,0
76,0,06599,John Elliott,5,281,0
76,0,06522,Ernie Els,5,204,0
76,0,01374,Robin Freeman,5,285,0
76,0,10963,Jimmy Green,5,261,0
76,0,01724,Jeff Maggert,5,271,0
76,0,10585,Scott McCarron,5,307,0
76,0,01823,Larry Mize,5,236,0
76,0,01926,Steve Pate,5,322,0
76,0,20127,Chris Riley,5,279,0
76,0,08375,Paul Stankowski,5,278,0
76,0,02170,Hal Sutton,5,302,0
93,0,10885,Robert Allenby,4,297,0
93,0,06004,Stephen Ames,4,190,0
93,0,20099,Doug Barron,4,316,0
93,0,23614,Rich Beem,4,237,0
93,0,01139,Olin Browne,4,286,0
93,0,08931,Glen Day,4,328,0
93,0,06036,Scott Dunlap,4,300,0
93,0,01331,Rick Fehr,4,255,0
93,0,07457,Steve Flesch,4,356,0
93,0,01376,Bob Friend,4,403,0
93,0,01378,David Frost,4,276,0
93,0,12645,Brent Geiberger,4,355,0
93,0,01418,Bill Glasson,4,277,0
93,0,06617,Brian Henninger,4,339,0
93,0,10860,Justin Leonard,4,343,0
93,0,20213,Katsumasa Miyamoto,4,215,0
93,0,10457,Frank Nobilo,4,289,0
93,0,01968,Nick Price,4,196,0
93,0,21959,Ted Purdy,4,232,0
93,0,01996,Mike Reid,4,263,0
93,0,02007,Larry Rinker,4,306,0
93,0,02008,Lee Rinker,4,317,0
93,0,10649,Tom Scherrer,4,327,0
93,0,02104,Jeff Sluman,4,379,0
93,0,02131,Mike Springer,4,304,0
93,0,02133,Craig Stadler,4,175,0
93,0,06581,David Sutherland,4,316,0
93,0,06613,Tommy Tolles,4,279,0
93,0,02223,Bob Tway,4,322,0
122,0,07781,Ty Armstrong,3,271,0
122,0,07867,Woody Austin,3,343,0
122,0,20498,Briny Baird,3,287,0
122,0,01072,Chip Beck,3,260,0
122,0,01093,Ronnie Black,3,199,0
122,0,10569,Mike Brisky,3,261,0
122,0,01132,Mark Brooks,3,403,0
122,0,01157,Tom Byrum,3,311,0
122,0,01203,Russ Cochran,3,294,0
122,0,07763,Doug Dunakey,3,307,0
122,0,01313,Steve Elkington,3,237,0
122,0,01320,Bob Estes,3,370,0
122,0,01323,Brad Fabel,3,300,0
122,0,01329,Brad Faxon,3,239,0
122,0,01361,Dan Forsman,3,318,0
122,0,10809,Jim Furyk,3,317,0
122,0,19846,Brian Gay,3,251,0
122,0,06044,Scott Gump,3,337,0
122,0,08537,J.P. Hayes,3,329,0
122,0,01510,Nolan Henke,3,294,0
122,0,01706,Davis Love III,3,246,0
122,0,08547,John Maginnes,3,321,0
122,0,08045,Perry Moss,3,259,0
122,0,08553,Lee Porter,3,311,0
122,0,10213,Dicky Pride,3,300,0
122,0,07749,Brett Quigley,3,211,0
122,0,22292,David Seawell,3,187,0
122,0,02321,Fuzzy Zoeller,3,184,0
150,0,01014,Fulton Allem,2,249,0
150,0,01040,Emlyn Aubrey,2,179,0
150,0,01063,Ben Bates,2,346,0
150,0,01127,Danny Briggs,2,265,0
150,0,01261,Jay Delsing,2,273,0
150,0,06621,Joe Durant,2,269,0
150,0,06064,Jeff Gallagher,2,328,0
150,0,01388,Robert Gamez,2,219,0
150,0,01457,Jay Haas,2,273,0
150,0,01599,Steve Jones,2,195,0
150,0,01604,Steve Jurgensen,2,193,0
150,0,01633,Tom Kite,2,197,0
150,0,06012,Greg Kraft,2,334,0
150,0,08993,Franklin Langham,2,350,0
150,0,01705,Tim Loustalot,2,238,0
150,0,06140,Sean Murphy,2,307,0
150,0,01887,Mark O'Meara,2,193,0
150,0,01905,Joe Ozaki,2,176,0
150,0,10107,Deane Pappas,2,297,0
150,0,12660,Jesper Parnevik,2,227,0
150,0,01928,Corey Pavin,2,279,0
150,0,01975,Tom Purtzer,2,189,0
150,0,02010,Loren Roberts,2,304,0
150,0,02023,Clarence Rose,2,177,0
150,0,02101,Joey Sindelar,2,261,0
150,0,02146,Payne Stewart,2,235,0
150,0,06527,Steve Stricker,2,252,0
150,0,06078,Esteban Toledo,2,363,0
150,0,02242,Lanny Wadkins,2,199,0
150,0,02294,Willie Wood,2,246,0
180,0,01024,Billy Andrade,1,309,0
180,0,01219,John Cook,1,277,0
180,0,01549,Mike Hulbert,1,360,0
180,0,10733,Kent Jones,1,241,0
180,0,01748,Doug Martin,1,338,0
180,0,01891,David Ogrin,1,201,0
180,0,01920,Craig Parry,1,198,0
180,0,02099,Scott Simpson,1,199,0
180,0,02267,D.A. Weibring,1,177,0
180,0,10425,Jay Williamson,1,293,0
