RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1,0,20691,Greg Owen,.80,65,81
2,0,37189,Harold Varner III,.77,71,92
3,0,27129,Luke List,.75,58,77
3,0,35451,Scott Pinckney,.75,64,85
3,0,25240,D.A. Points,.75,38,51
6,0,32618,Rhein Gibson,.72,39,54
6,0,27141,J.B. Holmes,.72,53,74
6,0,23621,Rory Sabbatini,.72,39,54
9,0,28475,Jeff Overton,.71,46,65
10,0,37273,Derek Ernst,.70,40,57
10,0,10213,Dicky Pride,.70,37,53
12,0,10885,Robert Allenby,.69,35,51
12,0,20104,Ken Duke,.69,37,54
12,0,36689,Brooks Koepka,.69,48,70
12,0,29926,Danny Lee,.69,62,90
12,0,32150,Michael Thompson,.69,47,68
17,0,24358,Robert Garrigus,.68,44,65
17,0,28237,Rory McIlroy,.68,42,62
17,0,36699,Patrick Rodgers,.68,58,85
20,0,24461,Thomas Aiken,.67,44,66
20,0,34431,Robert Streb,.67,56,84
22,0,22405,Justin Rose,.66,41,62
22,0,26331,Charl Schwartzel,.66,46,70
22,0,29221,Webb Simpson,.66,46,70
25,0,20848,Ángel Cabrera,.65,40,62
25,0,27436,Graham DeLaet,.65,43,66
25,0,25686,Jason Dufner,.65,66,102
25,0,22892,Jason Gore,.65,48,74
25,0,33204,Shane Lowry,.65,35,54
30,0,35300,Andrew Loupe,.64,48,75
30,0,23320,Ryan Palmer,.64,55,86
30,0,24502,Adam Scott,.64,49,76
33,0,21209,Sergio Garcia,.63,32,51
33,0,28679,Fabián Gómez,.63,50,79
33,0,31557,Jim Herman,.63,59,93
33,0,02206,David Toms,.63,39,62
37,0,26476,Chez Reavie,.62,53,86
38,0,20229,Stewart Cink,.61,37,61
38,0,12716,Charley Hoffman,.61,54,88
40,0,45526,Abraham Ancer,.60,29,48
40,0,31646,Emiliano Grillo,.60,54,90
40,0,32839,Hideki Matsuyama,.60,44,73
40,0,25572,Graeme McDowell,.60,36,60
40,0,25818,Scott Piercy,.60,50,84
40,0,27064,Jhonattan Vegas,.60,56,93
40,0,26289,Boo Weekley,.60,50,83
47,0,29420,Billy Horschel,.59,41,70
48,0,35545,Blayne Barber,.58,46,80
48,0,25274,Steven Bowditch,.58,41,71
48,0,35532,Tom Hoge,.58,45,77
48,0,33413,Ben Martin,.58,51,88
48,0,25892,Steve Wheatcroft,.58,47,81
48,0,21878,Mark Wilson,.58,36,62
54,0,29745,Tyler Aldridge,.57,45,79
54,0,33461,Morgan Hoffmann,.57,38,67
54,0,29461,Jamie Lovemark,.57,52,91
54,0,24781,Hunter Mahan,.57,35,61
54,0,25632,Jimmy Walker,.57,47,82
59,0,34563,Chesson Hadley,.56,44,79
59,0,33122,Russell Knox,.56,50,89
59,0,28158,Steve Marino,.56,38,68
59,0,33419,Cameron Tringale,.56,43,77
63,0,33141,Keegan Bradley,.55,45,82
63,0,25364,Paul Casey,.55,41,74
63,0,29720,Andres Gonzales,.55,43,78
63,0,30926,Chris Kirk,.55,47,85
63,0,24912,Will MacKenzie,.55,44,80
63,0,29223,Sam Saunders,.55,36,65
63,0,33418,Shawn Stefani,.55,48,87
63,0,31560,Brian Stuard,.55,36,66
71,0,30163,Henrik Norlander,.54,36,67
71,0,22046,Geoff Ogilvy,.54,32,59
71,0,26329,Louis Oosthuizen,.54,30,56
71,0,06567,Vijay Singh,.54,39,72
71,0,35891,Cameron Smith,.54,37,69
71,0,34264,Hudson Swafford,.54,56,104
77,0,32366,Kevin Chappell,.53,49,93
77,0,06522,Ernie Els,.53,35,66
77,0,23353,J.J. Henry,.53,35,66
77,0,37454,Whee Kim,.53,41,78
77,0,30944,Jason Kokrak,.53,47,89
77,0,27936,Martin Laird,.53,41,78
77,0,24490,George McNeill,.53,27,51
77,0,25198,Francesco Molinari,.53,34,64
77,0,24140,Sean O'Hair,.53,47,89
77,0,30692,Scott Stallings,.53,37,70
77,0,30110,Kyle Stanley,.53,47,89
77,0,33448,Justin Thomas,.53,51,96
