RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,25345,Carl Pettersson,224,713,31.4
2,0,21878,Mark Wilson,215,730,29.5
3,0,23325,Vaughn Taylor,212,686,30.9
4,0,12602,Dean Wilson,207,669,30.9
5,0,21753,Brian Davis,202,736,27.4
5,0,20104,Ken Duke,202,770,26.2
7,0,22548,Patrick Sheehan,199,758,26.3
8,0,11032,Frank Lickliter II,197,705,27.9
9,0,23048,Eric Axley,193,736,26.2
10,0,28780,Nicholas Thompson,190,675,28.1
11,0,23718,Nathan Green,187,711,26.3
11,0,21949,Joe Ogilvie,187,651,28.7
13,0,01941,Tom Pernice Jr.,184,719,25.6
14,0,28158,Steve Marino,181,706,25.6
15,0,23353,J.J. Henry,180,603,29.9
15,0,23623,Bo Van Pelt,180,615,29.3
17,0,25396,Kevin Na,179,682,26.2
18,0,12716,Charley Hoffman,174,593,29.3
18,0,27214,Kevin Streelman,174,646,26.9
20,0,01945,Kenny Perry,173,623,27.8
21,0,22913,John Rollins,171,561,30.5
22,0,28475,Jeff Overton,170,639,26.6
23,0,12782,Tim Herron,168,641,26.2
24,0,10505,Shane Bertsch,167,642,26.0
24,0,23497,Tag Ridings,167,558,29.9
26,0,20498,Briny Baird,166,622,26.7
26,0,27060,John Mallinger,166,648,25.6
28,0,24358,Robert Garrigus,164,565,29.0
29,0,25190,Jeff Quinney,163,563,29.0
29,0,25349,Tim Wilkinson,163,572,28.5
31,0,26476,Chez Reavie,162,614,26.4
31,0,24663,Y.E. Yang,162,538,30.1
33,0,12510,Chad Campbell,161,582,27.7
34,0,24490,George McNeill,160,594,26.9
35,0,07867,Woody Austin,158,610,25.9
35,0,22892,Jason Gore,158,578,27.3
37,0,27120,Troy Matteson,157,573,27.4
38,0,26668,Marc Turnesa,156,571,27.3
39,0,06251,Chris DiMarco,155,532,29.1
39,0,12660,Jesper Parnevik,155,570,27.2
39,0,22293,Heath Slocum,155,546,28.4
42,0,01313,Steve Elkington,154,497,31.0
42,0,06595,Kevin Sutherland,154,599,25.7
44,0,01320,Bob Estes,153,569,26.9
44,0,27936,Martin Laird,153,586,26.1
46,0,19803,Ryan Armour,151,498,30.3
46,0,01724,Jeff Maggert,151,522,28.9
46,0,01766,Billy Mayfair,151,614,24.6
49,0,23614,Rich Beem,149,528,28.2
50,0,10860,Justin Leonard,148,524,28.2
50,0,27095,Nick Watney,148,571,25.9
52,0,20098,Stuart Appleby,147,499,29.5
52,0,20378,Mathias Grönberg,147,559,26.3
52,0,23157,Richard Johnson,147,529,27.8
52,0,20160,Charlie Wi,147,611,24.1
56,0,23135,Tim Clark,146,543,26.9
56,0,25900,Lucas Glover,146,557,26.2
58,0,20850,Daniel Chopra,145,538,27.0
58,0,19846,Brian Gay,145,666,21.8
58,0,29718,Anthony Kim,145,486,29.8
58,0,23349,Charles Warren,145,448,32.4
62,0,28089,Jason Day,144,536,26.9
62,0,24449,Parker McLachlin,144,571,25.2
62,0,08845,Scott Sterling,144,470,30.6
65,0,24925,Jonathan Byrd,143,558,25.6
65,0,24924,Bill Haas,143,614,23.3
67,0,01577,Lee Janzen,142,522,27.2
67,0,01948,Tim Petrovic,142,583,24.4
67,0,10423,Mike Weir,142,495,28.7
67,0,10425,Jay Williamson,142,487,29.2
71,0,10885,Robert Allenby,141,539,26.2
71,0,23541,Ben Crane,141,547,25.8
71,0,21961,Charles Howell III,141,572,24.7
71,0,01928,Corey Pavin,141,449,31.4
71,0,25804,Bubba Watson,141,532,26.5
76,0,24024,Zach Johnson,140,471,29.7
76,0,02223,Bob Tway,140,446,31.4
78,0,20574,Mathew Goggin,139,534,26.0
78,0,26679,Kevin Stadler,139,484,28.7
80,0,06197,Michael Allen,138,522,26.4
80,0,24361,Pat Perez,138,555,24.9
82,0,08075,Jerry Kelly,137,509,26.9
83,0,22371,Aaron Baddeley,136,472,28.8
83,0,12652,Cameron Beckman,136,507,26.8
83,0,07749,Brett Quigley,136,486,28.0
86,0,23409,James Driscoll,135,518,26.1
86,0,01473,Todd Hamilton,135,503,26.8
86,0,23108,Matt Kuchar,135,499,27.1
86,0,24781,Hunter Mahan,135,462,29.2
86,0,27649,Brandt Snedeker,135,488,27.7
