RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL 10TH TEE EARLY RDS.
1,0,07867,Woody Austin,65.00,65,1
1,0,24604,Hunter Haas,65.00,65,1
1,0,10585,Scott McCarron,65.00,65,1
4,0,01157,Tom Byrum,66.00,132,2
4,0,01320,Bob Estes,66.00,66,1
6,0,20229,Stewart Cink,66.33,199,3
7,0,06567,Vijay Singh,66.50,133,2
8,0,12782,Tim Herron,67.00,67,1
8,0,01706,Davis Love III,67.00,67,1
8,0,20566,Kaname Yokoo,67.00,134,2
11,0,06251,Chris DiMarco,67.50,135,2
12,0,12680,Shigeki Maruyama,67.67,203,3
13,0,25083,Jeremy Anderson,68.00,68,1
13,0,01307,Joel Edwards,68.00,272,4
13,0,20094,Jonathan Kaye,68.00,68,1
13,0,06012,Greg Kraft,68.00,68,1
13,0,01724,Jeff Maggert,68.00,136,2
13,0,06373,José María Olazábal,68.00,68,1
13,0,20095,Carl Paulson,68.00,204,3
13,0,20127,Chris Riley,68.00,68,1
13,0,06591,Rocky Walcher,68.00,68,1
22,0,07547,Craig Kanada,68.33,205,3
23,0,06004,Stephen Ames,68.50,137,2
23,0,01226,Fred Couples,68.50,137,2
23,0,23125,Brad Elder,68.50,137,2
23,0,01577,Lee Janzen,68.50,137,2
23,0,06332,Neal Lancaster,68.50,137,2
23,0,01945,Kenny Perry,68.50,411,6
23,0,02010,Loren Roberts,68.50,137,2
23,0,02223,Bob Tway,68.50,137,2
31,0,02245,Grant Waite,68.67,206,3
32,0,20098,Stuart Appleby,68.80,344,5
33,0,01139,Olin Browne,69.00,345,5
33,0,08931,Glen Day,69.00,276,4
33,0,06036,Scott Dunlap,69.00,69,1
33,0,09011,David Duval,69.00,69,1
33,0,22892,Jason Gore,69.00,69,1
33,0,20433,Mark Hensby,69.00,69,1
33,0,06514,Kevin Johnson,69.00,69,1
33,0,06350,Bob May,69.00,138,2
33,0,21949,Joe Ogilvie,69.00,69,1
33,0,01920,Craig Parry,69.00,69,1
33,0,01968,Nick Price,69.00,69,1
33,0,02206,David Toms,69.00,138,2
33,0,08793,Tiger Woods,69.00,828,12
46,0,01175,Jim Carter,69.25,277,4
46,0,19972,José Coceres,69.25,277,4
48,0,06809,Bob Burns,69.33,208,3
