RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,25369,Jamie Donaldson,27.50,40,11
2,0,34046,Jordan Spieth,26.67,75,20
3,0,32200,Roberto Castro,25.58,43,11
4,0,06522,Ernie Els,23.26,43,10
5,0,36689,Brooks Koepka,21.15,104,22
6,0,34098,Russell Henley,20.55,73,15
7,0,35451,Scott Pinckney,20.21,94,19
8,0,22056,Cameron Percy,20.00,85,17
8,0,20396,Lee Westwood,20.00,45,9
10,0,28089,Jason Day,19.72,71,14
11,0,23983,Luke Donald,19.44,72,14
12,0,02206,David Toms,18.92,74,14
13,0,37454,Whee Kim,18.67,75,14
14,0,32448,James Hahn,18.49,119,22
15,0,24138,Ian Poulter,18.37,49,9
16,0,25562,Andres Romero,18.18,77,14
17,0,34360,Patrick Reed,18.00,100,18
17,0,33419,Cameron Tringale,18.00,100,18
19,0,25834,Daniel Summerhays,17.59,108,19
20,0,33141,Keegan Bradley,17.33,75,13
21,0,25892,Steve Wheatcroft,17.31,104,18
22,0,26329,Louis Oosthuizen,17.14,70,12
23,0,35539,Luke Guthrie,17.05,88,15
24,0,34099,Harris English,16.98,106,18
25,0,30711,Colt Knost,16.95,118,20
26,0,34174,John Huh,16.80,125,21
27,0,26476,Chez Reavie,16.67,72,12
28,0,29926,Danny Lee,16.54,133,22
29,0,27963,Chris Stroud,16.49,97,16
30,0,25364,Paul Casey,16.48,91,15
31,0,01810,Phil Mickelson,16.36,55,9
32,0,24140,Sean O'Hair,16.30,92,15
33,0,23108,Matt Kuchar,16.28,86,14
34,0,25632,Jimmy Walker,16.22,74,12
35,0,27770,Camilo Villegas,16.16,99,16
36,0,27649,Brandt Snedeker,16.13,93,15
37,0,22046,Geoff Ogilvy,16.00,50,8
38,0,27933,John Merrick,15.79,76,12
39,0,26300,Matt Jones,15.66,83,13
39,0,23621,Rory Sabbatini,15.66,83,13
41,0,25274,Steven Bowditch,15.63,128,20
41,0,27644,Brian Harman,15.63,96,15
43,0,24024,Zach Johnson,15.56,90,14
44,0,20593,Greg Chalmers,15.38,39,6
44,0,24361,Pat Perez,15.38,130,20
44,0,28780,Nicholas Thompson,15.38,104,16
47,0,36699,Patrick Rodgers,15.28,72,11
48,0,27895,Jonas Blixt,15.15,66,10
48,0,24925,Jonathan Byrd,15.15,66,10
50,0,29223,Sam Saunders,15.07,73,11
51,0,34262,Jon Curran,15.00,80,12
51,0,24502,Adam Scott,15.00,40,6
53,0,30852,Ryo Ishikawa,14.95,107,16
54,0,34256,Andrew Putnam,14.93,67,10
55,0,25818,Scott Piercy,14.78,115,17
56,0,21528,Henrik Stenson,14.75,61,9
56,0,27095,Nick Watney,14.75,122,18
58,0,33413,Ben Martin,14.74,95,14
59,0,27936,Martin Laird,14.58,96,14
60,0,29479,Scott Brown,14.41,111,16
61,0,32366,Kevin Chappell,14.29,98,14
61,0,31416,Derek Fathauer,14.29,84,12
61,0,25349,Tim Wilkinson,14.29,70,10
64,0,33122,Russell Knox,14.19,155,22
65,0,21961,Charles Howell III,14.18,134,19
66,0,29420,Billy Horschel,14.15,106,15
67,0,35532,Tom Hoge,14.12,85,12
68,0,30692,Scott Stallings,13.89,72,10
69,0,27064,Jhonattan Vegas,13.83,94,13
70,0,25686,Jason Dufner,13.79,58,8
70,0,24490,George McNeill,13.79,116,16
72,0,29720,Andres Gonzales,13.64,110,15
72,0,30925,Dustin Johnson,13.64,66,9
72,0,08075,Jerry Kelly,13.64,88,12
75,0,32102,Rickie Fowler,13.51,74,10
75,0,26851,Marc Leishman,13.51,74,10
75,0,26951,Johnson Wagner,13.51,74,10
78,0,23548,Bill Lunde,13.46,52,7
79,0,25396,Kevin Na,13.33,90,12
79,0,29289,S.Y. Noh,13.33,75,10
81,0,26289,Boo Weekley,13.27,98,13
82,0,34358,Jonathan Randolph,12.99,77,10
83,0,25345,Carl Pettersson,12.98,131,17
84,0,34409,David Lingmerth,12.94,85,11
85,0,32839,Hideki Matsuyama,12.84,109,14
86,0,24781,Hunter Mahan,12.82,78,10
87,0,24507,Jason Bohn,12.80,125,16
88,0,06567,Vijay Singh,12.79,86,11
89,0,23623,Bo Van Pelt,12.77,94,12
90,0,33667,Carlos Ortiz,12.75,102,13
91,0,22293,Heath Slocum,12.73,55,7
92,0,32150,Michael Thompson,12.61,111,14
93,0,30926,Chris Kirk,12.50,80,10
93,0,23320,Ryan Palmer,12.50,64,8
93,0,29221,Webb Simpson,12.50,80,10
96,0,24494,Erik Compton,12.37,97,12
97,0,22892,Jason Gore,12.36,89,11
98,0,28500,Martin Flores,12.20,123,15
99,0,28259,Sangmoon Bae,12.12,99,12
100,0,29425,Andrew Svoboda,12.05,83,10
101,0,31560,Brian Stuard,12.04,108,13
101,0,34264,Hudson Swafford,12.04,108,13
103,0,23541,Ben Crane,12.00,50,6
104,0,27214,Kevin Streelman,11.97,117,14
105,0,35545,Blayne Barber,11.84,76,9
106,0,31202,William McGirt,11.81,144,17
107,0,28132,Tyrone Van Aswegen,11.76,51,6
108,0,29478,Kevin Kisner,11.63,129,15
109,0,34563,Chesson Hadley,11.54,104,12
109,0,26331,Charl Schwartzel,11.54,52,6
111,0,30927,Brendon Todd,11.50,113,13
112,0,29476,Kyle Reifers,11.43,105,12
113,0,26758,David Hearn,11.40,114,13
114,0,21209,Sergio Garcia,11.32,53,6
114,0,23800,Bryce Molder,11.32,106,12
116,0,25720,Chad Collins,11.25,80,9
117,0,24846,Ricky Barnes,11.11,81,9
117,0,22405,Justin Rose,11.11,45,5
119,0,21878,Mark Wilson,10.92,119,13
120,0,10885,Robert Allenby,10.81,74,8
120,0,23638,Brendon de Jonge,10.81,111,12
122,0,31323,Gary Woodland,10.77,65,7
123,0,33399,Adam Hadwin,10.74,121,13
124,0,39977,Max Homa,10.47,86,9
125,0,25493,Nick Taylor,10.42,96,10
126,0,33486,Roger Sloan,10.34,58,6
127,0,27141,J.B. Holmes,10.29,68,7
128,0,20229,Stewart Cink,10.28,107,11
129,0,22371,Aaron Baddeley,10.26,78,8
130,0,30736,Oscar Fraustro,10.20,49,5
131,0,26596,Ryan Moore,10.17,59,6
132,0,29725,Tony Finau,10.16,128,13
133,0,37273,Derek Ernst,10.11,89,9
134,0,24357,K.J. Choi,10.00,60,6
135,0,29518,Brendan Steele,9.80,102,10
136,0,12510,Chad Campbell,9.57,115,11
137,0,25191,Gonzalo Fernandez-Castaño,9.52,84,8
138,0,29222,Billy Hurley III,9.46,74,7
139,0,40026,Daniel Berger,9.40,117,11
140,0,34265,Will Wilcox,9.38,64,6
141,0,20472,Alex Cejka,9.26,108,10
141,0,28023,Byron Smith,9.26,54,5
143,0,20104,Ken Duke,9.09,88,8
143,0,28486,Michael Putnam,9.09,110,10
143,0,20645,John Senden,9.09,66,6
146,0,29535,Brice Garnett,9.00,100,9
147,0,31557,Jim Herman,8.93,112,10
148,0,23048,Eric Axley,8.89,45,4
149,0,34431,Robert Streb,8.82,136,12
150,0,24924,Bill Haas,8.70,92,8
151,0,28679,Fabián Gómez,8.64,81,7
152,0,20766,Padraig Harrington,8.62,58,5
153,0,32640,Troy Merritt,8.53,129,11
154,0,20691,Greg Owen,8.47,59,5
154,0,33418,Shawn Stefani,8.47,118,10
156,0,28475,Jeff Overton,8.42,95,8
157,0,28307,Matt Every,8.33,60,5
157,0,25240,D.A. Points,8.33,72,6
159,0,30946,Alex Prugh,8.04,112,9
160,0,10860,Justin Leonard,8.00,50,4
161,0,36801,Mark Hubbard,7.95,88,7
162,0,27436,Graham DeLaet,7.94,63,5
163,0,25900,Lucas Glover,7.76,116,9
163,0,27466,Spencer Levin,7.76,116,9
165,0,40058,Zac Blair,7.63,118,9
166,0,01706,Davis Love III,7.55,53,4
167,0,21753,Brian Davis,7.45,94,7
168,0,30944,Jason Kokrak,7.38,122,9
169,0,33461,Morgan Hoffmann,7.23,83,6
170,0,33448,Justin Thomas,7.21,111,8
171,0,20848,Ángel Cabrera,7.14,56,4
171,0,10809,Jim Furyk,7.14,70,5
173,0,20157,Retief Goosen,7.04,71,5
174,0,34261,Scott Langley,7.02,114,8
175,0,20771,Steven Alker,6.67,60,4
176,0,25198,Francesco Molinari,6.49,77,5
177,0,32334,Charlie Beljan,5.41,74,4
178,0,24358,Robert Garrigus,5.26,76,4
179,0,25804,Bubba Watson,4.92,61,3
180,0,12716,Charley Hoffman,4.90,102,5
181,0,31193,Jim Renner,4.69,64,3
182,0,35541,John Peterson,4.67,107,5
183,0,34130,Sung Joon Park,3.95,76,3
184,0,23353,J.J. Henry,3.15,127,4
