RANK,MOVEMENT,PLAYER_ID,PLAYER,% MADE,ATTEMPTS,PUTTS MADE
1,0,02206,David Toms,1.71,35,6
2,0,20396,Lee Westwood,1.58,19,3
3,0,28780,Nicholas Thompson,1.38,65,9
4,0,27963,Chris Stroud,1.37,51,7
5,0,25892,Steve Wheatcroft,1.34,67,9
6,0,25274,Steven Bowditch,1.30,69,9
7,0,21753,Brian Davis,1.23,57,7
8,0,25686,Jason Dufner,1.19,42,5
9,0,20229,Stewart Cink,1.14,70,8
10,0,25834,Daniel Summerhays,1.13,71,8
11,0,20766,Padraig Harrington,1.11,36,4
11,0,24361,Pat Perez,1.11,63,7
13,0,24490,George McNeill,1.08,83,9
14,0,20104,Ken Duke,1.07,56,6
14,0,28679,Fabián Gómez,1.07,56,6
14,0,26329,Louis Oosthuizen,1.07,28,3
14,0,35451,Scott Pinckney,1.07,75,8
18,0,29535,Brice Garnett,1.06,66,7
19,0,32448,James Hahn,1.03,58,6
20,0,31560,Brian Stuard,1.02,49,5
21,0,24846,Ricky Barnes,1.00,40,4
21,0,32839,Hideki Matsuyama,1.00,50,5
21,0,34256,Andrew Putnam,1.00,30,3
21,0,34265,Will Wilcox,1.00,50,5
25,0,32640,Troy Merritt,.99,71,7
26,0,12716,Charley Hoffman,.98,51,5
27,0,28089,Jason Day,.96,52,5
27,0,29478,Kevin Kisner,.96,73,7
29,0,34360,Patrick Reed,.95,63,6
30,0,34358,Jonathan Randolph,.93,43,4
30,0,20645,John Senden,.93,43,4
32,0,40058,Zac Blair,.92,76,7
32,0,30711,Colt Knost,.92,65,6
32,0,34431,Robert Streb,.92,87,8
35,0,32366,Kevin Chappell,.91,66,6
35,0,22293,Heath Slocum,.91,22,2
35,0,34046,Jordan Spieth,.91,55,5
38,0,31416,Derek Fathauer,.89,45,4
38,0,33461,Morgan Hoffmann,.89,45,4
40,0,33419,Cameron Tringale,.88,80,7
41,0,23983,Luke Donald,.87,46,4
41,0,34264,Hudson Swafford,.87,92,8
43,0,20771,Steven Alker,.86,35,3
43,0,27895,Jonas Blixt,.86,35,3
43,0,22056,Cameron Percy,.86,58,5
46,0,26300,Matt Jones,.85,59,5
46,0,26596,Ryan Moore,.85,47,4
46,0,24140,Sean O'Hair,.85,71,6
49,0,40026,Daniel Berger,.83,72,6
49,0,01706,Davis Love III,.83,36,3
49,0,25240,D.A. Points,.83,48,4
49,0,32150,Michael Thompson,.83,72,6
53,0,35539,Luke Guthrie,.82,49,4
53,0,31557,Jim Herman,.82,73,6
53,0,27770,Camilo Villegas,.82,73,6
56,0,20848,Ángel Cabrera,.81,37,3
56,0,24138,Ian Poulter,.81,37,3
58,0,25818,Scott Piercy,.80,50,4
58,0,25804,Bubba Watson,.80,50,4
60,0,29725,Tony Finau,.79,89,7
60,0,32102,Rickie Fowler,.79,38,3
60,0,26758,David Hearn,.79,76,6
60,0,21961,Charles Howell III,.79,89,7
64,0,29425,Andrew Svoboda,.78,64,5
65,0,35545,Blayne Barber,.77,52,4
65,0,29476,Kyle Reifers,.77,65,5
67,0,30852,Ryo Ishikawa,.76,66,5
67,0,24024,Zach Johnson,.76,66,5
69,0,22371,Aaron Baddeley,.75,40,3
69,0,25720,Chad Collins,.75,53,4
69,0,20157,Retief Goosen,.75,53,4
69,0,27644,Brian Harman,.75,67,5
73,0,23108,Matt Kuchar,.74,54,4
73,0,25396,Kevin Na,.74,54,4
75,0,35532,Tom Hoge,.73,41,3
76,0,28259,Sangmoon Bae,.71,56,4
77,0,29926,Danny Lee,.70,57,4
78,0,27936,Martin Laird,.69,72,5
79,0,27214,Kevin Streelman,.68,73,5
79,0,25632,Jimmy Walker,.68,44,3
81,0,24494,Erik Compton,.67,60,4
82,0,23541,Ben Crane,.65,46,3
82,0,23638,Brendon de Jonge,.65,92,6
82,0,06522,Ernie Els,.65,31,2
82,0,33413,Ben Martin,.65,92,6
82,0,30927,Brendon Todd,.65,62,4
87,0,23048,Eric Axley,.63,32,2
87,0,28486,Michael Putnam,.63,64,4
87,0,24502,Adam Scott,.63,32,2
87,0,29518,Brendan Steele,.63,64,4
91,0,20472,Alex Cejka,.61,66,4
91,0,20593,Greg Chalmers,.61,33,2
91,0,20691,Greg Owen,.61,33,2
94,0,27466,Spencer Levin,.60,83,5
95,0,27141,J.B. Holmes,.58,52,3
96,0,28500,Martin Flores,.57,70,4
96,0,33448,Justin Thomas,.57,70,4
98,0,27436,Graham DeLaet,.56,54,3
98,0,10809,Jim Furyk,.56,54,3
98,0,23623,Bo Van Pelt,.56,71,4
101,0,30736,Oscar Fraustro,.54,37,2
102,0,34174,John Huh,.53,76,4
102,0,26951,Johnson Wagner,.53,57,3
104,0,23353,J.J. Henry,.52,77,4
104,0,29222,Billy Hurley III,.52,58,3
106,0,30926,Chris Kirk,.51,59,3
106,0,35541,John Peterson,.51,78,4
108,0,24507,Jason Bohn,.49,81,4
108,0,12510,Chad Campbell,.49,81,4
108,0,22892,Jason Gore,.49,41,2
108,0,34563,Chesson Hadley,.49,82,4
108,0,23800,Bryce Molder,.49,61,3
108,0,25562,Andres Romero,.49,41,2
114,0,25364,Paul Casey,.48,62,3
114,0,29720,Andres Gonzales,.48,63,3
116,0,23621,Rory Sabbatini,.47,64,3
116,0,31323,Gary Woodland,.47,43,2
118,0,31202,William McGirt,.44,91,4
118,0,27933,John Merrick,.44,45,2
118,0,29223,Sam Saunders,.44,68,3
118,0,21528,Henrik Stenson,.44,45,2
122,0,37273,Derek Ernst,.43,46,2
122,0,34098,Russell Henley,.43,69,3
122,0,01810,Phil Mickelson,.43,46,2
122,0,25345,Carl Pettersson,.43,69,3
122,0,27064,Jhonattan Vegas,.43,70,3
127,0,24925,Jonathan Byrd,.42,48,2
127,0,30944,Jason Kokrak,.42,71,3
127,0,34261,Scott Langley,.42,71,3
130,0,10885,Robert Allenby,.41,49,2
130,0,29420,Billy Horschel,.41,73,3
130,0,37454,Whee Kim,.41,49,2
130,0,33667,Carlos Ortiz,.41,73,3
130,0,23320,Ryan Palmer,.41,49,2
130,0,27095,Nick Watney,.41,74,3
136,0,33486,Roger Sloan,.40,25,1
137,0,33122,Russell Knox,.39,77,3
137,0,21878,Mark Wilson,.39,76,3
139,0,34099,Harris English,.38,78,3
139,0,26289,Boo Weekley,.38,53,2
141,0,25369,Jamie Donaldson,.37,27,1
141,0,23548,Bill Lunde,.37,27,1
143,0,21209,Sergio Garcia,.36,28,1
143,0,39977,Max Homa,.36,56,2
143,0,29221,Webb Simpson,.36,56,2
143,0,06567,Vijay Singh,.36,56,2
147,0,08075,Jerry Kelly,.35,57,2
147,0,28475,Jeff Overton,.35,57,2
149,0,27649,Brandt Snedeker,.34,58,2
150,0,34262,Jon Curran,.33,60,2
151,0,25900,Lucas Glover,.32,62,2
151,0,24781,Hunter Mahan,.32,62,2
153,0,24924,Bill Haas,.31,64,2
154,0,22046,Geoff Ogilvy,.30,33,1
155,0,30925,Dustin Johnson,.29,34,1
155,0,10860,Justin Leonard,.29,35,1
155,0,36699,Patrick Rodgers,.29,35,1
158,0,25493,Nick Taylor,.28,71,2
159,0,22405,Justin Rose,.26,39,1
159,0,30692,Scott Stallings,.26,39,1
161,0,26331,Charl Schwartzel,.24,41,1
162,0,25349,Tim Wilkinson,.23,44,1
163,0,26851,Marc Leishman,.22,46,1
164,0,36801,Mark Hubbard,.21,47,1
164,0,31193,Jim Renner,.21,47,1
166,0,24357,K.J. Choi,.20,50,1
166,0,34409,David Lingmerth,.20,49,1
166,0,26476,Chez Reavie,.20,50,1
169,0,32334,Charlie Beljan,.18,57,1
169,0,29479,Scott Brown,.18,56,1
169,0,25191,Gonzalo Fernandez-Castaño,.18,56,1
172,0,33399,Adam Hadwin,.14,70,1
173,0,30946,Alex Prugh,.13,77,1
174,0,33141,Keegan Bradley,.00,43
174,0,32200,Roberto Castro,.00,35
174,0,28307,Matt Every,.00,50
174,0,24358,Robert Garrigus,.00,44
174,0,36689,Brooks Koepka,.00,41
174,0,25198,Francesco Molinari,.00,37
174,0,29289,S.Y. Noh,.00,34
174,0,34130,Sung Joon Park,.00,58
174,0,28023,Byron Smith,.00,39
174,0,33418,Shawn Stefani,.00,68
174,0,28132,Tyrone Van Aswegen,.00,39
