RANK,MOVEMENT,PLAYER_ID,PLAYER,BEST STREAK,CURRENT STREAK
1,0,02294,Willie Wood,347,31
2,0,01928,Corey Pavin,302,11
3,0,02008,Lee Rinker,298,1
4,0,01533,P.H. Horgan III,292,63
5,0,01549,Mike Hulbert,291,55
6,0,06581,David Sutherland,276,115
7,0,01996,Mike Reid,272,60
8,0,01378,David Frost,264,7
9,0,01823,Larry Mize,258,12
10,0,01035,Tommy Armour III,257,68
11,0,01968,Nick Price,251,88
12,0,02146,Payne Stewart,250,250
13,0,10423,Mike Weir,240,12
14,0,06655,Geoffrey Sisk,236,14
15,0,02257,Brian Watts,235,76
16,0,01323,Brad Fabel,228,2
17,0,02214,Kirk Triplett,224,40
18,0,06044,Scott Gump,223,31
19,0,01175,Jim Carter,222,1
20,0,02101,Joey Sindelar,220,12
21,0,01927,Dennis Paulson,217,13
22,0,06643,Paul Goydos,215,14
22,0,10860,Justin Leonard,215,4
22,0,06373,José María Olazábal,215,87
25,0,01361,Dan Forsman,211,65
26,0,06621,Joe Durant,208,10
26,0,06575,Dudley Hart,208,62
28,0,09011,David Duval,207,2
29,0,01677,Tom Lehman,206,29
29,0,06595,Kevin Sutherland,206,15
31,0,01510,Nolan Henke,205,2
32,0,01261,Jay Delsing,203,13
33,0,19881,Robert Damron,198,0
34,0,01098,Jay Don Blake,194,16
34,0,01945,Kenny Perry,194,4
36,0,02170,Hal Sutton,193,4
37,0,01320,Bob Estes,192,56
38,0,01771,Blaine McCallister,191,0
39,0,01920,Craig Parry,187,22
40,0,08553,Lee Porter,186,22
41,0,01385,Jim Gallagher Jr.,185,6
41,0,10585,Scott McCarron,185,7
43,0,20098,Stuart Appleby,184,26
43,0,21007,Gabriel Hjertstedt,184,2
43,0,01761,Len Mattiace,184,103
46,0,01376,Bob Friend,183,69
47,0,12782,Tim Herron,182,29
47,0,06527,Steve Stricker,182,40
49,0,01748,Doug Martin,180,69
50,0,02279,Mark Wiebe,178,10
51,0,08547,John Maginnes,177,12
51,0,11011,Mike Sposa,177,57
53,0,02218,Ted Tryba,176,50
53,0,02245,Grant Waite,176,49
55,0,06064,Jeff Gallagher,175,63
55,0,01943,Chris Perry,175,65
55,0,06078,Esteban Toledo,175,1
55,0,23349,Charles Warren,175,0
59,0,02239,Scott Verplank,174,1
60,0,01941,Tom Pernice Jr.,173,82
61,0,12663,Phil Tataurangi,170,2
62,0,20124,Alan Bratton,169,31
62,0,20593,Greg Chalmers,169,14
64,0,02223,Bob Tway,168,20
65,0,01666,Bernhard Langer,166,20
65,0,07101,Dave Stockton Jr.,166,15
67,0,20127,Chris Riley,165,16
68,0,01133,Billy Ray Brown,164,7
68,0,01282,Trevor Dodds,164,10
70,0,01329,Brad Faxon,163,60
