RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE
1,0,01941,Tom Pernice Jr.,13
2,0,01093,Ronnie Black,12
2,0,02294,Willie Wood,12
4,0,01040,Emlyn Aubrey,11
4,0,01072,Chip Beck,11
4,0,23614,Rich Beem,11
4,0,01132,Mark Brooks,11
4,0,06809,Bob Burns,11
4,0,06599,John Elliott,11
4,0,12782,Tim Herron,11
4,0,06315,Pete Jordan,11
4,0,08993,Franklin Langham,11
4,0,01706,Davis Love III,11
4,0,01891,David Ogrin,11
4,0,01920,Craig Parry,11
4,0,20028,Eric Rustand,11
17,0,06004,Stephen Ames,10
17,0,01378,David Frost,10
17,0,01599,Steve Jones,10
17,0,20094,Jonathan Kaye,10
17,0,10585,Scott McCarron,10
22,0,01014,Fulton Allem,9
22,0,01024,Billy Andrade,9
22,0,20029,Notah Begay III,9
22,0,06014,Eric Booker,9
22,0,01282,Trevor Dodds,9
22,0,01323,Brad Fabel,9
22,0,12823,Carlos Franco,9
22,0,10809,Jim Furyk,9
22,0,10963,Jimmy Green,9
22,0,01533,P.H. Horgan III,9
22,0,01553,John Huston,9
22,0,01577,Lee Janzen,9
22,0,06012,Greg Kraft,9
22,0,06332,Neal Lancaster,9
22,0,10860,Justin Leonard,9
22,0,01876,Greg Norman,9
22,0,20572,Rod Pampling,9
22,0,01926,Steve Pate,9
22,0,10213,Dicky Pride,9
22,0,07749,Brett Quigley,9
22,0,02007,Larry Rinker,9
22,0,02010,Loren Roberts,9
22,0,02146,Payne Stewart,9
22,0,20471,Sven Struver,9
22,0,06613,Tommy Tolles,9
22,0,02242,Lanny Wadkins,9
22,0,02256,Tom Watson,9
22,0,10425,Jay Williamson,9
50,0,20498,Briny Baird,8
50,0,08123,Jeff Brehaut,8
50,0,12510,Chad Campbell,8
50,0,07569,Mark Carnevale,8
50,0,01175,Jim Carter,8
50,0,20593,Greg Chalmers,8
50,0,24357,K.J. Choi,8
50,0,01249,John Daly,8
50,0,01261,Jay Delsing,8
50,0,01306,David Edwards,8
50,0,01320,Bob Estes,8
50,0,01326,Nick Faldo,8
50,0,01329,Brad Faxon,8
