RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL HOLES
1,0,02206,David Toms,2.90,504,174
2,0,28620,Aron Price,2.92,482,165
3,0,24361,Pat Perez,2.94,485,165
4,0,28475,Jeff Overton,2.95,540,183
4,0,26882,Michael Sim,2.95,436,148
4,0,06527,Steve Stricker,2.95,496,168
7,0,23673,Michael Connell,2.96,500,169
8,0,06251,Chris DiMarco,2.98,491,165
8,0,21350,Ryuji Imada,2.98,518,174
8,0,08375,Paul Stankowski,2.98,325,109
11,0,09011,David Duval,2.99,401,134
11,0,12782,Tim Herron,2.99,488,163
11,0,20663,Brenden Pappas,2.99,407,136
14,0,12510,Chad Campbell,3.00,495,165
14,0,27466,Spencer Levin,3.00,662,221
14,0,20645,John Senden,3.00,679,226
17,0,20498,Briny Baird,3.01,509,169
17,0,25720,Chad Collins,3.01,527,175
17,0,23983,Luke Donald,3.01,524,174
17,0,24924,Bill Haas,3.01,624,207
17,0,26851,Marc Leishman,3.01,455,151
17,0,26596,Ryan Moore,3.01,512,170
17,0,25396,Kevin Na,3.01,593,197
17,0,27214,Kevin Streelman,3.01,494,164
17,0,26951,Johnson Wagner,3.01,518,172
26,0,24925,Jonathan Byrd,3.02,532,176
26,0,32102,Rickie Fowler,3.02,634,210
26,0,10809,Jim Furyk,3.02,522,173
26,0,24024,Zach Johnson,3.02,537,178
26,0,22122,Andrew McLardy,3.02,317,105
26,0,06515,Shaun Micheel,3.02,471,156
26,0,25240,D.A. Points,3.02,496,164
26,0,07749,Brett Quigley,3.02,493,163
26,0,25562,Andres Romero,3.02,402,133
35,0,20593,Greg Chalmers,3.03,549,181
35,0,23135,Tim Clark,3.03,527,174
35,0,11123,Chris Couch,3.03,472,156
35,0,23541,Ben Crane,3.03,421,139
35,0,23638,Brendon de Jonge,3.03,781,258
35,0,01313,Steve Elkington,3.03,475,157
35,0,28500,Martin Flores,3.03,481,159
35,0,24358,Robert Garrigus,3.03,400,132
35,0,20157,Retief Goosen,3.03,439,145
35,0,24140,Sean O'Hair,3.03,558,184
35,0,20127,Chris Riley,3.03,457,151
35,0,22405,Justin Rose,3.03,452,149
35,0,22293,Heath Slocum,3.03,552,182
35,0,27770,Camilo Villegas,3.03,457,151
35,0,20436,Garrett Willis,3.03,442,146
35,0,12602,Dean Wilson,3.03,312,103
51,0,07867,Woody Austin,3.04,544,179
51,0,28087,Kris Blanks,3.04,627,206
51,0,24507,Jason Bohn,3.04,490,161
51,0,01116,Michael Bradley,3.04,359,118
51,0,24357,K.J. Choi,3.04,526,173
51,0,21753,Brian Davis,3.04,612,201
51,0,19846,Brian Gay,3.04,548,180
51,0,08725,Tom Gillis,3.04,583,192
51,0,08537,J.P. Hayes,3.04,459,151
51,0,21731,Freddie Jacobson,3.04,414,136
51,0,23108,Matt Kuchar,3.04,654,215
51,0,01706,Davis Love III,3.04,507,167
51,0,27649,Brandt Snedeker,3.04,550,181
51,0,32617,Jerod Turner,3.04,249,82
51,0,21878,Mark Wilson,3.04,505,166
66,0,24846,Ricky Barnes,3.05,640,210
66,0,07363,Craig Bowden,3.05,360,118
66,0,01329,Brad Faxon,3.05,338,111
66,0,07457,Steve Flesch,3.05,387,127
66,0,01577,Lee Janzen,3.05,463,152
66,0,27797,Derek Lamely,3.05,451,148
66,0,32640,Troy Merritt,3.05,500,164
66,0,01948,Tim Petrovic,3.05,613,201
66,0,25818,Scott Piercy,3.05,494,162
66,0,23325,Vaughn Taylor,3.05,513,168
66,0,12714,Chris Tidland,3.05,415,136
66,0,33419,Cameron Tringale,3.05,372,122
66,0,02239,Scott Verplank,3.05,387,127
66,0,27095,Nick Watney,3.05,552,181
80,0,12716,Charley Hoffman,3.06,548,179
80,0,26420,Richard Johnson,3.06,541,177
80,0,26300,Matt Jones,3.06,566,185
80,0,01619,Skip Kendall,3.06,346,113
80,0,23548,Bill Lunde,3.06,450,147
80,0,27060,John Mallinger,3.06,570,186
80,0,01941,Tom Pernice Jr.,3.06,441,144
80,0,01945,Kenny Perry,3.06,440,144
80,0,25345,Carl Pettersson,3.06,628,205
80,0,22913,John Rollins,3.06,496,162
80,0,23623,Bo Van Pelt,3.06,639,209
91,0,25364,Paul Casey,3.07,420,137
91,0,06621,Joe Durant,3.07,412,134
91,0,23718,Nathan Green,3.07,535,174
91,0,21961,Charles Howell III,3.07,562,183
91,0,08075,Jerry Kelly,3.07,627,204
91,0,26695,Michael Letzig,3.07,479,156
