RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
106,0,24846,Ricky Barnes,50.00,2,4
106,0,12510,Chad Campbell,50.00,6,12
106,0,23638,Brendon de Jonge,50.00,4,8
106,0,06621,Joe Durant,50.00,1,2
106,0,20157,Retief Goosen,50.00,2,4
106,0,06643,Paul Goydos,50.00,4,8
106,0,01577,Lee Janzen,50.00,4,8
106,0,29478,Kevin Kisner,50.00,3,6
106,0,27466,Spencer Levin,50.00,3,6
106,0,33413,Ben Martin,50.00,3,6
106,0,27120,Troy Matteson,50.00,5,10
106,0,21949,Joe Ogilvie,50.00,4,8
106,0,25345,Carl Pettersson,50.00,6,12
106,0,28620,Aron Price,50.00,1,2
106,0,29221,Webb Simpson,50.00,4,8
106,0,30692,Scott Stallings,50.00,2,4
106,0,08375,Paul Stankowski,50.00,1,2
106,0,30110,Kyle Stanley,50.00,5,10
106,0,26287,Roland Thatcher,50.00,3,6
106,0,27064,Jhonattan Vegas,50.00,6,12
106,0,20160,Charlie Wi,50.00,5,10
127,0,06251,Chris DiMarco,44.44,4,9
127,0,28679,Fabián Gómez,44.44,4,9
127,0,30925,Dustin Johnson,44.44,4,9
127,0,22961,David Mathis,44.44,4,9
127,0,25396,Kevin Na,44.44,4,9
127,0,25562,Andres Romero,44.44,4,9
127,0,20645,John Senden,44.44,4,9
127,0,25804,Bubba Watson,44.44,4,9
135,0,32698,Bobby Gates,42.86,3,7
135,0,28158,Steve Marino,42.86,3,7
135,0,31202,William McGirt,42.86,3,7
135,0,26668,Marc Turnesa,42.86,3,7
139,0,21407,Arjun Atwal,41.67,5,12
140,0,22621,Ben Curtis,40.00,4,10
140,0,08537,J.P. Hayes,40.00,2,5
140,0,31193,Jim Renner,40.00,2,5
140,0,33911,Nate Smith,40.00,2,5
140,0,25834,Daniel Summerhays,40.00,2,5
140,0,33419,Cameron Tringale,40.00,4,10
140,0,12602,Dean Wilson,40.00,2,5
147,0,32102,Rickie Fowler,38.46,5,13
148,0,20472,Alex Cejka,37.50,3,8
148,0,12782,Tim Herron,37.50,3,8
148,0,01797,Rocco Mediate,37.50,3,8
148,0,22293,Heath Slocum,37.50,3,8
152,0,27649,Brandt Snedeker,36.36,4,11
152,0,25632,Jimmy Walker,36.36,4,11
154,0,24781,Hunter Mahan,35.71,5,14
155,0,28087,Kris Blanks,33.33,3,9
155,0,06522,Ernie Els,33.33,3,9
155,0,21209,Sergio Garcia,33.33,2,6
155,0,19846,Brian Gay,33.33,2,6
155,0,23353,J.J. Henry,33.33,1,3
155,0,30711,Colt Knost,33.33,1,3
155,0,26881,Jarrod Lyle,33.33,3,9
155,0,27939,Matt McQuillan,33.33,1,3
155,0,24140,Sean O'Hair,33.33,1,3
155,0,26476,Chez Reavie,33.33,3,9
155,0,27095,Nick Watney,33.33,1,3
166,0,32640,Troy Merritt,28.57,2,7
166,0,32150,Michael Thompson,28.57,2,7
168,0,10505,Shane Bertsch,25.00,2,8
168,0,24358,Robert Garrigus,25.00,2,8
168,0,20766,Padraig Harrington,25.00,1,4
168,0,26289,Boo Weekley,25.00,1,4
172,0,25818,Scott Piercy,22.22,2,9
173,0,26420,Richard Johnson,20.00,1,5
174,0,09011,David Duval,16.67,1,6
175,0,26596,Ryan Moore,14.29,1,7
176,0,29910,Blake Adams,11.11,1,9
177,0,23614,Rich Beem,.00,0,2
177,0,25274,Steven Bowditch,.00,0,2
177,0,25444,Justin Hicks,.00,0,1
177,0,27797,Derek Lamely,.00,0,3
177,0,10585,Scott McCarron,.00,0,2
177,0,27933,John Merrick,.00,0,1
177,0,32876,Martin Piller,.00,0,4
177,0,30946,Alex Prugh,.00,0,7
177,0,25457,Alexandre Rocha,.00,0,2
