RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,12510,Chad Campbell,69.73,486,697,-0.17
2,0,27436,Graham DeLaet,68.34,626,916,-0.18
3,0,25444,Justin Hicks,68.15,916,1344,-0.16
4,0,29420,Billy Horschel,67.37,673,999,-0.16
5,0,23353,J.J. Henry,67.03,805,1201,-0.13
6,0,26679,Kevin Stadler,66.77,617,924,-0.17
7,0,27095,Nick Watney,66.71,555,832,-0.17
8,0,10809,Jim Furyk,66.67,674,1011,-0.16
9,0,34264,Hudson Swafford,66.32,571,861,-0.14
10,0,21209,Sergio Garcia,66.10,386,584,-0.24
11,0,23623,Bo Van Pelt,65.82,645,980,-0.19
12,0,10885,Robert Allenby,65.78,715,1087,-0.14
13,0,30110,Kyle Stanley,65.71,684,1041,-0.12
14,0,27933,John Merrick,65.33,684,1047,-0.14
14,0,20645,John Senden,65.33,780,1194,-0.18
16,0,22293,Heath Slocum,65.26,620,950,-0.16
17,0,02206,David Toms,64.96,534,822,-0.19
18,0,21528,Henrik Stenson,64.93,337,519,-0.20
19,0,33122,Russell Knox,64.74,806,1245,-0.17
20,0,30925,Dustin Johnson,64.62,347,537,-0.23
21,0,34099,Harris English,64.52,682,1057,-0.18
22,0,26289,Boo Weekley,64.38,526,817,-0.11
23,0,27064,Jhonattan Vegas,64.37,598,929,-0.12
24,0,28237,Rory McIlroy,64.34,424,659,-0.26
25,0,24024,Zach Johnson,64.20,814,1268,-0.20
26,0,24502,Adam Scott,64.19,509,793,-0.23
27,0,24924,Bill Haas,64.17,754,1175,-0.17
28,0,27770,Camilo Villegas,64.10,798,1245,-0.20
29,0,20104,Ken Duke,64.06,631,985,-0.16
30,0,23108,Matt Kuchar,64.00,711,1111,-0.20
31,0,29221,Webb Simpson,63.94,695,1087,-0.20
32,0,32366,Kevin Chappell,63.91,797,1247,-0.19
33,0,34265,Will Wilcox,63.82,374,586,-0.15
34,0,29222,Billy Hurley III,63.74,689,1081,-0.17
35,0,20229,Stewart Cink,63.67,680,1068,-0.17
36,0,33141,Keegan Bradley,63.60,608,956,-0.21
37,0,25900,Lucas Glover,63.57,431,678,-0.14
38,0,25345,Carl Pettersson,63.53,784,1234,-0.16
38,0,28486,Michael Putnam,63.53,857,1349,-0.15
40,0,36689,Brooks Koepka,63.42,378,596,-0.21
41,0,28780,Nicholas Thompson,63.34,660,1042,-0.12
42,0,25834,Daniel Summerhays,63.30,828,1308,-0.21
43,0,33418,Shawn Stefani,63.21,512,810,-0.16
44,0,24781,Hunter Mahan,63.19,654,1035,-0.16
45,0,34021,Bud Cauley,63.02,421,668,-0.14
46,0,29289,S.Y. Noh,63.00,693,1100,-0.17
47,0,25632,Jimmy Walker,62.94,642,1020,-0.20
48,0,29425,Andrew Svoboda,62.90,617,981,-0.19
49,0,33419,Cameron Tringale,62.86,909,1446,-0.17
50,0,12716,Charley Hoffman,62.81,657,1046,-0.21
51,0,24490,George McNeill,62.80,660,1051,-0.21
52,0,23320,Ryan Palmer,62.75,603,961,-0.22
53,0,21961,Charles Howell III,62.74,842,1342,-0.17
53,0,08075,Jerry Kelly,62.74,628,1001,-0.20
55,0,25804,Bubba Watson,62.55,471,753,-0.24
56,0,20848,Ángel Cabrera,62.54,551,881,-0.19
56,0,26758,David Hearn,62.54,788,1260,-0.21
56,0,33413,Ben Martin,62.54,601,961,-0.21
59,0,25364,Paul Casey,62.52,417,667,-0.25
60,0,22405,Justin Rose,62.40,463,742,-0.18
61,0,26596,Ryan Moore,62.30,570,915,-0.22
62,0,22913,John Rollins,62.15,614,988,-0.13
63,0,25686,Jason Dufner,62.02,387,624,-0.17
64,0,29518,Brendan Steele,62.01,643,1037,-0.19
65,0,29478,Kevin Kisner,61.99,649,1047,-0.20
66,0,30750,Tommy Gainey,61.93,545,880,-0.18
67,0,28500,Martin Flores,61.87,615,994,-0.17
68,0,29740,Brad Fritsch,61.86,365,590,-0.18
68,0,32150,Michael Thompson,61.86,545,881,-0.21
70,0,24507,Jason Bohn,61.80,686,1110,-0.19
71,0,31557,Jim Herman,61.78,438,709,-0.16
72,0,26329,Louis Oosthuizen,61.61,260,422,-0.15
73,0,30944,Jason Kokrak,61.56,522,848,-0.20
73,0,25572,Graeme McDowell,61.56,434,705,-0.24
75,0,32640,Troy Merritt,61.52,502,816,-0.21
76,0,23638,Brendon de Jonge,61.49,848,1379,-0.18
77,0,32334,Charlie Beljan,61.47,584,950,-0.18
77,0,27556,Ted Potter Jr.,61.47,552,898,-0.16
79,0,29479,Scott Brown,61.46,751,1222,-0.21
80,0,24846,Ricky Barnes,61.45,727,1183,-0.19
81,0,01724,Jeff Maggert,61.42,406,661,-0.14
