RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
83,0,01142,Bart Bryant,2' 7",844,2201.000
83,0,24925,Jonathan Byrd,2' 7",1012,2623.667
83,0,01157,Tom Byrum,2' 7",839,2176.083
83,0,01175,Jim Carter,2' 7",614,1568.833
83,0,19881,Robert Damron,2' 7",862,2242.417
83,0,21753,Brian Davis,2' 7",655,1717.917
83,0,23409,James Driscoll,2' 7",661,1690.417
83,0,06599,John Elliott,2' 7",558,1424.750
83,0,01329,Brad Faxon,2' 7",563,1444.917
83,0,01361,Dan Forsman,2' 7",511,1319.167
83,0,10809,Jim Furyk,2' 7",748,1949.000
83,0,10201,Matt Gogel,2' 7",726,1857.333
83,0,20766,Padraig Harrington,2' 7",425,1091.833
83,0,26758,David Hearn,2' 7",702,1794.417
83,0,21731,Freddie Jacobson,2' 7",571,1466.833
83,0,06573,Brandt Jobe,2' 7",882,2313.167
83,0,10733,Kent Jones,2' 7",941,2446.417
83,0,01599,Steve Jones,2' 7",511,1311.667
83,0,23552,Hank Kuehne,2' 7",784,2037.667
83,0,06332,Neal Lancaster,2' 7",913,2362.250
83,0,08993,Franklin Langham,2' 7",838,2144.750
83,0,20502,Michael Long,2' 7",722,1877.250
83,0,24781,Hunter Mahan,2' 7",1013,2658.417
83,0,01797,Rocco Mediate,2' 7",714,1824.583
83,0,01823,Larry Mize,2' 7",480,1249.583
83,0,01927,Dennis Paulson,2' 7",640,1643.000
83,0,20474,Phillip Price,2' 7",657,1679.417
83,0,24502,Adam Scott,2' 7",561,1446.167
83,0,06567,Vijay Singh,2' 7",913,2348.417
83,0,21951,Joey Snyder III,2' 7",1053,2725.333
83,0,26679,Kevin Stadler,2' 7",888,2276.583
83,0,02246,Duffy Waldorf,2' 7",760,1949.917
83,0,10423,Mike Weir,2' 7",485,1272.500
83,0,20396,Lee Westwood,2' 7",364,945.750
83,0,20160,Charlie Wi,2' 7",592,1535.500
125,0,06004,Stephen Ames,2' 8",619,1653.500
125,0,23036,Chris Anderson,2' 8",614,1616.917
125,0,20098,Stuart Appleby,2' 8",681,1788.583
125,0,07867,Woody Austin,2' 8",954,2569.500
125,0,20498,Briny Baird,2' 8",1005,2658.417
125,0,01161,Mark Calcavecchia,2' 8",805,2162.667
125,0,12510,Chad Campbell,2' 8",832,2232.750
125,0,20850,Daniel Chopra,2' 8",957,2570.083
125,0,23135,Tim Clark,2' 8",663,1776.417
125,0,28088,Matt Davidson,2' 8",538,1426.083
125,0,06621,Joe Durant,2' 8",785,2117.333
125,0,01313,Steve Elkington,2' 8",625,1646.917
125,0,07457,Steve Flesch,2' 8",683,1807.417
125,0,21805,Harrison Frazar,2' 8",1009,2725.750
125,0,01388,Robert Gamez,2' 8",835,2223.833
125,0,20378,Mathias Grönberg,2' 8",593,1565.750
125,0,06575,Dudley Hart,2' 8",756,2019.750
125,0,08537,J.P. Hayes,2' 8",530,1401.250
125,0,01577,Lee Janzen,2' 8",632,1681.667
125,0,01666,Bernhard Langer,2' 8",473,1249.083
125,0,20382,Stephen Leaney,2' 8",840,2265.583
125,0,20628,Arron Oberholser,2' 8",560,1490.000
125,0,22046,Geoff Ogilvy,2' 8",772,2071.917
125,0,20572,Rod Pampling,2' 8",742,1964.500
125,0,10912,Craig Perks,2' 8",675,1818.333
125,0,01945,Kenny Perry,2' 8",657,1725.417
125,0,25240,D.A. Points,2' 8",910,2449.417
125,0,21959,Ted Purdy,2' 8",1120,2997.667
125,0,23497,Tag Ridings,2' 8",855,2265.167
125,0,22913,John Rollins,2' 8",914,2455.333
125,0,22405,Justin Rose,2' 8",949,2506.000
125,0,20645,John Senden,2' 8",1028,2773.583
125,0,22548,Patrick Sheehan,2' 8",1005,2682.000
125,0,22293,Heath Slocum,2' 8",987,2596.750
125,0,22295,Darron Stiles,2' 8",723,1950.417
125,0,02206,David Toms,2' 8",662,1747.250
125,0,02214,Kirk Triplett,2' 8",468,1242.167
125,0,20812,Tjaart van der Walt,2' 8",600,1615.083
125,0,27095,Nick Watney,2' 8",864,2338.917
164,0,08123,Jeff Brehaut,2' 9",713,1939.250
164,0,01127,Danny Briggs,2' 9",681,1887.917
164,0,24290,D.J. Brigman,2' 9",692,1920.917
164,0,19972,José Coceres,2' 9",536,1484.000
164,0,20623,Gavin Coles,2' 9",656,1782.167
164,0,23541,Ben Crane,2' 9",632,1740.917
164,0,01381,Fred Funk,2' 9",903,2460.250
164,0,08725,Tom Gillis,2' 9",751,2035.917
164,0,01418,Bill Glasson,2' 9",479,1301.167
164,0,25900,Lucas Glover,2' 9",857,2323.417
164,0,24980,Scott Gutschewski,2' 9",783,2162.833
164,0,01685,J.L. Lewis,2' 9",869,2414.250
164,0,01707,Steve Lowery,2' 9",907,2469.083
164,0,24912,Will MacKenzie,2' 9",745,2031.417
164,0,01723,Andrew Magee,2' 9",768,2116.917
164,0,01766,Billy Mayfair,2' 9",1134,3079.167
164,0,25396,Kevin Na,2' 9",793,2159.167
164,0,21949,Joe Ogilvie,2' 9",774,2137.250
164,0,23320,Ryan Palmer,2' 9",857,2351.750
164,0,20663,Brenden Pappas,2' 9",508,1377.083
164,0,23621,Rory Sabbatini,2' 9",626,1735.667
164,0,02106,Chris Smith,2' 9",1009,2792.083
164,0,06595,Kevin Sutherland,2' 9",809,2222.167
164,0,26287,Roland Thatcher,2' 9",766,2093.583
164,0,23788,D.J. Trahan,2' 9",785,2174.500
164,0,23349,Charles Warren,2' 9",898,2450.583
190,0,21633,Steve Allan,2' 10",944,2693.583
190,0,20433,Mark Hensby,2' 10",534,1500.167
190,0,23725,Brendan Jones,2' 10",792,2246.750
190,0,24140,Sean O'Hair,2' 10",921,2600.333
190,0,20691,Greg Owen,2' 10",771,2157.167
190,0,24361,Pat Perez,2' 10",742,2120.750
190,0,23623,Bo Van Pelt,2' 10",1005,2806.917
197,0,23063,Scott Hend,2' 11",691,2029.833
197,0,01761,Len Mattiace,2' 11",776,2235.167
197,0,01810,Phil Mickelson,2' 11",505,1470.250
200,0,12662,Thomas Levet,3' 0",397,1181.667
200,0,01724,Jeff Maggert,3' 0",647,1932.167
200,0,24138,Ian Poulter,3' 0",394,1173.083
