RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,34256,Andrew Putnam,+.610,100,+61.00
1,0,27963,Chris Stroud,+.610,41,+25.00
3,0,35450,Patrick Cantlay,+.623,53,+33.00
4,0,24925,Jonathan Byrd,+.630,54,+34.00
5,0,34255,Joseph Bramlett,+.634,71,+45.00
6,0,25900,Lucas Glover,+.650,60,+39.00
7,0,27349,Alex Noren,+.659,88,+58.00
8,0,46970,Jon Rahm,+.682,66,+45.00
9,0,30911,Tommy Fleetwood,+.691,55,+38.00
10,0,52955,Ludvig Åberg,+.694,36,+25.00
11,0,35449,Adam Long,+.699,113,+79.00
12,0,35506,Mackenzie Hughes,+.714,112,+80.00
13,0,33204,Shane Lowry,+.717,60,+43.00
14,0,45242,Kevin Yu,+.718,39,+28.00
15,0,30926,Chris Kirk,+.730,100,+73.00
16,0,54783,Dylan Wu,+.736,91,+67.00
17,0,32139,Danny Willett,+.738,61,+45.00
18,0,40058,Zac Blair,+.742,66,+49.00
19,0,25632,Jimmy Walker,+.743,101,+75.00
20,0,47993,Denny McCarthy,+.745,94,+70.00
21,0,29725,Tony Finau,+.750,84,+63.00
22,0,34099,Harris English,+.753,85,+64.00
22,0,51890,Greyson Sigg,+.753,73,+55.00
24,0,27644,Brian Harman,+.754,69,+52.00
25,0,49771,J.T. Poston,+.755,106,+80.00
26,0,46441,Robby Shelton,+.757,103,+78.00
27,0,46414,Aaron Rai,+.758,62,+47.00
27,0,31560,Brian Stuard,+.758,66,+50.00
29,0,39977,Max Homa,+.759,87,+66.00
30,0,54591,Ben Griffin,+.760,100,+76.00
31,0,32816,Satoshi Kodaira,+.763,38,+29.00
32,0,39324,J.J. Spaun,+.765,68,+52.00
33,0,55789,Taylor Montgomery,+.771,131,+101.00
34,0,32102,Rickie Fowler,+.772,101,+78.00
35,0,34431,Robert Streb,+.774,62,+48.00
36,0,55182,Tom Kim,+.775,80,+62.00
36,0,26476,Chez Reavie,+.775,80,+62.00
38,0,49947,Taylor Moore,+.776,107,+83.00
39,0,31646,Emiliano Grillo,+.778,81,+63.00
40,0,28252,Seamus Power,+.779,77,+60.00
41,0,39954,Cody Gribble,+.782,55,+43.00
42,0,34466,Peter Malnati,+.783,120,+94.00
43,0,47504,Sam Burns,+.786,98,+77.00
43,0,34098,Russell Henley,+.786,56,+44.00
43,0,54628,Lee Hodges,+.786,98,+77.00
46,0,20229,Stewart Cink,+.787,94,+74.00
47,0,32839,Hideki Matsuyama,+.788,80,+63.00
48,0,36799,Stephan Jaeger,+.789,90,+71.00
48,0,40162,Justin Lower,+.789,90,+71.00
48,0,58967,Trevor Werbylo,+.789,71,+56.00
51,0,45157,Cam Davis,+.791,86,+68.00
51,0,30927,Brendon Todd,+.791,86,+68.00
53,0,29420,Billy Horschel,+.792,72,+57.00
53,0,39975,Michael Kim,+.792,72,+57.00
55,0,27214,Kevin Streelman,+.793,92,+73.00
56,0,46046,Scottie Scheffler,+.795,44,+35.00
56,0,52374,Brandon Wu,+.795,88,+70.00
58,0,50525,Collin Morikawa,+.796,54,+43.00
59,0,12716,Charley Hoffman,+.797,79,+63.00
59,0,22405,Justin Rose,+.797,69,+55.00
61,0,32757,Patton Kizzire,+.798,99,+79.00
62,0,39997,Corey Conners,+.800,60,+48.00
62,0,33399,Adam Hadwin,+.800,90,+72.00
62,0,28237,Rory McIlroy,+.800,60,+48.00
62,0,24502,Adam Scott,+.800,55,+44.00
66,0,39546,Keith Mitchell,+.802,86,+69.00
67,0,46435,Austin Cook,+.803,61,+49.00
67,0,51997,Andrew Novak,+.803,76,+61.00
67,0,40115,Adam Svensson,+.803,76,+61.00
70,0,29535,Brice Garnett,+.806,62,+50.00
70,0,52375,Doug Ghim,+.806,72,+58.00
70,0,53165,Doc Redman,+.806,62,+50.00
73,0,37338,Zecheng Dou,+.807,88,+71.00
74,0,26596,Ryan Moore,+.808,52,+42.00
74,0,36699,Patrick Rodgers,+.808,104,+84.00
76,0,33448,Justin Thomas,+.809,94,+76.00
77,0,39971,Sungjae Im,+.811,74,+60.00
78,0,33122,Russell Knox,+.812,85,+69.00
78,0,47995,Davis Riley,+.812,85,+69.00
80,0,22371,Aaron Baddeley,+.813,80,+65.00
80,0,40098,Matt Fitzpatrick,+.813,75,+61.00
80,0,34363,Tyrrell Hatton,+.813,64,+52.00
83,0,57975,Harry Hall,+.816,98,+80.00
84,0,56630,Akshay Bhatia,+.818,55,+45.00
84,0,50188,S.H. Kim,+.818,99,+81.00
84,0,47347,Adam Schenk,+.818,99,+81.00
87,0,33948,Byeong Hun An,+.819,83,+68.00
87,0,50493,Justin Suh,+.819,105,+86.00
89,0,35461,Beau Hossler,+.820,89,+73.00
89,0,23108,Matt Kuchar,+.820,89,+73.00
91,0,55893,Sam Stevens,+.821,106,+87.00
92,0,51766,Wyndham Clark,+.824,108,+89.00
92,0,58168,Davis Thompson,+.824,85,+70.00
94,0,40250,Taylor Pendrith,+.827,98,+81.00
95,0,35879,Kelly Kraft,+.829,76,+63.00
95,0,34409,David Lingmerth,+.829,70,+58.00
97,0,34610,Matthias Schwab,+.830,106,+88.00
98,0,46442,Maverick McNealy,+.831,83,+69.00
99,0,35617,Martin Trainer,+.836,61,+51.00
100,0,45609,Tyler Duncan,+.838,68,+57.00
100,0,22056,Cameron Percy,+.838,37,+31.00
102,0,52453,Nicolai Hojgaard,+.839,56,+47.00
103,0,52411,Kyle Westmoreland,+.840,81,+68.00
104,0,51634,Sahith Theegala,+.842,120,+101.00
105,0,45522,Christiaan Bezuidenhout,+.848,92,+78.00
106,0,48119,Ben Taylor,+.850,127,+108.00
106,0,52513,Carson Young,+.850,60,+51.00
108,0,57362,Austin Eckroat,+.851,67,+57.00
109,0,19803,Ryan Armour,+.855,62,+53.00
109,0,39067,MJ Daffue,+.855,69,+59.00
109,0,39058,Lucas Herbert,+.855,69,+59.00
112,0,32791,K.H. Lee,+.856,90,+77.00
113,0,32640,Troy Merritt,+.857,70,+60.00
113,0,47983,Chad Ramey,+.857,98,+84.00
115,0,36724,Augusto Núñez,+.862,65,+56.00
115,0,48081,Xander Schauffele,+.862,65,+56.00
117,0,33653,Thomas Detry,+.863,95,+82.00
118,0,32448,James Hahn,+.864,59,+51.00
118,0,37275,Sam Ryder,+.864,110,+95.00
120,0,47591,Eric Cole,+.866,127,+110.00
120,0,47079,Harrison Endycott,+.866,67,+58.00
120,0,54421,Garrick Higgo,+.866,97,+84.00
123,0,34046,Jordan Spieth,+.870,69,+60.00
124,0,32333,Kevin Tway,+.872,86,+75.00
125,0,28089,Jason Day,+.873,63,+55.00
125,0,27129,Luke List,+.873,79,+69.00
125,0,31323,Gary Woodland,+.873,63,+55.00
128,0,32662,Michael Gligic,+.875,56,+49.00
128,0,51070,Vincent Norrman,+.875,72,+63.00
128,0,25493,Nick Taylor,+.875,88,+77.00
131,0,31577,Tano Goya,+.877,57,+50.00
132,0,31557,Jim Herman,+.880,83,+73.00
133,0,39335,Kevin Roy,+.881,59,+52.00
134,0,46340,Alex Smalley,+.882,102,+90.00
135,0,25686,Jason Dufner,+.883,77,+68.00
136,0,29289,S.Y. Noh,+.885,78,+69.00
137,0,55708,Hayden Buckley,+.886,44,+39.00
137,0,33410,Andrew Landry,+.886,70,+62.00
139,0,33413,Ben Martin,+.889,81,+72.00
140,0,29970,Dylan Frittelli,+.891,92,+82.00
