RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
1,0,24925,Jonathan Byrd,+.303,145,+44.00
2,0,46046,Scottie Scheffler,+.325,114,+37.00
3,0,22371,Aaron Baddeley,+.327,196,+64.00
4,0,34098,Russell Henley,+.336,134,+45.00
5,0,40098,Matt Fitzpatrick,+.340,153,+52.00
6,0,52375,Doug Ghim,+.343,178,+61.00
7,0,30927,Brendon Todd,+.350,223,+78.00
8,0,20229,Stewart Cink,+.356,160,+57.00
9,0,36724,Augusto Núñez,+.365,167,+61.00
10,0,51997,Andrew Novak,+.367,248,+91.00
11,0,27963,Chris Stroud,+.369,130,+48.00
12,0,33653,Thomas Detry,+.371,210,+78.00
13,0,32816,Satoshi Kodaira,+.373,126,+47.00
13,0,22056,Cameron Percy,+.373,142,+53.00
15,0,30163,Henrik Norlander,+.380,187,+71.00
16,0,28237,Rory McIlroy,+.383,133,+51.00
17,0,30926,Chris Kirk,+.386,153,+59.00
18,0,27644,Brian Harman,+.387,150,+58.00
19,0,50188,S.H. Kim,+.389,298,+116.00
20,0,26596,Ryan Moore,+.390,159,+62.00
21,0,24140,Sean O'Hair,+.391,128,+50.00
22,0,37455,Si Woo Kim,+.396,164,+65.00
23,0,30692,Scott Stallings,+.397,131,+52.00
23,0,48887,Matt Wallace,+.397,189,+75.00
25,0,22405,Justin Rose,+.398,133,+53.00
26,0,34256,Andrew Putnam,+.399,153,+61.00
27,0,32102,Rickie Fowler,+.401,177,+71.00
27,0,47347,Adam Schenk,+.401,217,+87.00
29,0,39977,Max Homa,+.402,164,+66.00
29,0,23108,Matt Kuchar,+.402,189,+76.00
31,0,35450,Patrick Cantlay,+.404,114,+46.00
31,0,39324,J.J. Spaun,+.404,193,+78.00
33,0,45522,Christiaan Bezuidenhout,+.406,160,+65.00
34,0,32839,Hideki Matsuyama,+.407,162,+66.00
35,0,30911,Tommy Fleetwood,+.410,144,+59.00
36,0,47993,Denny McCarthy,+.412,177,+73.00
36,0,32640,Troy Merritt,+.412,194,+80.00
38,0,33948,Byeong Hun An,+.414,227,+94.00
38,0,36801,Mark Hubbard,+.414,239,+99.00
40,0,39058,Lucas Herbert,+.417,139,+58.00
41,0,36799,Stephan Jaeger,+.418,225,+94.00
41,0,49766,Hank Lebioda,+.418,134,+56.00
43,0,45157,Cam Davis,+.419,179,+75.00
44,0,47591,Eric Cole,+.420,288,+121.00
45,0,59018,Ryan Gerard,+.422,173,+73.00
45,0,46414,Aaron Rai,+.422,204,+86.00
45,0,47983,Chad Ramey,+.422,204,+86.00
48,0,33410,Andrew Landry,+.423,194,+82.00
48,0,35617,Martin Trainer,+.423,156,+66.00
50,0,46717,Viktor Hovland,+.425,174,+74.00
51,0,29535,Brice Garnett,+.426,176,+75.00
51,0,25493,Nick Taylor,+.426,204,+87.00
53,0,39954,Cody Gribble,+.427,178,+76.00
54,0,49947,Taylor Moore,+.429,217,+93.00
55,0,39975,Michael Kim,+.430,214,+92.00
56,0,35449,Adam Long,+.431,232,+100.00
