RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01569,Peter Jacobsen,33.63,639,19
2,0,01226,Fred Couples,34.35,584,17
3,0,12660,Jesper Parnevik,34.50,621,18
3,0,02256,Tom Watson,34.50,483,14
5,0,01444,Ken Green,34.69,902,26
5,0,01527,Scott Hoch,34.69,902,26
7,0,01139,Olin Browne,34.77,904,26
8,0,01975,Tom Purtzer,34.78,800,23
9,0,06527,Steve Stricker,34.86,767,22
10,0,08931,Glen Day,34.88,872,25
11,0,06124,Patrick Burke,34.90,733,21
11,0,01329,Brad Faxon,34.90,733,21
11,0,01346,Ed Fiori,34.90,733,21
14,0,06567,Vijay Singh,34.91,803,23
15,0,01457,Jay Haas,34.92,873,25
16,0,01677,Tom Lehman,34.95,734,21
16,0,01682,Wayne Levi,34.95,699,20
16,0,01810,Phil Mickelson,34.95,699,20
19,0,01175,Jim Carter,35.00,1050,30
19,0,02321,Fuzzy Zoeller,35.00,560,16
21,0,01891,David Ogrin,35.03,1051,30
22,0,01093,Ronnie Black,35.04,841,24
22,0,01219,John Cook,35.04,876,25
22,0,06034,Marco Dawson,35.04,876,25
25,0,01331,Rick Fehr,35.05,736,21
25,0,01943,Chris Perry,35.05,701,20
27,0,01307,Joel Edwards,35.07,947,27
27,0,07235,John Morse,35.07,947,27
29,0,01143,Brad Bryant,35.08,877,25
30,0,01706,Davis Love III,35.09,772,22
31,0,20098,Stuart Appleby,35.10,1018,29
31,0,01633,Tom Kite,35.10,702,20
33,0,01724,Jeff Maggert,35.12,878,25
34,0,01201,Lennie Clements,35.13,808,23
35,0,01200,Keith Clearwater,35.17,844,24
35,0,02146,Payne Stewart,35.17,844,24
37,0,01928,Corey Pavin,35.19,739,21
38,0,02167,Mike Sullivan,35.22,951,27
39,0,06522,Ernie Els,35.24,599,17
40,0,02101,Joey Sindelar,35.26,952,27
41,0,01823,Larry Mize,35.27,776,22
42,0,06332,Neal Lancaster,35.28,1023,29
43,0,01040,Emlyn Aubrey,35.29,600,17
43,0,07867,Woody Austin,35.29,1200,34
43,0,01510,Nolan Henke,35.29,847,24
46,0,01116,Michael Bradley,35.30,812,23
47,0,11032,Frank Lickliter II,35.32,989,28
48,0,01385,Jim Gallagher Jr.,35.35,813,23
48,0,01945,Kenny Perry,35.35,813,23
50,0,01748,Doug Martin,35.36,990,28
51,0,01797,Rocco Mediate,35.37,672,19
52,0,09011,David Duval,35.38,743,21
53,0,02010,Loren Roberts,35.39,814,23
54,0,01388,Robert Gamez,35.40,885,25
54,0,01723,Andrew Magee,35.40,885,25
56,0,06595,Kevin Sutherland,35.41,1133,32
57,0,01599,Steve Jones,35.42,850,24
57,0,20259,Hisayuki Sasaki,35.42,673,19
59,0,08547,John Maginnes,35.44,957,27
59,0,01837,Gil Morgan,35.44,638,18
59,0,02226,Tray Tyner,35.44,638,18
62,0,01435,Wayne Grady,35.45,709,20
62,0,01487,Jeff Hart,35.45,780,22
62,0,02241,Bobby Wadkins,35.45,1028,29
65,0,02131,Mike Springer,35.46,993,28
66,0,01326,Nick Faldo,35.47,532,15
67,0,06214,Guy Boros,35.50,1065,30
67,0,02023,Clarence Rose,35.50,923,26
69,0,01475,Donnie Hammond,35.53,675,19
70,0,01323,Brad Fabel,35.54,924,26
70,0,10425,Jay Williamson,35.54,924,26
72,0,10860,Justin Leonard,35.57,996,28
72,0,01887,Mark O'Meara,35.57,747,21
74,0,01157,Tom Byrum,35.58,925,26
74,0,01203,Russ Cochran,35.58,925,26
74,0,01577,Lee Janzen,35.58,925,26
74,0,02008,Lee Rinker,35.58,1103,31
78,0,01156,Curt Byrum,35.59,605,17
78,0,10809,Jim Furyk,35.59,961,27
78,0,01996,Mike Reid,35.59,783,22
78,0,02104,Jeff Sluman,35.59,1032,29
82,0,01876,Greg Norman,35.60,534,15
83,0,02171,Mike Swartz,35.61,997,28
84,0,06044,Scott Gump,35.63,1069,30
84,0,12782,Tim Herron,35.63,1069,30
84,0,01553,John Huston,35.63,855,24
87,0,01072,Chip Beck,35.64,998,28
87,0,01132,Mark Brooks,35.64,998,28
89,0,01920,Craig Parry,35.65,820,23
90,0,20095,Carl Paulson,35.67,1070,30
90,0,02049,Gene Sauers,35.67,856,24
92,0,01098,Jay Don Blake,35.68,892,25
92,0,01196,Brian Claar,35.68,1106,31
94,0,01549,Mike Hulbert,35.70,1071,30
95,0,01161,Mark Calcavecchia,35.71,1000,28
95,0,01408,Kelly Gibson,35.71,1214,34
95,0,06090,Jim McGovern,35.71,1000,28
95,0,02170,Hal Sutton,35.71,1000,28
95,0,02246,Duffy Waldorf,35.71,750,21
100,0,01766,Billy Mayfair,35.75,1001,28
100,0,02133,Craig Stadler,35.75,572,16
100,0,02267,D.A. Weibring,35.75,572,16
103,0,06315,Pete Jordan,35.77,930,26
103,0,10585,Scott McCarron,35.77,930,26
105,0,01971,Dillard Pruitt,35.79,859,24
106,0,01960,Don Pooley,35.80,716,20
107,0,01381,Fred Funk,35.81,1110,31
107,0,01414,Bob Gilder,35.81,931,26
107,0,08993,Franklin Langham,35.81,1146,32
110,0,01042,Paul Azinger,35.82,788,22
110,0,01334,Keith Fergus,35.82,1003,28
110,0,02186,Brian Tennyson,35.82,788,22
110,0,02206,David Toms,35.82,1003,28
114,0,01006,John Adams,35.83,824,23
114,0,01261,Jay Delsing,35.83,1039,29
116,0,01133,Billy Ray Brown,35.84,896,25
116,0,10213,Dicky Pride,35.84,896,25
116,0,02115,Taylor Smith,35.84,896,25
119,0,01096,Phil Blackmar,35.86,1004,28
119,0,06036,Scott Dunlap,35.86,1004,28
119,0,01378,David Frost,35.86,753,21
119,0,01701,Bob Lohr,35.86,1040,29
119,0,01864,Larry Nelson,35.86,753,21
124,0,01603,Jeff Julian,35.88,933,26
125,0,01374,Robin Freeman,35.91,1221,34
126,0,20051,Joe Acosta Jr.,35.92,934,26
126,0,02303,Robert Wrenn,35.92,862,24
128,0,06064,Jeff Gallagher,35.93,1078,30
128,0,01557,John Inman,35.93,970,27
130,0,01313,Steve Elkington,35.94,647,18
130,0,07101,Dave Stockton Jr.,35.94,1114,31
132,0,02099,Scott Simpson,35.95,755,21
132,0,02214,Kirk Triplett,35.95,755,21
134,0,06613,Tommy Tolles,35.96,899,25
134,0,02245,Grant Waite,35.96,827,23
136,0,01707,Steve Lowery,35.97,1079,30
136,0,01761,Len Mattiace,35.97,1043,29
138,0,01014,Fulton Allem,36.00,576,16
138,0,01142,Bart Bryant,36.00,900,25
138,0,06617,Brian Henninger,36.00,972,27
138,0,08075,Jerry Kelly,36.00,1080,30
138,0,01783,Mark McCumber,36.00,540,15
138,0,10215,Charlie Rymer,36.00,972,27
138,0,02218,Ted Tryba,36.00,1260,35
145,0,07087,Hugh Royer III,36.03,1081,30
146,0,10569,Mike Brisky,36.04,937,26
146,0,01306,David Edwards,36.04,865,24
148,0,01060,Dave Barr,36.05,685,19
149,0,01024,Billy Andrade,36.07,974,27
149,0,01068,Andy Bean,36.07,974,27
151,0,06012,Greg Kraft,36.08,938,26
151,0,01968,Nick Price,36.08,469,13
151,0,02159,Curtis Strange,36.08,866,24
151,0,02223,Bob Tway,36.08,866,24
155,0,01185,Brandel Chamblee,36.09,830,23
155,0,02279,Mark Wiebe,36.09,830,23
157,0,19883,Joe Daley,36.15,940,26
158,0,01235,Ben Crenshaw,36.17,651,18
158,0,08337,Mike Heinen,36.17,1085,30
160,0,08385,Omar Uresti,36.19,1122,31
161,0,01035,Tommy Armour III,36.20,724,20
161,0,01604,Steve Jurgensen,36.20,1086,30
161,0,02135,Mike Standly,36.20,1086,30
164,0,01361,Dan Forsman,36.24,761,21
164,0,06140,Sean Murphy,36.24,906,25
166,0,10649,Tom Scherrer,36.25,1160,32
167,0,07267,Allen Doyle,36.26,979,27
168,0,10203,Bryan Gorman,36.27,798,22
169,0,02201,Jim Thorpe,36.29,762,21
170,0,06657,Steve Rintoul,36.30,980,27
171,0,01958,Dan Pohl,36.35,618,17
171,0,06066,Gary Rusnak,36.35,945,26
173,0,02106,Chris Smith,36.36,1018,28
174,0,08375,Paul Stankowski,36.38,873,24
174,0,19913,Ron Whittaker,36.38,764,21
174,0,06577,John Wilson,36.38,946,26
177,0,01771,Blaine McCallister,36.43,1020,28
178,0,01249,John Daly,36.45,802,22
179,0,06599,John Elliott,36.52,767,21
179,0,12626,Joey Gullion,36.52,1059,29
181,0,02242,Lanny Wadkins,36.62,769,21
182,0,10505,Shane Bertsch,36.63,989,27
183,0,12781,Scott Medlin,36.67,770,21
184,0,01607,Brian Kamm,36.69,1064,29
185,0,06643,Paul Goydos,36.79,1030,28
186,0,01938,David Peoples,36.80,736,20
187,0,01725,John Mahaffey,36.81,957,26
188,0,01320,Bob Estes,36.88,922,25
189,0,20505,Lucas Parsons,36.96,887,24
190,0,01905,Joe Ozaki,37.15,743,20
