RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 1 PUTTS,TOTAL ROUNDS
1,0,30927,Brendon Todd,8.06,508,63
2,0,34046,Jordan Spieth,7.97,606,76
3,0,22371,Aaron Baddeley,7.90,703,89
4,0,27895,Jonas Blixt,7.89,600,76
5,0,20098,Stuart Appleby,7.88,544,69
6,0,28089,Jason Day,7.86,542,69
7,0,01810,Phil Mickelson,7.83,564,72
7,0,06527,Steve Stricker,7.83,415,53
9,0,35539,Luke Guthrie,7.73,425,55
10,0,23800,Bryce Molder,7.69,600,78
11,0,34262,Jon Curran,7.66,758,99
12,0,29222,Billy Hurley III,7.62,503,66
12,0,34466,Peter Malnati,7.62,648,85
14,0,31416,Derek Fathauer,7.59,713,94
15,0,27747,Hiroshi Iwata,7.55,627,83
16,0,25892,Steve Wheatcroft,7.54,611,81
17,0,30925,Dustin Johnson,7.52,617,82
18,0,23541,Ben Crane,7.51,571,76
19,0,27644,Brian Harman,7.49,779,104
19,0,25349,Tim Wilkinson,7.49,509,68
21,0,21731,Freddie Jacobson,7.48,643,86
22,0,25274,Steven Bowditch,7.46,530,71
22,0,39975,Michael Kim,7.46,716,96
24,0,33399,Adam Hadwin,7.45,693,93
24,0,35300,Andrew Loupe,7.45,559,75
26,0,10213,Dicky Pride,7.43,394,53
26,0,25632,Jimmy Walker,7.43,609,82
28,0,24024,Zach Johnson,7.42,638,86
28,0,32839,Hideki Matsuyama,7.42,542,73
30,0,27141,J.B. Holmes,7.39,547,74
30,0,31420,Anirban Lahiri,7.39,510,69
32,0,20157,Retief Goosen,7.38,406,55
33,0,25834,Daniel Summerhays,7.37,730,99
34,0,33461,Morgan Hoffmann,7.36,493,67
34,0,30926,Chris Kirk,7.36,626,85
36,0,24846,Ricky Barnes,7.35,684,93
37,0,27649,Brandt Snedeker,7.33,652,89
38,0,40058,Zac Blair,7.32,695,95
38,0,29478,Kevin Kisner,7.32,688,94
40,0,32640,Troy Merritt,7.31,563,77
41,0,36801,Mark Hubbard,7.30,708,97
41,0,36689,Brooks Koepka,7.30,511,70
43,0,20472,Alex Cejka,7.28,488,67
43,0,37455,Si Woo Kim,7.28,794,109
43,0,30711,Colt Knost,7.28,626,86
43,0,24140,Sean O'Hair,7.28,648,89
43,0,34360,Patrick Reed,7.28,735,101
43,0,34265,Will Wilcox,7.28,473,65
49,0,24494,Erik Compton,7.27,458,63
49,0,31560,Brian Stuard,7.27,480,66
51,0,24357,K.J. Choi,7.26,530,73
51,0,20104,Ken Duke,7.26,392,54
51,0,27129,Luke List,7.26,559,77
51,0,29289,S.Y. Noh,7.26,588,81
55,0,35732,Wes Roach,7.25,399,55
56,0,29461,Jamie Lovemark,7.24,659,91
56,0,27770,Camilo Villegas,7.24,572,79
58,0,06522,Ernie Els,7.23,477,66
58,0,26596,Ryan Moore,7.23,586,81
60,0,28679,Fabián Gómez,7.22,570,79
61,0,27974,Sung Kang,7.21,627,87
62,0,35891,Cameron Smith,7.20,497,69
63,0,34099,Harris English,7.19,697,97
64,0,35532,Tom Hoge,7.18,553,77
64,0,24781,Hunter Mahan,7.18,438,61
66,0,23108,Matt Kuchar,7.17,688,96
66,0,33419,Cameron Tringale,7.17,552,77
68,0,32757,Patton Kizzire,7.16,637,89
68,0,23320,Ryan Palmer,7.16,616,86
70,0,24507,Jason Bohn,7.15,479,67
70,0,20766,Padraig Harrington,7.15,386,54
70,0,28237,Rory McIlroy,7.15,443,62
70,0,25396,Kevin Na,7.15,665,93
70,0,28132,Tyrone Van Aswegen,7.15,729,102
75,0,29926,Danny Lee,7.14,643,90
75,0,28475,Jeff Overton,7.14,464,65
77,0,27942,Rob Oppenheim,7.13,449,63
78,0,06567,Vijay Singh,7.11,512,72
79,0,25720,Chad Collins,7.08,517,73
80,0,26476,Chez Reavie,7.06,607,86
80,0,29223,Sam Saunders,7.06,459,65
80,0,25493,Nick Taylor,7.06,558,79
83,0,28092,D.H. Lee,7.05,402,57
83,0,34409,David Lingmerth,7.05,571,81
85,0,33410,Andrew Landry,7.04,345,49
86,0,23325,Vaughn Taylor,7.03,506,72
87,0,26851,Marc Leishman,7.02,604,86
87,0,24490,George McNeill,7.02,358,51
87,0,32876,Martin Piller,7.02,400,57
87,0,23621,Rory Sabbatini,7.02,379,54
91,0,22892,Jason Gore,7.01,519,74
92,0,29479,Scott Brown,7.00,616,88
93,0,30692,Scott Stallings,6.99,489,70
94,0,27963,Chris Stroud,6.98,558,80
95,0,12716,Charley Hoffman,6.97,613,88
96,0,29725,Tony Finau,6.96,661,95
96,0,21961,Charles Howell III,6.96,633,91
98,0,29974,Branden Grace,6.95,417,60
98,0,26758,David Hearn,6.95,660,95
98,0,27466,Spencer Levin,6.95,695,100
98,0,25572,Graeme McDowell,6.95,417,60
98,0,31202,William McGirt,6.95,681,98
103,0,20572,Rod Pampling,6.94,347,50
103,0,26331,Charl Schwartzel,6.94,486,70
105,0,26300,Matt Jones,6.93,554,80
105,0,32150,Michael Thompson,6.93,471,68
107,0,23983,Luke Donald,6.91,560,81
107,0,27936,Martin Laird,6.91,539,78
109,0,34261,Scott Langley,6.90,435,63
109,0,25240,D.A. Points,6.90,352,51
111,0,46440,Smylie Kaufman,6.89,606,88
112,0,45526,Abraham Ancer,6.88,330,48
113,0,34264,Hudson Swafford,6.87,714,104
113,0,02206,David Toms,6.87,426,62
115,0,08075,Jerry Kelly,6.86,521,76
115,0,33413,Ben Martin,6.86,604,88
117,0,33122,Russell Knox,6.85,610,89
118,0,34563,Chesson Hadley,6.84,540,79
118,0,29221,Webb Simpson,6.84,479,70
120,0,35879,Kelly Kraft,6.83,403,59
120,0,25198,Francesco Molinari,6.83,437,64
122,0,29720,Andres Gonzales,6.82,532,78
122,0,26289,Boo Weekley,6.82,566,83
