RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL PUTTS,TOTAL ROUNDS
61,0,25349,Tim Wilkinson,28.81,605,21
63,0,34409,David Lingmerth,28.82,634,22
64,0,23983,Luke Donald,28.83,663,23
64,0,36801,Mark Hubbard,28.83,836,29
66,0,26289,Boo Weekley,28.85,750,26
67,0,06522,Ernie Els,28.86,606,21
68,0,23320,Ryan Palmer,28.87,664,23
69,0,29476,Kyle Reifers,28.88,924,32
69,0,25493,Nick Taylor,28.88,722,25
71,0,32366,Kevin Chappell,28.89,780,27
71,0,36689,Brooks Koepka,28.89,549,19
73,0,28475,Jeff Overton,28.91,636,22
73,0,35891,Cameron Smith,28.91,665,23
75,0,24507,Jason Bohn,28.95,608,21
75,0,31420,Anirban Lahiri,28.95,579,20
75,0,32876,Martin Piller,28.95,608,21
78,0,08075,Jerry Kelly,28.96,666,23
78,0,32757,Patton Kizzire,28.96,753,26
78,0,26476,Chez Reavie,28.96,753,26
78,0,27770,Camilo Villegas,28.96,724,25
82,0,40026,Daniel Berger,29.00,696,24
82,0,23638,Brendon de Jonge,29.00,841,29
82,0,12716,Charley Hoffman,29.00,725,25
82,0,30944,Jason Kokrak,29.00,754,26
86,0,37189,Harold Varner III,29.04,813,28
87,0,32839,Hideki Matsuyama,29.05,610,21
88,0,27129,Luke List,29.08,756,26
88,0,29485,Brett Stegmaier,29.08,756,26
88,0,25892,Steve Wheatcroft,29.08,727,25
91,0,24140,Sean O'Hair,29.12,757,26
92,0,27963,Chris Stroud,29.13,699,24
93,0,10809,Jim Furyk,29.14,408,14
93,0,24781,Hunter Mahan,29.14,641,22
93,0,01810,Phil Mickelson,29.14,612,21
93,0,22046,Geoff Ogilvy,29.14,612,21
97,0,35879,Kelly Kraft,29.16,554,19
98,0,29974,Branden Grace,29.18,496,17
98,0,28158,Steve Marino,29.18,642,22
100,0,21961,Charles Howell III,29.20,730,25
101,0,31557,Jim Herman,29.21,847,29
101,0,25632,Jimmy Walker,29.21,701,24
103,0,32102,Rickie Fowler,29.23,643,22
104,0,25240,D.A. Points,29.24,497,17
105,0,33667,Carlos Ortiz,29.25,819,28
105,0,21878,Mark Wilson,29.25,585,20
107,0,23541,Ben Crane,29.28,732,25
108,0,35300,Andrew Loupe,29.30,791,27
108,0,34360,Patrick Reed,29.30,791,27
110,0,35545,Blayne Barber,29.31,762,26
111,0,27974,Sung Kang,29.32,821,28
112,0,22892,Jason Gore,29.33,704,24
112,0,29518,Brendan Steele,29.33,704,24
112,0,23325,Vaughn Taylor,29.33,704,24
115,0,27649,Brandt Snedeker,29.36,734,25
115,0,30692,Scott Stallings,29.36,734,25
115,0,31323,Gary Woodland,29.36,734,25
118,0,37273,Derek Ernst,29.37,558,19
118,0,46440,Smylie Kaufman,29.37,793,27
120,0,28679,Fabián Gómez,29.38,705,24
120,0,34431,Robert Streb,29.38,764,26
120,0,28132,Tyrone Van Aswegen,29.38,852,29
123,0,27644,Brian Harman,29.39,911,31
123,0,25198,Francesco Molinari,29.39,529,18
125,0,30110,Kyle Stanley,29.41,794,27
126,0,12510,Chad Campbell,29.43,824,28
126,0,25364,Paul Casey,29.43,618,21
126,0,27141,J.B. Holmes,29.43,618,21
126,0,34261,Scott Langley,29.43,618,21
126,0,33418,Shawn Stefani,29.43,824,28
131,0,20645,John Senden,29.44,795,27
132,0,34563,Chesson Hadley,29.46,766,26
132,0,26851,Marc Leishman,29.46,707,24
134,0,24502,Adam Scott,29.47,560,19
135,0,27942,Rob Oppenheim,29.50,590,20
135,0,29221,Webb Simpson,29.50,590,20
137,0,02206,David Toms,29.53,561,19
138,0,33413,Ben Martin,29.56,798,27
139,0,29725,Tony Finau,29.57,828,28
140,0,29479,Scott Brown,29.58,769,26
141,0,26758,David Hearn,29.59,858,29
142,0,32618,Rhein Gibson,29.63,563,19
143,0,30163,Henrik Norlander,29.65,593,20
143,0,26951,Johnson Wagner,29.65,771,26
145,0,25686,Jason Dufner,29.67,801,27
145,0,29926,Danny Lee,29.67,801,27
145,0,33419,Cameron Tringale,29.67,712,24
148,0,24358,Robert Garrigus,29.68,564,19
149,0,20572,Rod Pampling,29.69,475,16
150,0,27936,Martin Laird,29.70,683,23
150,0,29461,Jamie Lovemark,29.70,802,27
150,0,25572,Graeme McDowell,29.70,594,20
150,0,33448,Justin Thomas,29.70,802,27
154,0,21209,Sergio Garcia,29.71,416,14
155,0,32150,Michael Thompson,29.73,654,22
156,0,25900,Lucas Glover,29.74,684,23
156,0,24924,Bill Haas,29.74,684,23
158,0,20472,Alex Cejka,29.75,595,20
159,0,29268,Bronson Burgoon,29.77,774,26
160,0,31646,Emiliano Grillo,29.79,715,24
160,0,29420,Billy Horschel,29.79,566,19
162,0,34098,Russell Henley,29.80,745,25
163,0,32448,James Hahn,29.81,775,26
164,0,34264,Hudson Swafford,29.83,895,30
165,0,37454,Whee Kim,29.85,776,26
166,0,24461,Thomas Aiken,29.86,657,22
167,0,33141,Keegan Bradley,29.92,778,26
168,0,25818,Scott Piercy,29.96,689,23
169,0,35451,Scott Pinckney,30.04,841,28
169,0,27064,Jhonattan Vegas,30.04,781,26
171,0,20229,Stewart Cink,30.05,571,19
172,0,29745,Tyler Aldridge,30.08,782,26
173,0,20848,Ángel Cabrera,30.10,602,20
174,0,29720,Andres Gonzales,30.11,813,27
175,0,27214,Kevin Streelman,30.12,783,26
176,0,24490,George McNeill,30.16,573,19
177,0,25804,Bubba Watson,30.17,543,18
178,0,22405,Justin Rose,30.18,513,17
179,0,28114,Dawie van der Walt,30.21,725,24
180,0,29223,Sam Saunders,30.32,667,22
181,0,20691,Greg Owen,30.36,850,28
182,0,10885,Robert Allenby,30.48,701,23
183,0,26329,Louis Oosthuizen,30.50,488,16
184,0,23353,J.J. Henry,30.55,672,22
185,0,23621,Rory Sabbatini,30.89,587,19
