RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
1,0,01935,Calvin Peete,82.49,881,1068
2,0,01996,Mike Reid,77.73,848,1091
3,0,02159,Curtis Strange,76.71,952,1241
4,0,01633,Tom Kite,75.75,915,1208
5,0,01306,David Edwards,75.55,859,1137
6,0,01014,Fulton Allem,75.32,696,924
7,0,01690,Bruce Lietzke,75.02,910,1213
8,0,01998,Jack Renner,74.59,966,1295
9,0,01823,Larry Mize,74.00,851,1150
10,0,01864,Larry Nelson,73.81,716,970
11,0,01559,Hale Irwin,73.72,766,1039
12,0,02190,Doug Tewell,73.66,797,1082
13,0,01157,Tom Byrum,72.94,1140,1563
14,0,01569,Peter Jacobsen,72.79,899,1235
15,0,01877,Tim Norris,72.64,860,1184
16,0,01378,David Frost,72.61,875,1205
17,0,01435,Wayne Grady,72.29,673,931
18,0,01682,Wayne Levi,72.08,808,1121
19,0,02267,D.A. Weibring,72.06,820,1138
20,0,01168,David Canipe,72.05,874,1213
21,0,02242,Lanny Wadkins,71.87,948,1319
22,0,01527,Scott Hoch,71.68,1121,1564
22,0,01725,John Mahaffey,71.68,1020,1423
24,0,01219,John Cook,71.56,1004,1403
25,0,01072,Chip Beck,71.22,928,1303
26,0,02010,Loren Roberts,71.02,909,1280
27,0,01892,Aki Ohmachi,70.36,888,1262
28,0,01968,Nick Price,70.34,830,1180
29,0,01783,Mark McCumber,70.30,800,1138
30,0,01851,Bob Murphy,70.23,717,1021
31,0,02146,Payne Stewart,70.16,1011,1441
32,0,02099,Scott Simpson,70.11,699,997
33,0,01876,Greg Norman,69.94,505,722
34,0,01960,Don Pooley,69.90,771,1103
35,0,02279,Mark Wiebe,69.69,1131,1623
36,0,06284,Jim Hallet,69.46,1069,1539
37,0,01891,David Ogrin,69.39,893,1287
38,0,02100,Tim Simpson,68.93,974,1413
38,0,02104,Jeff Sluman,68.93,1156,1677
40,0,01201,Lennie Clements,68.92,1062,1541
41,0,01060,Dave Barr,68.64,915,1333
42,0,01971,Dillard Pruitt,68.56,796,1161
43,0,02241,Bobby Wadkins,68.08,1075,1579
44,0,02049,Gene Sauers,68.04,971,1427
45,0,02322,Richard Zokol,67.99,720,1059
46,0,02311,Kim Young,67.97,645,949
47,0,01837,Gil Morgan,67.79,722,1065
48,0,01887,Mark O'Meara,67.58,863,1277
49,0,02196,Robert Thompson,67.24,862,1282
50,0,01641,Gary Koch,67.17,763,1136
51,0,01858,Tommy Nakajima,67.06,511,762
52,0,01443,Hubert Green,67.05,647,965
53,0,02170,Hal Sutton,66.96,827,1235
54,0,02321,Fuzzy Zoeller,66.88,723,1081
55,0,01495,Morris Hatalsky,66.77,673,1008
56,0,02094,Tony Sills,66.72,910,1364
57,0,01355,Raymond Floyd,66.70,637,955
58,0,01958,Dan Pohl,66.56,860,1292
59,0,01717,Sandy Lyle,66.55,589,885
60,0,01701,Bob Lohr,66.52,1041,1565
61,0,01928,Corey Pavin,66.50,780,1173
62,0,01133,Billy Ray Brown,66.37,908,1368
63,0,01313,Steve Elkington,66.36,854,1287
64,0,02033,Dave Rummells,66.24,1034,1561
65,0,02186,Brian Tennyson,66.15,895,1353
66,0,01444,Ken Green,66.07,888,1344
67,0,01135,Ken Brown,66.05,607,919
68,0,01346,Ed Fiori,66.03,1007,1525
69,0,01024,Billy Andrade,66.02,884,1339
70,0,01457,Jay Haas,65.97,921,1396
70,0,02256,Tom Watson,65.97,603,914
72,0,01945,Kenny Perry,65.93,929,1409
73,0,02255,Denis Watson,65.92,706,1071
74,0,02303,Robert Wrenn,65.72,947,1441
75,0,01557,John Inman,65.61,935,1425
76,0,01931,Rick Pearson,65.51,811,1238
77,0,01390,Buddy Gardner,65.50,1046,1597
78,0,01469,Dan Halldorson,65.41,885,1353
79,0,02180,Harry Taylor,65.39,495,757
80,0,01797,Rocco Mediate,65.38,963,1473
81,0,01203,Russ Cochran,65.27,964,1477
82,0,01303,Bob Eastwood,65.21,868,1331
83,0,01175,Jim Carter,65.01,875,1346
84,0,01305,Danny Edwards,64.99,557,857
85,0,01736,Roger Maltbie,64.90,760,1171
86,0,01771,Blaine McCallister,64.73,1004,1551
87,0,02225,Howard Twitty,64.43,978,1518
88,0,02101,Joey Sindelar,64.26,998,1553
89,0,01042,Paul Azinger,64.21,829,1291
90,0,01154,Bill Buttner,64.16,759,1183
91,0,02229,Brett Upper,64.14,703,1096
92,0,01061,Ray Barr Jr.,64.11,536,836
93,0,02160,Ron Streck,63.97,577,902
94,0,01288,Ed Dougherty,63.85,809,1267
95,0,01235,Ben Crenshaw,63.78,877,1375
96,0,02223,Bob Tway,63.70,965,1515
97,0,01723,Andrew Magee,63.63,824,1295
98,0,01132,Mark Brooks,63.50,861,1356
98,0,02195,Leonard Thompson,63.50,908,1430
100,0,01226,Fred Couples,63.41,896,1413
101,0,01706,Davis Love III,63.37,787,1242
102,0,01639,Kenny Knox,63.35,999,1577
103,0,01926,Steve Pate,63.31,930,1469
104,0,01106,Jim Booros,62.82,708,1127
105,0,01418,Bill Glasson,62.81,755,1202
106,0,01475,Donnie Hammond,62.72,895,1427
107,0,01098,Jay Don Blake,62.62,955,1525
108,0,02118,J.C. Snead,62.50,715,1144
109,0,01179,Antonio Cerda,62.34,581,932
110,0,01707,Steve Lowery,62.32,870,1396
111,0,01943,Chris Perry,62.02,913,1472
112,0,01156,Curt Byrum,61.73,855,1385
113,0,01599,Steve Jones,61.71,751,1217
114,0,01284,Mike Donald,61.69,947,1535
115,0,01975,Tom Purtzer,61.61,690,1120
116,0,01385,Jim Gallagher Jr.,61.57,532,864
117,0,02246,Duffy Waldorf,61.56,772,1254
118,0,01938,David Peoples,61.40,827,1347
119,0,02023,Clarence Rose,61.35,981,1599
120,0,01033,George Archer,61.20,803,1312
121,0,01129,Bill Britton,60.99,816,1338
122,0,01715,Mark Lye,60.93,803,1318
123,0,01984,Sam Randolph,60.89,671,1102
124,0,01941,Tom Pernice Jr.,60.83,736,1210
125,0,01068,Andy Bean,60.74,444,731
126,0,01662,Greg Ladehoff,60.71,839,1382
127,0,02133,Craig Stadler,60.68,622,1025
128,0,01093,Ronnie Black,60.64,724,1194
129,0,01006,John Adams,60.47,537,888
130,0,01323,Brad Fabel,60.45,842,1393
131,0,01826,Brian Mogg,60.43,562,930
132,0,01094,Mike Blackburn,60.18,680,1130
133,0,01151,Clark Burroughs,60.15,711,1182
