RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,01355,Raymond Floyd,69.48,2154,31
2,0,01313,Steve Elkington,69.73,3347,48
3,0,01226,Fred Couples,69.84,3143,45
4,0,01706,Davis Love III,69.90,3565,51
5,0,01677,Tom Lehman,69.91,3985,57
5,0,01968,Nick Price,69.91,3705,53
7,0,01837,Gil Morgan,69.92,3356,48
8,0,01361,Dan Forsman,69.98,3989,57
9,0,01633,Tom Kite,70.00,3360,48
10,0,02010,Loren Roberts,70.10,4066,58
11,0,01042,Paul Azinger,70.13,3226,46
12,0,01072,Chip Beck,70.14,3577,51
12,0,01457,Jay Haas,70.14,4068,58
14,0,01690,Bruce Lietzke,70.17,2456,35
15,0,01219,John Cook,70.30,3093,44
16,0,01887,Mark O'Meara,70.32,3305,47
17,0,01132,Mark Brooks,70.35,4221,60
18,0,01724,Jeff Maggert,70.38,3660,52
18,0,02246,Duffy Waldorf,70.38,3519,50
20,0,01196,Brian Claar,70.39,4153,59
21,0,01306,David Edwards,70.41,3802,54
22,0,01960,Don Pooley,70.42,2324,33
23,0,02146,Payne Stewart,70.43,3240,46
24,0,01200,Keith Clearwater,70.44,4508,64
24,0,02104,Jeff Sluman,70.44,4297,61
26,0,02190,Doug Tewell,70.48,3242,46
27,0,01876,Greg Norman,70.50,2115,30
28,0,01553,John Huston,70.51,4442,63
29,0,01946,Peter Persons,70.52,4090,58
30,0,01385,Jim Gallagher Jr.,70.53,4020,57
31,0,01353,Bruce Fleisher,70.55,4092,58
32,0,01161,Mark Calcavecchia,70.57,3740,53
33,0,01093,Ronnie Black,70.60,3671,52
33,0,01098,Jay Don Blake,70.60,3389,48
35,0,01331,Rick Fehr,70.62,3743,53
36,0,01938,David Peoples,70.66,4098,58
37,0,01060,Dave Barr,70.67,3604,51
38,0,02242,Lanny Wadkins,70.69,3605,51
39,0,01143,Brad Bryant,70.72,4738,67
39,0,01235,Ben Crenshaw,70.72,3324,47
41,0,01014,Fulton Allem,70.80,4177,59
41,0,01766,Billy Mayfair,70.80,4885,69
43,0,01329,Brad Faxon,70.81,3682,52
44,0,02133,Craig Stadler,70.82,3541,50
45,0,01096,Phil Blackmar,70.84,3471,49
46,0,02135,Mike Standly,70.85,4180,59
47,0,01378,David Frost,70.86,3543,50
48,0,01771,Blaine McCallister,70.88,4182,59
49,0,01682,Wayne Levi,70.92,3688,52
50,0,01475,Donnie Hammond,70.93,3050,43
51,0,02090,Tom Sieckmann,70.95,4115,58
52,0,01444,Ken Green,70.96,3619,51
52,0,01928,Corey Pavin,70.96,3619,51
54,0,01723,Andrew Magee,70.98,3975,56
54,0,01975,Tom Purtzer,70.98,3478,49
56,0,01527,Scott Hoch,71.00,2343,33
57,0,01550,Ed Humenik,71.02,4616,65
57,0,01823,Larry Mize,71.02,3338,47
59,0,01577,Lee Janzen,71.03,4546,64
60,0,02099,Scott Simpson,71.04,3197,45
61,0,01522,Lon Hinkle,71.06,2558,36
61,0,01797,Rocco Mediate,71.06,3553,50
61,0,02111,Mike Smith,71.06,4619,65
61,0,02267,D.A. Weibring,71.06,3340,47
65,0,01323,Brad Fabel,71.09,4052,57
65,0,01510,Nolan Henke,71.09,3839,54
65,0,02225,Howard Twitty,71.09,3910,55
68,0,01549,Mike Hulbert,71.10,4479,63
68,0,01559,Hale Irwin,71.10,2844,40
68,0,01736,Roger Maltbie,71.10,2915,41
68,0,02067,Ted Schulz,71.10,4479,63
68,0,02279,Mark Wiebe,71.10,3626,51
73,0,01320,Bob Estes,71.11,3982,56
74,0,01129,Bill Britton,71.14,3557,50
74,0,06090,Jim McGovern,71.14,4624,65
74,0,01846,Jodie Mudd,71.14,2988,42
77,0,02049,Gene Sauers,71.15,3344,47
77,0,02321,Fuzzy Zoeller,71.15,2775,39
79,0,02224,Greg Twiggs,71.16,2277,32
80,0,06128,Steve Lamontagne,71.18,4057,57
80,0,02007,Larry Rinker,71.18,3559,50
82,0,01049,Ian Baker-Finch,71.19,2634,37
82,0,01203,Russ Cochran,71.19,4058,57
84,0,01284,Mike Donald,71.21,4486,63
85,0,06034,Marco Dawson,71.22,3846,54
86,0,01926,Steve Pate,71.24,4417,62
86,0,01958,Dan Pohl,71.24,2707,38
88,0,02033,Dave Rummells,71.25,4489,63
89,0,01945,Kenny Perry,71.26,3563,50
90,0,01142,Bart Bryant,71.28,2851,40
90,0,01381,Fred Funk,71.28,4562,64
92,0,06044,Scott Gump,71.29,4848,68
93,0,01388,Robert Gamez,71.32,3780,53
94,0,01376,Bob Friend,71.34,4423,62
94,0,02101,Joey Sindelar,71.34,4566,64
96,0,01557,John Inman,71.37,4425,62
97,0,01261,Jay Delsing,71.40,4070,57
98,0,01346,Ed Fiori,71.41,4356,61
99,0,01414,Bob Gilder,71.44,4358,61
99,0,02159,Curtis Strange,71.44,2429,34
101,0,01249,John Daly,71.45,3644,51
102,0,01783,Mark McCumber,71.46,3430,48
103,0,01469,Dan Halldorson,71.47,4288,60
103,0,01971,Dillard Pruitt,71.47,4145,58
105,0,01996,Mike Reid,71.49,3503,49
106,0,06040,John Ross,71.50,4147,58
107,0,01569,Peter Jacobsen,71.51,4076,57
108,0,01701,Bob Lohr,71.52,4363,61
109,0,02322,Richard Zokol,71.54,3291,46
110,0,02313,Bruce Zabriski,71.57,4008,56
111,0,01133,Billy Ray Brown,71.58,3221,45
112,0,06124,Patrick Burke,71.60,3938,55
112,0,01185,Brandel Chamblee,71.60,4081,57
112,0,01408,Kelly Gibson,71.60,4797,67
112,0,02100,Tim Simpson,71.60,3365,47
112,0,02167,Mike Sullivan,71.60,3938,55
117,0,07569,Mark Carnevale,71.63,4011,56
118,0,06332,Neal Lancaster,71.64,5015,70
119,0,01468,Gary Hallberg,71.65,3941,55
120,0,06284,Jim Hallet,71.68,5089,71
121,0,02303,Robert Wrenn,71.71,4231,59
122,0,01307,Joel Edwards,71.72,2797,39
123,0,01006,John Adams,71.75,4377,61
124,0,06575,Dudley Hart,71.76,4234,59
125,0,01035,Tommy Armour III,71.80,4380,61
125,0,02131,Mike Springer,71.80,4308,60
127,0,01288,Ed Dougherty,71.82,5243,73
128,0,01157,Tom Byrum,71.88,4025,56
129,0,01418,Bill Glasson,71.94,2590,36
130,0,01533,P.H. Horgan III,71.96,3958,55
131,0,01139,Olin Browne,71.97,4462,62
132,0,01435,Wayne Grady,71.98,3095,43
132,0,08277,Greg Lesher,71.98,4103,57
134,0,02185,Lance Ten Broeck,72.00,4968,69
135,0,02095,Larry Silveira,72.03,2665,37
136,0,06132,Sonny Skinner,72.05,4035,56
137,0,01755,Dick Mast,72.09,3965,55
138,0,06012,Greg Kraft,72.10,4326,60
138,0,01943,Chris Perry,72.10,4254,59
140,0,01214,Frank Conner,72.11,4543,63
140,0,01458,Jerry Haas,72.11,2740,38
142,0,02206,David Toms,72.12,4255,59
143,0,01390,Buddy Gardner,72.14,4689,65
144,0,06142,Mitch Adcock,72.15,3896,54
144,0,02311,Kim Young,72.15,3463,48
146,0,01891,David Ogrin,72.16,4185,58
147,0,02292,Bob Wolcott,72.18,5341,74
148,0,01024,Billy Andrade,72.20,4043,56
