RANK,MOVEMENT,PLAYER_ID,PLAYER,%,ATTEMPTS,PUTTS MADE
1,0,51766,Wyndham Clark,67.47,289,195
2,0,22371,Aaron Baddeley,63.95,172,110
3,0,10809,Jim Furyk,63.84,224,143
4,0,40009,Dominic Bozzelli,63.45,197,125
5,0,27649,Brandt Snedeker,63.34,311,197
6,0,47993,Denny McCarthy,63.33,270,171
7,0,36689,Brooks Koepka,62.66,241,151
8,0,21528,Henrik Stenson,62.57,171,107
9,0,29479,Scott Brown,62.55,251,157
10,0,23325,Vaughn Taylor,62.50,336,210
11,0,39971,Sungjae Im,62.31,398,248
12,0,34046,Jordan Spieth,62.11,285,177
13,0,29478,Kevin Kisner,61.94,268,166
14,0,25572,Graeme McDowell,61.46,205,126
15,0,27644,Brian Harman,61.42,267,164
16,0,37454,Whee Kim,61.41,184,113
17,0,32150,Michael Thompson,61.38,246,151
18,0,34099,Harris English,61.29,279,171
19,0,30978,Kiradech Aphibarnrat,61.27,173,106
20,0,35461,Beau Hossler,61.24,258,158
21,0,29420,Billy Horschel,61.03,290,177
22,0,29908,C.T. Pan,60.89,248,151
22,0,24138,Ian Poulter,60.89,179,109
24,0,26851,Marc Leishman,60.83,217,132
25,0,26499,Rafa Cabrera Bello,60.58,208,126
26,0,23621,Rory Sabbatini,60.45,311,188
27,0,28775,Nate Lashley,60.07,273,164
28,0,37340,Chase Wright,60.00,235,141
29,0,35617,Martin Trainer,59.91,217,130
30,0,29223,Sam Saunders,59.64,280,167
31,0,35450,Patrick Cantlay,59.61,255,152
32,0,26951,Johnson Wagner,59.56,183,109
33,0,45486,Joaquin Niemann,59.54,346,206
34,0,47959,Bryson DeChambeau,59.52,294,175
35,0,25818,Scott Piercy,59.44,286,170
36,0,25632,Jimmy Walker,59.40,234,139
37,0,22405,Justin Rose,59.39,229,136
38,0,31420,Anirban Lahiri,59.36,251,149
38,0,48081,Xander Schauffele,59.36,219,130
40,0,28259,Sangmoon Bae,59.33,150,89
41,0,23320,Ryan Palmer,59.24,211,125
42,0,34563,Chesson Hadley,59.18,245,145
42,0,24361,Pat Perez,59.18,147,87
44,0,39546,Keith Mitchell,59.12,274,162
45,0,47504,Sam Burns,59.11,291,172
46,0,19803,Ryan Armour,58.97,290,171
47,0,25493,Nick Taylor,58.82,340,200
48,0,32757,Patton Kizzire,58.74,206,121
49,0,21209,Sergio Garcia,58.62,145,85
50,0,27214,Kevin Streelman,58.57,280,164
51,0,52372,Cameron Champ,58.48,277,162
52,0,30911,Tommy Fleetwood,58.25,194,113
53,0,35376,Roberto Díaz,58.22,213,124
54,0,23108,Matt Kuchar,58.15,270,157
55,0,32640,Troy Merritt,58.06,217,126
56,0,35732,Wes Roach,57.99,169,98
57,0,19846,Brian Gay,57.89,304,176
57,0,28252,Seamus Power,57.89,247,143
59,0,34076,Joel Dahmen,57.86,337,195
60,0,34360,Patrick Reed,57.84,306,177
61,0,27958,Ryan Blaum,57.82,294,170
62,0,32839,Hideki Matsuyama,57.81,301,174
63,0,25900,Lucas Glover,57.77,296,171
64,0,29484,Peter Uihlein,57.74,239,138
65,0,45157,Cam Davis,57.72,246,142
66,0,31560,Brian Stuard,57.63,295,170
67,0,28237,Rory McIlroy,57.59,224,129
68,0,34466,Peter Malnati,57.55,318,183
69,0,34021,Bud Cauley,57.53,299,172
70,0,39975,Michael Kim,57.51,193,111
71,0,28679,Fabián Gómez,57.47,174,100
71,0,33399,Adam Hadwin,57.47,261,150
73,0,37275,Sam Ryder,57.20,257,147
74,0,47347,Adam Schenk,57.10,338,193
75,0,36799,Stephan Jaeger,57.02,242,138
76,0,30786,Brady Schnell,56.96,158,90
77,0,32791,K.H. Lee,56.92,260,148
78,0,29535,Brice Garnett,56.77,266,151
79,0,29221,Webb Simpson,56.70,291,165
80,0,49771,J.T. Poston,56.66,323,183
81,0,33410,Andrew Landry,56.64,256,145
82,0,24781,Hunter Mahan,56.61,189,107
83,0,48822,Sebastián Muñoz,56.59,258,146
84,0,26758,David Hearn,56.58,152,86
85,0,35891,Cameron Smith,56.57,198,112
86,0,32102,Rickie Fowler,56.54,260,147
86,0,46501,Ollie Schniederjans,56.54,260,147
88,0,27974,Sung Kang,56.42,296,167
89,0,27095,Nick Watney,56.39,266,150
90,0,39324,J.J. Spaun,56.30,254,143
