RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ROUNDS
1,0,32757,Patton Kizzire,32.91,362,11
2,0,24024,Zach Johnson,33.11,298,9
3,0,54591,Ben Griffin,33.24,831,25
4,0,36326,David Lipsky,33.36,367,11
5,0,30163,Henrik Norlander,33.43,468,14
6,0,54576,Patrick Fishburn,33.54,436,13
7,0,47483,Will Zalatoris,33.64,471,14
8,0,39971,Sungjae Im,33.75,675,20
9,0,52514,Trace Crowe,33.86,474,14
10,0,36799,Stephan Jaeger,33.88,576,17
10,0,34587,Chan Kim,33.88,576,17
12,0,52666,Sami Valimaki,33.90,339,10
13,0,51890,Greyson Sigg,33.92,441,13
14,0,51766,Wyndham Clark,33.93,509,15
14,0,52215,Robert MacIntyre,33.93,475,14
16,0,29420,Billy Horschel,33.94,611,18
16,0,40250,Taylor Pendrith,33.94,577,17
18,0,34099,Harris English,33.95,713,21
19,0,39327,Ben Silverman,34.00,612,18
19,0,39324,J.J. Spaun,34.00,510,15
19,0,51894,Vince Whaley,34.00,510,15
19,0,52513,Carson Young,34.00,578,17
23,0,51349,Nico Echavarria,34.06,579,17
23,0,27064,Jhonattan Vegas,34.06,545,16
25,0,34374,Erik Barnes,34.13,273,8
26,0,59866,Nick Dunlap,34.14,478,14
26,0,48887,Matt Wallace,34.14,478,14
28,0,26596,Ryan Moore,34.15,444,13
29,0,47504,Sam Burns,34.17,615,18
30,0,55708,Hayden Buckley,34.18,376,11
31,0,60004,Jacob Bridgeman,34.19,547,16
31,0,47983,Chad Ramey,34.19,547,16
31,0,58168,Davis Thompson,34.19,718,21
34,0,34021,Bud Cauley,34.20,342,10
35,0,51287,Ryo Hisatsune,34.24,582,17
35,0,40162,Justin Lower,34.24,719,21
37,0,45609,Tyler Duncan,34.25,411,12
37,0,29535,Brice Garnett,34.25,274,8
37,0,32333,Kevin Tway,34.25,411,12
40,0,37455,Si Woo Kim,34.27,754,22
41,0,28252,Seamus Power,34.29,720,21
42,0,55893,Sam Stevens,34.30,789,23
43,0,59095,Chris Gotterup,34.31,446,13
44,0,28237,Rory McIlroy,34.35,584,17
45,0,45242,Kevin Yu,34.36,481,14
46,0,51997,Andrew Novak,34.37,653,19
47,0,52955,Ludvig Ãberg,34.39,619,18
47,0,45157,Cam Davis,34.39,619,18
49,0,59143,Mac Meissner,34.40,516,15
50,0,30911,Tommy Fleetwood,34.41,585,17
50,0,51977,Max Greyserman,34.41,585,17
50,0,46442,Maverick McNealy,34.41,757,22
50,0,24502,Adam Scott,34.41,585,17
54,0,33204,Shane Lowry,34.44,620,18
55,0,35506,Mackenzie Hughes,34.45,758,22
55,0,55789,Taylor Montgomery,34.45,379,11
55,0,49771,J.T. Poston,34.45,689,20
58,0,35461,Beau Hossler,34.47,655,19
59,0,48081,Xander Schauffele,34.48,724,21
60,0,57900,Chandler Phillips,34.50,621,18
61,0,56630,Akshay Bhatia,34.53,656,19
61,0,47679,Victor Perez,34.53,518,15
61,0,52374,Brandon Wu,34.53,518,15
64,0,60067,Joe Highsmith,34.54,449,13
64,0,28775,Nate Lashley,34.54,449,13
