RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG POINTS,TOTAL POINTS,POINTS LOST,POINTS GAINED
108,-5,23353,J.J. Henry,1.45,78.56,-95.87,54.64
109,-1,01766,Billy Mayfair,1.44,84.93,-86.05,82.64
110,-1,01677,Tom Lehman,1.43,61.31,-80.57,50.55
111,2,30004,Ross McGowan,1.42,56.89,-6.62,63.52
112,-1,24537,Philip Archer,1.42,86.61,-38.52,78.51
113,-3,01797,Rocco Mediate,1.42,56.79,-36.62,73.32
114,-2,12602,Dean Wilson,1.41,87.34,-94.39,62.63
115,0,20104,Ken Duke,1.40,84.04,-47.72,78.86
116,0,22032,Tomohiro Kondo,1.40,71.40,-43.78,58.09
117,-3,22621,Ben Curtis,1.40,72.75,-78.47,50.03
118,16,26329,Louis Oosthuizen,1.39,71.06,-34.39,81.68
119,-2,24490,George McNeill,1.39,55.56,-6.17,61.73
120,0,20850,Daniel Chopra,1.37,99.70,-69.39,81.50
121,-3,27088,Johan Edfors,1.36,67.96,-88.30,32.93
122,-1,23157,Richard Johnson,1.35,63.48,-9.56,62.54
123,156,01920,Craig Parry,1.34,62.94,-34.38,57.63
124,-5,07749,Brett Quigley,1.33,77.24,-96.23,41.01
125,-3,21878,Mark Wilson,1.32,66.08,-47.27,81.93
126,-3,23623,Bo Van Pelt,1.32,76.30,-83.72,73.11
127,-3,26500,Alejandro Cañizares,1.31,52.40,-26.35,43.08
128,-2,12716,Charley Hoffman,1.29,77.47,-51.92,81.55
129,-4,22540,Anthony Wall,1.29,70.96,-75.37,39.94
130,-2,28092,D.H. Lee,1.28,52.48,-14.65,52.17
131,-4,19972,José Coceres,1.27,51.00,-30.84,61.16
132,3,01886,Peter O'Malley,1.26,68.28,-47.91,51.85
133,-4,01142,Bart Bryant,1.26,64.33,-115.28,61.17
134,-4,21284,Hiroyuki Fujita,1.26,65.42,-39.09,53.00
135,-4,27095,Nick Watney,1.24,68.23,-56.40,65.63
136,-4,25190,Jeff Quinney,1.24,70.62,-45.26,80.81
137,1,22896,Grégory Havret,1.22,69.47,-28.63,73.87
138,-5,01381,Fred Funk,1.21,61.68,-89.85,53.52
139,-3,24184,Alastair Forsyth,1.21,61.53,-22.34,63.55
140,-2,21691,Robert-Jan Derksen,1.20,66.11,-30.75,70.48
141,0,22113,Wen-Teh Lu,1.20,47.94,-20.50,48.57
142,-5,23797,Brett Rumford,1.20,68.30,-45.03,52.73
143,-1,29772,Michael Lorenzo-Vera,1.20,47.91,-8.43,49.37
144,-6,23580,Tetsuji Hiratsuka,1.19,64.50,-56.06,46.17
145,3,26525,Grégory Bourdy,1.19,60.69,-34.97,53.74
146,-2,22114,Simon Yates,1.18,47.29,-20.33,47.30
147,-4,06595,Kevin Sutherland,1.18,63.68,-42.96,68.52
148,3,28143,Chapchai Nirat,1.18,62.48,-24.94,67.02
149,-3,24957,Simon Khan,1.17,61.90,-63.02,40.35
149,-2,20773,Taichi Teshima,1.17,59.56,-59.78,34.18
151,-6,01941,Tom Pernice Jr.,1.17,74.66,-111.61,53.55
152,0,23969,Graeme Storm,1.17,71.11,-48.72,70.13
153,-3,25841,Marc Warren,1.15,63.26,-46.56,41.36
154,3,24039,Prom Meesawat,1.12,61.78,-36.06,53.32
155,-2,07223,Brian Bateman,1.12,49.26,-28.70,43.83
156,-2,27776,Pelle Edberg,1.11,45.49,-9.33,49.28
157,-2,12782,Tim Herron,1.10,59.18,-90.81,44.88
158,192,20669,James Kingston,1.09,58.93,-24.18,57.91
159,-1,20367,Fredrik Andersson Hed,1.09,54.44,-13.42,58.55
160,-1,20939,Keiichiro Fukabori,1.08,55.32,-50.39,37.75
161,-6,20608,David Howell,1.08,56.36,-169.10,12.76
162,-2,19991,Peter Hedblom,1.08,51.74,-35.95,56.79
163,-2,20369,John Bickerton,1.06,56.33,-54.96,35.75
164,-2,20213,Katsumasa Miyamoto,1.05,56.78,-40.23,42.53
165,0,26679,Kevin Stadler,1.04,69.94,-67.57,50.44
166,-2,27060,John Mallinger,1.04,54.24,-21.08,60.61
167,1,20382,Stephen Leaney,1.03,59.93,-46.24,57.18
168,-5,20400,Michael Campbell,1.01,53.69,-135.10,20.70
169,1,11106,Frankie Minoza,1.01,61.62,-31.07,57.63
170,-4,24358,Robert Garrigus,1.01,56.54,-24.54,58.63
171,-4,27784,Wen-Tang Lin,1.01,40.20,-19.30,28.95
172,9,22892,Jason Gore,1.00,57.88,-56.26,53.79
173,2,23783,Felipe Aguilar,.99,50.58,-18.18,44.22
174,-1,29954,Robert Dinwiddie,.99,39.61,-2.98,41.15
175,-4,28089,Jason Day,.99,39.55,-9.96,42.64
176,-7,12660,Jesper Parnevik,.99,52.38,-59.81,39.84
177,1,25198,Francesco Molinari,.98,51.05,-50.14,35.97
178,-4,21350,Ryuji Imada,.98,64.66,-51.97,60.83
179,-3,27119,Koumei Oda,.98,45.92,-7.44,48.27
180,-8,08191,Paul Broadhurst,.97,48.59,-87.08,32.51
181,-1,25396,Kevin Na,.97,39.57,-28.65,38.51
182,-3,21949,Joe Ogilvie,.96,57.85,-55.13,50.17
183,1,26444,Juvic Pagunsan,.96,38.55,-16.15,24.00
184,-7,24507,Jason Bohn,.96,44.13,-83.37,27.97
185,-3,21753,Brian Davis,.96,57.49,-44.99,56.73
186,-3,20160,Charlie Wi,.96,56.35,-41.45,49.86
187,1,27349,Alex Noren,.95,50.34,-26.71,40.95
188,12,22122,Andrew McLardy,.95,52.07,-29.17,57.94
189,-2,20574,Mathew Goggin,.95,55.83,-58.98,40.84
190,3,25830,Mads Vibe-Hastrup,.94,47.06,-12.93,44.47
191,-5,21207,José Manuel Lara,.94,49.72,-65.99,14.88
192,-7,20433,Mark Hensby,.93,43.91,-44.62,43.97
193,3,24626,Daniel Alfredo Vancsik,.93,51.07,-14.86,55.66
194,-4,27561,Nick Flanagan,.93,49.17,-22.15,52.16
195,-6,11032,Frank Lickliter II,.92,54.48,-56.06,27.32
196,-5,23541,Ben Crane,.92,36.60,-96.88,12.56
197,-3,01313,Steve Elkington,.91,40.06,-47.18,45.00
198,-3,23108,Matt Kuchar,.90,50.66,-37.74,44.71
199,-7,27141,J.B. Holmes,.90,47.90,-61.72,46.31
200,-1,28158,Steve Marino,.90,46.06,-19.40,50.00
201,-4,24912,Will MacKenzie,.90,54.96,-40.85,53.10
202,-4,21187,Hidemasa Hoshino,.90,38.68,-50.77,16.25
203,-1,21099,David Lynn,.90,44.81,-57.74,41.48
204,3,27576,Anton Haig,.89,49.84,-29.16,55.14
205,1,22110,Thaworn Wiratchant,.89,53.31,-48.57,41.18
206,-5,12461,Paul McGinley,.89,47.92,-91.02,42.59
207,-3,23821,Yusaku Miyazato,.88,45.99,-25.93,35.35
208,4,27747,Hiroshi Iwata,.88,39.60,-8.97,36.37
209,-4,12705,Cliff Kresge,.88,49.15,-34.08,43.98
210,-7,19846,Brian Gay,.88,55.27,-49.77,50.53
211,-3,23614,Rich Beem,.86,48.04,-40.20,48.13
212,-3,23788,D.J. Trahan,.86,54.02,-42.20,42.70
213,-3,08537,J.P. Hayes,.86,41.05,-28.00,38.94
214,-3,23349,Charles Warren,.85,47.43,-52.51,41.84
215,-1,26287,Roland Thatcher,.84,48.60,-19.46,50.38
216,10,26882,Michael Sim,.84,33.46,-16.49,25.58
217,-4,01928,Corey Pavin,.84,40.95,-51.79,27.71
218,1,26300,Matt Jones,.83,41.75,-10.41,40.78
219,-4,10425,Jay Williamson,.83,43.41,-15.39,48.24
220,38,19825,Darren Clarke,.82,38.76,-96.58,23.47
221,-4,20643,Steven Conran,.82,36.22,-21.08,34.79
222,-6,20498,Briny Baird,.82,45.87,-36.99,42.46
223,-5,22951,Azuma Yano,.81,41.48,-38.89,25.45
224,-3,22379,Mark Foster,.81,42.88,-20.85,43.27
225,-5,24924,Bill Haas,.79,47.69,-36.02,42.40
226,-2,26695,Michael Letzig,.79,31.70,-5.34,35.89
227,3,23107,Magnus Carlsson,.79,37.84,-7.94,38.04
228,-2,12546,Peter Baker,.79,31.51,-8.22,32.00
228,-5,12680,Shigeki Maruyama,.79,50.41,-63.88,36.95
230,-1,22760,Gaurav Ghei,.79,35.38,-27.85,30.28
231,-9,25732,S.K. Ho,.78,40.01,-60.37,17.51
232,-7,19904,Paul Lawrie,.78,37.66,-34.58,34.36
233,10,23043,Paul Sheehan,.77,47.13,-64.27,22.93
234,-6,24227,Justin Bolli,.77,40.88,-19.98,39.90
235,-3,28237,Rory McIlroy,.76,30.49,-.31,30.80
236,-5,26951,Johnson Wagner,.75,45.90,-33.60,40.39
237,-4,20566,Kaname Yokoo,.74,41.42,-44.03,29.39
238,-3,06197,Michael Allen,.74,34.57,-19.16,31.22
239,-2,25842,Jon Mills,.73,42.51,-8.75,44.57
240,-6,01320,Bob Estes,.73,39.25,-52.42,31.45
240,-4,24080,Scott Strange,.73,37.79,-29.24,31.27
242,-4,21470,Daisuke Maruyama,.72,46.38,-44.88,31.06
243,-4,12652,Cameron Beckman,.72,38.37,-26.49,35.34
244,-4,25369,Jamie Donaldson,.72,39.44,-14.23,44.67
245,-5,23162,Simon Wakefield,.71,44.04,-37.06,35.37
246,-6,01724,Jeff Maggert,.71,36.70,-47.38,30.00
247,-3,20601,Gary Orr,.70,28.13,-35.79,18.99
248,-2,28475,Jeff Overton,.70,38.54,-17.38,34.46
249,-4,07547,Craig Kanada,.70,44.09,-31.05,35.16
250,-2,08633,Per-Ulrik Johansson,.70,27.87,-4.05,30.08
251,-2,19913,Ron Whittaker,.70,39.69,-9.13,37.21
252,-5,21959,Ted Purdy,.69,45.48,-85.63,36.94
253,-2,26668,Marc Turnesa,.69,27.53,-3.01,30.54
254,-4,22582,Kyle Thompson,.69,38.54,-11.38,38.33
255,-2,27936,Martin Laird,.68,27.35,-4.47,31.82
256,-4,20472,Alex Cejka,.68,41.02,-23.38,38.16
257,-2,23984,Zane Scotland,.68,27.24,-3.65,28.22
258,-4,25273,Andrew Buckle,.68,39.42,-60.46,23.70
259,12,20726,Alan McLean,.68,27.74,-12.56,25.92
260,-4,20127,Chris Riley,.67,33.63,-18.88,30.93
261,3,23791,Francois DeLamontagne,.67,33.57,-15.17,33.04
262,-5,01948,Tim Petrovic,.66,41.62,-41.18,38.48
263,-3,22075,Ricardo Gonzalez,.66,29.03,-42.27,18.51
264,41,20593,Greg Chalmers,.65,39.82,-22.05,31.10
265,-4,24083,Marcus Fraser,.65,36.42,-27.56,26.76
266,-7,22078,Mikael Lundberg,.65,30.49,-14.58,29.25
267,-5,28150,Chinnarat Phadungsil,.65,29.69,-21.88,22.08
268,-1,25539,Rafael Echenique,.64,35.45,-27.02,20.34
269,-6,20598,Christian Cévaër,.64,34.80,-24.58,32.32
270,-4,26418,Adam Bland,.64,25.61,-7.77,27.07
271,-6,21805,Harrison Frazar,.64,39.01,-57.64,31.06
272,-2,28258,K.T. Kim,.64,25.56,-6.52,28.68
273,4,21998,Peter Lawrie,.64,36.34,-29.92,33.05
274,-5,10821,Toshi Izawa,.64,29.93,-28.83,30.64
275,-3,20684,Chawalit Plaphol,.64,40.10,-30.12,32.38
276,-9,06431,Jean Van de Velde,.63,27.73,-35.19,22.64
277,-1,27929,Shiv Kapur,.63,36.42,-40.05,30.97
278,-3,23125,Brad Elder,.63,26.31,-3.79,29.15
279,-6,01035,Tommy Armour III,.63,30.69,-24.76,33.52
280,-2,23895,Leif Westerberg,.62,32.87,-9.26,32.59
281,-7,11127,Stephen Dodd,.62,28.41,-56.03,12.66
282,14,01378,David Frost,.62,24.60,-10.15,30.71
283,4,23063,Scott Hend,.61,31.93,-16.42,38.59
284,4,24725,Richard Finch,.61,36.80,-20.35,33.73
285,5,23533,Anthony Kang,.61,32.38,-18.37,23.63
286,-5,27072,Alvaro Quiros,.61,24.28,-23.05,7.75
287,-3,25234,Jason Knutzon,.61,24.21,-13.19,25.83
287,-2,25461,Sam Walker,.61,36.32,-17.74,28.11
289,-9,02104,Jeff Sluman,.61,30.86,-59.29,13.40
290,-4,25972,Pablo Martin Benavides,.60,24.17,-7.18,31.35
291,3,25586,Takuya Taniguchi,.60,31.94,-29.61,20.45
292,-3,21727,Martin Erlandsson,.60,33.59,-22.64,27.01
293,-10,01024,Billy Andrade,.60,30.57,-45.58,17.50
294,28,23814,Edoardo Molinari,.60,25.61,-11.91,35.73
295,-13,27118,Toshinori Muto,.60,29.75,-26.05,15.56
296,-4,10733,Kent Jones,.59,36.76,-33.88,24.09
297,-4,12826,Paul Claxton,.59,31.40,-19.75,34.38
298,-7,20937,Nicolas Vanhootegem,.59,23.68,-13.64,22.26
299,14,08845,Scott Sterling,.58,23.36,-6.20,29.38
300,-5,20663,Brenden Pappas,.58,30.29,-21.05,25.97
301,-4,12755,Vance Veazey,.58,27.86,-8.84,28.19
302,-3,12750,Iain Pyman,.58,30.00,-5.29,29.96
303,120,27302,Garth Mulroy,.58,28.21,-3.86,27.32
304,-3,24364,Sam Little,.58,31.64,-13.03,30.08
305,11,27030,Peter Whiteford,.57,31.98,-5.09,30.37
306,38,29365,Kane Webber,.57,22.77,-13.80,19.48
307,-9,01707,Steve Lowery,.57,30.16,-59.19,19.20
308,-8,22036,Mamo Osanai,.57,27.87,-30.88,14.85
309,-5,26476,Chez Reavie,.57,28.32,-10.42,30.08
310,-7,23834,Jean-Francois Lucquin,.57,31.67,-27.24,36.26
311,-1,20418,Ariel Cañete,.56,28.81,-21.68,34.60
312,-7,23828,Satoru Hirota,.56,27.66,-19.79,26.51
313,-5,29290,Lee Seong-ho,.56,22.36,-7.12,24.15
314,-3,21058,Norio Shinozaki,.56,22.30,-1.31,22.57
315,-13,20623,Gavin Coles,.56,35.04,-31.98,19.85
316,356,28670,Wonjoon Lee,.55,22.16,-4.91,21.00
317,-5,22034,Yasuharu Imano,.55,28.70,-35.04,28.89
318,-11,20691,Greg Owen,.55,29.78,-66.42,15.67
319,2,21590,Damian McGrane,.55,34.34,-38.62,24.90
320,-11,24674,Sung Lee,.54,23.91,-12.24,23.33
321,-2,28679,Fabián Gómez,.54,21.73,-4.29,24.06
322,-8,21695,Maarten Lafeber,.54,26.04,-40.88,24.43
323,5,24399,Scott Gardiner,.54,28.18,-11.44,26.53
324,-9,28155,Jose-Filipe Lima,.54,29.77,-29.53,23.92
325,-8,19803,Ryan Armour,.54,31.93,-18.34,31.93
326,-8,25321,Lee Slattery,.54,27.55,-21.28,20.01
327,-7,01577,Lee Janzen,.54,27.97,-26.77,21.55
327,-4,22548,Patrick Sheehan,.54,34.42,-22.28,34.84
329,-5,28780,Nicholas Thompson,.54,36.50,-14.26,40.90
330,-3,25082,Bryan Saltus,.53,21.38,-9.82,17.92
331,-6,25686,Jason Dufner,.53,30.75,-26.27,23.91
332,-3,25568,Julio Zapata,.53,21.19,-6.58,20.99
333,0,20387,Jarmo Sandelin,.53,30.71,-32.60,17.97
334,-9,08385,Omar Uresti,.53,30.16,-33.98,28.55
335,-1,22313,Mark Brown,.53,21.15,-1.27,22.42
336,-6,22806,Doug LaBelle II,.53,32.60,-25.68,31.95
337,-6,22048,Scott Barr,.53,26.27,-12.20,27.02
339,-7,20378,Mathias Grönberg,.52,33.59,-26.46,28.87
340,-2,20631,David McKenzie,.51,32.92,-18.91,25.80
341,-2,25679,B.J. Staten,.51,26.21,-7.63,26.51
342,-6,20376,Stephen Gallacher,.51,25.08,-29.57,22.76
343,-6,01858,Tommy Nakajima,.51,20.41,-19.69,4.61
344,-3,12662,Thomas Levet,.51,20.38,-15.92,21.16
345,-3,27687,Masaya Tomida,.51,24.91,-14.87,17.08
346,14,26881,Jarrod Lyle,.51,33.95,-37.60,21.66
347,-4,01619,Skip Kendall,.51,27.33,-21.11,29.76
348,-3,26730,Stuart Manley,.50,29.26,-7.60,28.64
349,0,27963,Chris Stroud,.50,20.13,-4.50,20.75
350,-4,20596,Michael Jonzon,.50,20.10,-6.24,24.54
351,-11,26420,Richard Johnson,.50,30.63,-52.45,13.87
352,1,21631,Iain Steel,.50,20.57,-17.06,23.00
353,-5,01364,Peter Fowler,.50,31.51,-16.39,34.19
354,-7,08993,Franklin Langham,.50,27.00,-14.70,23.88
355,-4,23364,Yui Ueda,.50,22.92,-12.63,24.95
356,7,21633,Steve Allan,.49,22.72,-18.70,23.11
357,-2,27137,Toyokazu Fujishima,.49,19.72,-1.54,19.49
358,-6,27933,John Merrick,.49,29.05,-17.75,25.77
359,-5,06034,Marco Dawson,.49,26.36,-22.31,20.64
360,-4,10649,Tom Scherrer,.49,26.75,-8.57,25.35
361,-4,12682,Hirofumi Miyase,.49,23.30,-7.39,29.05
362,-1,25083,Jeremy Anderson,.48,24.10,-5.85,25.24
363,63,26539,Robert Rock,.48,24.04,-14.59,17.12
364,117,26398,Kyron Sullivan,.48,27.83,-22.79,19.99
365,-7,20831,Emanuele Canonica,.48,24.85,-35.32,19.46
366,-4,24449,Parker McLachlin,.48,28.19,-16.66,27.08
367,-8,23048,Eric Axley,.48,32.92,-34.48,16.29
368,3,21592,Gary Murphy,.48,26.15,-20.48,20.97
369,-3,25478,Kiyoshi Miyazato,.47,22.16,-15.65,23.22
370,-2,01388,Robert Gamez,.47,28.73,-32.87,24.68
371,-7,37416,T.C. Wang,.47,18.82,-25.21,9.17
372,-6,25720,Chad Collins,.47,25.78,-19.04,19.34
373,0,25203,SSP Chawrasia,.47,18.68,-9.88,12.69
374,-2,02002,John Riegger,.47,19.59,-7.95,21.38
375,-10,01139,Olin Browne,.47,20.99,-63.03,13.74
376,-2,23714,Carlos Rodiles,.47,20.96,-9.48,21.34
377,0,20781,Gary Simpson,.47,18.61,-10.22,15.74
378,3,26924,Adam Blyth,.47,20.46,-10.14,20.94
379,-9,23795,Nobuhiro Masuda,.46,24.61,-27.35,5.92
380,-2,20573,Scott Laycock,.46,21.33,-13.64,18.43
381,-6,24580,Rahil Gangjee,.46,21.33,-14.53,13.51
381,-1,23159,Henrik Nyström,.46,20.87,-13.69,18.95
383,-7,27466,Spencer Levin,.46,18.54,-6.68,22.36
384,-15,28705,Naoya Takemoto,.46,19.79,-5.02,21.31
385,-2,24940,Edward Loar,.46,20.68,-25.43,6.39
385,27,22400,Hennie Otto,.46,18.38,-15.08,18.61
387,27,24590,Garry Houston,.46,30.70,-24.17,27.77
388,-9,20105,Jeff Gove,.46,26.90,-26.56,20.07
389,-5,23778,Brad Adamonis,.46,25.97,-6.98,24.21
390,-4,20443,Jin Park,.45,18.16,-3.04,16.92
391,-4,29192,Chris Campbell,.45,24.94,-16.88,21.10
392,-10,21977,Jun Kikuchi,.45,20.85,-12.76,19.67
393,-8,23409,James Driscoll,.45,24.80,-19.18,24.09
394,-6,23497,Tag Ridings,.45,27.89,-32.78,24.76
395,-6,24797,Sion Bebb,.45,20.18,-11.25,13.73
396,-6,25351,Chris Rodgers,.45,20.92,-19.67,17.67
397,-6,28620,Aron Price,.44,19.57,-13.58,18.15
398,-4,28023,Byron Smith,.44,17.77,-2.64,19.20
399,-6,23320,Ryan Palmer,.44,26.63,-59.89,16.94
400,2,24466,Gareth Paddison,.44,23.59,-10.74,25.17
401,-9,11123,Chris Couch,.44,24.89,-42.17,15.22
402,1,24389,Jean-Francois Remesy,.44,22.24,-24.07,20.29
403,-8,23802,Brad Kennedy,.44,18.71,-17.96,9.57
404,-4,28259,Sangmoon Bae,.43,17.32,-3.14,20.17
405,-8,26527,Jean Baptiste Gonnet,.43,22.04,-12.60,18.31
406,-5,27642,Artemio Murakami,.43,17.26,-1.82,19.09
407,-8,10117,Bob Heintz,.43,24.98,-17.24,24.52
408,25,29939,Fabrizio Zanotti,.43,17.22,-7.09,9.97
409,-11,24773,Tom Whitehouse,.43,23.63,-18.55,21.42
410,9,22038,Wayne Perske,.43,20.59,-15.41,16.06
411,-15,24586,Benn Barham,.43,25.70,-17.75,19.53
412,-6,26507,I J Jang,.43,19.66,-21.21,15.49
413,-8,20772,Toru Suzuki,.43,20.88,-22.32,13.10
414,-10,28486,Michael Putnam,.42,23.78,-25.36,18.49
415,-8,19985,Santiago Luna,.42,17.78,-11.93,18.12
416,-6,28923,Oliver Fisher,.42,16.83,-5.34,20.69
417,-8,20474,Phillip Price,.42,20.56,-22.11,19.10
418,-10,07363,Craig Bowden,.42,23.01,-30.13,9.87
419,-8,19992,Carl Suneson,.42,22.91,-13.70,22.50
420,-7,20753,Jong-Duck Kim,.42,17.46,-17.31,16.45
421,-3,25701,Chris Gane,.41,20.29,-11.70,18.57
422,25,02076,Peter Senior,.41,16.46,-14.95,13.06
423,64,22212,Craig Lile,.41,22.14,-15.74,15.60
424,-8,10831,Greg Meyer,.41,20.45,-15.05,15.56
