RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,28089,Jason Day,79.41,27,34
2,0,22293,Heath Slocum,72.34,34,47
3,0,25191,Gonzalo Fernandez-Castaño,70.27,52,74
4,0,27895,Jonas Blixt,70.21,33,47
5,0,34099,Harris English,69.81,37,53
6,0,23108,Matt Kuchar,69.23,45,65
7,0,01810,Phil Mickelson,67.69,44,65
8,0,33141,Keegan Bradley,67.27,37,55
9,0,25396,Kevin Na,66.23,51,77
10,0,06567,Vijay Singh,65.75,48,73
11,0,23135,Tim Clark,65.52,38,58
12,0,10860,Justin Leonard,65.45,36,55
13,0,24357,K.J. Choi,65.22,45,69
13,0,26758,David Hearn,65.22,45,69
15,0,29221,Webb Simpson,65.00,39,60
15,0,20160,Charlie Wi,65.00,39,60
17,0,20157,Retief Goosen,64.71,33,51
17,0,30927,Brendon Todd,64.71,55,85
19,0,12510,Chad Campbell,64.52,20,31
20,0,34174,John Huh,64.41,38,59
21,0,27644,Brian Harman,63.86,53,83
22,0,25572,Graeme McDowell,63.64,28,44
23,0,25562,Andres Romero,63.33,38,60
23,0,28132,Tyrone Van Aswegen,63.33,38,60
25,0,25720,Chad Collins,62.90,39,62
26,0,29535,Brice Garnett,62.69,42,67
27,0,24502,Adam Scott,62.50,40,64
28,0,19846,Brian Gay,62.32,43,69
28,0,33122,Russell Knox,62.32,43,69
28,0,34360,Patrick Reed,62.32,43,69
31,0,34021,Bud Cauley,62.07,18,29
31,0,34046,Jordan Spieth,62.07,54,87
33,0,27330,Josh Teater,61.76,42,68
34,0,27408,Martin Kaymer,61.54,32,52
35,0,21209,Sergio Garcia,61.11,22,36
35,0,34261,Scott Langley,61.11,44,72
37,0,10809,Jim Furyk,60.98,25,41
38,0,20593,Greg Chalmers,60.76,48,79
39,0,32102,Rickie Fowler,60.00,33,55
40,0,31560,Brian Stuard,59.68,37,62
41,0,25686,Jason Dufner,59.46,22,37
42,0,35139,Richard Lee,59.38,38,64
43,0,27556,Ted Potter Jr.,59.32,35,59
44,0,24781,Hunter Mahan,59.26,48,81
45,0,30926,Chris Kirk,59.21,45,76
46,0,23409,James Driscoll,59.18,29,49
47,0,28092,D.H. Lee,58.82,30,51
47,0,25349,Tim Wilkinson,58.82,40,68
47,0,21878,Mark Wilson,58.82,30,51
50,0,27466,Spencer Levin,58.49,31,53
51,0,10423,Mike Weir,58.33,35,60
52,0,33461,Morgan Hoffmann,58.23,46,79
52,0,31202,William McGirt,58.23,46,79
54,0,24924,Bill Haas,58.21,39,67
55,0,22405,Justin Rose,57.89,22,38
56,0,24024,Zach Johnson,57.81,37,64
56,0,20645,John Senden,57.81,37,64
58,0,22371,Aaron Baddeley,57.63,34,59
59,0,20104,Ken Duke,57.41,31,54
60,0,23621,Rory Sabbatini,57.35,39,68
61,0,32640,Troy Merritt,57.14,24,42
61,0,25345,Carl Pettersson,57.14,48,84
63,0,26596,Ryan Moore,56.86,29,51
63,0,27064,Jhonattan Vegas,56.86,29,51
65,0,20498,Briny Baird,56.82,25,44
66,0,26956,Bronson La'Cassie,56.76,21,37
66,0,21528,Henrik Stenson,56.76,21,37
68,0,25240,D.A. Points,56.60,30,53
69,0,22621,Ben Curtis,56.52,26,46
69,0,25632,Jimmy Walker,56.52,39,69
71,0,25274,Steven Bowditch,56.25,45,80
72,0,20098,Stuart Appleby,55.95,47,84
73,0,23638,Brendon de Jonge,55.56,50,90
73,0,33419,Cameron Tringale,55.56,50,90
75,0,23983,Luke Donald,55.26,21,38
75,0,32839,Hideki Matsuyama,55.26,42,76
77,0,29222,Billy Hurley III,55.00,33,60
78,0,22378,Trevor Immelman,54.93,39,71
78,0,22046,Geoff Ogilvy,54.93,39,71
80,0,28237,Rory McIlroy,54.90,28,51
81,0,24507,Jason Bohn,54.88,45,82
82,0,21731,Freddie Jacobson,54.55,42,77
83,0,27963,Chris Stroud,54.29,38,70
84,0,08075,Jerry Kelly,54.24,32,59
85,0,27436,Graham DeLaet,53.85,28,52
86,0,24138,Ian Poulter,53.57,30,56
87,0,23541,Ben Crane,53.52,38,71
88,0,30852,Ryo Ishikawa,53.49,23,43
89,0,34563,Chesson Hadley,53.42,39,73
89,0,21961,Charles Howell III,53.42,39,73
91,0,28259,Sangmoon Bae,53.33,32,60
91,0,28500,Martin Flores,53.33,24,45
91,0,28475,Jeff Overton,53.33,32,60
94,0,29289,S.Y. Noh,53.23,33,62
95,0,21753,Brian Davis,53.16,42,79
96,0,28307,Matt Every,53.03,35,66
97,0,23623,Bo Van Pelt,52.86,37,70
98,0,26331,Charl Schwartzel,52.73,29,55
99,0,35300,Andrew Loupe,52.63,30,57
99,0,23320,Ryan Palmer,52.63,40,76
101,0,32448,James Hahn,52.31,34,65
102,0,29518,Brendan Steele,52.24,35,67
103,0,25364,Paul Casey,52.17,24,46
103,0,26851,Marc Leishman,52.17,36,69
105,0,29420,Billy Horschel,51.92,27,52
106,0,34265,Will Wilcox,51.85,14,27
107,0,33413,Ben Martin,51.61,32,62
108,0,35539,Luke Guthrie,51.56,33,64
109,0,24846,Ricky Barnes,51.52,34,66
109,0,26300,Matt Jones,51.52,34,66
111,0,01724,Jeff Maggert,51.35,19,37
112,0,28486,Michael Putnam,51.32,39,76
113,0,36689,Brooks Koepka,51.28,20,39
114,0,31557,Jim Herman,51.06,24,47
115,0,30944,Jason Kokrak,50.94,27,53
116,0,27770,Camilo Villegas,50.85,30,59
117,0,30692,Scott Stallings,50.79,32,63
118,0,24925,Jonathan Byrd,50.00,31,62
118,0,24494,Erik Compton,50.00,38,76
118,0,29740,Brad Fritsch,50.00,19,38
118,0,34409,David Lingmerth,50.00,28,56
118,0,29461,Jamie Lovemark,50.00,25,50
118,0,24912,Will MacKenzie,50.00,33,66
118,0,32333,Kevin Tway,50.00,17,34
125,0,25834,Daniel Summerhays,49.32,36,73
126,0,32366,Kevin Chappell,49.25,33,67
127,0,20229,Stewart Cink,49.18,30,61
128,0,32200,Roberto Castro,49.15,29,59
128,0,28780,Nicholas Thompson,49.15,29,59
130,0,23800,Bryce Molder,49.12,28,57
131,0,26951,Johnson Wagner,49.06,26,53
132,0,20396,Lee Westwood,48.84,21,43
133,0,06522,Ernie Els,48.75,39,80
134,0,24140,Sean O'Hair,48.68,37,76
135,0,02206,David Toms,48.39,15,31
136,0,27649,Brandt Snedeker,48.33,29,60
137,0,33418,Shawn Stefani,48.21,27,56
138,0,27936,Martin Laird,47.92,23,48
139,0,27120,Troy Matteson,47.62,20,42
140,0,30925,Dustin Johnson,47.50,19,40
141,0,27141,J.B. Holmes,47.13,41,87
142,0,12716,Charley Hoffman,47.06,32,68
142,0,29425,Andrew Svoboda,47.06,16,34
142,0,26289,Boo Weekley,47.06,24,51
