RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
37,0,27556,Ted Potter Jr.,54.70,64,117,+29.00
38,0,23800,Bryce Molder,54.62,65,119,+44.00
39,0,28259,Sangmoon Bae,54.61,77,141,+31.00
40,0,22371,Aaron Baddeley,54.41,74,136,+51.00
40,0,23541,Ben Crane,54.41,74,136,+53.00
42,0,34174,John Huh,54.33,69,127,+48.00
43,0,24781,Hunter Mahan,54.32,88,162,+51.00
44,0,24357,K.J. Choi,54.30,82,151,+54.00
45,0,23320,Ryan Palmer,53.89,90,167,+39.00
46,0,28132,Tyrone Van Aswegen,53.78,64,119,+37.00
47,0,25686,Jason Dufner,53.76,50,93,+28.00
47,0,25572,Graeme McDowell,53.76,50,93,+33.00
49,0,24502,Adam Scott,53.66,66,123,+31.00
50,0,29221,Webb Simpson,53.62,74,138,+42.00
51,0,25274,Steven Bowditch,53.61,89,166,+57.00
52,0,27436,Graham DeLaet,53.45,62,116,+34.00
53,0,25562,Andres Romero,53.33,72,135,+41.00
54,0,24024,Zach Johnson,53.25,82,154,+46.00
55,0,32640,Troy Merritt,53.19,50,94,+25.00
56,0,32839,Hideki Matsuyama,53.06,78,147,+37.00
57,0,20098,Stuart Appleby,53.01,88,166,+63.00
58,0,27408,Martin Kaymer,52.63,60,114,+23.00
59,0,27466,Spencer Levin,52.53,52,99,+32.00
59,0,21878,Mark Wilson,52.53,52,99,+36.00
61,0,24140,Sean O'Hair,52.50,84,160,+45.00
62,0,29222,Billy Hurley III,52.34,67,128,+43.00
63,0,36689,Brooks Koepka,52.33,45,86,+34.00
64,0,28500,Martin Flores,52.31,68,130,+41.00
65,0,33419,Cameron Tringale,52.20,95,182,+60.00
66,0,27330,Josh Teater,52.17,72,138,+52.00
67,0,27963,Chris Stroud,52.14,73,140,+40.00
68,0,25240,D.A. Points,52.07,63,121,+38.00
69,0,30925,Dustin Johnson,51.96,53,102,+19.00
70,0,32102,Rickie Fowler,51.95,80,154,+39.00
71,0,27644,Brian Harman,51.81,86,166,+47.00
72,0,20498,Briny Baird,51.76,44,85,+32.00
73,0,23983,Luke Donald,51.40,55,107,+48.00
74,0,20104,Ken Duke,51.24,62,121,+40.00
75,0,20229,Stewart Cink,51.11,69,135,+48.00
75,0,35539,Luke Guthrie,51.11,69,135,+51.00
75,0,26956,Bronson La'Cassie,51.11,46,90,+31.00
78,0,31560,Brian Stuard,51.05,73,143,+52.00
79,0,28307,Matt Every,51.01,76,149,+62.00
80,0,32366,Kevin Chappell,50.97,79,155,+45.00
80,0,29535,Brice Garnett,50.97,79,155,+63.00
82,0,30852,Ryo Ishikawa,50.91,56,110,+38.00
83,0,28092,D.H. Lee,50.89,57,112,+45.00
84,0,33413,Ben Martin,50.79,64,126,+29.00
85,0,27770,Camilo Villegas,50.72,70,138,+52.00
86,0,34021,Bud Cauley,50.68,37,73,+15.00
87,0,01724,Jeff Maggert,50.59,43,85,+38.00
88,0,27120,Troy Matteson,50.57,44,87,+35.00
89,0,35300,Andrew Loupe,50.44,57,113,+38.00
90,0,33141,Keegan Bradley,50.40,63,125,+40.00
90,0,32150,Michael Thompson,50.40,63,125,+39.00
92,0,22378,Trevor Immelman,50.35,72,143,+44.00
93,0,08075,Jerry Kelly,50.34,75,149,+46.00
94,0,10809,Jim Furyk,50.00,55,110,+39.00
94,0,25632,Jimmy Walker,50.00,85,170,+56.00
96,0,28486,Michael Putnam,49.70,83,167,+44.00
97,0,24507,Jason Bohn,49.64,68,137,+64.00
98,0,20396,Lee Westwood,49.53,53,107,+48.00
99,0,12510,Chad Campbell,49.25,33,67,+21.00
100,0,29518,Brendan Steele,49.24,65,132,+49.00
101,0,24912,Will MacKenzie,49.23,64,130,+53.00
102,0,21731,Freddie Jacobson,49.06,78,159,+56.00
102,0,30944,Jason Kokrak,49.06,52,106,+37.00
104,0,24846,Ricky Barnes,48.98,72,147,+53.00
104,0,25364,Paul Casey,48.98,48,98,+34.00
106,0,23621,Rory Sabbatini,48.92,68,139,+41.00
107,0,29740,Brad Fritsch,48.91,45,92,+39.00
108,0,32448,James Hahn,48.85,64,131,+52.00
109,0,24138,Ian Poulter,48.76,59,121,+46.00
110,0,22046,Geoff Ogilvy,48.63,71,146,+56.00
111,0,32200,Roberto Castro,48.55,67,138,+56.00
112,0,34265,Will Wilcox,48.53,33,68,+15.00
113,0,29461,Jamie Lovemark,48.51,49,101,+32.00
114,0,34409,David Lingmerth,48.46,63,130,+59.00
115,0,24663,Y.E. Yang,48.37,74,153,+56.00
116,0,06522,Ernie Els,48.33,87,180,+57.00
117,0,27649,Brandt Snedeker,48.30,71,147,+46.00
118,0,24490,George McNeill,48.18,66,137,+49.00
119,0,34098,Russell Henley,48.10,76,158,+78.00
120,0,24494,Erik Compton,48.03,73,152,+63.00
121,0,10885,Robert Allenby,47.79,65,136,+54.00
121,0,26596,Ryan Moore,47.79,65,136,+57.00
123,0,28237,Rory McIlroy,47.50,57,120,+33.00
124,0,34099,Harris English,47.41,64,135,+45.00
125,0,22621,Ben Curtis,47.37,54,114,+52.00
125,0,24361,Pat Perez,47.37,54,114,+47.00
127,0,33418,Shawn Stefani,47.00,47,100,+42.00
128,0,25345,Carl Pettersson,46.91,76,162,+51.00
129,0,34563,Chesson Hadley,46.71,71,152,+62.00
130,0,28475,Jeff Overton,46.56,61,131,+42.00
131,0,27141,J.B. Holmes,46.55,81,174,+70.00
132,0,29479,Scott Brown,46.36,70,151,+60.00
133,0,31202,William McGirt,46.02,81,176,+82.00
134,0,12716,Charley Hoffman,45.71,64,140,+59.00
135,0,24358,Robert Garrigus,45.60,57,125,+43.00
136,0,27936,Martin Laird,45.36,44,97,+30.00
137,0,29420,Billy Horschel,45.08,55,122,+50.00
138,0,21528,Henrik Stenson,44.90,44,98,+36.00
139,0,22913,John Rollins,44.80,56,125,+57.00
140,0,23623,Bo Van Pelt,44.78,60,134,+49.00
141,0,30692,Scott Stallings,44.72,55,123,+56.00
142,0,23638,Brendon de Jonge,44.66,92,206,+90.00
143,0,28780,Nicholas Thompson,44.44,60,135,+51.00
143,0,02206,David Toms,44.44,36,81,+36.00
145,0,30110,Kyle Stanley,44.14,64,145,+54.00
146,0,26329,Louis Oosthuizen,44.12,30,68,+31.00
147,0,01706,Davis Love III,44.04,48,109,+49.00
148,0,34431,Robert Streb,43.97,51,116,+51.00
149,0,25444,Justin Hicks,43.88,61,139,+68.00
150,0,27064,Jhonattan Vegas,43.69,45,103,+41.00
151,0,29926,Danny Lee,43.59,51,117,+47.00
152,0,24925,Jonathan Byrd,43.51,57,131,+46.00
153,0,26289,Boo Weekley,43.48,50,115,+41.00
154,0,34264,Hudson Swafford,43.27,45,104,+45.00
155,0,27214,Kevin Streelman,43.17,60,139,+64.00
156,0,26679,Kevin Stadler,42.75,59,138,+63.00
157,0,25834,Daniel Summerhays,42.42,70,165,+53.00
158,0,26951,Johnson Wagner,42.27,41,97,+45.00
159,0,26300,Matt Jones,41.83,64,153,+56.00
160,0,25804,Bubba Watson,41.80,51,122,+39.00
161,0,31323,Gary Woodland,41.04,71,173,+70.00
162,0,31557,Jim Herman,40.91,36,88,+32.00
163,0,29478,Kevin Kisner,40.31,52,129,+62.00
164,0,30750,Tommy Gainey,40.15,53,132,+62.00
165,0,35732,Wes Roach,39.58,38,96,+37.00
166,0,31193,Jim Renner,38.83,40,103,+47.00
167,0,32334,Charlie Beljan,38.53,42,109,+54.00
167,0,37273,Derek Ernst,38.53,42,109,+58.00
169,0,07867,Woody Austin,38.04,35,92,+49.00
170,0,25900,Lucas Glover,37.78,34,90,+58.00
171,0,27095,Nick Watney,37.76,37,98,+43.00
172,0,20848,Ángel Cabrera,37.17,42,113,+49.00
173,0,23353,J.J. Henry,36.78,32,87,+48.00
174,0,29425,Andrew Svoboda,36.67,33,90,+37.00
175,0,27933,John Merrick,36.44,43,118,+62.00
176,0,35541,John Peterson,36.08,35,97,+44.00
177,0,32333,Kevin Tway,34.07,31,91,+51.00
