RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,21209,Sergio Garcia,74.19,46,62
2,0,10809,Jim Furyk,71.43,70,98
3,0,19846,Brian Gay,70.47,105,149
4,0,25396,Kevin Na,70.32,109,155
5,0,25349,Tim Wilkinson,70.29,123,175
6,0,02206,David Toms,69.92,86,123
7,0,27556,Ted Potter Jr.,68.47,76,111
8,0,24846,Ricky Barnes,68.06,130,191
9,0,22405,Justin Rose,67.37,64,95
10,0,33418,Shawn Stefani,66.67,68,102
11,0,33141,Keegan Bradley,66.42,89,134
12,0,35539,Luke Guthrie,66.29,116,175
13,0,21731,Freddie Jacobson,66.27,112,169
14,0,24663,Y.E. Yang,66.21,96,145
15,0,31323,Gary Woodland,65.60,82,125
16,0,26331,Charl Schwartzel,65.56,59,90
17,0,34046,Jordan Spieth,65.47,91,139
18,0,06522,Ernie Els,65.38,85,130
19,0,32839,Hideki Matsuyama,64.81,70,108
20,0,27141,J.B. Holmes,64.60,104,161
21,0,33419,Cameron Tringale,64.52,120,186
22,0,34431,Robert Streb,64.35,74,115
23,0,26596,Ryan Moore,64.29,72,112
24,0,08075,Jerry Kelly,64.24,97,151
25,0,29535,Brice Garnett,64.00,112,175
25,0,34360,Patrick Reed,64.00,96,150
27,0,26758,David Hearn,63.89,115,180
28,0,29222,Billy Hurley III,63.83,90,141
29,0,30926,Chris Kirk,63.78,118,185
30,0,21753,Brian Davis,63.64,119,187
30,0,01810,Phil Mickelson,63.64,56,88
32,0,29740,Brad Fritsch,63.44,59,93
33,0,34261,Scott Langley,63.19,115,182
34,0,26951,Johnson Wagner,63.16,96,152
35,0,25572,Graeme McDowell,62.96,51,81
36,0,25834,Daniel Summerhays,62.72,106,169
37,0,34265,Will Wilcox,62.63,62,99
38,0,29221,Webb Simpson,62.60,77,123
39,0,25720,Chad Collins,62.50,115,184
39,0,23983,Luke Donald,62.50,55,88
41,0,21961,Charles Howell III,62.35,106,170
42,0,28089,Jason Day,62.30,38,61
43,0,24138,Ian Poulter,62.16,46,74
44,0,27466,Spencer Levin,62.07,72,116
45,0,20098,Stuart Appleby,61.88,112,181
46,0,32333,Kevin Tway,61.79,76,123
47,0,24494,Erik Compton,61.71,108,175
