RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
177,0,08075,Jerry Kelly,.45,645697,144800000
180,0,29974,Branden Grace,.44,205324,47200000
180,0,01473,Todd Hamilton,.44,214339,49100000
180,0,35139,Richard Lee,.44,547732,124900000
180,0,23548,Bill Lunde,.44,593596,135800000
180,0,22961,David Mathis,.44,736763,168500000
185,0,23409,James Driscoll,.43,687338,161200000
185,0,33122,Russell Knox,.43,512583,119200000
185,0,01724,Jeff Maggert,.43,682739,159800000
185,0,26539,Robert Rock,.43,212625,49500000
189,0,20859,Anders Hansen,.42,232900,55000000
189,0,12782,Tim Herron,.42,660279,158000000
191,0,23204,Gary Christian,.41,616456,150500000
191,0,20572,Rod Pampling,.41,620892,151400000
191,0,31323,Gary Woodland,.41,592878,144900000
194,0,37273,Derek Ernst,.40,20000,5000000
194,0,22378,Trevor Immelman,.40,617293,154600000
194,0,27503,Steve LeBrun,.40,31979,8000000
194,0,01677,Tom Lehman,.40,46990,11700000
194,0,24459,Richard Sterne,.40,32023,8000000
194,0,23788,D.J. Trahan,.40,611140,151700000
200,0,10944,Thomas Bjørn,.39,270505,69200000
200,0,29833,Yoshinori Fujimoto,.39,64572,16500000
200,0,01766,Billy Mayfair,.39,619960,160500000
200,0,23325,Vaughn Taylor,.39,547128,139400000
204,0,23614,Rich Beem,.38,200049,52500000
204,0,29479,Scott Brown,.38,478761,124800000
204,0,24512,Simon Dyson,.38,257456,67000000
207,0,07867,Woody Austin,.37,122472,33000000
207,0,32366,Kevin Chappell,.37,647506,173200000
207,0,24083,Marcus Fraser,.37,91350,24500000
207,0,26287,Roland Thatcher,.37,396800,107100000
211,0,19970,Robert Karlsson,.36,393340,109800000
212,0,06214,Guy Boros,.35,21015,6000000
212,0,20472,Alex Cejka,.35,218117,62800000
212,0,20229,Stewart Cink,.35,477168,134600000
212,0,10860,Justin Leonard,.35,540154,152300000
212,0,26476,Chez Reavie,.35,580615,164900000
212,0,27770,Camilo Villegas,.35,491728,142200000
218,0,34255,Joseph Bramlett,.34,21849,6400000
218,0,26499,Rafa Cabrera Bello,.34,169667,49500000
218,0,31646,Emiliano Grillo,.34,11900,3500000
221,0,33120,Mark Anderson,.33,441016,132200000
221,0,08931,Glen Day,.33,38850,11700000
221,0,25191,Gonzalo Fernandez-Castaño,.33,190232,57500000
221,0,32698,Bobby Gates,.33,525292,158300000
221,0,26420,Richard Johnson,.33,99515,30000000
221,0,36684,Dustin Morris,.33,18512,5600000
221,0,22348,Nick O'Hern,.33,489374,148700000
221,0,24663,Y.E. Yang,.33,454274,138200000
229,0,23718,Nathan Green,.32,366649,113600000
229,0,29222,Billy Hurley III,.32,474128,148000000
229,0,23481,Marcel Siem,.32,79250,24500000
229,0,22293,Heath Slocum,.32,518195,160200000
229,0,02246,Duffy Waldorf,.32,174431,54600000
234,0,06573,Brandt Jobe,.31,344331,109400000
234,0,26300,Matt Jones,.31,300253,96700000
234,0,34261,Scott Langley,.31,82629,26300000
234,0,11032,Frank Lickliter II,.31,125682,40100000
234,0,28593,Jesse Mueller,.31,24912,8000000
234,0,29476,Kyle Reifers,.31,448957,146800000
240,0,30927,Brendon Todd,.30,474294,157800000
241,0,20098,Stuart Appleby,.29,377558,129700000
241,0,25539,Rafael Echenique,.29,23180,8000000
241,0,27896,Ross Fisher,.29,45740,16000000
241,0,24604,Hunter Haas,.29,399363,139100000
241,0,24957,Simon Khan,.29,23180,8000000
241,0,35104,Tom Lewis,.29,41000,14000000
241,0,20127,Chris Riley,.29,167579,58000000
248,0,28087,Kris Blanks,.28,390057,139100000
248,0,11123,Chris Couch,.28,335846,122100000
248,0,06251,Chris DiMarco,.28,468295,164600000
248,0,29478,Kevin Kisner,.28,346215,125300000
248,0,21951,Joey Snyder III,.28,112800,40800000
248,0,29454,Bernd Wiesberger,.28,46500,16500000
254,0,33520,Randall Hutchison,.27,12460,4600000
254,0,28258,K.T. Kim,.27,220590,82300000
254,0,30008,Jbe' Kruger,.27,44250,16500000
254,0,27118,Toshinori Muto,.27,59964,22000000
254,0,27072,Alvaro Quiros,.27,182800,67000000
259,0,24494,Erik Compton,.26,359763,138600000
259,0,29670,Pablo Larrazabal,.26,62930,24500000
259,0,29926,Danny Lee,.26,359111,138400000
259,0,01945,Kenny Perry,.26,76543,29400000
263,0,01619,Skip Kendall,.25,62390,24500000
263,0,29342,Jae-bum Park,.25,19955,8000000
263,0,20686,Jeev Milkha Singh,.25,60589,24500000
263,0,22295,Darron Stiles,.25,19955,8000000
267,0,21407,Arjun Atwal,.24,348769,148100000
267,0,01707,Steve Lowery,.24,7215,3000000
267,0,27302,Garth Mulroy,.24,277630,113600000
267,0,33117,Dale Whitnell,.24,19291,8000000
271,0,25274,Steven Bowditch,.23,206768,91100000
271,0,20848,Ángel Cabrera,.23,283384,125500000
271,0,06036,Scott Dunlap,.23,230220,101100000
271,0,31558,J.J. Killeen,.23,414256,183400000
271,0,22806,Doug LaBelle II,.23,12540,5500000
271,0,28158,Steve Marino,.23,85040,37300000
271,0,31401,Zack Miller,.23,137112,58400000
271,0,23814,Edoardo Molinari,.23,18240,8000000
271,0,02002,John Riegger,.23,6810,3000000
271,0,32058,José de Jesús Rodríguez,.23,8362,3700000
271,0,25841,Marc Warren,.23,18593,8000000
282,0,32868,Brandon Brown,.22,6480,3000000
282,0,19825,Darren Clarke,.22,117310,52700000
282,0,20698,Adilson da Silva,.22,17964,8000000
282,0,02049,Gene Sauers,.22,12900,6000000
282,0,28780,Nicholas Thompson,.22,24912,11500000
282,0,26668,Marc Turnesa,.22,113047,51600000
288,0,12652,Cameron Beckman,.21,287506,140200000
288,0,19929,Warren Bennett,.21,16636,8000000
288,0,28093,Miguel Angel Carballo,.21,269978,131300000
288,0,20623,Gavin Coles,.21,247560,119200000
288,0,01381,Fred Funk,.21,45448,21500000
288,0,20574,Mathew Goggin,.21,259603,122700000
288,0,36982,Jake Sarnoff,.21,6180,3000000
288,0,37340,Chase Wright,.21,8360,4000000
296,0,25936,Alex Aragon,.20,10725,5500000
296,0,20498,Briny Baird,.20,154110,76400000
296,0,20378,Mathias Grönberg,.20,9246,4600000
296,0,36884,Ben Kohles,.20,10296,5200000
296,0,24912,Will MacKenzie,.20,49760,25000000
296,0,01797,Rocco Mediate,.20,242351,122000000
302,0,20070,Matt Bettencourt,.19,335075,172800000
302,0,36670,Jonathan Fly,.19,10528,5600000
302,0,20095,Carl Paulson,.19,16943,8700000
305,0,35450,Patrick Cantlay,.18,105525,59600000
305,0,10733,Kent Jones,.18,54644,29800000
305,0,34359,Diego Velásquez,.18,11284,6200000
308,0,06004,Stephen Ames,.17,193685,113200000
308,0,20850,Daniel Chopra,.17,192197,112100000
308,0,29253,Jeff Curl,.17,28890,17500000
308,0,23373,Michael Hoey,.17,41625,24500000
308,0,06515,Shaun Micheel,.17,103559,61300000
308,0,26808,Tadahiro Takayama,.17,52340,30000000
314,0,06643,Paul Goydos,.16,57220,36200000
315,0,01116,Michael Bradley,.15,191746,128200000
315,0,21350,Ryuji Imada,.15,238647,158100000
315,0,21949,Joe Ogilvie,.15,152376,105000000
315,0,01941,Tom Pernice Jr.,.15,189906,128600000
315,0,23322,Brett Wetterich,.15,50917,34900000
320,0,28937,George Coetzee,.14,45000,32500000
320,0,25444,Justin Hicks,.14,23180,16000000
320,0,27797,Derek Lamely,.14,185479,136400000
320,0,21959,Ted Purdy,.14,24900,17800000
320,0,08375,Paul Stankowski,.14,47792,35400000
320,0,08385,Omar Uresti,.14,28844,20800000
326,0,02256,Tom Watson,.13,28470,22100000
326,0,20436,Garrett Willis,.13,95013,73000000
328,0,29461,Jamie Lovemark,.12,109571,92900000
328,0,22548,Patrick Sheehan,.12,129590,107600000
328,0,25892,Steve Wheatcroft,.12,135195,113600000
331,0,21284,Hiroyuki Fujita,.10,24912,24000000
331,0,01388,Robert Gamez,.10,37221,37500000
331,0,33451,Matt Hill,.10,9932,10200000
331,0,27974,Sung Kang,.10,169439,166200000
335,0,19824,Craig Barlow,.09,26538,30000000
335,0,25364,Paul Casey,.09,56755,63900000
335,0,19881,Robert Damron,.09,30673,33000000
335,0,27119,Koumei Oda,.09,11880,13500000
335,0,06595,Kevin Sutherland,.09,22886,24100000
340,0,10505,Shane Bertsch,.08,73795,88000000
340,0,01142,Bart Bryant,.08,23134,29400000
340,0,24940,Edward Loar,.08,97945,122000000
343,0,23542,Tommy Biershenk,.07,107265,145600000
343,0,06034,Marco Dawson,.07,79727,113200000
343,0,22892,Jason Gore,.07,26700,39300000
343,0,24511,Thongchai Jaidee,.07,16636,24500000
343,0,23725,Brendan Jones,.07,17339,24000000
343,0,28118,Peter Tomasulo,.07,12826,18200000
349,0,23048,Eric Axley,.06,7215,12200000
349,0,25900,Lucas Glover,.06,67111,108000000
349,0,29718,Anthony Kim,.06,33960,60200000
349,0,06373,José María Olazábal,.06,18677,31100000
349,0,12660,Jesper Parnevik,.06,10340,16700000
354,0,23903,Stephen Gangluff,.05,58702,119500000
354,0,06332,Neal Lancaster,.05,22184,46700000
354,0,20634,Peter Lonard,.05,7210,15800000
354,0,01978,Fran Quinn,.05,12932,27700000
354,0,29223,Sam Saunders,.05,12224,24100000
354,0,35621,Scott Smith,.05,6000,11000000
354,0,20935,Toru Taniguchi,.05,15150,32500000
354,0,02214,Kirk Triplett,.05,7141,13400000
354,0,02239,Scott Verplank,.05,31168,59400000
363,0,01132,Mark Brooks,.04,7215,16600000
363,0,09011,David Duval,.04,32936,93800000
363,0,35879,Kelly Kraft,.04,24994,62400000
363,0,23552,Hank Kuehne,.04,26342,67500000
363,0,27939,Matt McQuillan,.04,20852,55700000
363,0,22582,Kyle Thompson,.04,45460,116700000
