RANK,MOVEMENT,PLAYER_ID,PLAYER,MONEY PER EVENT,TOTAL MONEY
210,0,25841,Marc Warren,$18593,18593
211,0,36684,Dustin Morris,$18512,18512
212,0,23814,Edoardo Molinari,$18240,18240
213,0,20472,Alex Cejka,$18176,218117
214,0,32698,Bobby Gates,$18113,525292
215,0,20698,Adilson da Silva,$17964,17964
216,0,22293,Heath Slocum,$17868,518197
217,0,26595,Derek Tolan,$17780,17780
218,0,33120,Mark Anderson,$17640,441018
219,0,29222,Billy Hurley III,$17560,474129
220,0,07867,Woody Austin,$17496,122472
221,0,34554,Jung-gon Hwang,$17400,17400
222,0,28087,Kris Blanks,$16959,390059
223,0,23718,Nathan Green,$16665,366651
224,0,01761,Len Mattiace,$16650,16650
225,0,24604,Hunter Haas,$16640,399363
226,0,19929,Warren Bennett,$16636,16636
227,0,29476,Kyle Reifers,$16628,448959
228,0,30927,Brendon Todd,$16355,474295
229,0,06251,Chris DiMarco,$16148,468297
230,0,11123,Chris Couch,$15992,335847
231,0,02246,Duffy Waldorf,$15857,174432
232,0,26300,Matt Jones,$15802,300254
233,0,20098,Stuart Appleby,$15731,377559
234,0,01945,Kenny Perry,$15308,76544
235,0,29478,Kevin Kisner,$14425,346215
236,0,26420,Richard Johnson,$14216,99515
237,0,28158,Steve Marino,$14173,85040
238,0,20848,Ángel Cabrera,$14169,283384
239,0,21951,Joey Snyder III,$14100,112800
240,0,20127,Chris Riley,$13965,167580
241,0,11032,Frank Lickliter II,$13964,125682
242,0,27302,Garth Mulroy,$13881,277632
243,0,24494,Erik Compton,$13837,359764
244,0,29926,Danny Lee,$13812,359112
245,0,29974,Branden Grace,$13720,82325
246,0,08931,Glen Day,$12950,38850
247,0,21407,Arjun Atwal,$12917,348769
248,0,31558,J.J. Killeen,$12553,414257
249,0,22806,Doug LaBelle II,$12540,12540
250,0,01619,Skip Kendall,$12478,62390
251,0,33520,Randall Hutchison,$12460,12460
252,0,28780,Nicholas Thompson,$12456,24912
253,0,31646,Emiliano Grillo,$11900,11900
254,0,20498,Briny Baird,$11854,154110
255,0,25444,Justin Hicks,$11590,23180
256,0,23481,Marcel Siem,$11583,34750
257,0,06036,Scott Dunlap,$11511,230220
258,0,25274,Steven Bowditch,$11487,206768
259,0,31401,Zack Miller,$11426,137112
260,0,01381,Fred Funk,$11362,45449
261,0,20574,Mathew Goggin,$11287,259604
262,0,34359,Diego Velásquez,$11284,11284
263,0,12652,Cameron Beckman,$11057,287506
264,0,20070,Matt Bettencourt,$10808,335075
265,0,28093,Miguel Angel Carballo,$10799,269979
266,0,20623,Gavin Coles,$10763,247561
267,0,25936,Alex Aragon,$10725,10725
268,0,33199,Matteo Manassero,$10659,31979
269,0,24512,Simon Dyson,$10619,84956
270,0,35450,Patrick Cantlay,$10552,105525
271,0,01797,Rocco Mediate,$10537,242353
272,0,36670,Jonathan Fly,$10528,10528
273,0,06214,Guy Boros,$10507,21015
274,0,36884,Ben Kohles,$10296,10296
275,0,26668,Marc Turnesa,$10277,113047
276,0,20859,Anders Hansen,$10057,70400
277,0,10944,Thomas Bjørn,$10056,90505
278,0,29833,Yoshinori Fujimoto,$10036,20072
279,0,06004,Stephen Ames,$9684,193686
280,0,29253,Jeff Curl,$9630,28890
281,0,06643,Paul Goydos,$9536,57220
282,0,02256,Tom Watson,$9490,28470
283,0,20378,Mathias Grönberg,$9246,9246
284,0,20850,Daniel Chopra,$9152,192198
285,0,21949,Joe Ogilvie,$8963,152376
286,0,26444,Juvic Pagunsan,$8669,17339
287,0,06515,Shaun Micheel,$8629,103559
288,0,21350,Ryuji Imada,$8523,238647
289,0,20095,Carl Paulson,$8471,16943
290,0,32058,José de Jesús Rodríguez,$8362,8362
291,0,37340,Chase Wright,$8360,8360
292,0,01116,Michael Bradley,$8336,191746
293,0,21284,Hiroyuki Fujita,$8304,24912
294,0,24912,Will MacKenzie,$8293,49760
295,0,01941,Tom Pernice Jr.,$8256,189906
296,0,10733,Kent Jones,$7806,54644
297,0,29670,Pablo Larrazabal,$7726,23180
298,0,25191,Gonzalo Fernandez-Castaño,$7640,53482
299,0,27797,Derek Lamely,$7419,185479
300,0,23322,Brett Wetterich,$7273,50917
301,0,01707,Steve Lowery,$7215,7215
302,0,08385,Omar Uresti,$7211,28844
303,0,29461,Jamie Lovemark,$6848,109571
304,0,02002,John Riegger,$6810,6810
305,0,32868,Brandon Brown,$6480,6480
306,0,02049,Gene Sauers,$6450,12900
307,0,20436,Garrett Willis,$6334,95014
308,0,25364,Paul Casey,$6306,56755
309,0,21959,Ted Purdy,$6225,24900
310,0,25321,Lee Slattery,$6196,18588
311,0,36982,Jake Sarnoff,$6180,6180
312,0,22548,Patrick Sheehan,$6170,129590
313,0,25892,Steve Wheatcroft,$6145,135195
314,0,20686,Jeev Milkha Singh,$5988,17964
315,0,08375,Paul Stankowski,$5974,47792
316,0,27119,Koumei Oda,$5940,11880
317,0,23725,Brendan Jones,$5779,17339
317,0,27118,Toshinori Muto,$5779,17339
319,0,06595,Kevin Sutherland,$5721,22886
320,0,27974,Sung Kang,$5647,169439
321,0,24511,Thongchai Jaidee,$5545,16636
322,0,24083,Marcus Fraser,$5116,15350
323,0,33451,Matt Hill,$4966,9932
324,0,28258,K.T. Kim,$4928,54215
325,0,01388,Robert Gamez,$4652,37221
326,0,27072,Alvaro Quiros,$4631,37050
327,0,19881,Robert Damron,$4381,30673
328,0,10505,Shane Bertsch,$4340,73795
329,0,24940,Edward Loar,$4258,97946
330,0,25900,Lucas Glover,$4194,67111
331,0,23542,Tommy Biershenk,$3972,107266
332,0,01142,Bart Bryant,$3855,23134
333,0,19824,Craig Barlow,$3791,26538
334,0,20935,Toru Taniguchi,$3787,15150
335,0,06373,José María Olazábal,$3735,18677
336,0,06034,Marco Dawson,$3623,79727
337,0,02239,Scott Verplank,$3463,31168
338,0,12660,Jesper Parnevik,$3446,10340
339,0,29718,Anthony Kim,$3396,33960
340,0,22892,Jason Gore,$3337,26700
341,0,28118,Peter Tomasulo,$3206,12826
342,0,29223,Sam Saunders,$3056,12224
343,0,35621,Scott Smith,$3000,6000
344,0,06332,Neal Lancaster,$2773,22184
345,0,26499,Rafa Cabrera Bello,$2694,16167
346,0,01978,Fran Quinn,$2586,12932
347,0,26808,Tadahiro Takayama,$2585,10340
348,0,23903,Stephen Gangluff,$2552,58702
349,0,35879,Kelly Kraft,$2499,24994
350,0,23048,Eric Axley,$2405,7215
350,0,01132,Mark Brooks,$2405,7215
352,0,19825,Darren Clarke,$2401,16810
353,0,02214,Kirk Triplett,$2380,7141
354,0,23552,Hank Kuehne,$2195,26342
355,0,22582,Kyle Thompson,$2066,45460
356,0,09011,David Duval,$1937,32936
357,0,27939,Matt McQuillan,$1895,20852
358,0,20634,Peter Lonard,$1802,7210
