RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
97,0,31558,J.J. Killeen,16.79,47,280
98,0,22378,Trevor Immelman,16.81,38,226
99,0,27141,J.B. Holmes,16.83,52,309
100,0,27963,Chris Stroud,16.91,46,272
101,0,27797,Derek Lamely,16.92,34,201
101,0,25345,Carl Pettersson,16.92,55,325
103,0,12510,Chad Campbell,17.04,46,270
104,0,23788,D.J. Trahan,17.06,36,211
105,0,23903,Stephen Gangluff,17.09,27,158
105,0,25572,Graeme McDowell,17.09,34,199
107,0,32150,Michael Thompson,17.10,46,269
108,0,21407,Arjun Atwal,17.11,39,228
109,0,29222,Billy Hurley III,17.19,33,192
110,0,27330,Josh Teater,17.21,58,337
111,0,26287,Roland Thatcher,17.22,31,180
112,0,21961,Charles Howell III,17.24,55,319
113,0,21878,Mark Wilson,17.26,39,226
114,0,29926,Danny Lee,17.27,43,249
115,0,24781,Hunter Mahan,17.28,47,272
116,0,10809,Jim Furyk,17.29,46,266
117,0,27064,Jhonattan Vegas,17.31,45,260
118,0,12782,Tim Herron,17.34,47,271
118,0,22961,David Mathis,17.34,43,248
120,0,20645,John Senden,17.38,49,282
121,0,25632,Jimmy Walker,17.39,64,368
122,0,24140,Sean O'Hair,17.45,52,298
123,0,20848,Ángel Cabrera,17.47,29,166
124,0,34174,John Huh,17.48,61,349
125,0,30944,Jason Kokrak,17.50,42,240
125,0,23623,Bo Van Pelt,17.50,56,320
127,0,27936,Martin Laird,17.51,45,257
127,0,10860,Justin Leonard,17.51,38,217
129,0,29476,Kyle Reifers,17.56,46,262
130,0,27060,John Mallinger,17.57,39,222
131,0,22371,Aaron Baddeley,17.72,42,237
132,0,23409,James Driscoll,17.73,50,282
133,0,30852,Ryo Ishikawa,17.76,27,152
134,0,22548,Patrick Sheehan,17.79,29,163
135,0,12652,Cameron Beckman,17.86,45,252
136,0,24502,Adam Scott,17.89,39,218
137,0,20593,Greg Chalmers,17.96,51,284
138,0,23325,Vaughn Taylor,18.21,51,280
139,0,24490,George McNeill,18.25,50,274
140,0,10885,Robert Allenby,18.30,43,235
141,0,01797,Rocco Mediate,18.31,39,213
142,0,01706,Davis Love III,18.39,41,223
143,0,27214,Kevin Streelman,18.40,53,288
144,0,20160,Charlie Wi,18.44,52,282
145,0,06036,Scott Dunlap,18.47,29,157
146,0,33141,Keegan Bradley,18.62,62,333
147,0,01249,John Daly,19.02,31,163
148,0,23204,Gary Christian,19.18,56,292
149,0,06004,Stephen Ames,19.21,29,151
150,0,32102,Rickie Fowler,19.29,54,280
151,0,27556,Ted Potter Jr.,19.33,46,238
152,0,19846,Brian Gay,19.50,55,282
152,0,23718,Nathan Green,19.50,47,241
154,0,27095,Nick Watney,19.53,66,338
155,0,24663,Y.E. Yang,19.59,38,194
156,0,11123,Chris Couch,19.61,40,204
157,0,06251,Chris DiMarco,19.62,51,260
158,0,32200,Roberto Castro,19.87,59,297
159,0,06034,Marco Dawson,19.90,38,191
160,0,20229,Stewart Cink,20.20,41,203
161,0,30692,Scott Stallings,20.23,52,257
162,0,28093,Miguel Angel Carballo,20.35,46,226
163,0,20623,Gavin Coles,20.36,45,221
164,0,33120,Mark Anderson,20.39,52,255
165,0,21350,Ryuji Imada,20.43,48,235
166,0,21805,Harrison Frazar,20.47,35,171
167,0,30110,Kyle Stanley,20.55,60,292
168,0,19970,Robert Karlsson,20.65,38,184
169,0,12716,Charley Hoffman,20.66,63,305
170,0,20572,Rod Pampling,20.77,54,260
171,0,20070,Matt Bettencourt,20.83,50,240
172,0,06573,Brandt Jobe,20.88,38,182
173,0,20691,Greg Owen,20.94,67,320
174,0,24357,K.J. Choi,21.10,46,218
175,0,24494,Erik Compton,21.18,54,255
176,0,30927,Brendon Todd,21.21,49,231
176,0,20396,Lee Westwood,21.21,42,198
178,0,24604,Hunter Haas,21.29,43,202
179,0,29479,Scott Brown,21.30,46,216
180,0,20850,Daniel Chopra,21.39,37,173
181,0,24846,Ricky Barnes,21.77,64,294
182,0,22582,Kyle Thompson,21.83,31,142
183,0,32698,Bobby Gates,22.22,60,270
184,0,28259,Sangmoon Bae,22.26,61,274
185,0,27120,Troy Matteson,22.29,70,314
186,0,30711,Colt Knost,22.55,53,235
187,0,31323,Gary Woodland,22.77,51,224
188,0,23542,Tommy Biershenk,23.08,54,234
188,0,24940,Edward Loar,23.08,42,182
190,0,26851,Marc Leishman,23.13,62,268
191,0,21209,Sergio Garcia,23.65,48,203
