RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
100,0,27963,Chris Stroud,63.73,745,1169
101,0,06012,Greg Kraft,63.58,419,659
102,0,25919,Brian Vranesh,63.51,416,655
103,0,12510,Chad Campbell,63.50,762,1200
104,0,28158,Steve Marino,63.41,832,1312
104,0,25396,Kevin Na,63.41,766,1208
106,0,10423,Mike Weir,63.26,742,1173
107,0,27936,Martin Laird,63.09,617,978
108,0,07457,Steve Flesch,63.01,673,1068
109,0,24361,Pat Perez,62.89,632,1005
110,0,24924,Bill Haas,62.81,760,1210
111,0,26301,James Nitties,62.62,717,1145
112,0,06595,Kevin Sutherland,62.59,828,1323
113,0,20104,Ken Duke,62.51,757,1211
114,0,23983,Luke Donald,62.50,665,1064
115,0,01577,Lee Janzen,62.39,589,944
116,0,22961,David Mathis,62.37,658,1055
117,0,26679,Kevin Stadler,62.30,494,793
118,0,12652,Cameron Beckman,62.20,719,1156
119,0,27466,Spencer Levin,62.13,612,985
120,0,30927,Brendon Todd,62.03,441,711
121,0,23638,Brendon de Jonge,61.86,738,1193
122,0,21350,Ryuji Imada,61.62,732,1188
123,0,24140,Sean O'Hair,61.60,656,1065
124,0,26881,Jarrod Lyle,61.59,489,794
125,0,27933,John Merrick,61.47,713,1160
126,0,27770,Camilo Villegas,61.31,629,1026
127,0,23353,J.J. Henry,61.30,795,1297
128,0,23320,Ryan Palmer,61.23,668,1091
129,0,27214,Kevin Streelman,61.16,792,1295
130,0,01161,Mark Calcavecchia,61.06,613,1004
131,0,06567,Vijay Singh,60.89,590,969
132,0,23718,Nathan Green,60.66,845,1393
133,0,24663,Y.E. Yang,60.56,668,1103
134,0,26695,Michael Letzig,60.53,773,1277
135,0,24490,George McNeill,60.50,674,1114
136,0,28089,Jason Day,60.22,445,739
137,0,27120,Troy Matteson,60.03,760,1266
138,0,21209,Sergio Garcia,59.61,484,812
139,0,20157,Retief Goosen,59.59,606,1017
140,0,29221,Webb Simpson,59.57,781,1311
141,0,26851,Marc Leishman,59.44,721,1213
142,0,20098,Stuart Appleby,59.10,643,1088
143,0,01706,Davis Love III,58.97,720,1221
144,0,01329,Brad Faxon,58.92,482,818
144,0,07749,Brett Quigley,58.92,687,1166
146,0,21961,Charles Howell III,58.87,747,1269
147,0,21731,Freddie Jacobson,58.78,666,1133
148,0,24502,Adam Scott,58.77,429,730
149,0,20070,Matt Bettencourt,58.58,799,1364
149,0,20229,Stewart Cink,58.58,601,1026
151,0,22046,Geoff Ogilvy,58.40,591,1012
152,0,24846,Ricky Barnes,58.30,481,825
153,0,12782,Tim Herron,58.28,704,1208
154,0,23621,Rory Sabbatini,57.89,646,1116
155,0,27095,Nick Watney,57.81,692,1197
156,0,12716,Charley Hoffman,57.59,778,1351
157,0,25345,Carl Pettersson,57.55,694,1206
158,0,21949,Joe Ogilvie,57.52,662,1151
159,0,20850,Daniel Chopra,57.37,716,1248
160,0,23778,Brad Adamonis,57.04,539,945
161,0,24358,Robert Garrigus,56.86,626,1101
162,0,31416,Derek Fathauer,56.62,449,793
163,0,22371,Aaron Baddeley,56.48,514,910
164,0,07223,Brian Bateman,56.40,432,766
165,0,23497,Tag Ridings,56.14,343,611
166,0,01226,Fred Couples,55.91,421,753
167,0,25818,Scott Piercy,55.76,629,1128
168,0,27683,Leif Olson,55.50,363,654
169,0,30925,Dustin Johnson,55.40,652,1177
169,0,26300,Matt Jones,55.40,385,695
171,0,20766,Padraig Harrington,55.12,501,909
172,0,21805,Harrison Frazar,54.32,673,1239
173,0,24449,Parker McLachlin,54.29,538,991
174,0,28475,Jeff Overton,53.87,661,1227
175,0,29718,Anthony Kim,53.65,558,1040
176,0,25632,Jimmy Walker,53.59,507,946
177,0,31323,Gary Woodland,53.06,347,654
178,0,25804,Bubba Watson,53.05,540,1018
179,0,01810,Phil Mickelson,52.21,460,881
180,0,25562,Andres Romero,51.62,414,802
181,0,20848,Ángel Cabrera,51.46,389,756
182,0,23048,Eric Axley,50.97,474,930
183,0,09011,David Duval,50.90,397,780
184,0,27141,J.B. Holmes,48.02,498,1037
