RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
35,0,20472,Alex Cejka,54.2,26,48,-6.00
36,0,21633,Steve Allan,54.1,33,61,-8.00
36,0,06575,Dudley Hart,54.1,20,37,-3.00
38,0,12680,Shigeki Maruyama,53.8,35,65,-9.00
38,0,01968,Nick Price,53.8,14,26,-5.00
40,0,06373,José María Olazábal,53.7,22,41,-6.00
41,0,01577,Lee Janzen,53.5,38,71,-13.00
42,0,21961,Charles Howell III,53.2,25,47,-8.00
42,0,20094,Jonathan Kaye,53.2,25,47,-4.00
44,0,12823,Carlos Franco,53.0,35,66,-6.00
45,0,23135,Tim Clark,52.8,19,36,-3.00
45,0,10201,Matt Gogel,52.8,28,53,-7.00
47,0,12682,Hirofumi Miyase,52.4,11,21,-1.00
48,0,06515,Shaun Micheel,51.9,28,54,-2.00
48,0,22913,John Rollins,51.9,27,52,-6.00
50,0,01157,Tom Byrum,51.6,16,31,-4.00
51,0,07363,Craig Bowden,51.5,17,33,-3.00
51,0,02106,Chris Smith,51.5,35,68,-7.00
53,0,01313,Steve Elkington,51.2,21,41,-5.00
53,0,02214,Kirk Triplett,51.2,21,41,-3.00
55,0,06332,Neal Lancaster,51.1,45,88,E
56,0,24290,D.J. Brigman,51.0,26,51,-4.00
57,0,06004,Stephen Ames,50.8,30,59,-6.00
57,0,19824,Craig Barlow,50.8,33,65,-4.00
57,0,12510,Chad Campbell,50.8,31,61,-8.00
57,0,01473,Todd Hamilton,50.8,32,63,-7.00
57,0,23108,Matt Kuchar,50.8,30,59,-6.00
57,0,01941,Tom Pernice Jr.,50.8,31,61,-6.00
63,0,12660,Jesper Parnevik,50.7,35,69,-10.00
63,0,02104,Jeff Sluman,50.7,36,71,-9.00
65,0,07867,Woody Austin,50.0,31,62,-5.00
65,0,12652,Cameron Beckman,50.0,23,46,-3.00
65,0,01127,Danny Briggs,50.0,27,54,-8.00
65,0,23983,Luke Donald,50.0,15,30,-1.00
65,0,01457,Jay Haas,50.0,21,42,E
65,0,12705,Cliff Kresge,50.0,38,76,-6.00
65,0,01761,Len Mattiace,50.0,30,60,-1.00
65,0,01766,Billy Mayfair,50.0,35,70,-8.00
65,0,21949,Joe Ogilvie,50.0,36,72,-12.00
65,0,22405,Justin Rose,50.0,27,54,-7.00
65,0,24502,Adam Scott,50.0,14,28,-3.00
65,0,26287,Roland Thatcher,50.0,21,42,E
65,0,06078,Esteban Toledo,50.0,25,50,-6.00
78,0,20229,Stewart Cink,49.3,35,71,-8.00
78,0,20378,Mathias Grönberg,49.3,37,75,-8.00
80,0,06251,Chris DiMarco,49.2,29,59,-4.00
81,0,02239,Scott Verplank,48.8,21,43,-6.00
82,0,21209,Sergio Garcia,48.7,19,39,-3.00
83,0,20850,Daniel Chopra,48.5,33,68,-3.00
83,0,12782,Tim Herron,48.5,33,68,-5.00
85,0,01707,Steve Lowery,48.4,31,64,-6.00
86,0,23353,J.J. Henry,48.1,26,54,-3.00
86,0,22548,Patrick Sheehan,48.1,39,81,-3.00
88,0,08339,Spike McRoy,48.0,24,50,-7.00
89,0,20498,Briny Baird,47.9,35,73,-14.00
90,0,01042,Paul Azinger,47.7,31,65,-7.00
91,0,01887,Mark O'Meara,47.4,9,19,-3.00
91,0,07939,Dan Olsen,47.4,27,57,-3.00
93,0,21407,Arjun Atwal,47.3,26,55,-9.00
94,0,10107,Deane Pappas,47.2,25,53,-2.00
95,0,10860,Justin Leonard,47.1,24,51,-7.00
95,0,01724,Jeff Maggert,47.1,16,34,-1.00
97,0,07457,Steve Flesch,46.9,30,64,-8.00
97,0,08881,Tripp Isenhour,46.9,23,49,-2.00
97,0,20634,Peter Lonard,46.9,23,49,-3.00
100,0,07749,Brett Quigley,46.8,36,77,-1.00
101,0,23541,Ben Crane,46.7,21,45,-5.00
101,0,08793,Tiger Woods,46.7,14,30,-4.00
103,0,24361,Pat Perez,46.5,20,43,-4.00
104,0,24024,Zach Johnson,46.4,26,56,-6.00
105,0,12753,David Morland IV,46.2,18,39,-7.00
105,0,02049,Gene Sauers,46.2,24,52,-4.00
107,0,11123,Chris Couch,45.8,22,48,-5.00
108,0,01920,Craig Parry,45.7,16,35,-1.00
109,0,02245,Grant Waite,45.6,26,57,-5.00
110,0,08123,Jeff Brehaut,45.5,25,55,-3.00
111,0,06197,Michael Allen,45.3,39,86,-15.00
111,0,08075,Jerry Kelly,45.3,29,64,-9.00
113,0,23614,Rich Beem,45.2,19,42,-1.00
113,0,23338,David Gossett,45.2,19,42,-5.00
113,0,01771,Blaine McCallister,45.2,19,42,-4.00
113,0,23621,Rory Sabbatini,45.2,28,62,-6.00
117,0,10885,Robert Allenby,45.1,23,51,-4.00
117,0,01261,Jay Delsing,45.1,23,51,-3.00
119,0,20663,Brenden Pappas,45.0,45,100,-9.00
119,0,20580,Andre Stolz,45.0,18,40,-3.00
121,0,10585,Scott McCarron,44.9,22,49,-3.00
122,0,06613,Tommy Tolles,44.8,30,67,-6.00
123,0,21731,Freddie Jacobson,44.6,25,56,-7.00
124,0,24507,Jason Bohn,44.4,28,63,-7.00
124,0,06809,Bob Burns,44.4,28,63,-10.00
124,0,01249,John Daly,44.4,20,45,-7.00
127,0,08931,Glen Day,44.3,35,79,-6.00
128,0,20098,Stuart Appleby,44.2,19,43,-5.00
128,0,20593,Greg Chalmers,44.2,19,43,-3.00
128,0,20127,Chris Riley,44.2,19,43,-6.00
131,0,23320,Ryan Palmer,44.1,30,68,-8.00
132,0,22621,Ben Curtis,43.8,14,32,-3.00
132,0,21805,Harrison Frazar,43.8,21,48,-5.00
134,0,01388,Robert Gamez,43.6,34,78,-10.00
134,0,25396,Kevin Na,43.6,24,55,-3.00
136,0,21646,David Branshaw,43.5,20,46,-3.00
136,0,20645,John Senden,43.5,30,69,-4.00
138,0,23623,Bo Van Pelt,43.4,23,53,-3.00
139,0,08337,Mike Heinen,43.3,13,30,E
140,0,07721,Pat Bates,43.2,19,44,-2.00
140,0,08835,Kris Cox,43.2,19,44,-5.00
142,0,19846,Brian Gay,42.9,24,56,-4.00
142,0,02101,Joey Sindelar,42.9,24,56,-5.00
144,0,01132,Mark Brooks,42.6,20,47,-1.00
145,0,20382,Stephen Leaney,42.5,17,40,-4.00
146,0,02002,John Riegger,42.3,22,52,-2.00
147,0,23613,Rich Barcelo,42.1,16,38,-1.00
148,0,20121,Todd Fischer,42.0,29,69,-6.00
148,0,23063,Scott Hend,42.0,21,50,-3.00
148,0,21959,Ted Purdy,42.0,21,50,-3.00
151,0,20029,Notah Begay III,41.9,13,31,-5.00
152,0,26420,Richard Johnson,41.7,25,60,-6.00
153,0,24925,Jonathan Byrd,41.4,24,58,-8.00
154,0,20104,Ken Duke,41.3,33,80,-11.00
155,0,22293,Heath Slocum,41.2,21,51,+2.00
156,0,12760,Danny Ellis,40.9,27,66,-12.00
157,0,01926,Steve Pate,40.7,22,54,-1.00
157,0,25345,Carl Pettersson,40.7,24,59,-3.00
159,0,01024,Billy Andrade,40.6,28,69,E
160,0,23325,Vaughn Taylor,40.4,21,52,E
161,0,25686,Jason Dufner,40.3,25,62,-3.00
162,0,21878,Mark Wilson,40.0,10,25,-2.00
163,0,23307,Roger Tambellini,39.6,19,48,-6.00
164,0,25900,Lucas Glover,39.5,17,43,-1.00
165,0,11032,Frank Lickliter II,39.3,22,56,-1.00
166,0,12645,Brent Geiberger,39.1,25,64,-9.00
166,0,23552,Hank Kuehne,39.1,25,64,-1.00
168,0,02010,Loren Roberts,39.0,16,41,-2.00
168,0,12602,Dean Wilson,39.0,32,82,-8.00
170,0,20433,Mark Hensby,38.6,22,57,-4.00
171,0,06214,Guy Boros,38.2,13,34,-2.00
171,0,19972,José Coceres,38.2,13,34,+2.00
173,0,01361,Dan Forsman,38.1,16,42,-5.00
174,0,12394,Tom Carter,38.0,30,79,-8.00
175,0,10213,Dicky Pride,37.5,12,32,-1.00
176,0,01928,Corey Pavin,36.8,14,38,-5.00
177,0,01226,Fred Couples,36.4,12,33,-1.00
177,0,21893,Brian Kortan,36.4,12,33,E
179,0,01381,Fred Funk,36.2,17,47,-4.00
180,0,08537,J.P. Hayes,35.8,19,53,-4.00
180,0,01619,Skip Kendall,35.8,19,53,-4.00
182,0,23497,Tag Ridings,35.7,10,28,-1.00
183,0,10733,Kent Jones,35.6,21,59,-3.00
184,0,01685,J.L. Lewis,35.5,22,62,-4.00
185,0,01945,Kenny Perry,35.0,14,40,-6.00
186,0,02223,Bob Tway,34.6,18,52,-2.00
187,0,01938,David Peoples,34.0,18,53,-7.00
188,0,10423,Mike Weir,33.9,19,56,E
189,0,22371,Aaron Baddeley,33.8,23,68,-2.00
190,0,01797,Rocco Mediate,33.3,9,27,-1.00
191,0,10425,Jay Williamson,32.7,16,49,-6.00
192,0,01219,John Cook,32.0,8,25,-1.00
193,0,01677,Tom Lehman,31.6,12,38,-1.00
194,0,19825,Darren Clarke,31.3,5,16,-2.00
195,0,02099,Scott Simpson,30.0,9,30,+2.00
196,0,25237,Kevin Muncrief,28.9,11,38,-3.00
