RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,06567,Vijay Singh,87.60,537,613,-0.50
2,0,20127,Chris Riley,87.50,217,248,-0.42
3,0,01457,Jay Haas,87.19,245,281,-0.51
4,0,20157,Retief Goosen,86.28,195,226,-0.55
5,0,20645,John Senden,85.96,447,520,-0.44
6,0,01577,Lee Janzen,85.92,305,355,-0.46
7,0,01677,Tom Lehman,85.85,267,311,-0.48
8,0,02104,Jeff Sluman,85.78,368,429,-0.41
9,0,20498,Briny Baird,85.42,369,432,-0.40
10,0,02214,Kirk Triplett,85.21,311,365,-0.40
11,0,01527,Scott Hoch,85.11,240,282,-0.42
12,0,01928,Corey Pavin,84.95,254,299,-0.46
13,0,01945,Kenny Perry,84.39,319,378,-0.41
14,0,01219,John Cook,84.12,196,233,-0.38
15,0,21961,Charles Howell III,83.82,342,408,-0.41
15,0,21731,Freddie Jacobson,83.82,285,340,-0.47
17,0,07223,Brian Bateman,83.76,330,394,-0.48
18,0,10885,Robert Allenby,83.73,319,381,-0.38
18,0,01320,Bob Estes,83.73,211,252,-0.41
20,0,06515,Shaun Micheel,83.72,324,387,-0.40
21,0,21646,David Branshaw,83.59,321,384,-0.38
22,0,12782,Tim Herron,83.43,302,362,-0.41
23,0,24357,K.J. Choi,83.33,290,348,-0.41
23,0,20572,Rod Pampling,83.33,360,432,-0.46
25,0,01127,Danny Briggs,83.29,339,407,-0.45
26,0,02206,David Toms,83.23,268,322,-0.46
26,0,02246,Duffy Waldorf,83.23,263,316,-0.45
28,0,01226,Fred Couples,83.22,243,292,-0.44
29,0,10860,Justin Leonard,83.14,281,338,-0.44
30,0,06621,Joe Durant,83.10,354,426,-0.39
31,0,01797,Rocco Mediate,83.08,162,195,-0.41
32,0,22046,Geoff Ogilvy,83.00,376,453,-0.50
33,0,01042,Paul Azinger,82.99,283,341,-0.46
33,0,01381,Fred Funk,82.99,322,388,-0.44
35,0,02010,Loren Roberts,82.92,267,322,-0.42
36,0,02239,Scott Verplank,82.90,286,345,-0.44
37,0,01724,Jeff Maggert,82.72,225,272,-0.41
38,0,24502,Adam Scott,82.67,186,225,-0.49
39,0,12823,Carlos Franco,82.66,386,467,-0.46
40,0,06197,Michael Allen,82.62,328,397,-0.47
41,0,20229,Stewart Cink,82.58,327,396,-0.50
42,0,01920,Craig Parry,82.56,142,172,-0.49
43,0,01706,Davis Love III,82.51,283,343,-0.50
44,0,08385,Omar Uresti,82.41,328,398,-0.39
45,0,01249,John Daly,82.34,359,436,-0.50
46,0,10201,Matt Gogel,82.32,326,396,-0.45
47,0,01553,John Huston,82.26,218,265,-0.37
48,0,01941,Tom Pernice Jr.,82.21,379,461,-0.41
49,0,10733,Kent Jones,82.20,374,455,-0.43
50,0,12510,Chad Campbell,82.18,332,404,-0.42
51,0,21805,Harrison Frazar,82.09,353,430,-0.53
52,0,20472,Alex Cejka,82.04,265,323,-0.38
53,0,23325,Vaughn Taylor,81.95,386,471,-0.43
54,0,07457,Steve Flesch,81.94,354,432,-0.41
55,0,26287,Roland Thatcher,81.93,322,393,-0.38
56,0,06078,Esteban Toledo,81.89,312,381,-0.39
57,0,23983,Luke Donald,81.85,239,292,-0.37
58,0,01926,Steve Pate,81.76,242,296,-0.41
59,0,12680,Shigeki Maruyama,81.73,322,394,-0.45
60,0,24507,Jason Bohn,81.61,435,533,-0.41
61,0,25686,Jason Dufner,81.54,349,428,-0.40
62,0,01329,Brad Faxon,81.52,269,330,-0.41
63,0,01948,Tim Petrovic,81.49,383,470,-0.44
64,0,01685,J.L. Lewis,81.47,422,518,-0.42
65,0,23320,Ryan Palmer,81.45,439,539,-0.46
66,0,10423,Mike Weir,81.44,237,291,-0.43
67,0,24024,Zach Johnson,81.42,390,479,-0.46
67,0,23108,Matt Kuchar,81.42,355,436,-0.43
69,0,08123,Jeff Brehaut,81.40,420,516,-0.45
70,0,20029,Notah Begay III,81.39,293,360,-0.44
71,0,23541,Ben Crane,81.35,349,429,-0.46
72,0,01378,David Frost,81.30,300,369,-0.40
73,0,01203,Russ Cochran,81.29,226,278,-0.35
74,0,01810,Phil Mickelson,81.27,269,331,-0.46
75,0,07749,Brett Quigley,81.21,389,479,-0.43
76,0,12660,Jesper Parnevik,81.19,315,388,-0.45
76,0,23623,Bo Van Pelt,81.19,367,452,-0.47
78,0,21959,Ted Purdy,81.16,474,584,-0.50
78,0,02223,Bob Tway,81.16,280,345,-0.38
80,0,08339,Spike McRoy,81.14,327,403,-0.38
81,0,22293,Heath Slocum,81.09,356,439,-0.38
82,0,06004,Stephen Ames,81.04,312,385,-0.48
83,0,01666,Bernhard Langer,81.00,162,200,-0.43
83,0,02106,Chris Smith,81.00,503,621,-0.45
85,0,01887,Mark O'Meara,80.98,149,184,-0.36
86,0,06527,Steve Stricker,80.92,263,325,-0.47
87,0,01157,Tom Byrum,80.90,288,356,-0.39
87,0,06251,Chris DiMarco,80.90,343,424,-0.43
89,0,01139,Olin Browne,80.89,347,429,-0.40
90,0,01771,Blaine McCallister,80.88,258,319,-0.40
91,0,12652,Cameron Beckman,80.86,393,486,-0.49
92,0,20121,Todd Fischer,80.75,390,483,-0.45
93,0,21209,Sergio Garcia,80.73,222,275,-0.48
94,0,20628,Arron Oberholser,80.71,272,337,-0.41
95,0,19881,Robert Damron,80.62,337,418,-0.37
95,0,20548,Hidemichi Tanaka,80.62,312,387,-0.40
