RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,TOTAL HOLES,RELATIVE TO PAR
1,0,01553,John Huston,66.20,94,142,-0.15
2,0,21209,Sergio Garcia,66.18,90,136,-0.06
3,0,20157,Retief Goosen,64.55,71,110,-0.15
4,0,02239,Scott Verplank,64.19,147,229,-0.20
5,0,08793,Tiger Woods,64.07,107,167,-0.17
6,0,06004,Stephen Ames,63.18,163,258,-0.18
7,0,23983,Luke Donald,63.00,143,227,-0.11
8,0,06621,Joe Durant,62.83,142,226,-0.11
9,0,20382,Stephen Leaney,62.50,125,200,-0.12
10,0,20498,Briny Baird,61.40,140,228,-0.10
11,0,23621,Rory Sabbatini,61.21,131,214,-0.11
12,0,25900,Lucas Glover,61.09,135,221,-0.05
13,0,02206,David Toms,60.67,108,178,-0.13
14,0,02101,Joey Sindelar,60.45,162,268,-0.14
15,0,08075,Jerry Kelly,60.34,175,290,-0.16
16,0,06567,Vijay Singh,60.18,136,226,-0.09
17,0,01139,Olin Browne,60.08,149,248,-0.13
18,0,01473,Todd Hamilton,60.00,135,225,-0.15
19,0,20628,Arron Oberholser,59.90,118,197,-0.10
19,0,02214,Kirk Triplett,59.90,118,197,-0.21
21,0,02106,Chris Smith,59.75,141,236,-0.09
22,0,24024,Zach Johnson,59.49,163,274,-0.19
23,0,10733,Kent Jones,59.47,157,264,-0.08
24,0,23623,Bo Van Pelt,59.32,140,236,-0.19
25,0,01035,Tommy Armour III,59.31,137,231,-0.12
26,0,01313,Steve Elkington,59.30,102,172,-0.12
27,0,25345,Carl Pettersson,59.26,144,243,-0.16
28,0,24357,K.J. Choi,58.82,120,204,-0.17
28,0,22293,Heath Slocum,58.82,170,289,-0.12
30,0,10885,Robert Allenby,58.78,144,245,-0.06
31,0,01677,Tom Lehman,58.62,102,174,-0.11
32,0,06515,Shaun Micheel,58.57,123,210,-0.11
33,0,25396,Kevin Na,58.42,177,303,-0.07
34,0,06522,Ernie Els,58.33,70,120,-0.21
34,0,01666,Bernhard Langer,58.33,84,144,-0.24
36,0,01219,John Cook,58.08,115,198,-0.09
36,0,02002,John Riegger,58.08,97,167,-0.20
38,0,01810,Phil Mickelson,58.02,94,162,-0.12
39,0,01706,Davis Love III,57.87,114,197,-0.12
40,0,01142,Bart Bryant,57.78,130,225,-0.04
41,0,01527,Scott Hoch,57.72,86,149,-0.10
42,0,06332,Neal Lancaster,57.68,154,267,-0.13
43,0,02099,Scott Simpson,57.65,98,170,-0.10
44,0,22405,Justin Rose,57.51,111,193,-0.18
45,0,01766,Billy Mayfair,57.40,190,331,-0.04
46,0,01388,Robert Gamez,57.36,148,258,-0.10
47,0,24502,Adam Scott,57.28,59,103,-0.10
48,0,20229,Stewart Cink,57.25,150,262,-0.17
49,0,01457,Jay Haas,57.20,143,250,-0.12
50,0,23307,Roger Tambellini,57.14,116,203,-0.05
50,0,21878,Mark Wilson,57.14,112,196,-0.07
52,0,21959,Ted Purdy,57.10,173,303,-0.12
52,0,02104,Jeff Sluman,57.10,173,303,-0.13
54,0,20378,Mathias Grönberg,57.08,137,240,-0.04
55,0,01724,Jeff Maggert,57.06,101,177,-0.09
55,0,26287,Roland Thatcher,57.06,97,170,-0.07
57,0,07721,Pat Bates,57.02,195,342,-0.06
58,0,23353,J.J. Henry,56.88,124,218,-0.10
59,0,20548,Hidemichi Tanaka,56.83,154,271,-0.14
60,0,01127,Danny Briggs,56.81,146,257,-0.06
61,0,12680,Shigeki Maruyama,56.75,143,252,-0.14
62,0,07867,Woody Austin,56.71,131,231,-0.11
63,0,10860,Justin Leonard,56.64,128,226,-0.12
64,0,10423,Mike Weir,56.61,107,189,-0.24
65,0,24361,Pat Perez,56.57,142,251,-0.08
66,0,08881,Tripp Isenhour,56.55,82,145,-0.10
67,0,08337,Mike Heinen,56.49,74,131,-0.11
68,0,02246,Duffy Waldorf,56.48,109,193,-0.12
69,0,07749,Brett Quigley,56.39,150,266,-0.13
70,0,02245,Grant Waite,56.35,111,197,-0.05
71,0,06251,Chris DiMarco,56.32,156,277,-0.18
72,0,20098,Stuart Appleby,55.88,95,170,-0.12
73,0,23135,Tim Clark,55.78,140,251,-0.16
74,0,01968,Nick Price,55.64,74,133,-0.15
75,0,21633,Steve Allan,55.56,130,234,-0.09
76,0,12823,Carlos Franco,55.45,173,312,-0.14
77,0,12510,Chad Campbell,55.43,143,258,-0.15
78,0,22046,Geoff Ogilvy,55.41,128,231,-0.16
79,0,12645,Brent Geiberger,55.34,145,262,-0.12
80,0,01024,Billy Andrade,55.33,166,300,-0.11
81,0,01381,Fred Funk,55.31,172,311,-0.15
82,0,08123,Jeff Brehaut,55.29,162,293,-0.02
83,0,26420,Richard Johnson,55.23,169,306,-0.12
84,0,11032,Frank Lickliter II,55.22,127,230,-0.21
85,0,21646,David Branshaw,55.19,133,241,-0.08
86,0,20029,Notah Begay III,54.85,113,206,-0.12
87,0,01941,Tom Pernice Jr.,54.83,159,290,-0.14
88,0,12782,Tim Herron,54.69,105,192,-0.16
89,0,19824,Craig Barlow,54.68,111,203,-0.16
90,0,01945,Kenny Perry,54.55,96,176,-0.08
90,0,20645,John Senden,54.55,126,231,-0.11
92,0,25686,Jason Dufner,54.40,105,193,-0.13
93,0,01226,Fred Couples,54.39,62,114,-0.10
94,0,20850,Daniel Chopra,54.35,125,230,-0.12
95,0,07457,Steve Flesch,54.27,159,293,-0.18
96,0,06214,Guy Boros,54.26,102,188,-0.05
97,0,06197,Michael Allen,54.19,123,227,-0.11
98,0,21893,Brian Kortan,54.07,93,172,-0.01
98,0,22548,Patrick Sheehan,54.07,166,307,-0.08
100,0,01320,Bob Estes,54.02,94,174,-0.12
101,0,21961,Charles Howell III,54.00,135,250,-0.15
102,0,20472,Alex Cejka,53.96,109,202,-0.19
103,0,20094,Jonathan Kaye,53.85,98,182,-0.07
104,0,23613,Rich Barcelo,53.80,99,184,-0.10
105,0,21731,Freddie Jacobson,53.77,107,199,-0.18
106,0,01577,Lee Janzen,53.74,122,227,-0.11
107,0,19972,José Coceres,53.69,109,203,-0.06
108,0,06809,Bob Burns,53.66,154,287,-0.10
109,0,12652,Cameron Beckman,53.59,127,237,-0.10
109,0,06575,Dudley Hart,53.59,82,153,-0.11
111,0,07223,Brian Bateman,53.57,120,224,-0.10
112,0,01203,Russ Cochran,53.37,103,193,-0.08
113,0,22621,Ben Curtis,53.33,64,120,-0.05
113,0,01249,John Daly,53.33,96,180,-0.17
113,0,02223,Bob Tway,53.33,120,225,-0.13
116,0,07363,Craig Bowden,53.26,147,276,-0.09
117,0,20572,Rod Pampling,53.25,123,231,-0.09
118,0,08931,Glen Day,53.21,149,280,-0.16
118,0,01619,Skip Kendall,53.21,149,280,-0.13
120,0,23552,Hank Kuehne,53.20,108,203,-0.08
121,0,24290,D.J. Brigman,53.11,111,209,-0.09
122,0,01887,Mark O'Meara,53.07,95,179,-0.12
123,0,22913,John Rollins,52.80,113,214,-0.23
124,0,10425,Jay Williamson,52.79,142,269,-0.12
125,0,10585,Scott McCarron,52.74,106,201,-0.12
126,0,01926,Steve Pate,52.66,109,207,-0.06
127,0,07939,Dan Olsen,52.63,100,190,-0.11
128,0,01157,Tom Byrum,52.61,151,287,-0.13
129,0,12753,David Morland IV,52.56,123,234,-0.16
130,0,01161,Mark Calcavecchia,52.54,93,177,-0.17
131,0,23320,Ryan Palmer,52.53,135,257,-0.03
132,0,21949,Joe Ogilvie,52.49,137,261,-0.15
133,0,10912,Craig Perks,52.41,98,187,-0.04
134,0,12682,Hirofumi Miyase,52.33,101,193,-0.20
135,0,01261,Jay Delsing,52.22,106,203,-0.08
136,0,01771,Blaine McCallister,52.11,111,213,-0.11
137,0,01938,David Peoples,52.05,127,244,-0.14
138,0,06595,Kevin Sutherland,51.97,119,229,-0.10
139,0,24781,Hunter Mahan,51.91,122,235,-0.07
140,0,01329,Brad Faxon,51.82,142,274,-0.21
141,0,23325,Vaughn Taylor,51.69,107,207,-0.08
142,0,01361,Dan Forsman,51.68,123,238,-0.07
143,0,01928,Corey Pavin,51.64,142,275,-0.10
144,0,08339,Spike McRoy,51.58,147,285,-0.03
145,0,01378,David Frost,51.55,133,258,-0.13
146,0,02010,Loren Roberts,51.36,132,257,-0.17
147,0,12660,Jesper Parnevik,51.33,116,226,-0.15
148,0,20663,Brenden Pappas,51.31,137,267,-0.11
149,0,23497,Tag Ridings,51.28,60,117,-0.07
150,0,24507,Jason Bohn,51.22,126,246,-0.12
151,0,08835,Kris Cox,51.16,88,172,-0.06
152,0,19881,Robert Damron,51.07,143,280,-0.12
152,0,23108,Matt Kuchar,51.07,119,233,-0.03
154,0,12760,Danny Ellis,51.04,98,192,-0.13
155,0,20593,Greg Chalmers,50.97,105,206,-0.16
156,0,01797,Rocco Mediate,50.93,55,108,-0.04
157,0,10201,Matt Gogel,50.85,120,236,-0.14
158,0,20634,Peter Lonard,50.62,82,162,-0.13
159,0,01685,J.L. Lewis,50.56,135,267,-0.14
160,0,20104,Ken Duke,50.39,129,256,-0.05
161,0,23614,Rich Beem,50.33,76,151,-0.03
162,0,01707,Steve Lowery,50.23,107,213,-0.13
163,0,12602,Dean Wilson,50.17,151,301,-0.17
164,0,01042,Paul Azinger,50.00,112,224,-0.19
164,0,19825,Darren Clarke,50.00,55,110,-0.16
164,0,20433,Mark Hensby,50.00,143,286,-0.19
167,0,20127,Chris Riley,49.74,94,189,-0.16
168,0,08537,J.P. Hayes,49.73,93,187,-0.19
169,0,21805,Harrison Frazar,49.70,82,165,-0.17
170,0,23063,Scott Hend,49.69,81,163,-0.12
170,0,06373,José María Olazábal,49.69,80,161,-0.21
172,0,02049,Gene Sauers,49.64,136,274,-0.10
173,0,01927,Dennis Paulson,48.97,95,194,-0.06
