RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,20498,Briny Baird,.00,0,144,100.0
1,0,24507,Jason Bohn,.00,0,266,100.0
1,0,33141,Keegan Bradley,.00,0,215,100.0
1,0,24925,Jonathan Byrd,.00,0,216,100.0
1,0,20848,Ángel Cabrera,.00,0,222,100.0
1,0,12510,Chad Campbell,.00,0,142,100.0
1,0,34021,Bud Cauley,.00,0,128,100.0
1,0,20593,Greg Chalmers,.00,0,260,100.0
1,0,25720,Chad Collins,.00,0,217,100.0
1,0,22621,Ben Curtis,.00,0,213,100.0
1,0,28089,Jason Day,.00,0,120,100.0
1,0,37273,Derek Ernst,.00,0,225,100.0
1,0,29740,Brad Fritsch,.00,0,132,100.0
1,0,10809,Jim Furyk,.00,0,218,100.0
1,0,30750,Tommy Gainey,.00,0,235,100.0
1,0,21209,Sergio Garcia,.00,0,138,100.0
1,0,24358,Robert Garrigus,.00,0,267,100.0
1,0,20157,Retief Goosen,.00,0,265,100.0
1,0,24924,Bill Haas,.00,0,269,100.0
1,0,34563,Chesson Hadley,.00,0,224,100.0
1,0,32448,James Hahn,.00,0,224,100.0
1,0,23353,J.J. Henry,.00,0,246,100.0
1,0,31557,Jim Herman,.00,0,177,100.0
1,0,27141,J.B. Holmes,.00,0,274,100.0
1,0,30852,Ryo Ishikawa,.00,0,238,100.0
1,0,30925,Dustin Johnson,.00,0,134,100.0
1,0,24024,Zach Johnson,.00,0,285,100.0
1,0,27408,Martin Kaymer,.00,0,175,100.0
1,0,30926,Chris Kirk,.00,0,320,100.0
1,0,29478,Kevin Kisner,.00,0,254,100.0
1,0,30944,Jason Kokrak,.00,0,219,100.0
1,0,23108,Matt Kuchar,.00,0,230,100.0
1,0,26956,Bronson La'Cassie,.00,0,141,100.0
1,0,27936,Martin Laird,.00,0,175,100.0
1,0,29926,Danny Lee,.00,0,255,100.0
1,0,35139,Richard Lee,.00,0,224,100.0
1,0,10860,Justin Leonard,.00,0,229,100.0
1,0,27466,Spencer Levin,.00,0,173,100.0
1,0,34409,David Lingmerth,.00,0,241,100.0
1,0,35300,Andrew Loupe,.00,0,183,100.0
1,0,24781,Hunter Mahan,.00,0,223,100.0
1,0,33413,Ben Martin,.00,0,220,100.0
1,0,27120,Troy Matteson,.00,0,183,100.0
1,0,25572,Graeme McDowell,.00,0,149,100.0
1,0,28237,Rory McIlroy,.00,0,172,100.0
1,0,27933,John Merrick,.00,0,247,100.0
1,0,26329,Louis Oosthuizen,.00,0,111,100.0
1,0,25240,D.A. Points,.00,0,208,100.0
1,0,28486,Michael Putnam,.00,0,311,100.0
1,0,34360,Patrick Reed,.00,0,235,100.0
1,0,31193,Jim Renner,.00,0,188,100.0
1,0,35732,Wes Roach,.00,0,180,100.0
1,0,26331,Charl Schwartzel,.00,0,192,100.0
1,0,24502,Adam Scott,.00,0,201,100.0
1,0,20645,John Senden,.00,0,267,100.0
1,0,29221,Webb Simpson,.00,0,251,100.0
1,0,33418,Shawn Stefani,.00,0,182,100.0
1,0,21528,Henrik Stenson,.00,0,127,100.0
1,0,27963,Chris Stroud,.00,0,234,100.0
1,0,25834,Daniel Summerhays,.00,0,260,100.0
1,0,02206,David Toms,.00,0,204,100.0
1,0,32333,Kevin Tway,.00,0,143,100.0
1,0,26951,Johnson Wagner,.00,0,183,100.0
1,0,25804,Bubba Watson,.00,0,206,100.0
1,0,26289,Boo Weekley,.00,0,195,100.0
1,0,10423,Mike Weir,.00,0,194,100.0
1,0,34265,Will Wilcox,.00,0,152,100.0
1,0,31323,Gary Woodland,.00,0,249,100.0
1,0,24663,Y.E. Yang,.00,0,220,100.0
70,0,27644,Brian Harman,.25,1,396,99.7
71,0,33419,Cameron Tringale,.29,1,347,99.7
72,0,33461,Morgan Hoffmann,.31,1,325,99.6
72,0,21961,Charles Howell III,.31,1,326,99.6
72,0,30927,Brendon Todd,.31,1,318,99.6
75,0,23638,Brendon de Jonge,.32,1,312,99.6
76,0,26758,David Hearn,.33,1,301,99.6
77,0,21753,Brian Davis,.34,1,294,99.6
78,0,23541,Ben Crane,.35,1,288,99.6
78,0,25444,Justin Hicks,.35,1,286,99.6
78,0,33122,Russell Knox,.35,1,284,99.6
78,0,31202,William McGirt,.35,1,285,99.6
78,0,25349,Tim Wilkinson,.35,1,285,99.6
83,0,24846,Ricky Barnes,.36,1,278,99.6
83,0,21731,Freddie Jacobson,.36,1,280,99.6
85,0,34099,Harris English,.37,1,270,99.6
85,0,06567,Vijay Singh,.37,1,267,99.6
87,0,34098,Russell Henley,.39,1,258,99.6
87,0,34261,Scott Langley,.39,1,257,99.6
87,0,26851,Marc Leishman,.39,1,257,99.6
87,0,25632,Jimmy Walker,.39,1,256,99.6
91,0,34174,John Huh,.40,1,247,99.6
92,0,10885,Robert Allenby,.41,1,245,99.5
92,0,24140,Sean O'Hair,.41,1,241,99.5
92,0,22913,John Rollins,.41,1,241,99.5
92,0,27649,Brandt Snedeker,.41,1,244,99.5
92,0,27330,Josh Teater,.41,1,243,99.5
97,0,20229,Stewart Cink,.42,1,236,99.5
97,0,29420,Billy Horschel,.42,1,237,99.5
99,0,32334,Charlie Beljan,.43,1,234,99.5
99,0,20104,Ken Duke,.43,1,230,99.5
99,0,28475,Jeff Overton,.43,1,234,99.5
99,0,34431,Robert Streb,.43,1,234,99.5
103,0,26300,Matt Jones,.44,1,229,99.5
103,0,23800,Bryce Molder,.44,1,229,99.5
105,0,32200,Roberto Castro,.45,1,221,99.5
105,0,06522,Ernie Els,.45,1,223,99.5
105,0,30692,Scott Stallings,.45,1,223,99.5
105,0,28132,Tyrone Van Aswegen,.45,1,221,99.5
109,0,08075,Jerry Kelly,.46,1,217,99.5
109,0,23320,Ryan Palmer,.46,1,218,99.5
109,0,27214,Kevin Streelman,.46,1,219,99.5
112,0,22371,Aaron Baddeley,.47,1,213,99.5
112,0,22293,Heath Slocum,.47,1,211,99.5
114,0,23135,Tim Clark,.49,1,206,99.5
115,0,35541,John Peterson,.50,1,201,99.5
115,0,27095,Nick Watney,.50,1,202,99.5
117,0,22405,Justin Rose,.52,1,194,99.4
118,0,21878,Mark Wilson,.53,1,187,99.4
119,0,27895,Jonas Blixt,.59,1,169,99.4
120,0,20098,Stuart Appleby,.60,2,331,99.4
121,0,29479,Scott Brown,.64,2,312,99.3
121,0,01724,Jeff Maggert,.64,1,157,99.3
121,0,20396,Lee Westwood,.64,1,157,99.3
124,0,28092,D.H. Lee,.65,1,155,99.3
125,0,36689,Brooks Koepka,.66,1,151,99.3
126,0,12716,Charley Hoffman,.67,2,300,99.3
126,0,34046,Jordan Spieth,.67,2,298,99.3
126,0,27770,Camilo Villegas,.67,2,300,99.3
129,0,25686,Jason Dufner,.68,1,146,99.3
130,0,23983,Luke Donald,.69,1,144,99.3
130,0,29535,Brice Garnett,.69,2,290,99.3
132,0,24494,Erik Compton,.70,2,287,99.3
