RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
1,0,30944,Jason Kokrak,8,26
2,0,20104,Ken Duke,7,46
3,0,29479,Scott Brown,6,38
3,0,25191,Gonzalo Fernandez-Castaño,6,42
3,0,34563,Chesson Hadley,6,40
3,0,12716,Charley Hoffman,6,33
3,0,25345,Carl Pettersson,6,46
3,0,30110,Kyle Stanley,6,74
9,0,28259,Sangmoon Bae,5,37
9,0,24357,K.J. Choi,5,25
9,0,32448,James Hahn,5,38
9,0,25444,Justin Hicks,5,55
9,0,33122,Russell Knox,5,40
9,0,27933,John Merrick,5,41
9,0,29289,S.Y. Noh,5,44
9,0,25834,Daniel Summerhays,5,37
9,0,21878,Mark Wilson,5,33
9,0,24663,Y.E. Yang,5,28
19,0,32334,Charlie Beljan,4,36
19,0,24925,Jonathan Byrd,4,29
19,0,32366,Kevin Chappell,4,42
19,0,20229,Stewart Cink,4,46
19,0,23135,Tim Clark,4,29
19,0,29740,Brad Fritsch,4,20
19,0,30750,Tommy Gainey,4,34
19,0,35539,Luke Guthrie,4,43
19,0,27141,J.B. Holmes,4,35
19,0,30852,Ryo Ishikawa,4,25
19,0,30926,Chris Kirk,4,39
19,0,36689,Brooks Koepka,4,23
19,0,27466,Spencer Levin,4,22
19,0,34409,David Lingmerth,4,36
19,0,01706,Davis Love III,4,41
19,0,24781,Hunter Mahan,4,34
19,0,28237,Rory McIlroy,4,18
19,0,26329,Louis Oosthuizen,4,28
19,0,27556,Ted Potter Jr.,4,31
19,0,35732,Wes Roach,4,41
19,0,21528,Henrik Stenson,4,16
19,0,27963,Chris Stroud,4,28
41,0,07867,Woody Austin,3,31
41,0,20498,Briny Baird,3,31
41,0,24507,Jason Bohn,3,22
41,0,20593,Greg Chalmers,3,24
41,0,23541,Ben Crane,3,30
41,0,21753,Brian Davis,3,38
41,0,25686,Jason Dufner,3,27
41,0,34099,Harris English,3,38
41,0,37273,Derek Ernst,3,50
41,0,21209,Sergio Garcia,3,16
41,0,20157,Retief Goosen,3,33
41,0,24924,Bill Haas,3,38
41,0,34098,Russell Henley,3,30
41,0,21731,Freddie Jacobson,3,24
41,0,30925,Dustin Johnson,3,16
41,0,26300,Matt Jones,3,22
41,0,08075,Jerry Kelly,3,27
41,0,23108,Matt Kuchar,3,28
41,0,32839,Hideki Matsuyama,3,47
41,0,24490,George McNeill,3,39
41,0,22046,Geoff Ogilvy,3,49
41,0,34360,Patrick Reed,3,35
