RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES
1,0,32200,Roberto Castro,.51,1,198
2,0,06522,Ernie Els,.69,2,288
2,0,29478,Kevin Kisner,.69,2,288
4,0,30852,Ryo Ishikawa,.85,2,234
5,0,23983,Luke Donald,.93,2,216
5,0,36689,Brooks Koepka,.93,2,216
5,0,27120,Troy Matteson,.93,1,108
8,0,26300,Matt Jones,1.04,3,288
9,0,37273,Derek Ernst,1.11,2,180
9,0,30750,Tommy Gainey,1.11,2,180
11,0,29420,Billy Horschel,1.17,4,342
12,0,20593,Greg Chalmers,1.19,3,252
12,0,21209,Sergio Garcia,1.19,3,252
14,0,25632,Jimmy Walker,1.26,5,396
15,0,25364,Paul Casey,1.39,3,216
15,0,33122,Russell Knox,1.39,5,360
15,0,29926,Danny Lee,1.39,3,216
15,0,10423,Mike Weir,1.39,2,144
19,0,24507,Jason Bohn,1.48,4,270
19,0,25572,Graeme McDowell,1.48,4,270
21,0,23135,Tim Clark,1.52,3,198
22,0,21731,Freddie Jacobson,1.54,5,324
22,0,24781,Hunter Mahan,1.54,5,324
24,0,29740,Brad Fritsch,1.59,2,126
24,0,27408,Martin Kaymer,1.59,4,252
26,0,28089,Jason Day,1.67,3,180
26,0,32640,Troy Merritt,1.67,3,180
28,0,20104,Ken Duke,1.71,4,234
28,0,34174,John Huh,1.71,4,234
30,0,20645,John Senden,1.77,7,396
31,0,22371,Aaron Baddeley,1.85,4,216
31,0,25720,Chad Collins,1.85,3,162
31,0,27936,Martin Laird,1.85,4,216
31,0,28092,D.H. Lee,1.85,2,108
31,0,27556,Ted Potter Jr.,1.85,3,162
31,0,31193,Jim Renner,1.85,2,108
37,0,08075,Jerry Kelly,1.96,6,306
37,0,25345,Carl Pettersson,1.96,6,306
37,0,25804,Bubba Watson,1.96,6,306
40,0,24912,Will MacKenzie,1.98,5,252
40,0,28132,Tyrone Van Aswegen,1.98,5,252
42,0,32334,Charlie Beljan,2.02,4,198
42,0,20396,Lee Westwood,2.02,4,198
42,0,31323,Gary Woodland,2.02,8,396
45,0,33141,Keegan Bradley,2.05,7,342
46,0,24357,K.J. Choi,2.08,6,288
46,0,23541,Ben Crane,2.08,6,288
48,0,12716,Charley Hoffman,2.12,8,378
49,0,22621,Ben Curtis,2.14,5,234
49,0,23800,Bryce Molder,2.14,5,234
49,0,21528,Henrik Stenson,2.14,5,234
52,0,34261,Scott Langley,2.16,7,324
53,0,27644,Brian Harman,2.17,9,414
53,0,24024,Zach Johnson,2.17,9,414
55,0,10860,Justin Leonard,2.22,6,270
55,0,28475,Jeff Overton,2.22,6,270
55,0,26679,Kevin Stadler,2.22,8,360
55,0,20160,Charlie Wi,2.22,4,180
59,0,25834,Daniel Summerhays,2.27,9,396
60,0,20098,Stuart Appleby,2.29,7,306
60,0,24502,Adam Scott,2.29,7,306
62,0,34563,Chesson Hadley,2.31,5,216
62,0,33419,Cameron Tringale,2.31,10,432
64,0,34099,Harris English,2.34,8,342
65,0,01706,Davis Love III,2.38,6,252
65,0,26331,Charl Schwartzel,2.38,6,252
65,0,29425,Andrew Svoboda,2.38,6,252
65,0,21878,Mark Wilson,2.38,3,126
69,0,23638,Brendon de Jonge,2.42,10,414
70,0,23623,Bo Van Pelt,2.43,7,288
71,0,30927,Brendon Todd,2.44,11,450
72,0,29479,Scott Brown,2.47,8,324
72,0,31202,William McGirt,2.47,8,324
72,0,26329,Louis Oosthuizen,2.47,4,162
72,0,27963,Chris Stroud,2.47,8,324
76,0,23409,James Driscoll,2.53,5,198
76,0,02206,David Toms,2.53,5,198
78,0,28259,Sangmoon Bae,2.56,6,234
78,0,24925,Jonathan Byrd,2.56,6,234
78,0,30944,Jason Kokrak,2.56,6,234
78,0,33413,Ben Martin,2.56,6,234
82,0,27064,Jhonattan Vegas,2.59,7,270
83,0,32102,Rickie Fowler,2.61,8,306
84,0,30926,Chris Kirk,2.67,12,450
85,0,27895,Jonas Blixt,2.78,5,180
85,0,20848,Ángel Cabrera,2.78,6,216
85,0,19846,Brian Gay,2.78,7,252
85,0,26758,David Hearn,2.78,10,360
85,0,29222,Billy Hurley III,2.78,8,288
85,0,01724,Jeff Maggert,2.78,3,108
85,0,28237,Rory McIlroy,2.78,8,288
85,0,35732,Wes Roach,2.78,5,180
85,0,29221,Webb Simpson,2.78,9,324
85,0,27770,Camilo Villegas,2.78,9,324
85,0,34265,Will Wilcox,2.78,4,144
96,0,34046,Jordan Spieth,2.90,12,414
97,0,32366,Kevin Chappell,2.91,11,378
98,0,27649,Brandt Snedeker,2.92,10,342
99,0,25191,Gonzalo Fernandez-Castaño,2.94,9,306
100,0,29535,Brice Garnett,2.96,8,270
101,0,32448,James Hahn,2.99,7,234
101,0,30925,Dustin Johnson,2.99,7,234
101,0,35139,Richard Lee,2.99,7,234
101,0,34409,David Lingmerth,2.99,7,234
101,0,24140,Sean O'Hair,2.99,7,234
106,0,21961,Charles Howell III,3.01,13,432
107,0,30692,Scott Stallings,3.03,6,198
108,0,25444,Justin Hicks,3.06,11,360
108,0,25396,Kevin Na,3.06,11,360
110,0,35300,Andrew Loupe,3.09,5,162
110,0,34360,Patrick Reed,3.09,10,324
110,0,26951,Johnson Wagner,3.09,5,162
113,0,22405,Justin Rose,3.13,9,288
113,0,29518,Brendan Steele,3.13,9,288
113,0,27330,Josh Teater,3.13,9,288
113,0,25349,Tim Wilkinson,3.13,9,288
117,0,23108,Matt Kuchar,3.17,12,378
117,0,01810,Phil Mickelson,3.17,8,252
119,0,20157,Retief Goosen,3.22,11,342
119,0,27141,J.B. Holmes,3.22,11,342
119,0,26596,Ryan Moore,3.22,11,342
119,0,23320,Ryan Palmer,3.22,11,342
123,0,25686,Jason Dufner,3.24,7,216
124,0,26851,Marc Leishman,3.27,10,306
124,0,27933,John Merrick,3.27,10,306
126,0,28486,Michael Putnam,3.28,13,396
127,0,24924,Bill Haas,3.42,16,468
127,0,33418,Shawn Stefani,3.42,8,234
127,0,27095,Nick Watney,3.42,8,234
130,0,27214,Kevin Streelman,3.47,10,288
131,0,22293,Heath Slocum,3.54,7,198
132,0,26289,Boo Weekley,3.57,9,252
133,0,23353,J.J. Henry,3.59,11,306
133,0,24361,Pat Perez,3.59,11,306
135,0,10809,Jim Furyk,3.61,13,360
136,0,12510,Chad Campbell,3.70,6,162
136,0,24358,Robert Garrigus,3.70,10,270
136,0,35539,Luke Guthrie,3.70,10,270
136,0,33461,Morgan Hoffmann,3.70,12,324
136,0,26956,Bronson La'Cassie,3.70,4,108
136,0,27466,Spencer Levin,3.70,6,162
136,0,24138,Ian Poulter,3.70,8,216
136,0,34431,Robert Streb,3.70,10,270
136,0,31560,Brian Stuard,3.70,10,270
145,0,24494,Erik Compton,3.82,11,288
146,0,22046,Geoff Ogilvy,3.85,9,234
147,0,24846,Ricky Barnes,3.92,12,306
147,0,34098,Russell Henley,3.92,12,306
149,0,32333,Kevin Tway,3.97,5,126
150,0,21753,Brian Davis,4.01,13,324
150,0,32839,Hideki Matsuyama,4.01,13,324
152,0,25240,D.A. Points,4.04,8,198
152,0,24663,Y.E. Yang,4.04,8,198
154,0,29289,S.Y. Noh,4.09,14,342
155,0,07867,Woody Austin,4.17,6,144
155,0,20498,Briny Baird,4.17,6,144
157,0,34021,Bud Cauley,4.32,7,162
158,0,20229,Stewart Cink,4.44,16,360
158,0,32150,Michael Thompson,4.44,12,270
160,0,27436,Graham DeLaet,4.51,13,288
161,0,28780,Nicholas Thompson,4.55,9,198
162,0,22378,Trevor Immelman,4.63,10,216
163,0,25562,Andres Romero,4.76,12,252
163,0,30110,Kyle Stanley,4.76,12,252
165,0,25274,Steven Bowditch,4.86,14,288
165,0,24490,George McNeill,4.86,14,288
165,0,06567,Vijay Singh,4.86,14,288
