RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
1,0,24507,Jason Bohn,4.69,15,320,95.3
1,0,25572,Graeme McDowell,4.69,9,192,95.3
3,0,20645,John Senden,4.77,19,398,95.2
4,0,28237,Rory McIlroy,5.29,10,189,94.7
5,0,21731,Freddie Jacobson,5.36,18,336,94.6
6,0,26300,Matt Jones,5.43,14,258,94.5
7,0,30925,Dustin Johnson,5.70,9,158,94.3
8,0,31202,William McGirt,5.87,21,358,94.1
9,0,23108,Matt Kuchar,5.93,20,337,94.0
10,0,21528,Henrik Stenson,6.01,11,183,93.9
11,0,24357,K.J. Choi,6.02,16,266,93.9
12,0,20593,Greg Chalmers,6.05,19,314,93.9
13,0,30927,Brendon Todd,6.15,23,374,93.8
14,0,23541,Ben Crane,6.25,20,320,93.7
15,0,23800,Bryce Molder,6.30,17,270,93.7
16,0,22405,Justin Rose,6.31,13,206,93.6
17,0,27556,Ted Potter Jr.,6.53,16,245,93.4
18,0,25804,Bubba Watson,6.55,15,229,93.4
19,0,30944,Jason Kokrak,6.61,17,257,93.3
19,0,25632,Jimmy Walker,6.61,22,333,93.3
21,0,10860,Justin Leonard,6.64,17,256,93.3
22,0,34098,Russell Henley,6.69,23,344,93.3
23,0,28089,Jason Day,6.82,9,132,93.1
24,0,27895,Jonas Blixt,6.86,12,175,93.1
24,0,23638,Brendon de Jonge,6.86,29,423,93.1
24,0,29478,Kevin Kisner,6.86,21,306,93.1
27,0,27963,Chris Stroud,6.92,20,289,93.0
28,0,12716,Charley Hoffman,6.98,22,315,93.0
28,0,34265,Will Wilcox,6.98,12,172,93.0
30,0,24502,Adam Scott,7.02,16,228,92.9
31,0,34261,Scott Langley,7.10,24,338,92.9
32,0,25364,Paul Casey,7.14,13,182,92.8
32,0,24024,Zach Johnson,7.14,25,350,92.8
34,0,32200,Roberto Castro,7.23,18,249,92.7
34,0,25834,Daniel Summerhays,7.23,31,429,92.7
36,0,26758,David Hearn,7.27,24,330,92.7
37,0,26951,Johnson Wagner,7.32,21,287,92.6
38,0,30852,Ryo Ishikawa,7.33,17,232,92.6
39,0,32102,Rickie Fowler,7.34,19,259,92.6
40,0,23983,Luke Donald,7.39,15,203,92.6
41,0,26679,Kevin Stadler,7.44,23,309,92.5
42,0,08075,Jerry Kelly,7.47,21,281,92.5
43,0,29222,Billy Hurley III,7.51,25,333,92.4
44,0,21209,Sergio Garcia,7.56,13,172,92.4
45,0,22371,Aaron Baddeley,7.57,19,251,92.4
46,0,31560,Brian Stuard,7.62,23,302,92.3
47,0,27649,Brandt Snedeker,7.63,20,262,92.3
48,0,24925,Jonathan Byrd,7.67,23,300,92.3
49,0,20157,Retief Goosen,7.71,28,363,92.2
50,0,23409,James Driscoll,7.75,22,284,92.2
51,0,29479,Scott Brown,7.78,27,347,92.2
51,0,24494,Erik Compton,7.78,27,347,92.2
53,0,24140,Sean O'Hair,7.80,23,295,92.2
54,0,22913,John Rollins,7.81,25,320,92.1
55,0,26851,Marc Leishman,7.82,24,307,92.1
56,0,27644,Brian Harman,7.83,31,396,92.1
57,0,02206,David Toms,7.89,18,228,92.1
58,0,20160,Charlie Wi,8.01,23,287,91.9
59,0,29289,S.Y. Noh,8.06,27,335,91.9
60,0,25720,Chad Collins,8.10,20,247,91.9
60,0,27466,Spencer Levin,8.10,17,210,91.9
62,0,24663,Y.E. Yang,8.16,20,245,91.8
63,0,23135,Tim Clark,8.26,19,230,91.7
63,0,27330,Josh Teater,8.26,28,339,91.7
65,0,27408,Martin Kaymer,8.33,16,192,91.6
65,0,33419,Cameron Tringale,8.33,37,444,91.6
67,0,01810,Phil Mickelson,8.38,16,191,91.6
68,0,20098,Stuart Appleby,8.45,30,355,91.5
68,0,28259,Sangmoon Bae,8.45,25,296,91.5
68,0,26956,Bronson La'Cassie,8.45,12,142,91.5
71,0,21753,Brian Davis,8.46,28,331,91.5
71,0,24912,Will MacKenzie,8.46,27,319,91.5
73,0,29535,Brice Garnett,8.47,30,354,91.5
74,0,25349,Tim Wilkinson,8.49,23,271,91.5
75,0,24781,Hunter Mahan,8.54,28,328,91.4
76,0,33141,Keegan Bradley,8.60,24,279,91.4
77,0,25444,Justin Hicks,8.63,39,452,91.3
78,0,32366,Kevin Chappell,8.64,31,359,91.3
78,0,24924,Bill Haas,8.64,33,382,91.3
80,0,32640,Troy Merritt,8.68,19,219,91.3
81,0,28307,Matt Every,8.70,22,253,91.3
82,0,32334,Charlie Beljan,8.71,25,287,91.2
83,0,33122,Russell Knox,8.72,30,344,91.2
84,0,30750,Tommy Gainey,8.75,23,263,91.2
85,0,30926,Chris Kirk,8.76,31,354,91.2
86,0,23623,Bo Van Pelt,8.79,27,307,91.2
87,0,29740,Brad Fritsch,8.81,14,159,91.1
88,0,29420,Billy Horschel,8.86,32,361,91.1
89,0,21961,Charles Howell III,8.87,41,462,91.1
90,0,25396,Kevin Na,8.94,27,302,91.0
91,0,29425,Andrew Svoboda,8.95,29,324,91.0
92,0,23320,Ryan Palmer,9.00,26,289,91.0
93,0,27936,Martin Laird,9.03,25,277,90.9
94,0,24361,Pat Perez,9.04,30,332,90.9
95,0,22621,Ben Curtis,9.06,27,298,90.9
95,0,34099,Harris English,9.06,30,331,90.9
95,0,34360,Patrick Reed,9.06,29,320,90.9
98,0,26331,Charl Schwartzel,9.09,20,220,90.9
99,0,33413,Ben Martin,9.12,26,285,90.8
100,0,25345,Carl Pettersson,9.14,35,383,90.8
100,0,27770,Camilo Villegas,9.14,34,372,90.8
102,0,32448,James Hahn,9.27,29,313,90.7
103,0,36689,Brooks Koepka,9.34,17,182,90.6
104,0,34174,John Huh,9.39,29,309,90.6
105,0,35139,Richard Lee,9.45,24,254,90.5
106,0,23353,J.J. Henry,9.48,40,422,90.5
107,0,33461,Morgan Hoffmann,9.57,38,397,90.4
108,0,34264,Hudson Swafford,9.64,32,332,90.3
109,0,20396,Lee Westwood,9.68,18,186,90.3
110,0,34431,Robert Streb,9.76,28,287,90.2
111,0,25562,Andres Romero,9.79,33,337,90.2
112,0,24846,Ricky Barnes,9.82,32,326,90.1
112,0,29221,Webb Simpson,9.82,32,326,90.1
114,0,07867,Woody Austin,9.87,22,223,90.1
114,0,10809,Jim Furyk,9.87,30,304,90.1
116,0,22378,Trevor Immelman,9.88,32,324,90.1
117,0,34563,Chesson Hadley,9.97,31,311,90.0
118,0,34021,Bud Cauley,10.00,21,210,90.0
119,0,29518,Brendan Steele,10.12,33,326,89.8
120,0,25191,Gonzalo Fernandez-Castaño,10.14,29,286,89.8
120,0,29461,Jamie Lovemark,10.14,22,217,89.8
122,0,24490,George McNeill,10.16,31,305,89.8
122,0,33418,Shawn Stefani,10.16,25,246,89.8
124,0,01706,Davis Love III,10.17,30,295,89.8
125,0,28132,Tyrone Van Aswegen,10.18,28,275,89.8
126,0,34046,Jordan Spieth,10.20,26,255,89.8
127,0,32150,Michael Thompson,10.22,28,274,89.7
128,0,20229,Stewart Cink,10.25,37,361,89.7
129,0,27141,J.B. Holmes,10.27,27,263,89.7
130,0,27933,John Merrick,10.36,32,309,89.6
131,0,27436,Graham DeLaet,10.40,31,298,89.6
132,0,25686,Jason Dufner,10.56,19,180,89.4
132,0,24138,Ian Poulter,10.56,19,180,89.4
134,0,19846,Brian Gay,10.59,27,255,89.4
135,0,26596,Ryan Moore,10.61,26,245,89.3
136,0,27064,Jhonattan Vegas,10.68,36,337,89.3
137,0,25240,D.A. Points,10.80,27,250,89.2
138,0,21878,Mark Wilson,10.83,26,240,89.1
139,0,28092,D.H. Lee,10.99,20,182,89.0
140,0,35539,Luke Guthrie,11.22,33,294,88.7
141,0,27095,Nick Watney,11.24,28,249,88.7
142,0,31557,Jim Herman,11.26,25,222,88.7
143,0,31323,Gary Woodland,11.27,32,284,88.7
144,0,20104,Ken Duke,11.35,32,282,88.6
145,0,29926,Danny Lee,11.38,33,290,88.6
146,0,28500,Martin Flores,11.46,36,314,88.5
147,0,20498,Briny Baird,11.52,25,217,88.4
148,0,28475,Jeff Overton,11.53,34,295,88.4
149,0,32333,Kevin Tway,11.55,29,251,88.4
150,0,10423,Mike Weir,11.68,23,197,88.3
151,0,12510,Chad Campbell,11.71,24,205,88.2
152,0,34409,David Lingmerth,11.81,32,271,88.1
153,0,22046,Geoff Ogilvy,11.82,37,313,88.1
154,0,01724,Jeff Maggert,11.93,21,176,88.0
155,0,27120,Troy Matteson,11.98,26,217,88.0
156,0,25900,Lucas Glover,12.00,24,200,88.0
157,0,20848,Ángel Cabrera,12.21,32,262,87.7
158,0,22293,Heath Slocum,12.25,37,302,87.7
159,0,06567,Vijay Singh,12.35,41,332,87.6
160,0,30692,Scott Stallings,12.36,32,259,87.6
161,0,28486,Michael Putnam,12.56,54,430,87.4
162,0,06522,Ernie Els,12.61,29,230,87.3
163,0,26289,Boo Weekley,13.10,33,252,86.9
164,0,28780,Nicholas Thompson,13.15,43,327,86.8
165,0,24358,Robert Garrigus,13.21,37,280,86.7
166,0,37273,Derek Ernst,13.33,40,300,86.6
167,0,35541,John Peterson,13.49,29,215,86.5
168,0,35732,Wes Roach,13.66,28,205,86.3
169,0,35300,Andrew Loupe,13.68,29,212,86.3
170,0,32839,Hideki Matsuyama,13.90,31,223,86.1
171,0,31193,Jim Renner,13.92,33,237,86.0
172,0,27214,Kevin Streelman,14.41,34,236,85.5
173,0,23621,Rory Sabbatini,14.50,38,262,85.5
174,0,25274,Steven Bowditch,15.00,48,320,85.0
175,0,26329,Louis Oosthuizen,15.94,22,138,84.0
176,0,10885,Robert Allenby,16.25,52,320,83.7
177,0,30110,Kyle Stanley,18.00,54,300,82.0
