RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
1,0,01381,Fred Funk,76
2,0,02104,Jeff Sluman,72
3,0,06567,Vijay Singh,68
4,0,06251,Chris DiMarco,67
4,0,19846,Brian Gay,67
4,0,10585,Scott McCarron,67
7,0,06332,Neal Lancaster,65
7,0,06078,Esteban Toledo,65
7,0,02223,Bob Tway,65
10,0,02239,Scott Verplank,64
11,0,20094,Jonathan Kaye,63
12,0,12652,Cameron Beckman,62
12,0,08075,Jerry Kelly,62
12,0,01766,Billy Mayfair,62
12,0,01945,Kenny Perry,62
12,0,06595,Kevin Sutherland,62
12,0,02206,David Toms,62
18,0,01307,Joel Edwards,61
18,0,07457,Steve Flesch,61
18,0,11032,Frank Lickliter II,61
21,0,20229,Stewart Cink,60
21,0,01320,Bob Estes,60
21,0,12660,Jesper Parnevik,60
21,0,02170,Hal Sutton,60
25,0,01175,Jim Carter,59
26,0,20498,Briny Baird,58
26,0,01619,Skip Kendall,58
26,0,08793,Tiger Woods,58
29,0,10885,Robert Allenby,57
29,0,20098,Stuart Appleby,57
29,0,08545,Glen Hnatiuk,57
29,0,21961,Charles Howell III,57
29,0,06315,Pete Jordan,57
29,0,10860,Justin Leonard,57
29,0,01685,J.L. Lewis,57
29,0,02106,Chris Smith,57
29,0,11011,Mike Sposa,57
38,0,01706,Davis Love III,56
39,0,01139,Olin Browne,55
39,0,08931,Glen Day,55
39,0,01677,Tom Lehman,55
39,0,01707,Steve Lowery,55
39,0,01810,Phil Mickelson,55
39,0,01941,Tom Pernice Jr.,55
39,0,20127,Chris Riley,55
46,0,06004,Stephen Ames,54
46,0,01219,John Cook,54
46,0,01329,Brad Faxon,54
49,0,01042,Paul Azinger,53
49,0,10809,Jim Furyk,53
49,0,01527,Scott Hoch,53
49,0,12680,Shigeki Maruyama,53
49,0,01761,Len Mattiace,53
49,0,02218,Ted Tryba,53
49,0,10423,Mike Weir,53
56,0,24357,K.J. Choi,52
56,0,23125,Brad Elder,52
58,0,12645,Brent Geiberger,51
58,0,06012,Greg Kraft,51
58,0,01938,David Peoples,51
58,0,02010,Loren Roberts,51
58,0,02214,Kirk Triplett,51
63,0,01098,Jay Don Blake,50
63,0,20593,Greg Chalmers,50
63,0,01378,David Frost,50
63,0,06573,Brandt Jobe,50
63,0,01724,Jeff Maggert,50
63,0,01968,Nick Price,50
69,0,21949,Joe Ogilvie,49
69,0,02110,Jerry Smith,49
71,0,09011,David Duval,48
71,0,12782,Tim Herron,48
71,0,08339,Spike McRoy,48
71,0,10457,Frank Nobilo,48
75,0,01249,John Daly,47
75,0,06621,Joe Durant,47
75,0,01374,Robin Freeman,47
75,0,01577,Lee Janzen,47
75,0,19817,Michael Muehr,47
80,0,01723,Andrew Magee,46
80,0,06515,Shaun Micheel,46
82,0,06809,Bob Burns,45
82,0,20043,Edward Fryatt,45
82,0,23353,J.J. Henry,45
85,0,07867,Woody Austin,44
85,0,23614,Rich Beem,44
85,0,07003,David Berganio Jr.,44
85,0,21805,Harrison Frazar,44
85,0,06575,Dudley Hart,44
85,0,10962,Bradley Hughes,44
85,0,02002,John Riegger,44
85,0,10425,Jay Williamson,44
93,0,01203,Russ Cochran,43
93,0,08881,Tripp Isenhour,43
93,0,06350,Bob May,43
93,0,08553,Lee Porter,43
97,0,01024,Billy Andrade,42
97,0,01035,Tommy Armour III,42
97,0,19881,Robert Damron,42
97,0,12823,Carlos Franco,42
97,0,01457,Jay Haas,42
97,0,08633,Per-Ulrik Johansson,42
97,0,01797,Rocco Mediate,42
97,0,20566,Kaname Yokoo,42
105,0,01157,Tom Byrum,41
105,0,01161,Mark Calcavecchia,41
105,0,12388,Michael Clark II,41
105,0,06514,Kevin Johnson,41
105,0,01666,Bernhard Langer,41
105,0,10565,Ian Leggatt,41
105,0,01771,Blaine McCallister,41
112,0,01132,Mark Brooks,40
112,0,01361,Dan Forsman,40
112,0,21209,Sergio Garcia,40
112,0,01487,Jeff Hart,40
112,0,12753,David Morland IV,40
112,0,10912,Craig Perks,40
112,0,01943,Chris Perry,40
112,0,08375,Paul Stankowski,40
112,0,02245,Grant Waite,40
121,0,10201,Matt Gogel,39
121,0,22892,Jason Gore,39
121,0,06643,Paul Goydos,39
121,0,20095,Carl Paulson,39
121,0,06613,Tommy Tolles,39
126,0,19824,Craig Barlow,38
126,0,21806,Paul Gow,38
126,0,01927,Dennis Paulson,38
129,0,01926,Steve Pate,37
129,0,12714,Chris Tidland,37
129,0,08057,Brian Wilson,37
132,0,06036,Scott Dunlap,36
132,0,10963,Jimmy Green,36
132,0,08537,J.P. Hayes,36
132,0,07547,Craig Kanada,36
136,0,08123,Jeff Brehaut,35
136,0,12760,Danny Ellis,35
136,0,06617,Brian Henninger,35
136,0,01553,John Huston,35
