RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,29289,S.Y. Noh,-.519
2,0,32334,Charlie Beljan,-.500
2,0,26329,Louis Oosthuizen,-.500
4,0,29221,Webb Simpson,-.472
5,0,11123,Chris Couch,-.462
6,0,01249,John Daly,-.450
7,0,20850,Daniel Chopra,-.375
7,0,30944,Jason Kokrak,-.375
7,0,26331,Charl Schwartzel,-.375
10,0,25804,Bubba Watson,-.371
11,0,25572,Graeme McDowell,-.364
12,0,20848,Ángel Cabrera,-.360
12,0,19970,Robert Karlsson,-.360
14,0,23541,Ben Crane,-.350
15,0,30925,Dustin Johnson,-.333
16,0,34174,John Huh,-.326
17,0,30110,Kyle Stanley,-.313
18,0,01706,Davis Love III,-.303
19,0,27302,Garth Mulroy,-.294
20,0,20396,Lee Westwood,-.290
21,0,30692,Scott Stallings,-.289
22,0,28237,Rory McIlroy,-.286
23,0,23623,Bo Van Pelt,-.280
24,0,34099,Harris English,-.264
25,0,06034,Marco Dawson,-.261
26,0,27330,Josh Teater,-.244
27,0,21961,Charles Howell III,-.226
28,0,24138,Ian Poulter,-.222
29,0,28089,Jason Day,-.220
30,0,27141,J.B. Holmes,-.217
30,0,26289,Boo Weekley,-.217
32,0,32102,Rickie Fowler,-.216
33,0,22371,Aaron Baddeley,-.200
33,0,12782,Tim Herron,-.200
33,0,23548,Bill Lunde,-.200
36,0,01810,Phil Mickelson,-.196
37,0,33141,Keegan Bradley,-.194
38,0,20691,Greg Owen,-.182
39,0,24925,Jonathan Byrd,-.175
40,0,23983,Luke Donald,-.171
41,0,24140,Sean O'Hair,-.170
41,0,27095,Nick Watney,-.170
43,0,23542,Tommy Biershenk,-.167
43,0,28475,Jeff Overton,-.167
43,0,29518,Brendan Steele,-.167
46,0,25818,Scott Piercy,-.164
47,0,24490,George McNeill,-.163
48,0,33120,Mark Anderson,-.150
49,0,27436,Graham DeLaet,-.143
50,0,26300,Matt Jones,-.133
50,0,25892,Steve Wheatcroft,-.133
52,0,24358,Robert Garrigus,-.129
53,0,25562,Andres Romero,-.128
54,0,32366,Kevin Chappell,-.125
54,0,12716,Charley Hoffman,-.125
56,0,06527,Steve Stricker,-.120
57,0,30750,Tommy Gainey,-.111
57,0,24940,Edward Loar,-.111
59,0,08793,Tiger Woods,-.107
60,0,06567,Vijay Singh,-.104
61,0,28308,Troy Kelly,-.100
62,0,24507,Jason Bohn,-.098
63,0,24024,Zach Johnson,-.095
63,0,25632,Jimmy Walker,-.095
65,0,27936,Martin Laird,-.086
66,0,30852,Ryo Ishikawa,-.080
67,0,01766,Billy Mayfair,-.078
68,0,24502,Adam Scott,-.071
69,0,21209,Sergio Garcia,-.069
69,0,27120,Troy Matteson,-.069
71,0,20572,Rod Pampling,-.068
72,0,29478,Kevin Kisner,-.067
73,0,28307,Matt Every,-.064
74,0,28500,Martin Flores,-.062
75,0,28455,Will Claxton,-.058
76,0,25396,Kevin Na,-.057
76,0,29476,Kyle Reifers,-.057
78,0,32200,Roberto Castro,-.056
78,0,26679,Kevin Stadler,-.056
80,0,27895,Jonas Blixt,-.053
81,0,29910,Blake Adams,-.051
82,0,26287,Roland Thatcher,-.050
83,0,06522,Ernie Els,-.043
83,0,26951,Johnson Wagner,-.043
83,0,31323,Gary Woodland,-.043
86,0,33122,Russell Knox,-.038
87,0,20766,Padraig Harrington,-.030
88,0,31558,J.J. Killeen,-.029
89,0,29926,Danny Lee,-.027
90,0,24361,Pat Perez,-.024
91,0,31202,William McGirt,-.023
92,0,32698,Bobby Gates,-.022
93,0,23320,Ryan Palmer,-.021
94,0,28259,Sangmoon Bae,E
94,0,29479,Scott Brown,E
94,0,28093,Miguel Angel Carballo,E
94,0,34021,Bud Cauley,E
94,0,24494,Erik Compton,E
94,0,23638,Brendon de Jonge,E
94,0,26758,David Hearn,E
94,0,24781,Hunter Mahan,E
94,0,26596,Ryan Moore,E
94,0,22405,Justin Rose,E
94,0,20645,John Senden,E
94,0,27214,Kevin Streelman,E
94,0,02206,David Toms,E
94,0,23788,D.J. Trahan,E
94,0,27064,Jhonattan Vegas,E
109,0,30926,Chris Kirk,+.016
110,0,25240,D.A. Points,+.019
111,0,20593,Greg Chalmers,+.020
111,0,20229,Stewart Cink,+.020
113,0,01116,Michael Bradley,+.023
114,0,33419,Cameron Tringale,+.024
115,0,23325,Vaughn Taylor,+.026
115,0,30927,Brendon Todd,+.026
117,0,24357,K.J. Choi,+.029
118,0,28087,Kris Blanks,+.031
119,0,23108,Matt Kuchar,+.032
120,0,21731,Freddie Jacobson,+.033
121,0,23409,James Driscoll,+.035
122,0,21528,Henrik Stenson,+.037
123,0,27770,Camilo Villegas,+.043
124,0,27974,Sung Kang,+.044
125,0,29420,Billy Horschel,+.045
