RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL BIRDIES,TOTAL HOLES
1,0,29926,Danny Lee,22.86,24,105
2,0,20396,Lee Westwood,22.35,19,85
3,0,32334,Charlie Beljan,22.22,18,81
4,0,28089,Jason Day,22.12,23,104
5,0,23541,Ben Crane,21.90,23,105
6,0,20848,Ángel Cabrera,21.74,15,69
7,0,27141,J.B. Holmes,21.69,36,166
8,0,20645,John Senden,21.11,19,90
9,0,26331,Charl Schwartzel,20.97,13,62
10,0,27302,Garth Mulroy,20.65,19,92
11,0,22405,Justin Rose,20.55,15,73
12,0,28237,Rory McIlroy,20.45,18,88
13,0,01810,Phil Mickelson,20.13,30,149
14,0,01706,Davis Love III,20.00,21,105
14,0,30110,Kyle Stanley,20.00,26,130
14,0,25804,Bubba Watson,20.00,21,105
17,0,11123,Chris Couch,19.72,14,71
18,0,31323,Gary Woodland,19.69,25,127
19,0,08793,Tiger Woods,19.35,18,93
20,0,27330,Josh Teater,18.85,23,122
21,0,29221,Webb Simpson,18.79,28,149
22,0,27436,Graham DeLaet,18.66,25,134
23,0,29420,Billy Horschel,18.42,14,76
24,0,28307,Matt Every,18.27,19,104
25,0,30944,Jason Kokrak,18.24,27,148
26,0,27120,Troy Matteson,18.18,32,176
27,0,25562,Andres Romero,18.10,19,105
28,0,20104,Ken Duke,18.03,22,122
29,0,33120,Mark Anderson,17.92,19,106
30,0,21961,Charles Howell III,17.89,22,123
31,0,20850,Daniel Chopra,17.86,15,84
31,0,01249,John Daly,17.86,15,84
33,0,22582,Kyle Thompson,17.65,12,68
34,0,23548,Bill Lunde,17.54,20,114
35,0,25240,D.A. Points,17.48,25,143
36,0,26329,Louis Oosthuizen,17.44,15,86
37,0,34174,John Huh,17.36,21,121
38,0,23325,Vaughn Taylor,17.32,22,127
39,0,25632,Jimmy Walker,17.28,33,191
40,0,33419,Cameron Tringale,17.21,21,122
41,0,27095,Nick Watney,17.09,20,117
42,0,25572,Graeme McDowell,16.95,10,59
43,0,25818,Scott Piercy,16.88,27,160
44,0,23638,Brendon de Jonge,16.87,28,166
