RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP
1,0,27936,Martin Laird,-.864
2,0,06034,Marco Dawson,-.857
3,0,23542,Tommy Biershenk,-.846
3,0,22046,Geoff Ogilvy,-.846
5,0,32102,Rickie Fowler,-.833
6,0,21805,Harrison Frazar,-.818
7,0,21961,Charles Howell III,-.810
8,0,23983,Luke Donald,-.800
8,0,30852,Ryo Ishikawa,-.800
8,0,22913,John Rollins,-.800
8,0,23325,Vaughn Taylor,-.800
12,0,06522,Ernie Els,-.778
12,0,08793,Tiger Woods,-.778
14,0,25632,Jimmy Walker,-.774
15,0,06527,Steve Stricker,-.769
16,0,24024,Zach Johnson,-.765
17,0,24138,Ian Poulter,-.750
18,0,27895,Jonas Blixt,-.733
18,0,27120,Troy Matteson,-.733
20,0,29910,Blake Adams,-.730
21,0,32150,Michael Thompson,-.722
22,0,24361,Pat Perez,-.720
23,0,12782,Tim Herron,-.719
23,0,12716,Charley Hoffman,-.719
25,0,21731,Freddie Jacobson,-.714
26,0,27963,Chris Stroud,-.710
27,0,24940,Edward Loar,-.706
27,0,23800,Bryce Molder,-.706
29,0,26329,Louis Oosthuizen,-.700
30,0,32334,Charlie Beljan,-.692
30,0,28089,Jason Day,-.692
32,0,23548,Bill Lunde,-.682
32,0,29289,S.Y. Noh,-.682
34,0,25686,Jason Dufner,-.679
35,0,32366,Kevin Chappell,-.667
35,0,21753,Brian Davis,-.667
35,0,29478,Kevin Kisner,-.667
35,0,28237,Rory McIlroy,-.667
35,0,25818,Scott Piercy,-.667
35,0,30692,Scott Stallings,-.667
41,0,08725,Tom Gillis,-.655
42,0,29221,Webb Simpson,-.654
42,0,26289,Boo Weekley,-.654
44,0,20766,Padraig Harrington,-.647
44,0,24663,Y.E. Yang,-.647
46,0,11123,Chris Couch,-.645
47,0,10860,Justin Leonard,-.643
48,0,24357,K.J. Choi,-.640
49,0,33122,Russell Knox,-.636
50,0,33419,Cameron Tringale,-.628
51,0,25572,Graeme McDowell,-.625
52,0,23638,Brendon de Jonge,-.622
53,0,24507,Jason Bohn,-.621
54,0,20850,Daniel Chopra,-.615
55,0,27644,Brian Harman,-.614
56,0,27060,John Mallinger,-.609
57,0,32200,Roberto Castro,-.607
58,0,06004,Stephen Ames,-.600
58,0,33141,Keegan Bradley,-.600
58,0,24925,Jonathan Byrd,-.600
58,0,01810,Phil Mickelson,-.600
62,0,21528,Henrik Stenson,-.591
62,0,23623,Bo Van Pelt,-.591
64,0,28087,Kris Blanks,-.586
65,0,22371,Aaron Baddeley,-.583
65,0,21209,Sergio Garcia,-.583
65,0,26951,Johnson Wagner,-.583
68,0,32698,Bobby Gates,-.579
69,0,01766,Billy Mayfair,-.576
70,0,23541,Ben Crane,-.571
70,0,01941,Tom Pernice Jr.,-.571
70,0,23621,Rory Sabbatini,-.571
70,0,27770,Camilo Villegas,-.571
74,0,06036,Scott Dunlap,-.563
74,0,27556,Ted Potter Jr.,-.563
74,0,30927,Brendon Todd,-.563
77,0,25345,Carl Pettersson,-.560
78,0,20593,Greg Chalmers,-.559
79,0,28475,Jeff Overton,-.558
80,0,23409,James Driscoll,-.556
81,0,28455,Will Claxton,-.552
82,0,33120,Mark Anderson,-.550
82,0,24604,Hunter Haas,-.550
84,0,19846,Brian Gay,-.545
84,0,27933,John Merrick,-.545
84,0,20572,Rod Pampling,-.545
84,0,26476,Chez Reavie,-.545
88,0,06567,Vijay Singh,-.543
89,0,30925,Dustin Johnson,-.538
89,0,20691,Greg Owen,-.538
89,0,26331,Charl Schwartzel,-.538
92,0,24781,Hunter Mahan,-.536
92,0,21878,Mark Wilson,-.536
94,0,29420,Billy Horschel,-.533
94,0,27330,Josh Teater,-.533
94,0,31323,Gary Woodland,-.533
97,0,27649,Brandt Snedeker,-.529
98,0,22621,Ben Curtis,-.526
98,0,06251,Chris DiMarco,-.526
98,0,27141,J.B. Holmes,-.526
98,0,27302,Garth Mulroy,-.526
98,0,22348,Nick O'Hern,-.526
98,0,23320,Ryan Palmer,-.526
104,0,10809,Jim Furyk,-.522
105,0,25562,Andres Romero,-.520
106,0,31202,William McGirt,-.516
107,0,34174,John Huh,-.514
108,0,28259,Sangmoon Bae,-.500
108,0,28093,Miguel Angel Carballo,-.500
108,0,21350,Ryuji Imada,-.500
108,0,26300,Matt Jones,-.500
108,0,31558,J.J. Killeen,-.500
108,0,30944,Jason Kokrak,-.500
108,0,23108,Matt Kuchar,-.500
108,0,20396,Lee Westwood,-.500
116,0,20098,Stuart Appleby,-.480
116,0,34021,Bud Cauley,-.480
116,0,22405,Justin Rose,-.480
119,0,23788,D.J. Trahan,-.476
120,0,34099,Harris English,-.474
121,0,25804,Bubba Watson,-.471
122,0,25396,Kevin Na,-.469
123,0,22293,Heath Slocum,-.462
124,0,29222,Billy Hurley III,-.455
124,0,24140,Sean O'Hair,-.455
126,0,27466,Spencer Levin,-.452
127,0,21407,Arjun Atwal,-.444
127,0,20623,Gavin Coles,-.444
127,0,01797,Rocco Mediate,-.444
127,0,27064,Jhonattan Vegas,-.444
131,0,06573,Brandt Jobe,-.438
131,0,28308,Troy Kelly,-.438
131,0,20645,John Senden,-.438
134,0,20160,Charlie Wi,-.435
135,0,27436,Graham DeLaet,-.429
135,0,30711,Colt Knost,-.429
137,0,26758,David Hearn,-.424
138,0,35139,Richard Lee,-.419
139,0,26287,Roland Thatcher,-.417
140,0,22378,Trevor Immelman,-.412
140,0,19970,Robert Karlsson,-.412
142,0,23353,J.J. Henry,-.409
142,0,29926,Danny Lee,-.409
144,0,24490,George McNeill,-.407
144,0,27214,Kevin Streelman,-.407
146,0,20574,Mathew Goggin,-.400
146,0,26851,Marc Leishman,-.400
146,0,29476,Kyle Reifers,-.400
146,0,24502,Adam Scott,-.400
150,0,27095,Nick Watney,-.387
151,0,20848,Ángel Cabrera,-.385
151,0,23204,Gary Christian,-.385
153,0,29479,Scott Brown,-.375
153,0,01320,Bob Estes,-.375
153,0,25834,Daniel Summerhays,-.375
156,0,28307,Matt Every,-.368
157,0,30750,Tommy Gainey,-.367
157,0,30926,Chris Kirk,-.367
159,0,20070,Matt Bettencourt,-.364
159,0,27974,Sung Kang,-.364
161,0,26596,Ryan Moore,-.357
162,0,23718,Nathan Green,-.348
163,0,08075,Jerry Kelly,-.343
164,0,25240,D.A. Points,-.341
165,0,20104,Ken Duke,-.340
166,0,20229,Stewart Cink,-.333
166,0,23135,Tim Clark,-.333
166,0,22582,Kyle Thompson,-.333
169,0,24846,Ricky Barnes,-.320
170,0,22961,David Mathis,-.316
170,0,30110,Kyle Stanley,-.316
172,0,25892,Steve Wheatcroft,-.313
173,0,01249,John Daly,-.308
173,0,01724,Jeff Maggert,-.308
175,0,25457,Alexandre Rocha,-.286
176,0,24358,Robert Garrigus,-.269
177,0,23903,Stephen Gangluff,-.267
177,0,01706,Davis Love III,-.267
179,0,10885,Robert Allenby,-.250
179,0,02206,David Toms,-.250
181,0,12510,Chad Campbell,-.241
182,0,01116,Michael Bradley,-.238
183,0,29518,Brendan Steele,-.227
184,0,12652,Cameron Beckman,-.222
185,0,24924,Bill Haas,-.200
185,0,10213,Dicky Pride,-.200
185,0,26679,Kevin Stadler,-.200
188,0,22548,Patrick Sheehan,-.182
189,0,24494,Erik Compton,-.172
190,0,28500,Martin Flores,-.125
191,0,27797,Derek Lamely,E
