RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS
161,0,06036,Scott Dunlap,63.13,702,1112
162,0,20095,Carl Paulson,63.06,763,1210
163,0,12626,Joey Gullion,62.88,764,1215
164,0,07087,Hugh Royer III,62.85,797,1268
165,0,06613,Tommy Tolles,62.83,798,1270
166,0,06332,Neal Lancaster,62.80,893,1422
167,0,06527,Steve Stricker,62.78,683,1088
168,0,07101,Dave Stockton Jr.,62.71,804,1282
169,0,02206,David Toms,62.61,777,1241
170,0,01607,Brian Kamm,62.32,756,1213
171,0,10585,Scott McCarron,61.70,741,1201
172,0,01761,Len Mattiace,61.66,730,1184
173,0,10215,Charlie Rymer,61.50,773,1257
174,0,01374,Robin Freeman,61.34,871,1420
175,0,06657,Steve Rintoul,61.15,639,1045
176,0,01006,John Adams,60.68,662,1091
177,0,01068,Andy Bean,60.55,634,1047
178,0,02171,Mike Swartz,60.37,614,1017
179,0,20051,Joe Acosta Jr.,60.36,597,989
180,0,01603,Jeff Julian,60.25,579,961
181,0,01599,Steve Jones,60.14,682,1134
182,0,12782,Tim Herron,60.12,820,1364
183,0,20505,Lucas Parsons,59.23,462,780
184,0,06064,Jeff Gallagher,58.94,689,1169
185,0,02131,Mike Springer,58.90,698,1185
186,0,02115,Taylor Smith,58.51,619,1058
187,0,01200,Keith Clearwater,57.90,630,1088
188,0,01249,John Daly,57.35,546,952
189,0,01096,Phil Blackmar,56.36,740,1313
190,0,02106,Chris Smith,55.91,624,1116
