RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL (FOR ALL DISTANCES),PCT OF ALL 1-PUTTS
1,0,34099,Harris English,46,603,7.6
2,0,23638,Brendon de Jonge,41,656,6.3
2,0,21961,Charles Howell III,41,596,6.9
2,0,30926,Chris Kirk,41,643,6.4
5,0,29221,Webb Simpson,36,512,7.0
6,0,29420,Billy Horschel,34,595,5.7
7,0,20098,Stuart Appleby,33,576,5.7
7,0,21753,Brian Davis,33,634,5.2
7,0,25240,D.A. Points,33,488,6.8
10,0,20104,Ken Duke,32,538,5.9
11,0,34098,Russell Henley,31,476,6.5
12,0,27644,Brian Harman,30,552,5.4
12,0,30692,Scott Stallings,30,491,6.1
14,0,28500,Martin Flores,29,554,5.2
14,0,24024,Zach Johnson,29,464,6.3
14,0,35139,Richard Lee,29,508,5.7
14,0,01810,Phil Mickelson,29,461,6.3
14,0,34046,Jordan Spieth,29,515,5.6
19,0,28259,Sangmoon Bae,28,533,5.3
19,0,12716,Charley Hoffman,28,518,5.4
19,0,34174,John Huh,28,506,5.5
19,0,28780,Nicholas Thompson,28,589,4.8
19,0,25632,Jimmy Walker,28,552,5.1
24,0,32200,Roberto Castro,27,579,4.7
24,0,27436,Graham DeLaet,27,539,5.0
24,0,23409,James Driscoll,27,469,5.8
24,0,32102,Rickie Fowler,27,439,6.2
24,0,36884,Ben Kohles,27,412,6.6
24,0,24781,Hunter Mahan,27,457,5.9
24,0,23320,Ryan Palmer,27,518,5.2
24,0,27095,Nick Watney,27,479,5.6
32,0,28307,Matt Every,26,593,4.4
32,0,30750,Tommy Gainey,26,535,4.9
32,0,26758,David Hearn,26,554,4.7
32,0,23353,J.J. Henry,26,451,5.8
32,0,30944,Jason Kokrak,26,517,5.0
32,0,10860,Justin Leonard,26,571,4.6
32,0,23800,Bryce Molder,26,540,4.8
32,0,27649,Brandt Snedeker,26,463,5.6
40,0,28475,Jeff Overton,25,543,4.6
40,0,24361,Pat Perez,25,427,5.9
40,0,25834,Daniel Summerhays,25,554,4.5
43,0,24494,Erik Compton,24,469,5.1
43,0,01320,Bob Estes,24,461,5.2
43,0,30711,Colt Knost,24,412,5.8
43,0,20691,Greg Owen,24,418,5.7
43,0,33419,Cameron Tringale,24,525,4.6
48,0,24846,Ricky Barnes,23,406,5.7
48,0,12510,Chad Campbell,23,470,4.9
48,0,28679,Fabián Gómez,23,393,5.9
48,0,32448,James Hahn,23,469,4.9
48,0,26851,Marc Leishman,23,458,5.0
48,0,23621,Rory Sabbatini,23,508,4.5
48,0,20396,Lee Westwood,23,349,6.6
55,0,06004,Stephen Ames,22,335,6.6
55,0,27895,Jonas Blixt,22,513,4.3
55,0,20229,Stewart Cink,22,361,6.1
55,0,23135,Tim Clark,22,336,6.5
55,0,10809,Jim Furyk,22,448,4.9
55,0,35539,Luke Guthrie,22,482,4.6
55,0,29289,S.Y. Noh,22,411,5.4
55,0,27556,Ted Potter Jr.,22,400,5.5
55,0,22913,John Rollins,22,452,4.9
55,0,26331,Charl Schwartzel,22,385,5.7
55,0,24502,Adam Scott,22,294,7.5
55,0,34431,Robert Streb,22,425,5.2
55,0,31560,Brian Stuard,22,431,5.1
55,0,27770,Camilo Villegas,22,472,4.7
55,0,31323,Gary Woodland,22,574,3.8
70,0,22371,Aaron Baddeley,21,477,4.4
70,0,25444,Justin Hicks,21,437,4.8
70,0,22806,Doug LaBelle II,21,423,5.0
70,0,34261,Scott Langley,21,455,4.6
70,0,10213,Dicky Pride,21,404,5.2
70,0,34360,Patrick Reed,21,558,3.8
70,0,22405,Justin Rose,21,320,6.6
70,0,33418,Shawn Stefani,21,365,5.8
70,0,26289,Boo Weekley,21,531,4.0
79,0,24507,Jason Bohn,20,479,4.2
79,0,20593,Greg Chalmers,20,547,3.7
79,0,32366,Kevin Chappell,20,464,4.3
79,0,24357,K.J. Choi,20,445,4.5
79,0,19846,Brian Gay,20,589,3.4
79,0,30852,Ryo Ishikawa,20,343,5.8
79,0,30925,Dustin Johnson,20,355,5.6
79,0,26300,Matt Jones,20,519,3.9
79,0,23108,Matt Kuchar,20,520,3.8
79,0,30163,Henrik Norlander,20,392,5.1
79,0,23497,Tag Ridings,20,392,5.1
90,0,23541,Ben Crane,19,405,4.7
90,0,29740,Brad Fritsch,19,475,4.0
90,0,24399,Scott Gardiner,19,346,5.5
90,0,24924,Bill Haas,19,467,4.1
90,0,28092,D.H. Lee,19,397,4.8
90,0,31202,William McGirt,19,507,3.7
90,0,24490,George McNeill,19,432,4.4
90,0,22056,Cameron Percy,19,395,4.8
90,0,25818,Scott Piercy,19,434,4.4
90,0,26476,Chez Reavie,19,460,4.1
90,0,22295,Darron Stiles,19,302,6.3
90,0,26951,Johnson Wagner,19,347,5.5
102,0,21209,Sergio Garcia,18,348,5.2
102,0,08725,Tom Gillis,18,433,4.2
102,0,06573,Brandt Jobe,18,352,5.1
102,0,27408,Martin Kaymer,18,273,6.6
102,0,34409,David Lingmerth,18,426,4.2
102,0,21099,David Lynn,18,408,4.4
102,0,26679,Kevin Stadler,18,470,3.8
102,0,27963,Chris Stroud,18,596,3.0
102,0,32150,Michael Thompson,18,364,4.9
111,0,33141,Keegan Bradley,17,505,3.4
111,0,29479,Scott Brown,17,378,4.5
111,0,34021,Bud Cauley,17,373,4.6
111,0,27933,John Merrick,17,458,3.7
111,0,20645,John Senden,17,392,4.3
111,0,30110,Kyle Stanley,17,392,4.3
111,0,23623,Bo Van Pelt,17,369,4.6
111,0,26497,Casey Wittenberg,17,439,3.9
119,0,20848,Ángel Cabrera,16,376,4.3
119,0,22621,Ben Curtis,16,317,5.0
119,0,27936,Martin Laird,16,345,4.6
119,0,01724,Jeff Maggert,16,396,4.0
119,0,25562,Andres Romero,16,387,4.1
119,0,25804,Bubba Watson,16,394,4.1
119,0,10423,Mike Weir,16,373,4.3
119,0,20160,Charlie Wi,16,500,3.2
119,0,08793,Tiger Woods,16,330,4.8
128,0,10885,Robert Allenby,15,343,4.4
128,0,25274,Steven Bowditch,15,443,3.4
128,0,28455,Will Claxton,15,346,4.3
128,0,28089,Jason Day,15,464,3.2
128,0,23983,Luke Donald,15,356,4.2
128,0,25686,Jason Dufner,15,429,3.5
128,0,31557,Jim Herman,15,275,5.5
128,0,22378,Trevor Immelman,15,390,3.8
128,0,08075,Jerry Kelly,15,462,3.2
128,0,27503,Steve LeBrun,15,351,4.3
128,0,27129,Luke List,15,369,4.1
128,0,25572,Graeme McDowell,15,275,5.5
128,0,21528,Henrik Stenson,15,298,5.0
128,0,27214,Kevin Streelman,15,476,3.2
128,0,27330,Josh Teater,15,440,3.4
128,0,24663,Y.E. Yang,15,298,5.0
144,0,32334,Charlie Beljan,14,365,3.8
144,0,24227,Justin Bolli,14,327,4.3
144,0,12782,Tim Herron,14,318,4.4
144,0,27120,Troy Matteson,14,401,3.5
144,0,33869,Eric Meierdierks,14,222,6.3
144,0,26596,Ryan Moore,14,411,3.4
144,0,25345,Carl Pettersson,14,447,3.1
144,0,29425,Andrew Svoboda,14,233,6.0
152,0,01116,Michael Bradley,13,269,4.8
152,0,25900,Lucas Glover,13,332,3.9
152,0,33461,Morgan Hoffmann,13,392,3.3
152,0,21731,Freddie Jacobson,13,360,3.6
152,0,20572,Rod Pampling,13,236,5.5
152,0,29518,Brendan Steele,13,520,2.5
152,0,21878,Mark Wilson,13,323,4.0
159,0,22961,David Mathis,12,403,3.0
159,0,23325,Vaughn Taylor,12,307,3.9
159,0,28310,Lee Williams,12,360,3.3
162,0,23452,Nicolas Colsaerts,11,218,5.0
162,0,32698,Bobby Gates,11,252,4.4
162,0,22792,Peter Hanson,11,261,4.2
162,0,24140,Sean O'Hair,11,330,3.3
162,0,24138,Ian Poulter,11,296,3.7
162,0,06567,Vijay Singh,11,279,3.9
162,0,02206,David Toms,11,219,5.0
169,0,24358,Robert Garrigus,10,314,3.2
169,0,20766,Padraig Harrington,10,263,3.8
169,0,20443,Jin Park,10,305,3.3
169,0,25336,Alistair Presnell,10,331,3.0
173,0,37273,Derek Ernst,9,320,2.8
173,0,19970,Robert Karlsson,9,262,3.4
173,0,28237,Rory McIlroy,9,313,2.9
173,0,22046,Geoff Ogilvy,9,302,3.0
173,0,23788,D.J. Trahan,9,253,3.6
173,0,28135,Aaron Watkins,9,251,3.6
179,0,06522,Ernie Els,8,338,2.4
