RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF 1 PUTTS,# OF HOLES
1,0,30926,Chris Kirk,47.92,207,432
2,0,06004,Stephen Ames,47.22,153,324
2,0,28237,Rory McIlroy,47.22,119,252
4,0,08793,Tiger Woods,46.30,125,270
5,0,20160,Charlie Wi,45.71,181,396
6,0,01810,Phil Mickelson,45.50,172,378
7,0,22371,Aaron Baddeley,44.93,186,414
8,0,06527,Steve Stricker,44.91,97,216
9,0,01320,Bob Estes,44.75,145,324
10,0,19846,Brian Gay,44.69,185,414
11,0,20593,Greg Chalmers,44.44,184,414
11,0,34099,Harris English,44.44,208,468
11,0,23800,Bryce Molder,44.44,184,414
14,0,08725,Tom Gillis,44.18,167,378
14,0,10423,Mike Weir,44.18,167,378
16,0,23638,Brendon de Jonge,44.07,238,540
16,0,12782,Tim Herron,44.07,119,270
18,0,27649,Brandt Snedeker,43.96,182,414
19,0,21099,David Lynn,43.92,166,378
20,0,28259,Sangmoon Bae,43.78,197,450
21,0,24494,Erik Compton,43.72,181,414
22,0,22295,Darron Stiles,43.57,149,342
23,0,34360,Patrick Reed,43.38,203,468
24,0,22056,Cameron Percy,43.27,148,342
25,0,34409,David Lingmerth,43.18,171,396
26,0,26758,David Hearn,43.16,202,468
27,0,24357,K.J. Choi,43.00,178,414
28,0,27129,Luke List,42.86,162,378
29,0,30944,Jason Kokrak,42.82,185,432
30,0,28092,D.H. Lee,42.78,154,360
31,0,26331,Charl Schwartzel,42.59,138,324
32,0,27895,Jonas Blixt,42.36,183,432
33,0,28089,Jason Day,42.22,152,360
34,0,35539,Luke Guthrie,41.98,204,486
35,0,25562,Andres Romero,41.94,151,360
36,0,23541,Ben Crane,41.81,143,342
37,0,26476,Chez Reavie,41.67,165,396
38,0,30711,Colt Knost,41.55,172,414
39,0,22806,Doug LaBelle II,41.53,157,378
40,0,20766,Padraig Harrington,41.48,112,270
41,0,34261,Scott Langley,41.45,194,468
42,0,24227,Justin Bolli,41.41,164,396
42,0,28475,Jeff Overton,41.41,164,396
44,0,25274,Steven Bowditch,41.27,156,378
45,0,21961,Charles Howell III,41.20,178,432
45,0,10860,Justin Leonard,41.20,178,432
47,0,23108,Matt Kuchar,41.16,163,396
48,0,27644,Brian Harman,41.07,207,504
49,0,28135,Aaron Watkins,41.05,133,324
50,0,23135,Tim Clark,40.94,140,342
51,0,23320,Ryan Palmer,40.91,162,396
52,0,27963,Chris Stroud,40.89,184,450
53,0,24361,Pat Perez,40.83,147,360
54,0,26497,Casey Wittenberg,40.81,191,468
55,0,31323,Gary Woodland,40.74,176,432
56,0,28500,Martin Flores,40.67,183,450
57,0,24399,Scott Gardiner,40.66,161,396
58,0,24490,George McNeill,40.64,139,342
58,0,20443,Jin Park,40.64,139,342
60,0,19970,Robert Karlsson,40.52,124,306
61,0,24924,Bill Haas,40.51,175,432
62,0,32102,Rickie Fowler,40.48,153,378
63,0,23409,James Driscoll,40.40,160,396
64,0,29740,Brad Fritsch,40.34,167,414
64,0,25818,Scott Piercy,40.34,167,414
64,0,34046,Jordan Spieth,40.34,167,414
67,0,20098,Stuart Appleby,40.28,174,432
67,0,33141,Keegan Bradley,40.28,174,432
67,0,24781,Hunter Mahan,40.28,174,432
70,0,06522,Ernie Els,40.12,130,324
70,0,21731,Freddie Jacobson,40.12,130,324
72,0,12716,Charley Hoffman,40.10,166,414
73,0,30750,Tommy Gainey,40.08,202,504
74,0,31202,William McGirt,40.05,173,432
75,0,33461,Morgan Hoffmann,40.00,144,360
76,0,30692,Scott Stallings,39.92,194,486
77,0,20396,Lee Westwood,39.87,122,306
78,0,33418,Shawn Stefani,39.72,143,360
79,0,21753,Brian Davis,39.71,193,486
80,0,23325,Vaughn Taylor,39.68,100,252
80,0,02206,David Toms,39.68,100,252
82,0,10885,Robert Allenby,39.65,157,396
83,0,23983,Luke Donald,39.58,114,288
83,0,25632,Jimmy Walker,39.58,171,432
85,0,23621,Rory Sabbatini,39.56,178,450
86,0,27503,Steve LeBrun,39.44,142,360
87,0,25686,Jason Dufner,39.42,149,378
87,0,27556,Ted Potter Jr.,39.42,149,378
89,0,28679,Fabián Gómez,39.39,156,396
90,0,20691,Greg Owen,39.37,163,414
91,0,27214,Kevin Streelman,39.33,177,450
92,0,34174,John Huh,39.29,198,504
93,0,27933,John Merrick,39.13,162,414
94,0,36884,Ben Kohles,39.12,169,432
95,0,32448,James Hahn,39.11,176,450
96,0,34021,Bud Cauley,38.89,154,396
96,0,22792,Peter Hanson,38.89,84,216
96,0,22961,David Mathis,38.89,161,414
96,0,22405,Justin Rose,38.89,112,288
96,0,29221,Webb Simpson,38.89,168,432
101,0,10809,Jim Furyk,38.62,146,378
102,0,30925,Dustin Johnson,38.60,132,342
103,0,24502,Adam Scott,38.52,104,270
104,0,25834,Daniel Summerhays,38.46,180,468
105,0,27770,Camilo Villegas,38.38,152,396
106,0,26596,Ryan Moore,38.36,145,378
107,0,32366,Kevin Chappell,38.19,165,432
108,0,08075,Jerry Kelly,38.13,151,396
109,0,32200,Roberto Castro,38.12,199,522
110,0,28307,Matt Every,38.10,192,504
111,0,24358,Robert Garrigus,38.06,137,360
112,0,23497,Tag Ridings,37.92,157,414
112,0,27330,Josh Teater,37.92,157,414
114,0,10213,Dicky Pride,37.88,150,396
115,0,29425,Andrew Svoboda,37.85,109,288
116,0,22621,Ben Curtis,37.72,129,342
117,0,20104,Ken Duke,37.70,190,504
118,0,24507,Jason Bohn,37.68,156,414
118,0,34098,Russell Henley,37.68,156,414
118,0,26851,Marc Leishman,37.68,156,414
121,0,01116,Michael Bradley,37.50,135,360
121,0,20848,Ángel Cabrera,37.50,135,360
121,0,21209,Sergio Garcia,37.50,108,288
121,0,33419,Cameron Tringale,37.50,162,432
125,0,22046,Geoff Ogilvy,37.43,128,342
126,0,26679,Kevin Stadler,37.27,161,432
127,0,32334,Charlie Beljan,37.20,154,414
128,0,25572,Graeme McDowell,37.04,100,270
128,0,20572,Rod Pampling,37.04,100,270
128,0,31560,Brian Stuard,37.04,160,432
128,0,28310,Lee Williams,37.04,140,378
132,0,22913,John Rollins,36.96,153,414
133,0,25240,D.A. Points,36.90,186,504
134,0,25336,Alistair Presnell,36.77,139,378
135,0,27120,Troy Matteson,36.71,152,414
135,0,29289,S.Y. Noh,36.71,152,414
137,0,35139,Richard Lee,36.62,145,396
138,0,28780,Nicholas Thompson,36.59,191,522
139,0,26300,Matt Jones,36.57,158,432
140,0,27936,Martin Laird,36.51,138,378
141,0,25444,Justin Hicks,36.36,144,396
142,0,21528,Henrik Stenson,36.27,111,306
143,0,24140,Sean O'Hair,36.26,124,342
144,0,01724,Jeff Maggert,36.11,130,360
144,0,25345,Carl Pettersson,36.11,143,396
146,0,26289,Boo Weekley,36.01,175,486
147,0,29479,Scott Brown,35.98,136,378
148,0,24138,Ian Poulter,35.93,97,270
149,0,27436,Graham DeLaet,35.90,168,468
149,0,29420,Billy Horschel,35.90,168,468
151,0,25804,Bubba Watson,35.83,129,360
152,0,20645,John Senden,35.65,154,432
153,0,22378,Trevor Immelman,35.27,146,414
