RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR
1,0,24502,Adam Scott,40' 1",881.750,22,E
2,0,27683,Leif Olson,41' 1",945.833,23,+4
3,0,20848,Ángel Cabrera,41' 7",1248.500,30,+8
3,0,22348,Nick O'Hern,41' 7",1786.750,43,+10
5,0,02206,David Toms,42' 3",1394.250,33,+6
5,0,02214,Kirk Triplett,42' 3",634.000,15,+2
7,0,10885,Robert Allenby,42' 9",1196.000,28,+6
7,0,07457,Steve Flesch,42' 9",1624.167,38,+8
9,0,24140,Sean O'Hair,43' 1",1249.500,29,E
10,0,23621,Rory Sabbatini,43' 3",1686.750,39,+9
11,0,20593,Greg Chalmers,44' 2",2339.083,53,+4
12,0,10425,Jay Williamson,44' 3",1150.833,26,+6
13,0,06197,Michael Allen,44' 5",1288.583,29,+5
13,0,20229,Stewart Cink,44' 5",1731.417,39,+7
15,0,24507,Jason Bohn,44' 8",2010.583,45,+9
16,0,12705,Cliff Kresge,44' 9",1656.750,37,+1
17,0,21209,Sergio Garcia,44' 11",1347.333,30,+3
17,0,24912,Will MacKenzie,44' 11",1526.917,34,+10
19,0,23320,Ryan Palmer,45' 0",1888.583,42,+11
20,0,26679,Kevin Stadler,45' 3",1222.417,27,+9
21,0,26695,Michael Letzig,45' 5",2859.000,63,+5
21,0,27649,Brandt Snedeker,45' 5",1362.500,30,+4
23,0,20691,Greg Owen,45' 7",1412.250,31,+3
24,0,23983,Luke Donald,45' 9",1646.750,36,+6
24,0,01320,Bob Estes,45' 9",2057.750,45,+12
26,0,25632,Jimmy Walker,45' 10",2382.000,52,+5
27,0,06251,Chris DiMarco,46' 1",1980.167,43,+14
27,0,20645,John Senden,46' 1",2118.417,46,+11
29,0,22621,Ben Curtis,46' 3",1063.833,23,+4
30,0,25396,Kevin Na,46' 4",1807.083,39,+2
31,0,28087,Kris Blanks,46' 8",1073.583,23,+6
31,0,24138,Ian Poulter,46' 8",1261.083,27,+9
33,0,20498,Briny Baird,46' 11",1876.417,40,+3
34,0,01810,Phil Mickelson,47' 0",1645.167,35,+8
35,0,12510,Chad Campbell,47' 1",2214.583,47,+9
36,0,21959,Ted Purdy,47' 2",1933.833,41,+12
37,0,29718,Anthony Kim,47' 3",1181.583,25,+5
38,0,23541,Ben Crane,47' 5",2038.250,43,+9
39,0,23788,D.J. Trahan,47' 7",1903.167,40,+12
39,0,25804,Bubba Watson,47' 7",1428.500,30,-1
41,0,25345,Carl Pettersson,47' 8",2478.250,52,+6
41,0,23325,Vaughn Taylor,47' 8",1621.417,34,+11
43,0,06621,Joe Durant,47' 9",572.583,12,+4
43,0,10860,Justin Leonard,47' 9",1767.583,37,+7
43,0,31323,Gary Woodland,47' 9",907.667,19,E
46,0,01797,Rocco Mediate,48' 2",1638.667,34,+3
47,0,20850,Daniel Chopra,48' 4",1885.917,39,+9
47,0,26668,Marc Turnesa,48' 4",2126.833,44,+13
49,0,24663,Y.E. Yang,48' 5",2470.500,51,+15
50,0,24358,Robert Garrigus,48' 8",1265.333,26,+4
50,0,23108,Matt Kuchar,48' 8",1752.500,36,+8
50,0,22046,Geoff Ogilvy,48' 8",1800.083,37,+4
53,0,24357,K.J. Choi,48' 11",1859.750,38,+11
53,0,01706,Davis Love III,48' 11",2737.917,56,+20
55,0,23349,Charles Warren,49' 1",1178.333,24,+8
56,0,30925,Dustin Johnson,49' 2",1623.417,33,+1
56,0,21949,Joe Ogilvie,49' 2",2210.750,45,+9
56,0,27214,Kevin Streelman,49' 2",1868.750,38,+4
59,0,27095,Nick Watney,49' 3",1920.500,39,+6
60,0,23623,Bo Van Pelt,49' 4",2070.500,42,+12
61,0,22371,Aaron Baddeley,49' 6",1929.667,39,E
61,0,24925,Jonathan Byrd,49' 6",2177.833,44,+21
61,0,26498,Matt Weibring,49' 6",1384.917,28,+7
64,0,20766,Padraig Harrington,49' 7",1585.333,32,+2
64,0,26596,Ryan Moore,49' 7",1784.500,36,+10
64,0,20572,Rod Pampling,49' 7",1635.750,33,+10
67,0,24024,Zach Johnson,49' 8",2335.583,47,+14
67,0,27120,Troy Matteson,49' 8",2333.083,47,+12
67,0,01766,Billy Mayfair,49' 8",1688.417,34,+15
70,0,25919,Brian Vranesh,49' 10",946.667,19,+9
71,0,24490,George McNeill,49' 11",2893.250,58,+10
72,0,26476,Chez Reavie,50' 0",2251.000,45,+14
73,0,20574,Mathew Goggin,50' 1",1701.917,34,+16
73,0,08845,Scott Sterling,50' 1",1252.417,25,+5
75,0,21878,Mark Wilson,50' 3",2162.083,43,+10
76,0,27963,Chris Stroud,50' 5",2420.167,48,+17
77,0,22405,Justin Rose,50' 6",1413.000,28,+8
78,0,23638,Brendon de Jonge,50' 8",2077.583,41,+13
79,0,28620,Aron Price,50' 11",2289.417,45,+12
80,0,21731,Freddie Jacobson,51' 0",1733.250,34,+5
81,0,22892,Jason Gore,51' 1",1380.250,27,+5
82,0,01677,Tom Lehman,51' 3",819.333,16,+2
83,0,01707,Steve Lowery,51' 4",1847.083,36,+8
84,0,01941,Tom Pernice Jr.,51' 6",2525.333,49,+16
85,0,10117,Bob Heintz,51' 7",1341.917,26,+10
85,0,10733,Kent Jones,51' 7",1548.083,30,+9
87,0,23778,Brad Adamonis,51' 8",2118.250,41,+9
88,0,20157,Retief Goosen,51' 10",2229.750,43,+10
88,0,12602,Dean Wilson,51' 10",1813.083,35,+14
90,0,01473,Todd Hamilton,52' 1",1927.917,37,+8
91,0,24846,Ricky Barnes,52' 2",1199.417,23,+4
92,0,26851,Marc Leishman,52' 3",2508.083,48,+12
93,0,01313,Steve Elkington,52' 4",1727.250,33,+12
93,0,07749,Brett Quigley,52' 4",2719.167,52,+11
93,0,20127,Chris Riley,52' 4",1831.750,35,+6
96,0,27060,John Mallinger,52' 5",2252.750,43,+9
97,0,25190,Jeff Quinney,52' 6",2256.750,43,+11
98,0,24781,Hunter Mahan,52' 10",2167.583,41,+11
98,0,01928,Corey Pavin,52' 10",1797.083,34,+8
100,0,12716,Charley Hoffman,52' 11",2594.000,49,+13
101,0,23614,Rich Beem,53' 0",2013.750,38,+5
102,0,08931,Glen Day,53' 2",1541.583,29,+10
102,0,27933,John Merrick,53' 2",2021.000,38,+8
104,0,06567,Vijay Singh,53' 3",1704.167,32,+6
105,0,10809,Jim Furyk,53' 4",1599.333,30,+5
105,0,06643,Paul Goydos,53' 4",1226.750,23,+7
105,0,23353,J.J. Henry,53' 4",2560.417,48,+17
105,0,28475,Jeff Overton,53' 4",2988.000,56,+22
105,0,01948,Tim Petrovic,53' 4",2772.667,52,+15
110,0,25900,Lucas Glover,53' 5",1708.167,32,+5
111,0,01329,Brad Faxon,53' 6",2409.083,45,+11
111,0,26951,Johnson Wagner,53' 6",2407.667,45,+12
113,0,20160,Charlie Wi,53' 7",2784.667,52,+12
114,0,01226,Fred Couples,53' 8",1610.333,30,+3
114,0,21805,Harrison Frazar,53' 8",2576.750,48,+11
114,0,01577,Lee Janzen,53' 8",2628.417,49,+12
114,0,20634,Peter Lonard,53' 8",1985.417,37,+17
118,0,20098,Stuart Appleby,53' 9",2578.250,48,+8
118,0,23497,Tag Ridings,53' 9",914.333,17,+7
120,0,01945,Kenny Perry,53' 10",1668.583,31,+6
121,0,30711,Colt Knost,53' 11",1724.667,32,+11
122,0,25240,D.A. Points,54' 0",2429.667,45,+8
123,0,31416,Derek Fathauer,54' 1",1244.167,23,+6
123,0,21961,Charles Howell III,54' 1",2972.750,55,+14
123,0,08075,Jerry Kelly,54' 1",2596.417,48,+9
126,0,24361,Pat Perez,54' 2",1680.000,31,+14
127,0,24503,Jeff Klauk,54' 5",2395.917,44,+9
127,0,06527,Steve Stricker,54' 5",1741.083,32,+7
