RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
1,0,01035,Tommy Armour III,157.1,6692598.000,1183
2,0,06012,Greg Kraft,157.3,5074634.000,896
3,0,22582,Kyle Thompson,159.4,5869392.000,1023
4,0,10860,Justin Leonard,159.8,7500138.000,1304
5,0,19913,Ron Whittaker,160.2,4249129.000,737
6,0,25594,Travis Perkins,160.3,4096383.000,710
7,0,01553,John Huston,160.4,5069856.000,878
8,0,19803,Ryan Armour,160.5,7859465.000,1360
8,0,10649,Tom Scherrer,160.5,4553529.000,788
8,0,22293,Heath Slocum,160.5,8900519.000,1540
11,0,08537,J.P. Hayes,160.6,6526786.000,1129
12,0,22806,Doug LaBelle II,160.8,5279917.000,912
12,0,02002,John Riegger,160.8,6621959.000,1144
14,0,06004,Stephen Ames,160.9,6847448.000,1182
14,0,06034,Marco Dawson,160.9,5577320.000,963
14,0,24138,Ian Poulter,160.9,3729878.000,644
17,0,20443,Jin Park,161.0,7274229.000,1255
18,0,08845,Scott Sterling,161.1,7705736.000,1329
19,0,08931,Glen Day,161.2,5832325.000,1005
19,0,06251,Chris DiMarco,161.2,7898072.000,1361
19,0,21949,Joe Ogilvie,161.2,9037806.000,1557
22,0,10505,Shane Bertsch,161.3,9356980.000,1611
23,0,23135,Tim Clark,161.4,7592083.000,1307
23,0,20382,Stephen Leaney,161.4,4661323.000,802
25,0,12652,Cameron Beckman,161.5,7717546.000,1327
25,0,20105,Jeff Gove,161.5,4575278.000,787
25,0,20433,Mark Hensby,161.5,6661607.000,1146
25,0,06090,Jim McGovern,161.5,6552633.000,1127
25,0,10425,Jay Williamson,161.5,8327109.000,1432
30,0,02206,David Toms,161.6,5835127.000,1003
31,0,20850,Daniel Chopra,161.8,7163840.000,1230
31,0,20623,Gavin Coles,161.8,4590702.000,788
31,0,23797,Brett Rumford,161.8,6330600.000,1087
34,0,01139,Olin Browne,161.9,7278805.000,1249
34,0,30750,Tommy Gainey,161.9,4771986.000,819
36,0,07457,Steve Flesch,162.0,8439078.000,1447
36,0,07547,Craig Kanada,162.0,5769556.000,989
36,0,08385,Omar Uresti,162.0,6579434.000,1128
39,0,01577,Lee Janzen,162.1,7824236.000,1341
39,0,27613,David Lutterus,162.1,5211588.000,893
41,0,01313,Steve Elkington,162.2,7651686.000,1310
41,0,26631,Cody Freeman,162.2,5746832.000,984
41,0,22348,Nick O'Hern,162.2,7428168.000,1272
41,0,23325,Vaughn Taylor,162.2,9810547.000,1680
45,0,01473,Todd Hamilton,162.3,7763602.000,1329
45,0,21731,Freddie Jacobson,162.3,6696634.000,1146
45,0,30925,Dustin Johnson,162.3,8463816.000,1449
45,0,25190,Jeff Quinney,162.3,7636552.000,1307
49,0,24912,Will MacKenzie,162.5,5972349.000,1021
49,0,25349,Tim Wilkinson,162.5,8378586.000,1432
51,0,01161,Mark Calcavecchia,162.6,5655803.000,966
51,0,23108,Matt Kuchar,162.6,7351014.000,1256
51,0,22046,Geoff Ogilvy,162.6,5133394.000,877
54,0,23621,Rory Sabbatini,162.7,6623098.000,1131
54,0,27963,Chris Stroud,162.7,6912343.000,1180
56,0,01024,Billy Andrade,162.8,6495326.000,1108
56,0,09011,David Duval,162.8,4253863.000,726
56,0,21805,Harrison Frazar,162.8,6483040.000,1106
56,0,06643,Paul Goydos,162.8,7043804.000,1202
56,0,22378,Trevor Immelman,162.8,5673413.000,968
61,0,01226,Fred Couples,162.9,5366817.000,915
61,0,12782,Tim Herron,162.9,9124652.000,1556
63,0,12309,Bob Sowards,163.0,5457391.000,930
63,0,21878,Mark Wilson,163.0,10931431.000,1863
65,0,01388,Robert Gamez,163.1,7488510.000,1275
65,0,26476,Chez Reavie,163.1,9446190.000,1609
65,0,06527,Steve Stricker,163.1,6083818.000,1036
68,0,19846,Brian Gay,163.2,9065669.000,1543
68,0,23353,J.J. Henry,163.2,10429564.000,1775
68,0,27649,Brandt Snedeker,163.2,7068817.000,1203
68,0,10423,Mike Weir,163.2,6967757.000,1186
72,0,06197,Michael Allen,163.3,8195375.000,1394
72,0,02223,Bob Tway,163.3,6000618.000,1021
74,0,01142,Bart Bryant,163.4,7065730.000,1201
75,0,22621,Ben Curtis,163.5,6615098.000,1124
75,0,23125,Brad Elder,163.5,5696470.000,968
77,0,06522,Ernie Els,163.6,3803902.000,646
77,0,26420,Richard Johnson,163.6,5166171.000,877
77,0,24024,Zach Johnson,163.6,7486979.000,1271
77,0,24449,Parker McLachlin,163.6,8321340.000,1413
77,0,01941,Tom Pernice Jr.,163.6,10347270.000,1757
82,0,23540,Jason Allred,163.7,5269749.000,894
82,0,20663,Brenden Pappas,163.7,5885551.000,999
82,0,22548,Patrick Sheehan,163.7,11074479.000,1879
82,0,12602,Dean Wilson,163.7,9823496.000,1667
86,0,24227,Justin Bolli,163.8,7718524.000,1309
86,0,27141,J.B. Holmes,163.8,7257612.000,1231
86,0,06573,Brandt Jobe,163.8,4964586.000,842
89,0,12826,Paul Claxton,164.0,5282490.000,895
89,0,01724,Jeff Maggert,164.0,8338775.000,1412
89,0,27060,John Mallinger,164.0,8868972.000,1502
89,0,01948,Tim Petrovic,164.0,8529063.000,1445
89,0,25562,Andres Romero,164.0,5159273.000,874
89,0,02239,Scott Verplank,164.0,6874153.000,1164
95,0,23048,Eric Axley,164.2,10318295.000,1746
95,0,20104,Ken Duke,164.2,11107173.000,1879
95,0,24140,Sean O'Hair,164.2,7182520.000,1215
98,0,23541,Ben Crane,164.3,7936007.000,1342
98,0,29718,Anthony Kim,164.3,6906851.000,1168
98,0,28475,Jeff Overton,164.3,9636811.000,1629
98,0,26668,Marc Turnesa,164.3,8046493.000,1360
102,0,01320,Bob Estes,164.4,9131933.000,1543
102,0,23157,Richard Johnson,164.4,7159590.000,1210
102,0,21959,Ted Purdy,164.4,6254374.000,1057
102,0,20127,Chris Riley,164.4,4237075.000,716
102,0,26289,Boo Weekley,164.4,6781116.000,1146
107,0,12510,Chad Campbell,164.5,9038487.000,1526
107,0,12705,Cliff Kresge,164.5,7722570.000,1304
107,0,11032,Frank Lickliter II,164.5,10574131.000,1786
107,0,25842,Jon Mills,164.5,8290800.000,1400
111,0,10875,Todd Demsey,164.6,7517914.000,1269
111,0,08075,Jerry Kelly,164.6,7865017.000,1327
111,0,22913,John Rollins,164.6,8383014.000,1415
111,0,26679,Kevin Stadler,164.6,7713994.000,1302
115,0,20098,Stuart Appleby,164.7,7134298.000,1203
116,0,20157,Retief Goosen,164.8,4472900.000,754
116,0,22892,Jason Gore,164.8,9036112.000,1523
116,0,01707,Steve Lowery,164.8,7123147.000,1201
116,0,12680,Shigeki Maruyama,164.8,4466266.000,753
116,0,23320,Ryan Palmer,164.8,6383894.000,1076
121,0,20498,Briny Baird,164.9,10229748.000,1723
121,0,23614,Rich Beem,164.9,8413147.000,1417
121,0,21753,Brian Davis,164.9,10813607.000,1822
121,0,10733,Kent Jones,164.9,5864880.000,988
121,0,28158,Steve Marino,164.9,11070718.000,1865
126,0,06575,Dudley Hart,165.0,7153740.000,1204
126,0,23623,Bo Van Pelt,165.0,9899061.000,1667
126,0,20160,Charlie Wi,165.0,9362243.000,1576
129,0,25900,Lucas Glover,165.1,8850246.000,1489
129,0,01706,Davis Love III,165.1,6925197.000,1165
129,0,06567,Vijay Singh,165.1,6721332.000,1131
132,0,20472,Alex Cejka,165.2,6388421.000,1074
132,0,20229,Stewart Cink,165.2,6827299.000,1148
132,0,06621,Joe Durant,165.2,8425797.000,1417
135,0,25364,Paul Casey,165.3,3838339.000,645
136,0,07867,Woody Austin,165.4,9396158.000,1578
136,0,20378,Mathias Grönberg,165.4,8445666.000,1418
136,0,01677,Tom Lehman,165.4,4049376.000,680
136,0,20634,Peter Lonard,165.4,8570442.000,1439
136,0,27933,John Merrick,165.4,8196902.000,1377
136,0,25345,Carl Pettersson,165.4,10324894.000,1734
136,0,27214,Kevin Streelman,165.4,10316275.000,1733
143,0,24490,George McNeill,165.6,9601448.000,1611
144,0,23778,Brad Adamonis,165.7,8112944.000,1360
145,0,10809,Jim Furyk,165.8,8052116.000,1349
145,0,21350,Ryuji Imada,165.8,7286860.000,1221
145,0,01945,Kenny Perry,165.8,9840603.000,1649
148,0,21633,Steve Allan,165.9,5095409.000,853
149,0,12716,Charley Hoffman,166.0,9186007.000,1537
149,0,21961,Charles Howell III,166.0,9304801.000,1557
151,0,01766,Billy Mayfair,166.1,10193322.000,1705
151,0,25396,Kevin Na,166.1,9761420.000,1632
153,0,26695,Michael Letzig,166.3,7943616.000,1327
153,0,07749,Brett Quigley,166.3,7837152.000,1309
155,0,20645,John Senden,166.4,8789569.000,1467
155,0,24663,Y.E. Yang,166.4,8535088.000,1425
157,0,25720,Chad Collins,166.5,6759696.000,1128
158,0,24357,K.J. Choi,166.6,6112734.000,1019
158,0,01928,Corey Pavin,166.6,6021611.000,1004
160,0,12823,Carlos Franco,166.7,6751523.000,1125
160,0,27936,Martin Laird,166.7,9134787.000,1522
160,0,10585,Scott McCarron,166.7,5761255.000,960
163,0,24924,Bill Haas,166.8,9687438.000,1613
163,0,20766,Padraig Harrington,166.8,3423062.000,570
163,0,20572,Rod Pampling,166.8,7317860.000,1219
166,0,28089,Jason Day,166.9,8296488.000,1381
166,0,27120,Troy Matteson,166.9,9573305.000,1593
168,0,26500,Alejandro Cañizares,167.0,4400245.000,732
