RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
63,0,19970,Robert Karlsson,5,164,1
63,0,08075,Jerry Kelly,5,235,2
63,0,27503,Steve LeBrun,5,204,1
63,0,10860,Justin Leonard,5,274,2
63,0,27120,Troy Matteson,5,216,1
63,0,31202,William McGirt,5,240,1
63,0,01810,Phil Mickelson,5,245,0
63,0,23800,Bryce Molder,5,251,2
63,0,26596,Ryan Moore,5,220,1
63,0,22056,Cameron Percy,5,206,1
63,0,25336,Alistair Presnell,5,181,1
63,0,23497,Tag Ridings,5,207,0
63,0,25562,Andres Romero,5,191,0
63,0,29221,Webb Simpson,5,264,1
63,0,29518,Brendan Steele,5,262,2
63,0,34431,Robert Streb,5,219,1
63,0,31560,Brian Stuard,5,235,0
63,0,29425,Andrew Svoboda,5,136,2
63,0,23623,Bo Van Pelt,5,227,0
63,0,25804,Bubba Watson,5,234,0
91,0,06004,Stephen Ames,4,148,0
91,0,28259,Sangmoon Bae,4,256,1
91,0,32334,Charlie Beljan,4,201,1
91,0,20229,Stewart Cink,4,226,1
91,0,21753,Brian Davis,4,290,2
91,0,34099,Harris English,4,293,0
91,0,31557,Jim Herman,4,167,1
91,0,25444,Justin Hicks,4,239,0
91,0,33461,Morgan Hoffmann,4,188,0
91,0,29420,Billy Horschel,4,301,0
91,0,21731,Freddie Jacobson,4,177,0
91,0,06573,Brandt Jobe,4,180,0
91,0,30711,Colt Knost,4,210,1
91,0,34261,Scott Langley,4,238,0
91,0,34409,David Lingmerth,4,220,1
91,0,01724,Jeff Maggert,4,194,1
91,0,24781,Hunter Mahan,4,270,1
91,0,23320,Ryan Palmer,4,237,1
91,0,20443,Jin Park,4,162,2
91,0,24361,Pat Perez,4,229,1
91,0,24502,Adam Scott,4,184,0
91,0,22295,Darron Stiles,4,153,2
91,0,27330,Josh Teater,4,267,0
91,0,02206,David Toms,4,142,1
91,0,20160,Charlie Wi,4,225,1
91,0,28310,Lee Williams,4,194,2
117,0,20098,Stuart Appleby,3,267,1
117,0,24846,Ricky Barnes,3,220,1
117,0,23135,Tim Clark,3,178,0
117,0,28455,Will Claxton,3,205,1
117,0,23541,Ben Crane,3,174,1
117,0,23409,James Driscoll,3,241,0
117,0,20104,Ken Duke,3,266,0
117,0,37273,Derek Ernst,3,182,1
117,0,01320,Bob Estes,3,209,0
117,0,08725,Tom Gillis,3,195,2
117,0,28679,Fabián Gómez,3,212,1
117,0,35539,Luke Guthrie,3,265,2
117,0,22792,Peter Hanson,3,122,1
117,0,20766,Padraig Harrington,3,145,0
117,0,12782,Tim Herron,3,140,0
117,0,26851,Marc Leishman,3,230,0
117,0,21099,David Lynn,3,229,0
117,0,29289,S.Y. Noh,3,218,0
117,0,30163,Henrik Norlander,3,217,0
117,0,28475,Jeff Overton,3,249,0
117,0,25345,Carl Pettersson,3,249,0
117,0,26476,Chez Reavie,3,221,0
117,0,22913,John Rollins,3,232,0
117,0,22405,Justin Rose,3,178,1
117,0,26331,Charl Schwartzel,3,204,1
117,0,27963,Chris Stroud,3,287,1
117,0,23788,D.J. Trahan,3,145,0
117,0,26951,Johnson Wagner,3,195,1
117,0,21878,Mark Wilson,3,161,0
146,0,10885,Robert Allenby,2,185,1
146,0,27895,Jonas Blixt,2,229,0
146,0,25274,Steven Bowditch,2,205,0
146,0,20848,Ángel Cabrera,2,228,1
146,0,24357,K.J. Choi,2,262,0
146,0,10809,Jim Furyk,2,249,1
146,0,30750,Tommy Gainey,2,255,1
146,0,19846,Brian Gay,2,238,1
146,0,35139,Richard Lee,2,257,0
146,0,22961,David Mathis,2,209,1
146,0,25572,Graeme McDowell,2,148,0
146,0,33869,Eric Meierdierks,2,154,1
146,0,22046,Geoff Ogilvy,2,189,1
146,0,25240,D.A. Points,2,275,1
146,0,24138,Ian Poulter,2,158,0
146,0,20645,John Senden,2,252,0
146,0,33418,Shawn Stefani,2,191,0
146,0,20396,Lee Westwood,2,215,1
146,0,24663,Y.E. Yang,2,164,0
165,0,24227,Justin Bolli,1,180,1
165,0,22621,Ben Curtis,1,182,0
165,0,25686,Jason Dufner,1,226,0
165,0,10213,Dicky Pride,1,206,1
165,0,06567,Vijay Singh,1,189,0
165,0,23325,Vaughn Taylor,1,142,0
165,0,10423,Mike Weir,1,188,0
165,0,26497,Casey Wittenberg,1,224,0
