RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
89,0,45526,Abraham Ancer,42.19,81,192,-0.25
90,0,30110,Kyle Stanley,42.11,64,152,-0.33
91,0,47993,Denny McCarthy,42.06,53,126,-0.28
92,0,28307,Matt Every,42.00,63,150,-0.44
93,0,25686,Jason Dufner,41.67,50,120,-0.24
94,0,40009,Dominic Bozzelli,41.54,54,130,-0.22
94,0,27936,Martin Laird,41.54,54,130,-0.20
96,0,27895,Jonas Blixt,41.51,44,106,-0.30
97,0,20157,Retief Goosen,41.35,43,104,-0.14
98,0,37275,Sam Ryder,41.25,66,160,-0.32
99,0,45609,Tyler Duncan,40.86,76,186,-0.34
100,0,29420,Billy Horschel,40.85,67,164,-0.13
101,0,35506,Mackenzie Hughes,40.79,62,152,-0.19
102,0,39324,J.J. Spaun,40.51,64,158,-0.34
103,0,25818,Scott Piercy,40.13,61,152,-0.31
104,0,32640,Troy Merritt,40.00,68,170,-0.37
105,0,31420,Anirban Lahiri,39.86,59,148,-0.32
106,0,34076,Joel Dahmen,39.41,67,170,-0.42
107,0,26499,Rafa Cabrera Bello,38.79,45,116,-0.16
107,0,32150,Michael Thompson,38.79,45,116,-0.24
109,0,24924,Bill Haas,38.57,54,140,-0.17
110,0,22371,Aaron Baddeley,38.46,60,156,-0.23
111,0,25572,Graeme McDowell,38.18,42,110,-0.29
112,0,31646,Emiliano Grillo,38.10,64,168,-0.28
113,0,32816,Satoshi Kodaira,37.50,36,96,E
114,0,35545,Blayne Barber,37.31,50,134,-0.34
115,0,29221,Webb Simpson,36.41,67,184,-0.30
115,0,27214,Kevin Streelman,36.41,67,184,-0.28
117,0,37278,Nicholas Lindheim,36.23,50,138,-0.06
118,0,28775,Nate Lashley,36.17,34,94,-0.21
119,0,23353,J.J. Henry,36.00,54,150,-0.19
120,0,27974,Sung Kang,35.71,55,154,-0.25
120,0,24138,Ian Poulter,35.71,40,112,-0.28
122,0,34431,Robert Streb,35.61,47,132,-0.17
123,0,34466,Peter Malnati,34.94,58,166,-0.40
124,0,34098,Russell Henley,34.85,46,132,-0.22
125,0,24925,Jonathan Byrd,34.68,43,124,-0.23
126,0,34021,Bud Cauley,34.44,31,90,-0.13
127,0,27649,Brandt Snedeker,34.15,56,164,-0.38
128,0,27963,Chris Stroud,33.85,44,130,-0.07
129,0,25493,Nick Taylor,33.54,55,164,-0.33
130,0,30978,Kiradech Aphibarnrat,33.33,28,84,E
130,0,35532,Tom Hoge,33.33,62,186,-0.26
130,0,29908,C.T. Pan,33.33,60,180,-0.30
130,0,28132,Tyrone Van Aswegen,33.33,62,186,-0.26
134,0,37455,Si Woo Kim,33.15,61,184,-0.31
134,0,34256,Andrew Putnam,33.15,59,178,-0.32
136,0,24846,Ricky Barnes,33.05,39,118,-0.44
137,0,39328,Conrad Shindler,33.04,37,112,-0.08
138,0,29479,Scott Brown,32.78,59,180,-0.27
139,0,46435,Austin Cook,32.71,70,214,-0.24
140,0,29478,Kevin Kisner,32.69,51,156,-0.24
141,0,23621,Rory Sabbatini,32.58,58,178,-0.26
142,0,28679,Fabián Gómez,32.14,54,168,-0.33
143,0,21528,Henrik Stenson,31.73,33,104,-0.21
144,0,32876,Martin Piller,31.17,48,154,-0.15
145,0,37338,Zecheng Dou,31.11,28,90,-0.11
146,0,27644,Brian Harman,31.10,51,164,-0.39
147,0,33122,Russell Knox,30.81,53,172,-0.30
148,0,26596,Ryan Moore,30.77,48,156,-0.19
148,0,34358,Jonathan Randolph,30.77,40,130,-0.35
150,0,47128,Richy Werenski,30.68,54,176,-0.30
151,0,31202,William McGirt,30.13,47,156,-0.34
152,0,33399,Adam Hadwin,29.87,46,154,-0.24
153,0,33413,Ben Martin,29.69,38,128,-0.32
154,0,25396,Kevin Na,29.49,46,156,-0.41
155,0,30926,Chris Kirk,29.41,60,204,-0.17
156,0,33410,Andrew Landry,29.38,47,160,-0.28
157,0,33419,Cameron Tringale,29.37,37,126,-0.22
158,0,39327,Ben Silverman,29.17,49,168,-0.33
159,0,23108,Matt Kuchar,28.95,44,152,-0.30
160,0,35544,Andrew Yun,28.89,26,90,-0.23
161,0,27958,Ryan Blaum,28.85,45,156,-0.16
162,0,20572,Rod Pampling,28.00,28,100,-0.39
163,0,25892,Steve Wheatcroft,27.59,32,116,-0.34
164,0,35879,Kelly Kraft,27.38,46,168,-0.22
165,0,24361,Pat Perez,26.98,34,126,-0.18
166,0,29926,Danny Lee,26.28,41,156,-0.37
167,0,31416,Derek Fathauer,26.25,42,160,-0.17
168,0,34174,John Huh,26.11,47,180,-0.15
169,0,29222,Billy Hurley III,25.78,33,128,-0.33
170,0,24024,Zach Johnson,25.29,44,174,-0.45
171,0,27556,Ted Potter Jr.,24.71,43,174,-0.09
172,0,12510,Chad Campbell,24.65,35,142,-0.14
173,0,35376,Roberto Díaz,24.26,33,136,-0.30
174,0,39975,Michael Kim,24.24,32,132,-0.28
175,0,27942,Rob Oppenheim,23.53,32,136,+0.13
176,0,20472,Alex Cejka,22.46,31,138,-0.29
177,0,48084,Wesley Bryan,21.82,24,110,-0.25
178,0,26951,Johnson Wagner,21.74,30,138,-0.47
179,0,19846,Brian Gay,21.29,43,202,-0.26
180,0,20593,Greg Chalmers,21.15,22,104,-0.18
181,0,25834,Daniel Summerhays,21.11,19,90,-0.53
182,0,19803,Ryan Armour,21.03,45,214,-0.24
183,0,26476,Chez Reavie,20.95,31,148,-0.48
184,0,26758,David Hearn,20.83,25,120,-0.12
185,0,22582,Kyle Thompson,20.65,19,92,-0.16
186,0,34409,David Lingmerth,19.87,31,156,-0.42
187,0,37454,Whee Kim,19.75,32,162,-0.28
188,0,23325,Vaughn Taylor,18.99,30,158,-0.13
189,0,10809,Jim Furyk,18.75,18,96,-0.06
190,0,25240,D.A. Points,18.42,21,114,-0.62
191,0,23541,Ben Crane,15.45,17,110,-0.59
192,0,40058,Zac Blair,12.93,15,116,-0.20
193,0,31560,Brian Stuard,12.37,24,194,-0.17
