RANK,MOVEMENT,PLAYER_ID,PLAYER,%,SUCCESSES,ATTEMPTS
1,0,24138,Ian Poulter,70.97,22,31
2,0,23983,Luke Donald,67.24,39,58
3,0,20593,Greg Chalmers,66.09,76,115
4,0,28089,Jason Day,65.52,38,58
5,0,20472,Alex Cejka,64.86,24,37
6,0,07867,Woody Austin,63.41,26,41
7,0,01313,Steve Elkington,62.96,34,54
7,0,25396,Kevin Na,62.96,51,81
9,0,29720,Andres Gonzales,62.86,22,35
10,0,22961,David Mathis,61.54,48,78
11,0,30926,Chris Kirk,61.25,49,80
12,0,25686,Jason Dufner,61.19,41,67
13,0,21209,Sergio Garcia,60.98,25,41
14,0,19846,Brian Gay,60.92,53,87
15,0,21878,Mark Wilson,60.76,48,79
16,0,02206,David Toms,60.71,34,56
17,0,06515,Shaun Micheel,60.24,50,83
18,0,20127,Chris Riley,60.00,51,85
19,0,23800,Bryce Molder,59.80,61,102
20,0,06527,Steve Stricker,59.65,34,57
21,0,21961,Charles Howell III,59.55,53,89
22,0,33911,Nate Smith,59.46,44,74
23,0,06004,Stephen Ames,59.42,41,69
23,0,08375,Paul Stankowski,59.42,41,69
25,0,27466,Spencer Levin,58.24,53,91
26,0,11123,Chris Couch,58.23,46,79
26,0,10860,Justin Leonard,58.23,46,79
26,0,24781,Hunter Mahan,58.23,46,79
29,0,23353,J.J. Henry,58.14,50,86
30,0,01116,Michael Bradley,57.97,40,69
31,0,27933,John Merrick,57.63,34,59
32,0,19970,Robert Karlsson,57.41,31,54
33,0,22371,Aaron Baddeley,57.33,43,75
34,0,29221,Webb Simpson,56.96,45,79
35,0,24357,K.J. Choi,56.45,35,62
35,0,32640,Troy Merritt,56.45,35,62
37,0,31202,William McGirt,56.44,57,101
38,0,30750,Tommy Gainey,56.32,49,87
39,0,33419,Cameron Tringale,56.30,67,119
40,0,10585,Scott McCarron,56.25,45,80
41,0,01948,Tim Petrovic,56.00,56,100
41,0,23623,Bo Van Pelt,56.00,42,75
43,0,07457,Steve Flesch,55.81,48,86
44,0,26851,Marc Leishman,55.77,58,104
44,0,24663,Y.E. Yang,55.77,29,52
46,0,23673,Michael Connell,55.71,39,70
47,0,20498,Briny Baird,55.56,30,54
47,0,12510,Chad Campbell,55.56,40,72
47,0,28486,Michael Putnam,55.56,35,63
50,0,29420,Billy Horschel,55.22,37,67
51,0,23108,Matt Kuchar,55.21,53,96
51,0,20160,Charlie Wi,55.21,53,96
53,0,29718,Anthony Kim,55.13,43,78
54,0,21731,Freddie Jacobson,55.06,49,89
55,0,26331,Charl Schwartzel,54.90,28,51
56,0,27214,Kevin Streelman,54.65,47,86
57,0,23718,Nathan Green,54.64,53,97
58,0,24024,Zach Johnson,54.55,36,66
59,0,23548,Bill Lunde,54.43,43,79
60,0,10885,Robert Allenby,54.29,38,70
60,0,20098,Stuart Appleby,54.29,38,70
62,0,20766,Padraig Harrington,54.17,26,48
62,0,22378,Trevor Immelman,54.17,39,72
64,0,21753,Brian Davis,54.02,47,87
64,0,27120,Troy Matteson,54.02,47,87
66,0,24140,Sean O'Hair,53.97,34,63
67,0,34255,Joseph Bramlett,53.85,35,65
68,0,24846,Ricky Barnes,53.73,36,67
68,0,27936,Martin Laird,53.73,36,67
70,0,32150,Michael Thompson,53.70,29,54
71,0,24925,Jonathan Byrd,53.66,44,82
72,0,10505,Shane Bertsch,53.49,23,43
73,0,24604,Hunter Haas,53.13,51,96
74,0,22621,Ben Curtis,53.03,35,66
75,0,26758,David Hearn,52.87,46,87
76,0,06643,Paul Goydos,52.63,40,76
77,0,28087,Kris Blanks,52.44,43,82
78,0,22913,John Rollins,52.24,35,67
79,0,32366,Kevin Chappell,52.11,37,71
79,0,25818,Scott Piercy,52.11,37,71
