RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
50,0,22046,Geoff Ogilvy,52.29,57,109,+40.00
51,0,21209,Sergio Garcia,52.17,60,115,+23.00
51,0,01810,Phil Mickelson,52.17,72,138,+39.00
53,0,06527,Steve Stricker,52.07,63,121,+41.00
54,0,29518,Brendan Steele,52.05,76,146,+48.00
55,0,07457,Steve Flesch,52.03,77,148,+54.00
55,0,31202,William McGirt,52.03,77,148,+40.00
57,0,29221,Webb Simpson,52.00,78,150,+33.00
58,0,24361,Pat Perez,51.88,69,133,+38.00
59,0,26287,Roland Thatcher,51.82,57,110,+33.00
60,0,12602,Dean Wilson,51.81,43,83,+30.00
61,0,31401,Zack Miller,51.70,76,147,+44.00
62,0,23548,Bill Lunde,51.69,61,118,+37.00
63,0,10885,Robert Allenby,51.66,78,151,+39.00
64,0,21753,Brian Davis,51.65,94,182,+57.00
65,0,26851,Marc Leishman,51.59,81,157,+44.00
66,0,24781,Hunter Mahan,51.43,90,175,+42.00
67,0,20472,Alex Cejka,51.33,58,113,+43.00
68,0,25572,Graeme McDowell,51.28,40,78,+35.00
69,0,23320,Ryan Palmer,51.18,65,127,+31.00
70,0,23788,D.J. Trahan,50.75,68,134,+39.00
71,0,20766,Padraig Harrington,50.59,43,85,+35.00
72,0,22961,David Mathis,50.39,64,127,+49.00
73,0,06251,Chris DiMarco,50.38,67,133,+50.00
73,0,25345,Carl Pettersson,50.38,67,133,+48.00
75,0,01766,Billy Mayfair,50.36,70,139,+34.00
76,0,24925,Jonathan Byrd,50.35,71,141,+51.00
77,0,24507,Jason Bohn,50.00,49,98,+28.00
77,0,29420,Billy Horschel,50.00,53,106,+34.00
77,0,35087,Bio Kim,50.00,56,112,+38.00
77,0,25240,D.A. Points,50.00,83,166,+51.00
77,0,25632,Jimmy Walker,50.00,80,160,+53.00
82,0,26881,Jarrod Lyle,49.66,72,145,+47.00
82,0,27649,Brandt Snedeker,49.66,74,149,+48.00
84,0,26300,Matt Jones,49.64,69,139,+43.00
85,0,22348,Nick O'Hern,49.62,65,131,+49.00
86,0,32150,Michael Thompson,49.48,48,97,+36.00
87,0,01577,Lee Janzen,49.38,40,81,+36.00
88,0,21350,Ryuji Imada,49.32,73,148,+55.00
89,0,23718,Nathan Green,49.29,69,140,+49.00
90,0,27963,Chris Stroud,49.17,59,120,+40.00
91,0,08537,J.P. Hayes,48.94,46,94,+38.00
92,0,10505,Shane Bertsch,48.89,44,90,+26.00
93,0,23638,Brendon de Jonge,48.73,77,158,+54.00
94,0,12652,Cameron Beckman,48.54,50,103,+37.00
95,0,01313,Steve Elkington,48.19,40,83,+31.00
96,0,27095,Nick Watney,48.12,64,133,+28.00
97,0,27214,Kevin Streelman,48.06,62,129,+48.00
98,0,06004,Stephen Ames,48.04,49,102,+44.00
99,0,24140,Sean O'Hair,48.00,48,100,+39.00
100,0,26331,Charl Schwartzel,47.92,46,96,+30.00
101,0,26668,Marc Turnesa,47.76,32,67,+26.00
102,0,27974,Sung Kang,47.50,38,80,+31.00
103,0,24980,Scott Gutschewski,47.41,55,116,+51.00
104,0,01948,Tim Petrovic,47.37,72,152,+71.00
105,0,23541,Ben Crane,47.27,52,110,+43.00
106,0,30750,Tommy Gainey,47.20,76,161,+58.00
107,0,25900,Lucas Glover,47.10,65,138,+58.00
108,0,25562,Andres Romero,47.06,72,153,+49.00
109,0,11123,Chris Couch,47.01,63,134,+49.00
110,0,06621,Joe Durant,46.88,45,96,+43.00
111,0,25274,Steven Bowditch,46.79,73,156,+62.00
112,0,25834,Daniel Summerhays,46.67,63,135,+58.00
113,0,12782,Tim Herron,46.56,61,131,+44.00
114,0,26596,Ryan Moore,46.40,58,125,+40.00
115,0,20070,Matt Bettencourt,46.20,73,158,+72.00
115,0,27330,Josh Teater,46.20,73,158,+47.00
117,0,29910,Blake Adams,45.92,90,196,+75.00
118,0,27770,Camilo Villegas,45.71,64,140,+59.00
119,0,27466,Spencer Levin,45.45,75,165,+55.00
119,0,27939,Matt McQuillan,45.45,40,88,+47.00
121,0,24490,George McNeill,45.36,44,97,+38.00
121,0,22293,Heath Slocum,45.36,44,97,+34.00
123,0,23497,Tag Ridings,45.28,48,106,+39.00
124,0,20498,Briny Baird,45.07,32,71,+30.00
124,0,32102,Rickie Fowler,45.07,64,142,+56.00
126,0,22913,John Rollins,44.63,54,121,+33.00
127,0,24846,Ricky Barnes,44.44,56,126,+40.00
127,0,32876,Martin Piller,44.44,48,108,+43.00
127,0,28620,Aron Price,44.44,28,63,+26.00
130,0,27797,Derek Lamely,44.32,39,88,+30.00
131,0,32640,Troy Merritt,44.30,35,79,+35.00
132,0,31193,Jim Renner,44.29,31,70,+20.00
133,0,28475,Jeff Overton,44.24,73,165,+63.00
134,0,26951,Johnson Wagner,44.19,57,129,+61.00
135,0,27936,Martin Laird,44.17,53,120,+47.00
136,0,28087,Kris Blanks,44.06,63,143,+47.00
137,0,26289,Boo Weekley,44.00,33,75,+31.00
138,0,24924,Bill Haas,43.86,75,171,+54.00
139,0,26476,Chez Reavie,43.71,66,151,+66.00
140,0,28679,Fabián Gómez,43.70,59,135,+53.00
141,0,27141,J.B. Holmes,43.33,39,90,+28.00
142,0,33419,Cameron Tringale,43.26,77,178,+68.00
143,0,12716,Charley Hoffman,43.21,70,162,+52.00
144,0,10585,Scott McCarron,42.99,46,107,+52.00
145,0,23409,James Driscoll,42.86,42,98,+35.00
146,0,29478,Kevin Kisner,42.73,47,110,+58.00
147,0,34255,Joseph Bramlett,42.71,41,96,+33.00
148,0,31323,Gary Woodland,42.62,52,122,+47.00
149,0,23673,Michael Connell,42.48,48,113,+59.00
150,0,21805,Harrison Frazar,42.16,43,102,+42.00
151,0,27933,John Merrick,42.05,37,88,+22.00
152,0,30110,Kyle Stanley,41.61,57,137,+51.00
153,0,12510,Chad Campbell,41.48,56,135,+57.00
153,0,30925,Dustin Johnson,41.48,56,135,+52.00
155,0,20436,Garrett Willis,41.44,46,111,+49.00
156,0,25818,Scott Piercy,41.18,56,136,+63.00
157,0,20645,John Senden,41.10,67,163,+59.00
158,0,28158,Steve Marino,41.09,53,129,+57.00
159,0,24358,Robert Garrigus,40.94,61,149,+69.00
160,0,23353,J.J. Henry,40.83,49,120,+41.00
161,0,23325,Vaughn Taylor,40.77,53,130,+50.00
162,0,27064,Jhonattan Vegas,40.56,58,143,+76.00
163,0,23614,Rich Beem,40.26,31,77,+40.00
164,0,20848,Ángel Cabrera,39.78,37,93,+43.00
165,0,06522,Ernie Els,39.50,47,119,+57.00
165,0,30711,Colt Knost,39.50,47,119,+56.00
167,0,10733,Kent Jones,39.47,45,114,+58.00
168,0,33141,Keegan Bradley,39.31,57,145,+59.00
169,0,06643,Paul Goydos,38.84,47,121,+76.00
170,0,26420,Richard Johnson,38.71,36,93,+57.00
170,0,25804,Bubba Watson,38.71,48,124,+61.00
172,0,33413,Ben Martin,38.68,41,106,+46.00
173,0,01706,Davis Love III,38.66,46,119,+58.00
174,0,34072,Will Strickler,38.36,28,73,+38.00
175,0,01797,Rocco Mediate,37.78,34,90,+47.00
176,0,27120,Troy Matteson,37.68,52,138,+62.00
177,0,29720,Andres Gonzales,37.35,31,83,+40.00
178,0,09011,David Duval,37.27,41,110,+54.00
179,0,32698,Bobby Gates,37.19,45,121,+57.00
180,0,26679,Kevin Stadler,36.21,42,116,+60.00
181,0,30946,Alex Prugh,34.56,47,136,+68.00
182,0,25457,Alexandre Rocha,32.89,25,76,+35.00
183,0,01116,Michael Bradley,32.67,33,101,+50.00
184,0,25444,Justin Hicks,32.50,26,80,+55.00
185,0,30692,Scott Stallings,31.48,34,108,+54.00
186,0,31557,Jim Herman,30.49,25,82,+45.00
