RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
1,0,24138,Ian Poulter,78.57,11,14
2,0,20593,Greg Chalmers,68.63,35,51
3,0,02206,David Toms,65.63,21,32
4,0,07867,Woody Austin,64.71,11,17
5,0,24290,D.J. Brigman,64.29,18,28
6,0,19846,Brian Gay,63.64,21,33
6,0,26289,Boo Weekley,63.64,7,11
8,0,24781,Hunter Mahan,63.04,29,46
9,0,23108,Matt Kuchar,62.16,23,37
10,0,24663,Y.E. Yang,61.90,13,21
11,0,20766,Padraig Harrington,61.11,11,18
12,0,23800,Bryce Molder,60.98,25,41
13,0,25686,Jason Dufner,60.71,17,28
14,0,26881,Jarrod Lyle,60.61,20,33
15,0,22961,David Mathis,60.00,18,30
16,0,29221,Webb Simpson,59.46,22,37
17,0,22405,Justin Rose,59.26,16,27
18,0,20848,Ángel Cabrera,58.82,10,17
19,0,06004,Stephen Ames,58.62,17,29
20,0,06515,Shaun Micheel,58.33,14,24
21,0,23983,Luke Donald,58.06,18,31
21,0,12782,Tim Herron,58.06,18,31
23,0,21407,Arjun Atwal,57.78,26,45
24,0,08375,Paul Stankowski,57.69,15,26
25,0,24357,K.J. Choi,57.58,19,33
25,0,20127,Chris Riley,57.58,19,33
27,0,19970,Robert Karlsson,57.14,12,21
28,0,28486,Michael Putnam,56.67,17,30
29,0,20472,Alex Cejka,56.52,13,23
29,0,21209,Sergio Garcia,56.52,13,23
29,0,30926,Chris Kirk,56.52,26,46
32,0,33911,Nate Smith,56.00,14,25
33,0,06567,Vijay Singh,55.88,19,34
34,0,22371,Aaron Baddeley,55.81,24,43
35,0,24024,Zach Johnson,54.84,17,31
35,0,29518,Brendan Steele,54.84,17,31
37,0,25396,Kevin Na,54.55,18,33
38,0,22378,Trevor Immelman,54.29,19,35
39,0,06522,Ernie Els,54.17,13,24
40,0,35087,Bio Kim,53.57,15,28
41,0,21961,Charles Howell III,53.49,23,43
41,0,20160,Charlie Wi,53.49,23,43
43,0,08075,Jerry Kelly,53.33,16,30
44,0,32366,Kevin Chappell,53.13,17,32
44,0,28089,Jason Day,53.13,17,32
46,0,26851,Marc Leishman,52.83,28,53
47,0,28087,Kris Blanks,52.78,19,36
47,0,27466,Spencer Levin,52.78,19,36
49,0,26668,Marc Turnesa,52.63,10,19
49,0,23623,Bo Van Pelt,52.63,20,38
51,0,21731,Freddie Jacobson,52.38,22,42
51,0,24502,Adam Scott,52.38,11,21
53,0,07457,Steve Flesch,52.17,24,46
54,0,10505,Shane Bertsch,52.00,13,25
54,0,01313,Steve Elkington,52.00,13,25
56,0,06527,Steve Stricker,51.85,14,27
57,0,34255,Joseph Bramlett,51.72,15,29
57,0,27933,John Merrick,51.72,15,29
59,0,21949,Joe Ogilvie,51.61,16,31
